Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single Family Attached	Option=Single Family Detached	sample_count	sample_weight
NC, 03002	0.030959	0.006567	0.015151	0.029883	0.071348	0.028857	0.112377	0.035221	0.669637	0.000000	0.000000
NC, 03101	0.031323	0.010718	0.062417	0.010916	0.029264	0.218777	0.016462	0.133747	0.486374	0.000000	0.000000
NC, 03102	0.131222	0.031987	0.021346	0.032563	0.088305	0.057994	0.016462	0.049952	0.570169	0.000000	0.000000
NC, 03103	0.215009	0.009637	0.073313	0.005203	0.041828	0.018426	0.016462	0.074037	0.546084	0.000000	0.000000
NC, 03104	0.050117	0.038250	0.112175	0.016225	0.043356	0.103295	0.016462	0.082063	0.538058	0.000000	0.000000
NC, 03105	0.075333	0.007734	0.094171	0.020042	0.045701	0.120436	0.016462	0.214186	0.405936	0.000000	0.000000
NC, 03106	0.092561	0.003320	0.071641	0.031468	0.067531	0.096895	0.016462	0.080656	0.539465	0.000000	0.000000
NC, 03107	0.174211	0.006166	0.099720	0.001918	0.060254	0.021147	0.016462	0.054973	0.565149	0.000000	0.000000
NC, 03108	0.084040	0.004096	0.121034	0.047594	0.036086	0.070566	0.016462	0.069806	0.550315	0.000000	0.000000
NC, 03200	0.049740	0.022024	0.019202	0.010563	0.055918	0.005305	0.069734	0.037176	0.730338	0.000000	0.000000
NC, 03300	0.022289	0.012751	0.001810	0.011583	0.073235	0.001732	0.106761	0.015009	0.754829	0.000000	0.000000
NC, 03400	0.030208	0.022799	0.005325	0.008469	0.033326	0.008047	0.196909	0.008778	0.686139	0.000000	0.000000
NC, 03500	0.021837	0.030852	0.009403	0.023247	0.013871	0.003235	0.187288	0.052229	0.658039	0.000000	0.000000
NC, 03600	0.016125	0.026714	0.004320	0.024026	0.032721	0.002910	0.265591	0.017266	0.610326	0.000000	0.000000
NC, 03700	0.028272	0.013364	0.031146	0.042161	0.022839	0.012963	0.171312	0.038534	0.639409	0.000000	0.000000
NC, 03800	0.023521	0.044378	0.001645	0.035903	0.018131	0.001224	0.224016	0.037826	0.613356	0.000000	0.000000
NC, 03900	0.002422	0.011445	0.004478	0.021937	0.012208	0.000841	0.409860	0.008003	0.528805	0.000000	0.000000
NC, 04000	0.004733	0.029643	0.022860	0.026073	0.030186	0.018458	0.317546	0.060711	0.489790	0.000000	0.000000
NC, 04100	0.004453	0.054777	0.026166	0.017641	0.019649	0.008150	0.245118	0.010792	0.613254	0.000000	0.000000
NC, 04200	0.069143	0.039559	0.074715	0.028711	0.096219	0.018966	0.124326	0.080836	0.467524	0.000000	0.000000
NC, 04300	0.019923	0.011735	0.024999	0.032626	0.029622	0.008884	0.156485	0.078989	0.636738	0.000000	0.000000
NC, 04400	0.014757	0.008814	0.053532	0.018958	0.020643	0.008817	0.215131	0.016081	0.643267	0.000000	0.000000
NC, 04500	0.022741	0.018781	0.044286	0.016387	0.025207	0.009219	0.155542	0.182000	0.525838	0.000000	0.000000
NC, 04600	0.070518	0.031841	0.082449	0.005017	0.012637	0.003231	0.145226	0.025647	0.623433	0.000000	0.000000
NC, 04700	0.094803	0.016200	0.061165	0.036479	0.035939	0.071701	0.040297	0.072935	0.570480	0.000000	0.000000
NC, 04800	0.035925	0.003880	0.007943	0.007172	0.015999	0.038879	0.218251	0.040571	0.631380	0.000000	0.000000
NC, 04900	0.009357	0.008752	0.006386	0.029787	0.008003	0.000000	0.394303	0.002854	0.540557	0.000000	0.000000
NC, 05001	0.069587	0.010830	0.048992	0.025509	0.059965	0.025987	0.092498	0.048676	0.617956	0.000000	0.000000
NC, 05002	0.065810	0.027506	0.038701	0.040633	0.054068	0.014154	0.092498	0.068676	0.597955	0.000000	0.000000
NC, 05003	0.060711	0.023998	0.067125	0.025572	0.057129	0.006335	0.092498	0.010721	0.655910	0.000000	0.000000
NC, 05100	0.010845	0.023117	0.006756	0.018000	0.018740	0.001673	0.448531	0.011756	0.460582	0.000000	0.000000
NC, 05200	0.011151	0.021399	0.019030	0.017785	0.029750	0.006681	0.263393	0.006546	0.624266	0.000000	0.000000
NC, 05300	0.003943	0.004371	0.001706	0.006241	0.067368	0.007923	0.088696	0.006396	0.813357	0.000000	0.000000
NC, 05400	0.024122	0.012587	0.016901	0.014496	0.013290	0.012775	0.061351	0.026672	0.817806	0.000000	0.000000
ND, 00100	0.063017	0.009422	0.118146	0.035549	0.031789	0.054035	0.079829	0.086909	0.521303	0.000000	0.000000
ND, 00200	0.052911	0.025460	0.032681	0.032456	0.029444	0.020717	0.086408	0.036825	0.683098	0.000000	0.000000
ND, 00300	0.054385	0.014839	0.059974	0.022463	0.036503	0.104545	0.087406	0.087244	0.532641	0.000000	0.000000
ND, 00400	0.061485	0.016322	0.153966	0.018542	0.035997	0.120117	0.044662	0.048984	0.499925	0.000000	0.000000
ND, 00500	0.044834	0.018540	0.248644	0.006270	0.023002	0.150818	0.023819	0.079845	0.404228	0.000000	0.000000
NE, 00100	0.014144	0.023203	0.029844	0.025006	0.034096	0.007617	0.064769	0.021024	0.780296	0.000000	0.000000
NE, 00200	0.019083	0.026921	0.012869	0.042444	0.041121	0.022324	0.044776	0.036431	0.754030	0.000000	0.000000
NE, 00300	0.032388	0.036128	0.032241	0.039391	0.049545	0.007588	0.055622	0.093624	0.653473	0.000000	0.000000
NE, 00400	0.016830	0.054444	0.016306	0.017814	0.009585	0.007466	0.082396	0.039085	0.756073	0.000000	0.000000
NE, 00500	0.039551	0.062624	0.021147	0.041261	0.014923	0.018271	0.064995	0.065575	0.671652	0.000000	0.000000
NE, 00600	0.008233	0.020744	0.039383	0.013564	0.026450	0.006008	0.027007	0.015960	0.842650	0.000000	0.000000
NE, 00701	0.025634	0.010209	0.006964	0.039351	0.018641	0.013433	0.043087	0.045817	0.796863	0.000000	0.000000
NE, 00702	0.077949	0.003105	0.064805	0.006114	0.034317	0.082883	0.007013	0.053724	0.670090	0.000000	0.000000
NE, 00801	0.097542	0.015062	0.097257	0.040621	0.087856	0.034890	0.019275	0.090661	0.516837	0.000000	0.000000
NE, 00802	0.066001	0.049566	0.126716	0.022783	0.051966	0.056196	0.019275	0.137189	0.470308	0.000000	0.000000
NE, 00901	0.117435	0.003479	0.074024	0.006365	0.086500	0.061957	0.010071	0.035867	0.604302	0.000000	0.000000
NE, 00902	0.124853	0.014128	0.117588	0.006422	0.033581	0.053187	0.010071	0.039102	0.601067	0.000000	0.000000
NE, 00903	0.025141	0.057173	0.096733	0.061796	0.026550	0.082367	0.010071	0.058061	0.582108	0.000000	0.000000
NE, 00904	0.053802	0.017943	0.067144	0.007676	0.042891	0.160304	0.010071	0.194397	0.445772	0.000000	0.000000
NH, 00100	0.027452	0.033977	0.030021	0.050128	0.057892	0.040477	0.107320	0.026710	0.626024	0.000000	0.000000
NH, 00200	0.013630	0.031639	0.016363	0.065403	0.047407	0.006989	0.082762	0.029148	0.706659	0.000000	0.000000
NH, 00300	0.071165	0.034179	0.085649	0.058457	0.041081	0.014200	0.101289	0.066634	0.527347	0.000000	0.000000
NH, 00400	0.016931	0.036060	0.030889	0.035416	0.031885	0.100899	0.065613	0.061425	0.620881	0.000000	0.000000
NH, 00500	0.020495	0.043942	0.039430	0.045807	0.050122	0.013732	0.120853	0.035052	0.630566	0.000000	0.000000
NH, 00600	0.027211	0.062564	0.037973	0.046407	0.049221	0.139608	0.029083	0.046780	0.561154	0.000000	0.000000
NH, 00700	0.027724	0.051901	0.080691	0.021146	0.044575	0.048791	0.054193	0.071530	0.599449	0.000000	0.000000
NH, 00800	0.059962	0.064090	0.085463	0.050288	0.066263	0.036918	0.029083	0.120024	0.487910	0.000000	0.000000
NH, 00900	0.049268	0.068024	0.118615	0.061787	0.040844	0.024446	0.029083	0.071391	0.536543	0.000000	0.000000
NH, 01000	0.046950	0.030558	0.060453	0.023897	0.027691	0.041803	0.065887	0.084296	0.618465	0.000000	0.000000
NJ, 00101	0.024560	0.052194	0.035389	0.040726	0.032573	0.089399	0.033731	0.110958	0.580469	0.000000	0.000000
NJ, 00102	0.057881	0.038599	0.017740	0.044277	0.044559	0.071786	0.033731	0.084842	0.606585	0.000000	0.000000
NJ, 00301	0.021826	0.062282	0.077758	0.054694	0.023287	0.226551	0.003783	0.036661	0.493158	0.000000	0.000000
NJ, 00302	0.039013	0.143626	0.035111	0.066036	0.014552	0.168060	0.003783	0.091403	0.438416	0.000000	0.000000
NJ, 00303	0.029183	0.108390	0.054638	0.051252	0.023668	0.199267	0.003783	0.182419	0.347400	0.000000	0.000000
NJ, 00304	0.029433	0.131406	0.049631	0.044641	0.030076	0.181211	0.003783	0.153535	0.376284	0.000000	0.000000
NJ, 00305	0.101812	0.051130	0.013369	0.098547	0.133121	0.068419	0.003783	0.040600	0.489219	0.000000	0.000000
NJ, 00306	0.067326	0.125083	0.020044	0.022469	0.151693	0.079782	0.003783	0.085750	0.444069	0.000000	0.000000
NJ, 00307	0.017369	0.078623	0.112496	0.056744	0.120787	0.080379	0.003783	0.024195	0.505624	0.000000	0.000000
NJ, 00308	0.101123	0.080937	0.023262	0.164869	0.020931	0.075277	0.003783	0.028337	0.501482	0.000000	0.000000
NJ, 00400	0.026137	0.238860	0.032594	0.078817	0.085043	0.069924	0.003870	0.127543	0.337212	0.000000	0.000000
NJ, 00501	0.064806	0.170023	0.121216	0.063484	0.080772	0.031074	0.003870	0.094374	0.370381	0.000000	0.000000
NJ, 00502	0.118413	0.235962	0.015043	0.034240	0.101631	0.026086	0.003870	0.095578	0.369177	0.000000	0.000000
NJ, 00503	0.032861	0.163763	0.039885	0.031670	0.123534	0.139662	0.003870	0.079799	0.384957	0.000000	0.000000
NJ, 00601	0.056283	0.092245	0.088841	0.071339	0.076070	0.515829	0.000459	0.053888	0.045046	0.000000	0.000000
NJ, 00602	0.150566	0.311195	0.126770	0.139260	0.126514	0.046302	0.000459	0.039987	0.058947	0.000000	0.000000
NJ, 00701	0.051076	0.150530	0.111694	0.135608	0.124523	0.327177	0.000459	0.030485	0.068448	0.000000	0.000000
NJ, 00702	0.085686	0.065272	0.109158	0.097184	0.129178	0.414129	0.000459	0.058560	0.040374	0.000000	0.000000
NJ, 00703	0.076418	0.231188	0.067594	0.096795	0.042224	0.386387	0.000459	0.034623	0.064310	0.000000	0.000000
NJ, 00800	0.037956	0.022108	0.061566	0.020957	0.019200	0.009261	0.003380	0.096420	0.729150	0.000000	0.000000
NJ, 00901	0.164148	0.034062	0.023405	0.035670	0.019453	0.127875	0.008794	0.117712	0.468881	0.000000	0.000000
NJ, 00902	0.042762	0.027751	0.016089	0.091272	0.041568	0.185171	0.008794	0.133670	0.452923	0.000000	0.000000
NJ, 00903	0.131593	0.058962	0.106720	0.025667	0.046097	0.035574	0.008794	0.106507	0.480087	0.000000	0.000000
NJ, 00904	0.054965	0.054540	0.079980	0.018045	0.133970	0.063111	0.008794	0.095578	0.491015	0.000000	0.000000
NJ, 00905	0.162415	0.058736	0.059849	0.017551	0.039740	0.066322	0.008794	0.097176	0.489418	0.000000	0.000000
NJ, 00906	0.048224	0.082209	0.023685	0.036133	0.038917	0.175445	0.008794	0.141715	0.444879	0.000000	0.000000
NJ, 00907	0.112957	0.097198	0.053905	0.039154	0.042916	0.058482	0.008794	0.136338	0.450255	0.000000	0.000000
NJ, 01001	0.055844	0.023316	0.145349	0.018278	0.053181	0.023483	0.002376	0.108974	0.569198	0.000000	0.000000
NJ, 01002	0.081031	0.012512	0.062882	0.036850	0.030203	0.095974	0.002376	0.177492	0.500680	0.000000	0.000000
NJ, 01003	0.046938	0.067263	0.045138	0.063712	0.024342	0.072059	0.002376	0.093683	0.584489	0.000000	0.000000
NJ, 01101	0.038869	0.019311	0.062759	0.034977	0.030053	0.046843	0.012176	0.119180	0.635832	0.000000	0.000000
NJ, 01102	0.051765	0.021846	0.017039	0.012943	0.073027	0.056193	0.012176	0.104501	0.650511	0.000000	0.000000
NJ, 01103	0.036812	0.033366	0.059813	0.024191	0.035378	0.043251	0.012176	0.098653	0.656360	0.000000	0.000000
NJ, 01104	0.027918	0.021023	0.012597	0.025666	0.022894	0.122715	0.012176	0.124332	0.630681	0.000000	0.000000
NJ, 01105	0.051655	0.026433	0.036660	0.024644	0.024659	0.068761	0.012176	0.105719	0.649294	0.000000	0.000000
NJ, 01106	0.031050	0.065184	0.011992	0.018668	0.063338	0.042580	0.012176	0.053237	0.701775	0.000000	0.000000
NJ, 01201	0.015472	0.027831	0.018889	0.009209	0.035715	0.020048	0.026814	0.037828	0.808194	0.000000	0.000000
NJ, 01202	0.035896	0.016377	0.017749	0.011986	0.038287	0.006869	0.026814	0.021902	0.824120	0.000000	0.000000
NJ, 01203	0.023091	0.014534	0.013426	0.011178	0.020761	0.044173	0.026814	0.278007	0.568014	0.000000	0.000000
NJ, 01204	0.009701	0.010800	0.005862	0.033153	0.011062	0.056588	0.026814	0.141919	0.704103	0.000000	0.000000
NJ, 01205	0.070495	0.009722	0.014272	0.013532	0.011374	0.007769	0.026814	0.057748	0.788273	0.000000	0.000000
NJ, 01301	0.038716	0.129819	0.099941	0.153700	0.060359	0.109740	0.001514	0.152843	0.253368	0.000000	0.000000
NJ, 01302	0.034826	0.137000	0.073230	0.173031	0.040911	0.133277	0.001514	0.197036	0.209176	0.000000	0.000000
NJ, 01401	0.061820	0.124294	0.106235	0.073063	0.042550	0.184313	0.001514	0.060716	0.345495	0.000000	0.000000
NJ, 01402	0.041045	0.134316	0.084046	0.124874	0.049087	0.158906	0.001514	0.079308	0.326903	0.000000	0.000000
NJ, 01403	0.051277	0.075074	0.084969	0.071006	0.036751	0.273196	0.001514	0.087582	0.318629	0.000000	0.000000
NJ, 01404	0.029718	0.182315	0.109995	0.072594	0.037280	0.160373	0.001514	0.067885	0.338326	0.000000	0.000000
NJ, 01501	0.031462	0.045073	0.028066	0.019137	0.039709	0.130064	0.002660	0.096299	0.607530	0.000000	0.000000
NJ, 01502	0.078256	0.025731	0.105197	0.050650	0.021638	0.012038	0.002660	0.120747	0.583083	0.000000	0.000000
NJ, 01503	0.043988	0.026080	0.083685	0.060432	0.054967	0.024359	0.002660	0.078669	0.625161	0.000000	0.000000
NJ, 01504	0.066914	0.038068	0.027545	0.030412	0.058153	0.072418	0.002660	0.138438	0.565391	0.000000	0.000000
NJ, 01600	0.021362	0.017529	0.011503	0.018675	0.038352	0.010950	0.006846	0.065812	0.808971	0.000000	0.000000
NJ, 01700	0.038221	0.042149	0.026965	0.030044	0.063712	0.014638	0.015033	0.130006	0.639232	0.000000	0.000000
NJ, 01800	0.095139	0.193432	0.052455	0.049260	0.050549	0.061560	0.001648	0.137107	0.358851	0.000000	0.000000
NJ, 01901	0.015122	0.263269	0.014081	0.047916	0.128419	0.033586	0.001648	0.057913	0.438045	0.000000	0.000000
NJ, 01902	0.085377	0.065135	0.072802	0.102771	0.045033	0.131276	0.001648	0.035832	0.460126	0.000000	0.000000
NJ, 01903	0.017804	0.072550	0.035760	0.047514	0.160743	0.168024	0.001648	0.026001	0.469957	0.000000	0.000000
NJ, 01904	0.052527	0.156160	0.055119	0.035322	0.013716	0.189551	0.001648	0.029385	0.466573	0.000000	0.000000
NJ, 02001	0.039723	0.015410	0.040634	0.030652	0.031987	0.029984	0.015975	0.204849	0.590786	0.000000	0.000000
NJ, 02002	0.021142	0.010281	0.014978	0.026296	0.049880	0.065813	0.015975	0.158646	0.636988	0.000000	0.000000
NJ, 02003	0.081110	0.019728	0.010605	0.034958	0.027481	0.014508	0.015975	0.174693	0.620942	0.000000	0.000000
NJ, 02101	0.035475	0.046566	0.016316	0.066108	0.036876	0.055829	0.007463	0.385559	0.349810	0.000000	0.000000
NJ, 02102	0.031955	0.030362	0.054452	0.048420	0.037614	0.054365	0.007463	0.134289	0.601080	0.000000	0.000000
NJ, 02103	0.093043	0.034371	0.054077	0.021235	0.029502	0.024940	0.007463	0.133008	0.602360	0.000000	0.000000
NJ, 02104	0.037573	0.020251	0.037800	0.028324	0.020574	0.112647	0.007463	0.140261	0.595107	0.000000	0.000000
NJ, 02201	0.042550	0.014871	0.008877	0.034371	0.023042	0.043507	0.029758	0.101510	0.701513	0.000000	0.000000
NJ, 02202	0.036858	0.031331	0.012890	0.019019	0.046515	0.020606	0.029758	0.078951	0.724072	0.000000	0.000000
NJ, 02301	0.079196	0.052718	0.033885	0.019667	0.043919	0.068927	0.004816	0.388806	0.308067	0.000000	0.000000
NJ, 02302	0.122150	0.012509	0.048829	0.029550	0.056201	0.029072	0.004816	0.107386	0.589488	0.000000	0.000000
NJ, 02303	0.079681	0.040348	0.061532	0.018698	0.021182	0.076870	0.004816	0.128334	0.568539	0.000000	0.000000
NJ, 02400	0.039145	0.057878	0.013587	0.025662	0.016891	0.046488	0.068707	0.052646	0.678997	0.000000	0.000000
NJ, 02500	0.046668	0.037206	0.018729	0.023371	0.027455	0.025743	0.053975	0.063499	0.703353	0.000000	0.000000
NJ, 02600	0.042081	0.051356	0.008512	0.026340	0.031595	0.030308	0.036911	0.107169	0.665727	0.000000	0.000000
NM, 00100	0.045250	0.020160	0.007695	0.011258	0.042452	0.002146	0.295201	0.016644	0.559194	0.000000	0.000000
NM, 00200	0.014894	0.006344	0.004541	0.027581	0.015050	0.006805	0.437565	0.019504	0.467715	0.000000	0.000000
NM, 00300	0.007191	0.021372	0.002775	0.063726	0.012058	0.003482	0.323709	0.023713	0.541974	0.000000	0.000000
NM, 00400	0.009268	0.028768	0.008300	0.040730	0.020341	0.004656	0.185471	0.037335	0.665131	0.000000	0.000000
NM, 00500	0.017304	0.017625	0.017763	0.024663	0.038865	0.023360	0.175550	0.047191	0.637680	0.000000	0.000000
NM, 00600	0.005314	0.008748	0.001867	0.043866	0.023280	0.042243	0.099778	0.017957	0.756947	0.000000	0.000000
NM, 00700	0.011896	0.022381	0.014120	0.028028	0.012817	0.008586	0.249442	0.017229	0.635501	0.000000	0.000000
NM, 00801	0.071462	0.002124	0.012011	0.032740	0.048764	0.062331	0.066367	0.048711	0.655491	0.000000	0.000000
NM, 00802	0.024344	0.002785	0.032360	0.028761	0.016059	0.125122	0.066367	0.135958	0.568244	0.000000	0.000000
NM, 00803	0.060453	0.025382	0.014468	0.063565	0.030001	0.035562	0.066367	0.129433	0.574769	0.000000	0.000000
NM, 00804	0.034192	0.015390	0.051703	0.040193	0.023209	0.064745	0.066367	0.113060	0.591142	0.000000	0.000000
NM, 00805	0.035770	0.019952	0.034614	0.044359	0.054932	0.039804	0.066367	0.040635	0.663567	0.000000	0.000000
NM, 00806	0.028320	0.016328	0.022200	0.045660	0.052900	0.064024	0.066367	0.052410	0.651792	0.000000	0.000000
NM, 00900	0.009202	0.012654	0.018611	0.014063	0.013202	0.013151	0.405595	0.008208	0.505313	0.000000	0.000000
NM, 01001	0.016308	0.025528	0.004830	0.044583	0.050822	0.016426	0.243553	0.008534	0.589415	0.000000	0.000000
NM, 01002	0.018974	0.029796	0.013474	0.035616	0.037641	0.022997	0.243553	0.034112	0.563838	0.000000	0.000000
NM, 01100	0.005676	0.009002	0.002076	0.034494	0.019387	0.006675	0.241330	0.035638	0.645723	0.000000	0.000000
NM, 01200	0.002901	0.020805	0.005527	0.029402	0.062122	0.029915	0.210491	0.004037	0.634800	0.000000	0.000000
NV, 00101	0.099639	0.007021	0.048717	0.039702	0.089812	0.078351	0.061511	0.041943	0.533303	0.000000	0.000000
NV, 00102	0.025750	0.062412	0.037689	0.038297	0.128089	0.071007	0.061511	0.036946	0.538300	0.000000	0.000000
NV, 00103	0.046409	0.006744	0.025746	0.045774	0.166847	0.071723	0.061511	0.022306	0.552940	0.000000	0.000000
NV, 00200	0.014041	0.017145	0.049059	0.036574	0.028088	0.016866	0.132527	0.031417	0.674283	0.000000	0.000000
NV, 00300	0.006241	0.012845	0.011307	0.025416	0.031551	0.030917	0.305194	0.015635	0.560894	0.000000	0.000000
NV, 00401	0.093593	0.003343	0.036014	0.056962	0.086730	0.085325	0.029788	0.017854	0.590390	0.000000	0.000000
NV, 00402	0.019359	0.006187	0.069299	0.020409	0.054641	0.192072	0.029788	0.039839	0.568406	0.000000	0.000000
NV, 00403	0.136445	0.013804	0.019104	0.039794	0.106234	0.046587	0.029788	0.015440	0.592805	0.000000	0.000000
NV, 00404	0.031711	0.006080	0.051309	0.128353	0.098621	0.045894	0.029788	0.085323	0.522921	0.000000	0.000000
NV, 00405	0.057808	0.030057	0.035139	0.062942	0.075186	0.100835	0.029788	0.051376	0.556868	0.000000	0.000000
NV, 00406	0.025468	0.001600	0.012587	0.031775	0.268729	0.021809	0.029788	0.036749	0.571496	0.000000	0.000000
NV, 00407	0.022380	0.004286	0.019330	0.109652	0.100614	0.105706	0.029788	0.043750	0.564495	0.000000	0.000000
NV, 00408	0.048341	0.024383	0.051260	0.054956	0.101008	0.082020	0.029788	0.036975	0.571269	0.000000	0.000000
NV, 00409	0.044793	0.003288	0.018876	0.066507	0.064434	0.164070	0.029788	0.168521	0.439724	0.000000	0.000000
NV, 00410	0.045246	0.003875	0.053582	0.066830	0.112890	0.079546	0.029788	0.047372	0.560872	0.000000	0.000000
NV, 00411	0.067195	0.009715	0.022064	0.053281	0.108490	0.101222	0.029788	0.056431	0.551813	0.000000	0.000000
NV, 00412	0.070645	0.003326	0.016445	0.080910	0.079881	0.110760	0.029788	0.025618	0.582626	0.000000	0.000000
NV, 00413	0.107402	0.003173	0.056015	0.040104	0.062811	0.092462	0.029788	0.029037	0.579207	0.000000	0.000000
NY, 00100	0.012454	0.037928	0.013981	0.059440	0.018185	0.037268	0.127993	0.010977	0.681773	0.000000	0.000000
NY, 00200	0.022990	0.053647	0.011965	0.040860	0.043322	0.017110	0.143020	0.020231	0.646856	0.000000	0.000000
NY, 00300	0.007847	0.069367	0.025696	0.042976	0.040941	0.022291	0.071489	0.030103	0.689289	0.000000	0.000000
NY, 00401	0.012264	0.092441	0.007114	0.083306	0.021384	0.018982	0.090074	0.011666	0.662769	0.000000	0.000000
NY, 00402	0.014259	0.081292	0.033976	0.037475	0.043012	0.068481	0.055079	0.017622	0.648805	0.000000	0.000000
NY, 00403	0.008435	0.055947	0.023662	0.056027	0.036140	0.007595	0.138799	0.008750	0.664645	0.000000	0.000000
NY, 00500	0.014489	0.040303	0.034066	0.065417	0.049441	0.036927	0.119123	0.104342	0.535892	0.000000	0.000000
NY, 00600	0.011350	0.061833	0.007214	0.032016	0.032265	0.017131	0.179942	0.010984	0.647265	0.000000	0.000000
NY, 00701	0.031109	0.080164	0.029092	0.039849	0.040200	0.090039	0.021993	0.059936	0.607617	0.000000	0.000000
NY, 00702	0.070080	0.055776	0.043981	0.029178	0.061979	0.049460	0.021993	0.041425	0.626128	0.000000	0.000000
NY, 00703	0.027778	0.049633	0.056125	0.035948	0.088946	0.052024	0.021993	0.044281	0.623273	0.000000	0.000000
NY, 00704	0.021680	0.090883	0.014362	0.035793	0.024098	0.045325	0.087104	0.012112	0.668643	0.000000	0.000000
NY, 00800	0.008520	0.049075	0.020139	0.040926	0.027856	0.003818	0.115105	0.014223	0.720337	0.000000	0.000000
NY, 00901	0.023121	0.026026	0.077196	0.071539	0.063544	0.030956	0.007325	0.074964	0.625330	0.000000	0.000000
NY, 00902	0.037470	0.057219	0.039670	0.040682	0.040277	0.077064	0.007325	0.148362	0.551931	0.000000	0.000000
NY, 00903	0.023273	0.075375	0.040064	0.044766	0.019881	0.089023	0.007325	0.130431	0.569862	0.000000	0.000000
NY, 00904	0.011179	0.016731	0.017922	0.057377	0.110418	0.078755	0.007325	0.067698	0.632595	0.000000	0.000000
NY, 00905	0.050873	0.060845	0.011444	0.072495	0.064969	0.031756	0.007325	0.048752	0.651541	0.000000	0.000000
NY, 00906	0.035173	0.037036	0.035350	0.050046	0.102020	0.032758	0.007325	0.069951	0.630342	0.000000	0.000000
NY, 01000	0.014474	0.070731	0.019014	0.030804	0.031516	0.008078	0.102798	0.013100	0.709486	0.000000	0.000000
NY, 01101	0.017360	0.062415	0.017173	0.043111	0.030673	0.057046	0.044287	0.030493	0.697440	0.000000	0.000000
NY, 01102	0.021752	0.055657	0.053587	0.062417	0.030077	0.004289	0.044287	0.018647	0.709287	0.000000	0.000000
NY, 01201	0.036286	0.095272	0.030256	0.029118	0.060609	0.094285	0.015957	0.019716	0.618501	0.000000	0.000000
NY, 01202	0.013384	0.059882	0.016473	0.075380	0.060777	0.119930	0.015957	0.040363	0.597854	0.000000	0.000000
NY, 01203	0.017125	0.092823	0.024133	0.070108	0.086921	0.054716	0.015957	0.017412	0.620805	0.000000	0.000000
NY, 01204	0.034927	0.105021	0.033035	0.057880	0.047521	0.067442	0.015957	0.024524	0.613694	0.000000	0.000000
NY, 01205	0.037095	0.138766	0.027934	0.045745	0.032816	0.063471	0.015957	0.089176	0.549041	0.000000	0.000000
NY, 01206	0.030853	0.140044	0.066118	0.026581	0.034394	0.047836	0.015957	0.194844	0.443373	0.000000	0.000000
NY, 01207	0.029356	0.084828	0.017700	0.056600	0.133661	0.023680	0.015957	0.020894	0.617323	0.000000	0.000000
NY, 01300	0.021490	0.049080	0.014788	0.047265	0.036077	0.000447	0.109590	0.012626	0.708636	0.000000	0.000000
NY, 01400	0.031710	0.032313	0.018325	0.030460	0.039916	0.038614	0.086807	0.046420	0.675434	0.000000	0.000000
NY, 01500	0.014951	0.078225	0.035396	0.031854	0.027246	0.014069	0.101249	0.018123	0.678887	0.000000	0.000000
NY, 01600	0.008631	0.119262	0.029620	0.062841	0.017785	0.008565	0.110216	0.029028	0.614051	0.000000	0.000000
NY, 01700	0.070716	0.090791	0.019918	0.039026	0.081218	0.037978	0.017694	0.066577	0.576081	0.000000	0.000000
NY, 01801	0.042233	0.033847	0.013891	0.054445	0.056161	0.072958	0.105612	0.073917	0.546936	0.000000	0.000000
NY, 01802	0.040632	0.054163	0.027475	0.044502	0.075702	0.031061	0.105612	0.022265	0.598587	0.000000	0.000000
NY, 01900	0.065559	0.072737	0.050287	0.039156	0.091156	0.030003	0.045802	0.048053	0.557246	0.000000	0.000000
NY, 02001	0.022654	0.142070	0.057920	0.072437	0.041051	0.140244	0.013314	0.096130	0.414181	0.000000	0.000000
NY, 02002	0.084360	0.095692	0.031259	0.082125	0.139534	0.043404	0.013314	0.043683	0.466629	0.000000	0.000000
NY, 02100	0.012021	0.048868	0.032220	0.035504	0.028655	0.013983	0.102375	0.019228	0.707146	0.000000	0.000000
NY, 02201	0.047263	0.071652	0.015723	0.056099	0.063116	0.047041	0.049107	0.045452	0.604547	0.000000	0.000000
NY, 02202	0.017807	0.090616	0.052077	0.040412	0.017114	0.010458	0.110711	0.013404	0.647401	0.000000	0.000000
NY, 02203	0.009543	0.052182	0.018549	0.058304	0.035042	0.005160	0.181956	0.018603	0.620660	0.000000	0.000000
NY, 02300	0.075730	0.077910	0.068707	0.051254	0.061408	0.074795	0.103528	0.031532	0.455136	0.000000	0.000000
NY, 02401	0.032435	0.067813	0.017932	0.039458	0.024231	0.030477	0.086004	0.019443	0.682207	0.000000	0.000000
NY, 02402	0.041392	0.042910	0.013305	0.028670	0.017112	0.015319	0.160389	0.010989	0.669915	0.000000	0.000000
NY, 02500	0.006322	0.061696	0.016358	0.034811	0.022499	0.005239	0.148779	0.010467	0.693829	0.000000	0.000000
NY, 02600	0.010526	0.089848	0.021888	0.042766	0.025661	0.028175	0.079635	0.017723	0.683778	0.000000	0.000000
NY, 02701	0.012832	0.043069	0.018487	0.040419	0.076461	0.005827	0.106444	0.014955	0.681507	0.000000	0.000000
NY, 02702	0.026691	0.055975	0.030860	0.039927	0.036615	0.027552	0.075760	0.035740	0.670880	0.000000	0.000000
