,,Water Heater,Water Heater,Water Heater,Water Heater,Water Heater,Water Heater,Water Heater,Water Heater,Water Heater,Water Heater,Water Heater,Water Heater,Water Heater,,
Heating Fuel,Location,Electric Standard,Electric Premium,Electric Tankless,Gas Standard,Gas Premium,Gas Tankless,Oil Standard,Oil Premium,Oil Indirect (workaround),Propane Standard,Propane Premium,Propane Tankless,Other Fuel,Check Sum,Source
Electricity,CR01,0.999999460234096,0,0,0,0,0,0,0,0,0,0,0,0,0.999999460234096,Type from RECS, Age from RECS, Eff for Age from HES
Electricity,CR02,0.778282235281025,0,0,0.14627738190538,0,0,0,0,0,6.07310648349242E-02,0,1.47092605422713E-02,0,0.9999999425636,Type from RECS, Age from RECS, Eff for Age from HES
Electricity,CR03,0.748448624026475,0,0,0.168031948552739,0,1.25951972574414E-02,0,0,0,0.070924144240718,0,0,0,0.999999914077373,Type from RECS, Age from RECS, Eff for Age from HES
Electricity,CR04,0.787932618607557,0,4.24451906268397E-02,0.127492296184507,0,4.21294840393693E-02,0,0,0,0,0,0,0,0.999999589458273,Type from RECS, Age from RECS, Eff for Age from HES
Electricity,CR05,0.906186056416825,0,0,0.083538398517073,0,0,0,0,0,1.02755011962603E-02,0,0,0,0.999999956130158,Type from RECS, Age from RECS, Eff for Age from HES
Electricity,CR06,0.906307969133778,0,2.23828117655308E-02,3.40512747806646E-02,0,0,0,0,0,3.72578778412648E-02,0,0,0,0.999999933521238,Type from RECS, Age from RECS, Eff for Age from HES
Electricity,CR07,0.88168164728458,0,0,5.16258137507071E-02,0,0,1.54496998146695E-02,0,1.14287946644831E-02,0.012384777900359,0,2.74291571996037E-02,0,0.999999890614402,Type from RECS, Age from RECS, Eff for Age from HES
Electricity,CR08,0.868296782932158,0,5.68370325414918E-03,0.105628098995584,0,8.44619164936943E-04,3.01344161608765E-03,0,0,1.65333291168258E-02,0,0,0,0.999999975079741,Type from RECS, Age from RECS, Eff for Age from HES
Electricity,CR09,0.849318230012292,0,1.15561790457786E-02,9.94507097008146E-02,0,3.38201789895306E-03,0,0,0,2.70458666817527E-02,0,4.87207802295922E-03,4.3749101855998E-03,0.99999999154815,Type from RECS, Age from RECS, Eff for Age from HES
Electricity,CR10,0.745984430789167,0,0,0.209270399068656,0,0,0,0,0,3.32299234998674E-02,0,0,0.01151512593185,0.99999987928954,Type from RECS, Age from RECS, Eff for Age from HES
Electricity,CR11,0.288125965019664,0,9.08735895358801E-03,0.678895014678436,0,0,0,0,0,2.38915377853553E-02,0,0,0,0.999999876437043,Type from RECS, Age from RECS, Eff for Age from HES
Electricity,CR12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,N/A, but EJ just in case
Fuel Oil,CR01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,N/A, but EJ just in case
Fuel Oil,CR02,0.820238543215565,0,0,0.17976136337471,0,0,0,0,0,0,0,0,0,0.999999906590275,Type from RECS, Age from RECS, Eff for Age from HES
Fuel Oil,CR03,0,0,0,0,0,0,1,0,0,0,0,0,0,1,N/A, but EJ just in case
Fuel Oil,CR04,0.256500326169207,0,0,5.26496574933406E-02,0,5.25547417845975E-03,0.413657226286659,0,0.245169225022736,2.37780472247067E-02,0,2.99002153605844E-03,0,0.999999977911167,Type from RECS, Age from RECS, Eff for Age from HES
Fuel Oil,CR05,0.877662250015939,0,6.30924070468638E-02,0,0,0,5.92451074929929E-02,0,0,0,0,0,0,0.999999764555796,Type from RECS, Age from RECS, Eff for Age from HES
Fuel Oil,CR06,0.999999309289787,0,0,0,0,0,0,0,0,0,0,0,0,0.999999309289787,Type from RECS, Age from RECS, Eff for Age from HES
Fuel Oil,CR07,0.315713174588126,0,0,6.90176069646322E-02,0,0,0.432727789983268,0,0.148032061345884,3.45093264433412E-02,0,0,0,0.999999959325251,Type from RECS, Age from RECS, Eff for Age from HES
Fuel Oil,CR08,0.745272542287433,0,0,3.97609017486129E-02,0,0,0.085246428085946,0,0,0.129719937492693,0,0,0,0.999999809614685,Type from RECS, Age from RECS, Eff for Age from HES
Fuel Oil,CR09,0.828147624546283,0,0,0.171851377999552,0,0,0,0,0,0,0,0,0,0.999999002545835,Type from RECS, Age from RECS, Eff for Age from HES
Fuel Oil,CR10,0.99999620717042,0,0,0,0,0,0,0,0,0,0,0,0,0.99999620717042,Type from RECS, Age from RECS, Eff for Age from HES
Fuel Oil,CR11,0,0,0,0,0,0,0,0,0.526607477630038,0.473385296718108,0,0,0,0.999992774348146,Type from RECS, Age from RECS, Eff for Age from HES
Fuel Oil,CR12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,N/A, but EJ just in case
