Hour of the year,Hour of the day,Day of the year,Month,AZNMc,CAMXc,ERCTc,FRCCc,MROEc,MROWc,NEWEc,NWPPc,NYSTc,RFCEc,RFCMc,RFCWc,RMPAc,SPNOc,SPSOc,SRMVc,SRMWc,SRSOc,SRTVc,SRVCc
2569,1,108,4,316.812048,279.9456537,277.8889111,349.3518921,300.5609911,266.9281505,257.2911825,254.7413413,154.372035,272.6449194,328.7310955,320.0916261,313.3045246,297.9034273,297.6540798,328.2341196,307.1253284,334.6538163,335.4713672,302.6791151
2570,2,108,4,316.4213905,279.4271781,283.406343,352.791384,308.1281997,270.6379936,259.9720384,254.7088485,160.7448081,274.1090881,330.0647125,320.0359429,315.1340889,301.7812286,299.8636875,328.8443816,314.6363068,330.2219964,338.6417517,302.4297857
2571,3,108,4,315.3145287,275.1255435,290.3827766,350.2951351,321.2084055,283.6008926,257.3378933,249.4142031,156.1903142,286.2137224,337.9394725,331.5836512,322.1176384,314.5081417,296.1989395,332.3121361,330.5882039,331.3612107,346.5289689,312.2027538
2572,4,108,4,316.4422758,277.5261743,292.7068668,346.7688421,315.7090176,295.568555,257.3173773,242.8296409,151.6449458,295.5220669,356.9811111,352.5612612,316.0698374,313.9111507,300.2169423,330.0574973,323.2861615,333.3234831,337.4679247,323.7811965
2573,5,108,4,309.2689775,259.2547587,294.4654168,338.5357011,241.5613595,261.5969226,235.0048332,229.1225165,133.8181083,274.5212375,345.1674025,339.5228971,292.3264625,281.2216406,304.0636567,314.0766136,250.6013259,330.0415763,309.6821911,321.8942929
2574,6,108,4,291.89305,244.3248113,264.9624297,272.9724542,196.1914955,198.7924914,195.7413503,196.3645425,111.2750126,211.8648133,310.831086,240.5214075,296.4696349,213.5956565,272.3352527,274.8035157,188.9134463,264.2748778,256.9067322,258.6299773
2575,7,108,4,256.4134697,238.8055375,231.9086438,216.5735231,180.3915956,189.2943177,175.7464809,183.6893876,96.8146466,158.4040323,274.7697378,188.4866093,280.1938482,202.7821701,239.2750104,258.2984387,174.8788297,190.2676389,239.479641,185.9706887
2576,8,108,4,249.1365833,238.3769172,227.4423465,210.0340327,174.0695456,185.335722,172.7461509,184.1973759,90.52744457,137.8082897,264.8082684,170.850266,276.1395449,195.8497528,224.6169281,251.3721596,169.4742254,177.998722,236.8359039,174.5439278
2577,9,108,4,247.3401492,239.5866122,224.646259,212.6385661,171.881947,182.5043041,172.3452422,181.7699591,88.08666384,131.246707,256.909536,166.9033464,281.9685202,187.0537922,221.8361039,248.1035361,163.1769011,170.3248245,234.9675186,168.7060148
2578,10,108,4,245.5196506,240.5554656,225.2596386,210.9447013,168.8947744,184.3939693,169.0073862,180.89739,88.0202298,128.8121249,256.0173263,163.812347,291.2296333,183.3181717,218.3249652,246.4844597,161.0892056,168.1738573,235.1347171,167.3397455
2579,11,108,4,245.0920544,240.0855504,228.3024973,212.9871337,167.2260046,180.0150793,170.7574766,181.1267896,87.26455128,127.019553,247.8374449,160.5927393,290.9199329,187.5534819,219.3507763,244.5581936,161.1772509,168.3601976,235.8336044,164.0681621
2580,12,108,4,247.5181522,241.8118466,229.9451858,213.7666418,167.5409197,180.24542,179.7028307,180.8607396,88.61140903,125.336107,246.6327991,159.9868889,283.4152555,187.8673825,216.6457222,243.0418398,160.4857582,173.6576283,237.6519276,165.39274
2581,13,108,4,252.2892508,241.4966083,233.5023948,213.794034,168.5080551,181.2013128,174.4867338,181.8101065,88.8447315,120.7184421,246.8269993,159.4503874,284.7534243,191.4571065,223.7440516,246.3050576,162.7775705,177.5952559,239.6750347,168.3704675
2582,14,108,4,253.4953249,240.0317368,237.2003122,216.2775736,171.3671018,184.4342914,179.5433812,182.4134814,90.58735923,125.4943339,246.8721152,161.6472618,287.5916132,195.5336935,225.2596011,248.9778195,168.3455456,182.1002137,242.8376814,173.9539268
2583,15,108,4,257.42608,240.9086674,236.504211,219.5721594,176.667122,189.4979882,186.9087477,187.4014019,96.58495009,132.4586879,251.4083889,166.1758194,287.0029053,204.0184039,226.3980272,253.0069292,179.7091984,188.061167,249.2902605,181.8461166
2584,16,108,4,274.6684146,251.1354693,239.497525,226.3703116,202.1829153,192.2126228,210.2646504,214.141521,106.7985765,148.0922557,255.116856,175.0717431,302.659846,226.6359941,241.2607233,271.2237602,217.2250407,196.4501933,270.8750192,199.1977917
2585,17,108,4,305.5798073,263.7154391,272.3128057,258.8324708,295.6507809,249.0223716,263.3802697,248.3333526,147.7913616,204.1126275,290.078279,216.7618687,329.9759929,291.0242766,288.4269635,317.7007937,312.587162,227.4246739,312.3248975,255.4749133
2586,18,108,4,319.0501686,269.8565647,336.1143442,335.9726962,356.2012032,340.1866415,287.3234498,253.9452956,192.9949561,296.9887041,338.9149508,338.2949215,338.1798165,359.9542192,341.3088071,356.6344529,358.664215,309.0586295,327.5082266,315.4287
2587,19,108,4,321.7303179,268.4153355,325.1176301,351.0494434,336.8303901,332.3400436,293.4475567,257.0300621,204.2125551,303.0722927,353.0144125,365.8973305,340.5379488,347.6586557,337.4159011,357.9423661,345.0758383,333.1819412,324.6864121,325.1415973
2588,20,108,4,319.9562648,266.8760849,310.3028702,337.6522301,324.6674603,321.7486139,280.4195551,254.3476218,178.5790323,277.3541538,348.7758424,346.9354613,341.2428219,334.8223788,315.2384499,336.045405,336.3338328,326.4719867,319.4502202,309.9990397
2589,21,108,4,317.1135183,272.9755008,298.7888377,325.7262243,338.5947344,315.764863,276.360262,248.8280248,185.497292,288.5700194,344.0254091,346.8757728,338.9581783,335.9243935,300.0520448,328.2157183,350.2494041,309.261143,323.2886434,316.7316236
2590,22,108,4,314.4727271,272.8314877,285.7524031,316.9094793,320.3185368,305.4645123,275.8982223,246.7927485,179.8020156,298.5723061,369.7350736,370.1827295,326.331795,325.4388217,292.4212739,336.4589638,337.5576366,313.9156163,332.1661731,360.4594875
2591,23,108,4,314.5126135,276.221719,282.7666021,325.1542302,300.3141324,285.114052,266.8865205,250.0084605,166.1787126,279.2953479,350.3992527,345.531538,327.094691,316.0119213,291.0713942,334.3264155,322.0453556,322.6762458,334.5821988,323.3530383
2592,0,109,4,315.4740767,276.4596973,280.693926,342.2687914,297.8676065,261.9750706,258.3733171,250.3695164,162.2086209,273.7646638,330.0061555,323.5732813,317.3044683,303.0697452,288.6557622,329.319566,312.8042694,336.5821138,335.0214447,311.6387642
2593,1,109,4,316.812048,279.9456537,277.8889111,349.3518921,300.5609911,266.9281505,257.2911825,254.7413413,154.372035,272.6449194,328.7310955,320.0916261,313.3045246,297.9034273,297.6540798,328.2341196,307.1253284,334.6538163,335.4713672,302.6791151
2594,2,109,4,316.4213905,279.4271781,283.406343,352.791384,308.1281997,270.6379936,259.9720384,254.7088485,160.7448081,274.1090881,330.0647125,320.0359429,315.1340889,301.7812286,299.8636875,328.8443816,314.6363068,330.2219964,338.6417517,302.4297857
2595,3,109,4,315.3145287,275.1255435,290.3827766,350.2951351,321.2084055,283.6008926,257.3378933,249.4142031,156.1903142,286.2137224,337.9394725,331.5836512,322.1176384,314.5081417,296.1989395,332.3121361,330.5882039,331.3612107,346.5289689,312.2027538
2596,4,109,4,316.4422758,277.5261743,292.7068668,346.7688421,315.7090176,295.568555,257.3173773,242.8296409,151.6449458,295.5220669,356.9811111,352.5612612,316.0698374,313.9111507,300.2169423,330.0574973,323.2861615,333.3234831,337.4679247,323.7811965
2597,5,109,4,309.2689775,259.2547587,294.4654168,338.5357011,241.5613595,261.5969226,235.0048332,229.1225165,133.8181083,274.5212375,345.1674025,339.5228971,292.3264625,281.2216406,304.0636567,314.0766136,250.6013259,330.0415763,309.6821911,321.8942929
2598,6,109,4,291.89305,244.3248113,264.9624297,272.9724542,196.1914955,198.7924914,195.7413503,196.3645425,111.2750126,211.8648133,310.831086,240.5214075,296.4696349,213.5956565,272.3352527,274.8035157,188.9134463,264.2748778,256.9067322,258.6299773
2599,7,109,4,256.4134697,238.8055375,231.9086438,216.5735231,180.3915956,189.2943177,175.7464809,183.6893876,96.8146466,158.4040323,274.7697378,188.4866093,280.1938482,202.7821701,239.2750104,258.2984387,174.8788297,190.2676389,239.479641,185.9706887
2600,8,109,4,249.1365833,238.3769172,227.4423465,210.0340327,174.0695456,185.335722,172.7461509,184.1973759,90.52744457,137.8082897,264.8082684,170.850266,276.1395449,195.8497528,224.6169281,251.3721596,169.4742254,177.998722,236.8359039,174.5439278
2601,9,109,4,247.3401492,239.5866122,224.646259,212.6385661,171.881947,182.5043041,172.3452422,181.7699591,88.08666384,131.246707,256.909536,166.9033464,281.9685202,187.0537922,221.8361039,248.1035361,163.1769011,170.3248245,234.9675186,168.7060148
2602,10,109,4,245.5196506,240.5554656,225.2596386,210.9447013,168.8947744,184.3939693,169.0073862,180.89739,88.0202298,128.8121249,256.0173263,163.812347,291.2296333,183.3181717,218.3249652,246.4844597,161.0892056,168.1738573,235.1347171,167.3397455
2603,11,109,4,245.0920544,240.0855504,228.3024973,212.9871337,167.2260046,180.0150793,170.7574766,181.1267896,87.26455128,127.019553,247.8374449,160.5927393,290.9199329,187.5534819,219.3507763,244.5581936,161.1772509,168.3601976,235.8336044,164.0681621
2604,12,109,4,247.5181522,241.8118466,229.9451858,213.7666418,167.5409197,180.24542,179.7028307,180.8607396,88.61140903,125.336107,246.6327991,159.9868889,283.4152555,187.8673825,216.6457222,243.0418398,160.4857582,173.6576283,237.6519276,165.39274
2605,13,109,4,252.2892508,241.4966083,233.5023948,213.794034,168.5080551,181.2013128,174.4867338,181.8101065,88.8447315,120.7184421,246.8269993,159.4503874,284.7534243,191.4571065,223.7440516,246.3050576,162.7775705,177.5952559,239.6750347,168.3704675
2606,14,109,4,253.4953249,240.0317368,237.2003122,216.2775736,171.3671018,184.4342914,179.5433812,182.4134814,90.58735923,125.4943339,246.8721152,161.6472618,287.5916132,195.5336935,225.2596011,248.9778195,168.3455456,182.1002137,242.8376814,173.9539268
2607,15,109,4,257.42608,240.9086674,236.504211,219.5721594,176.667122,189.4979882,186.9087477,187.4014019,96.58495009,132.4586879,251.4083889,166.1758194,287.0029053,204.0184039,226.3980272,253.0069292,179.7091984,188.061167,249.2902605,181.8461166
2608,16,109,4,274.6684146,251.1354693,239.497525,226.3703116,202.1829153,192.2126228,210.2646504,214.141521,106.7985765,148.0922557,255.116856,175.0717431,302.659846,226.6359941,241.2607233,271.2237602,217.2250407,196.4501933,270.8750192,199.1977917
2609,17,109,4,305.5798073,263.7154391,272.3128057,258.8324708,295.6507809,249.0223716,263.3802697,248.3333526,147.7913616,204.1126275,290.078279,216.7618687,329.9759929,291.0242766,288.4269635,317.7007937,312.587162,227.4246739,312.3248975,255.4749133
2610,18,109,4,319.0501686,269.8565647,336.1143442,335.9726962,356.2012032,340.1866415,287.3234498,253.9452956,192.9949561,296.9887041,338.9149508,338.2949215,338.1798165,359.9542192,341.3088071,356.6344529,358.664215,309.0586295,327.5082266,315.4287
2611,19,109,4,321.7303179,268.4153355,325.1176301,351.0494434,336.8303901,332.3400436,293.4475567,257.0300621,204.2125551,303.0722927,353.0144125,365.8973305,340.5379488,347.6586557,337.4159011,357.9423661,345.0758383,333.1819412,324.6864121,325.1415973
2612,20,109,4,319.9562648,266.8760849,310.3028702,337.6522301,324.6674603,321.7486139,280.4195551,254.3476218,178.5790323,277.3541538,348.7758424,346.9354613,341.2428219,334.8223788,315.2384499,336.045405,336.3338328,326.4719867,319.4502202,309.9990397
2613,21,109,4,317.1135183,272.9755008,298.7888377,325.7262243,338.5947344,315.764863,276.360262,248.8280248,185.497292,288.5700194,344.0254091,346.8757728,338.9581783,335.9243935,300.0520448,328.2157183,350.2494041,309.261143,323.2886434,316.7316236
2614,22,109,4,314.4727271,272.8314877,285.7524031,316.9094793,320.3185368,305.4645123,275.8982223,246.7927485,179.8020156,298.5723061,369.7350736,370.1827295,326.331795,325.4388217,292.4212739,336.4589638,337.5576366,313.9156163,332.1661731,360.4594875
2615,23,109,4,314.5126135,276.221719,282.7666021,325.1542302,300.3141324,285.114052,266.8865205,250.0084605,166.1787126,279.2953479,350.3992527,345.531538,327.094691,316.0119213,291.0713942,334.3264155,322.0453556,322.6762458,334.5821988,323.3530383
2616,0,110,4,315.4740767,276.4596973,280.693926,342.2687914,297.8676065,261.9750706,258.3733171,250.3695164,162.2086209,273.7646638,330.0061555,323.5732813,317.3044683,303.0697452,288.6557622,329.319566,312.8042694,336.5821138,335.0214447,311.6387642
2617,1,110,4,316.812048,279.9456537,277.8889111,349.3518921,300.5609911,266.9281505,257.2911825,254.7413413,154.372035,272.6449194,328.7310955,320.0916261,313.3045246,297.9034273,297.6540798,328.2341196,307.1253284,334.6538163,335.4713672,302.6791151
2618,2,110,4,316.4213905,279.4271781,283.406343,352.791384,308.1281997,270.6379936,259.9720384,254.7088485,160.7448081,274.1090881,330.0647125,320.0359429,315.1340889,301.7812286,299.8636875,328.8443816,314.6363068,330.2219964,338.6417517,302.4297857
2619,3,110,4,315.3145287,275.1255435,290.3827766,350.2951351,321.2084055,283.6008926,257.3378933,249.4142031,156.1903142,286.2137224,337.9394725,331.5836512,322.1176384,314.5081417,296.1989395,332.3121361,330.5882039,331.3612107,346.5289689,312.2027538
2620,4,110,4,316.4422758,277.5261743,292.7068668,346.7688421,315.7090176,295.568555,257.3173773,242.8296409,151.6449458,295.5220669,356.9811111,352.5612612,316.0698374,313.9111507,300.2169423,330.0574973,323.2861615,333.3234831,337.4679247,323.7811965
2621,5,110,4,309.2689775,259.2547587,294.4654168,338.5357011,241.5613595,261.5969226,235.0048332,229.1225165,133.8181083,274.5212375,345.1674025,339.5228971,292.3264625,281.2216406,304.0636567,314.0766136,250.6013259,330.0415763,309.6821911,321.8942929
2622,6,110,4,291.89305,244.3248113,264.9624297,272.9724542,196.1914955,198.7924914,195.7413503,196.3645425,111.2750126,211.8648133,310.831086,240.5214075,296.4696349,213.5956565,272.3352527,274.8035157,188.9134463,264.2748778,256.9067322,258.6299773
2623,7,110,4,256.4134697,238.8055375,231.9086438,216.5735231,180.3915956,189.2943177,175.7464809,183.6893876,96.8146466,158.4040323,274.7697378,188.4866093,280.1938482,202.7821701,239.2750104,258.2984387,174.8788297,190.2676389,239.479641,185.9706887
2624,8,110,4,249.1365833,238.3769172,227.4423465,210.0340327,174.0695456,185.335722,172.7461509,184.1973759,90.52744457,137.8082897,264.8082684,170.850266,276.1395449,195.8497528,224.6169281,251.3721596,169.4742254,177.998722,236.8359039,174.5439278
2625,9,110,4,247.3401492,239.5866122,224.646259,212.6385661,171.881947,182.5043041,172.3452422,181.7699591,88.08666384,131.246707,256.909536,166.9033464,281.9685202,187.0537922,221.8361039,248.1035361,163.1769011,170.3248245,234.9675186,168.7060148
2626,10,110,4,245.5196506,240.5554656,225.2596386,210.9447013,168.8947744,184.3939693,169.0073862,180.89739,88.0202298,128.8121249,256.0173263,163.812347,291.2296333,183.3181717,218.3249652,246.4844597,161.0892056,168.1738573,235.1347171,167.3397455
2627,11,110,4,245.0920544,240.0855504,228.3024973,212.9871337,167.2260046,180.0150793,170.7574766,181.1267896,87.26455128,127.019553,247.8374449,160.5927393,290.9199329,187.5534819,219.3507763,244.5581936,161.1772509,168.3601976,235.8336044,164.0681621
2628,12,110,4,247.5181522,241.8118466,229.9451858,213.7666418,167.5409197,180.24542,179.7028307,180.8607396,88.61140903,125.336107,246.6327991,159.9868889,283.4152555,187.8673825,216.6457222,243.0418398,160.4857582,173.6576283,237.6519276,165.39274
2629,13,110,4,252.2892508,241.4966083,233.5023948,213.794034,168.5080551,181.2013128,174.4867338,181.8101065,88.8447315,120.7184421,246.8269993,159.4503874,284.7534243,191.4571065,223.7440516,246.3050576,162.7775705,177.5952559,239.6750347,168.3704675
2630,14,110,4,253.4953249,240.0317368,237.2003122,216.2775736,171.3671018,184.4342914,179.5433812,182.4134814,90.58735923,125.4943339,246.8721152,161.6472618,287.5916132,195.5336935,225.2596011,248.9778195,168.3455456,182.1002137,242.8376814,173.9539268
2631,15,110,4,257.42608,240.9086674,236.504211,219.5721594,176.667122,189.4979882,186.9087477,187.4014019,96.58495009,132.4586879,251.4083889,166.1758194,287.0029053,204.0184039,226.3980272,253.0069292,179.7091984,188.061167,249.2902605,181.8461166
2632,16,110,4,274.6684146,251.1354693,239.497525,226.3703116,202.1829153,192.2126228,210.2646504,214.141521,106.7985765,148.0922557,255.116856,175.0717431,302.659846,226.6359941,241.2607233,271.2237602,217.2250407,196.4501933,270.8750192,199.1977917
2633,17,110,4,305.5798073,263.7154391,272.3128057,258.8324708,295.6507809,249.0223716,263.3802697,248.3333526,147.7913616,204.1126275,290.078279,216.7618687,329.9759929,291.0242766,288.4269635,317.7007937,312.587162,227.4246739,312.3248975,255.4749133
2634,18,110,4,319.0501686,269.8565647,336.1143442,335.9726962,356.2012032,340.1866415,287.3234498,253.9452956,192.9949561,296.9887041,338.9149508,338.2949215,338.1798165,359.9542192,341.3088071,356.6344529,358.664215,309.0586295,327.5082266,315.4287
2635,19,110,4,321.7303179,268.4153355,325.1176301,351.0494434,336.8303901,332.3400436,293.4475567,257.0300621,204.2125551,303.0722927,353.0144125,365.8973305,340.5379488,347.6586557,337.4159011,357.9423661,345.0758383,333.1819412,324.6864121,325.1415973
2636,20,110,4,319.9562648,266.8760849,310.3028702,337.6522301,324.6674603,321.7486139,280.4195551,254.3476218,178.5790323,277.3541538,348.7758424,346.9354613,341.2428219,334.8223788,315.2384499,336.045405,336.3338328,326.4719867,319.4502202,309.9990397
2637,21,110,4,317.1135183,272.9755008,298.7888377,325.7262243,338.5947344,315.764863,276.360262,248.8280248,185.497292,288.5700194,344.0254091,346.8757728,338.9581783,335.9243935,300.0520448,328.2157183,350.2494041,309.261143,323.2886434,316.7316236
2638,22,110,4,314.4727271,272.8314877,285.7524031,316.9094793,320.3185368,305.4645123,275.8982223,246.7927485,179.8020156,298.5723061,369.7350736,370.1827295,326.331795,325.4388217,292.4212739,336.4589638,337.5576366,313.9156163,332.1661731,360.4594875
2639,23,110,4,314.5126135,276.221719,282.7666021,325.1542302,300.3141324,285.114052,266.8865205,250.0084605,166.1787126,279.2953479,350.3992527,345.531538,327.094691,316.0119213,291.0713942,334.3264155,322.0453556,322.6762458,334.5821988,323.3530383
2640,0,111,4,315.4740767,276.4596973,280.693926,342.2687914,297.8676065,261.9750706,258.3733171,250.3695164,162.2086209,273.7646638,330.0061555,323.5732813,317.3044683,303.0697452,288.6557622,329.319566,312.8042694,336.5821138,335.0214447,311.6387642
2641,1,111,4,316.812048,279.9456537,277.8889111,349.3518921,300.5609911,266.9281505,257.2911825,254.7413413,154.372035,272.6449194,328.7310955,320.0916261,313.3045246,297.9034273,297.6540798,328.2341196,307.1253284,334.6538163,335.4713672,302.6791151
2642,2,111,4,316.4213905,279.4271781,283.406343,352.791384,308.1281997,270.6379936,259.9720384,254.7088485,160.7448081,274.1090881,330.0647125,320.0359429,315.1340889,301.7812286,299.8636875,328.8443816,314.6363068,330.2219964,338.6417517,302.4297857
2643,3,111,4,315.3145287,275.1255435,290.3827766,350.2951351,321.2084055,283.6008926,257.3378933,249.4142031,156.1903142,286.2137224,337.9394725,331.5836512,322.1176384,314.5081417,296.1989395,332.3121361,330.5882039,331.3612107,346.5289689,312.2027538
2644,4,111,4,316.4422758,277.5261743,292.7068668,346.7688421,315.7090176,295.568555,257.3173773,242.8296409,151.6449458,295.5220669,356.9811111,352.5612612,316.0698374,313.9111507,300.2169423,330.0574973,323.2861615,333.3234831,337.4679247,323.7811965
2645,5,111,4,309.2689775,259.2547587,294.4654168,338.5357011,241.5613595,261.5969226,235.0048332,229.1225165,133.8181083,274.5212375,345.1674025,339.5228971,292.3264625,281.2216406,304.0636567,314.0766136,250.6013259,330.0415763,309.6821911,321.8942929
2646,6,111,4,291.89305,244.3248113,264.9624297,272.9724542,196.1914955,198.7924914,195.7413503,196.3645425,111.2750126,211.8648133,310.831086,240.5214075,296.4696349,213.5956565,272.3352527,274.8035157,188.9134463,264.2748778,256.9067322,258.6299773
2647,7,111,4,256.4134697,238.8055375,231.9086438,216.5735231,180.3915956,189.2943177,175.7464809,183.6893876,96.8146466,158.4040323,274.7697378,188.4866093,280.1938482,202.7821701,239.2750104,258.2984387,174.8788297,190.2676389,239.479641,185.9706887
2648,8,111,4,249.1365833,238.3769172,227.4423465,210.0340327,174.0695456,185.335722,172.7461509,184.1973759,90.52744457,137.8082897,264.8082684,170.850266,276.1395449,195.8497528,224.6169281,251.3721596,169.4742254,177.998722,236.8359039,174.5439278
2649,9,111,4,247.3401492,239.5866122,224.646259,212.6385661,171.881947,182.5043041,172.3452422,181.7699591,88.08666384,131.246707,256.909536,166.9033464,281.9685202,187.0537922,221.8361039,248.1035361,163.1769011,170.3248245,234.9675186,168.7060148
2650,10,111,4,245.5196506,240.5554656,225.2596386,210.9447013,168.8947744,184.3939693,169.0073862,180.89739,88.0202298,128.8121249,256.0173263,163.812347,291.2296333,183.3181717,218.3249652,246.4844597,161.0892056,168.1738573,235.1347171,167.3397455
2651,11,111,4,245.0920544,240.0855504,228.3024973,212.9871337,167.2260046,180.0150793,170.7574766,181.1267896,87.26455128,127.019553,247.8374449,160.5927393,290.9199329,187.5534819,219.3507763,244.5581936,161.1772509,168.3601976,235.8336044,164.0681621
2652,12,111,4,247.5181522,241.8118466,229.9451858,213.7666418,167.5409197,180.24542,179.7028307,180.8607396,88.61140903,125.336107,246.6327991,159.9868889,283.4152555,187.8673825,216.6457222,243.0418398,160.4857582,173.6576283,237.6519276,165.39274
2653,13,111,4,252.2892508,241.4966083,233.5023948,213.794034,168.5080551,181.2013128,174.4867338,181.8101065,88.8447315,120.7184421,246.8269993,159.4503874,284.7534243,191.4571065,223.7440516,246.3050576,162.7775705,177.5952559,239.6750347,168.3704675
2654,14,111,4,253.4953249,240.0317368,237.2003122,216.2775736,171.3671018,184.4342914,179.5433812,182.4134814,90.58735923,125.4943339,246.8721152,161.6472618,287.5916132,195.5336935,225.2596011,248.9778195,168.3455456,182.1002137,242.8376814,173.9539268
2655,15,111,4,257.42608,240.9086674,236.504211,219.5721594,176.667122,189.4979882,186.9087477,187.4014019,96.58495009,132.4586879,251.4083889,166.1758194,287.0029053,204.0184039,226.3980272,253.0069292,179.7091984,188.061167,249.2902605,181.8461166
2656,16,111,4,274.6684146,251.1354693,239.497525,226.3703116,202.1829153,192.2126228,210.2646504,214.141521,106.7985765,148.0922557,255.116856,175.0717431,302.659846,226.6359941,241.2607233,271.2237602,217.2250407,196.4501933,270.8750192,199.1977917
2657,17,111,4,305.5798073,263.7154391,272.3128057,258.8324708,295.6507809,249.0223716,263.3802697,248.3333526,147.7913616,204.1126275,290.078279,216.7618687,329.9759929,291.0242766,288.4269635,317.7007937,312.587162,227.4246739,312.3248975,255.4749133
2658,18,111,4,319.0501686,269.8565647,336.1143442,335.9726962,356.2012032,340.1866415,287.3234498,253.9452956,192.9949561,296.9887041,338.9149508,338.2949215,338.1798165,359.9542192,341.3088071,356.6344529,358.664215,309.0586295,327.5082266,315.4287
2659,19,111,4,321.7303179,268.4153355,325.1176301,351.0494434,336.8303901,332.3400436,293.4475567,257.0300621,204.2125551,303.0722927,353.0144125,365.8973305,340.5379488,347.6586557,337.4159011,357.9423661,345.0758383,333.1819412,324.6864121,325.1415973
2660,20,111,4,319.9562648,266.8760849,310.3028702,337.6522301,324.6674603,321.7486139,280.4195551,254.3476218,178.5790323,277.3541538,348.7758424,346.9354613,341.2428219,334.8223788,315.2384499,336.045405,336.3338328,326.4719867,319.4502202,309.9990397
2661,21,111,4,317.1135183,272.9755008,298.7888377,325.7262243,338.5947344,315.764863,276.360262,248.8280248,185.497292,288.5700194,344.0254091,346.8757728,338.9581783,335.9243935,300.0520448,328.2157183,350.2494041,309.261143,323.2886434,316.7316236
2662,22,111,4,314.4727271,272.8314877,285.7524031,316.9094793,320.3185368,305.4645123,275.8982223,246.7927485,179.8020156,298.5723061,369.7350736,370.1827295,326.331795,325.4388217,292.4212739,336.4589638,337.5576366,313.9156163,332.1661731,360.4594875
2663,23,111,4,314.5126135,276.221719,282.7666021,325.1542302,300.3141324,285.114052,266.8865205,250.0084605,166.1787126,279.2953479,350.3992527,345.531538,327.094691,316.0119213,291.0713942,334.3264155,322.0453556,322.6762458,334.5821988,323.3530383
2664,0,112,4,315.4740767,276.4596973,280.693926,342.2687914,297.8676065,261.9750706,258.3733171,250.3695164,162.2086209,273.7646638,330.0061555,323.5732813,317.3044683,303.0697452,288.6557622,329.319566,312.8042694,336.5821138,335.0214447,311.6387642
2665,1,112,4,316.812048,279.9456537,277.8889111,349.3518921,300.5609911,266.9281505,257.2911825,254.7413413,154.372035,272.6449194,328.7310955,320.0916261,313.3045246,297.9034273,297.6540798,328.2341196,307.1253284,334.6538163,335.4713672,302.6791151
2666,2,112,4,316.4213905,279.4271781,283.406343,352.791384,308.1281997,270.6379936,259.9720384,254.7088485,160.7448081,274.1090881,330.0647125,320.0359429,315.1340889,301.7812286,299.8636875,328.8443816,314.6363068,330.2219964,338.6417517,302.4297857
2667,3,112,4,315.3145287,275.1255435,290.3827766,350.2951351,321.2084055,283.6008926,257.3378933,249.4142031,156.1903142,286.2137224,337.9394725,331.5836512,322.1176384,314.5081417,296.1989395,332.3121361,330.5882039,331.3612107,346.5289689,312.2027538
2668,4,112,4,316.4422758,277.5261743,292.7068668,346.7688421,315.7090176,295.568555,257.3173773,242.8296409,151.6449458,295.5220669,356.9811111,352.5612612,316.0698374,313.9111507,300.2169423,330.0574973,323.2861615,333.3234831,337.4679247,323.7811965
2669,5,112,4,309.2689775,259.2547587,294.4654168,338.5357011,241.5613595,261.5969226,235.0048332,229.1225165,133.8181083,274.5212375,345.1674025,339.5228971,292.3264625,281.2216406,304.0636567,314.0766136,250.6013259,330.0415763,309.6821911,321.8942929
2670,6,112,4,291.89305,244.3248113,264.9624297,272.9724542,196.1914955,198.7924914,195.7413503,196.3645425,111.2750126,211.8648133,310.831086,240.5214075,296.4696349,213.5956565,272.3352527,274.8035157,188.9134463,264.2748778,256.9067322,258.6299773
2671,7,112,4,256.4134697,238.8055375,231.9086438,216.5735231,180.3915956,189.2943177,175.7464809,183.6893876,96.8146466,158.4040323,274.7697378,188.4866093,280.1938482,202.7821701,239.2750104,258.2984387,174.8788297,190.2676389,239.479641,185.9706887
2672,8,112,4,249.1365833,238.3769172,227.4423465,210.0340327,174.0695456,185.335722,172.7461509,184.1973759,90.52744457,137.8082897,264.8082684,170.850266,276.1395449,195.8497528,224.6169281,251.3721596,169.4742254,177.998722,236.8359039,174.5439278
2673,9,112,4,247.3401492,239.5866122,224.646259,212.6385661,171.881947,182.5043041,172.3452422,181.7699591,88.08666384,131.246707,256.909536,166.9033464,281.9685202,187.0537922,221.8361039,248.1035361,163.1769011,170.3248245,234.9675186,168.7060148
2674,10,112,4,245.5196506,240.5554656,225.2596386,210.9447013,168.8947744,184.3939693,169.0073862,180.89739,88.0202298,128.8121249,256.0173263,163.812347,291.2296333,183.3181717,218.3249652,246.4844597,161.0892056,168.1738573,235.1347171,167.3397455
2675,11,112,4,245.0920544,240.0855504,228.3024973,212.9871337,167.2260046,180.0150793,170.7574766,181.1267896,87.26455128,127.019553,247.8374449,160.5927393,290.9199329,187.5534819,219.3507763,244.5581936,161.1772509,168.3601976,235.8336044,164.0681621
2676,12,112,4,247.5181522,241.8118466,229.9451858,213.7666418,167.5409197,180.24542,179.7028307,180.8607396,88.61140903,125.336107,246.6327991,159.9868889,283.4152555,187.8673825,216.6457222,243.0418398,160.4857582,173.6576283,237.6519276,165.39274
2677,13,112,4,252.2892508,241.4966083,233.5023948,213.794034,168.5080551,181.2013128,174.4867338,181.8101065,88.8447315,120.7184421,246.8269993,159.4503874,284.7534243,191.4571065,223.7440516,246.3050576,162.7775705,177.5952559,239.6750347,168.3704675
