Time,LIVING ZONE:ANN HTG 99% CONDNS DB:Des Heat Load [W],LIVING ZONE:ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING ZONE:ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING ZONE:ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,4.020709E+02,1.439588E+03,2.087366E-02,1.269727E-01
00:20:00,4.020709E+02,1.432235E+03,2.087366E-02,1.263241E-01
00:30:00,4.020709E+02,1.425050E+03,2.087366E-02,1.256904E-01
00:40:00,4.020709E+02,1.418034E+03,2.087366E-02,1.250715E-01
00:50:00,4.020709E+02,1.411187E+03,2.087366E-02,1.244675E-01
01:00:00,4.020709E+02,1.404510E+03,2.087366E-02,1.238786E-01
01:10:00,4.020709E+02,1.398176E+03,2.087366E-02,1.233199E-01
01:20:00,4.020709E+02,1.392187E+03,2.087366E-02,1.227915E-01
01:30:00,4.020709E+02,1.386542E+03,2.087366E-02,1.222936E-01
01:40:00,4.020709E+02,1.381244E+03,2.087366E-02,1.218263E-01
01:50:00,4.020709E+02,1.376292E+03,2.087366E-02,1.213895E-01
02:00:00,4.020709E+02,1.371689E+03,2.087366E-02,1.209835E-01
02:10:00,4.020709E+02,1.367264E+03,2.087366E-02,1.205933E-01
02:20:00,4.020709E+02,1.363017E+03,2.087366E-02,1.202187E-01
02:30:00,4.020709E+02,1.358948E+03,2.087366E-02,1.198597E-01
02:40:00,4.020709E+02,1.355056E+03,2.087366E-02,1.195165E-01
02:50:00,4.020709E+02,1.351343E+03,2.087366E-02,1.191889E-01
03:00:00,4.020709E+02,1.347808E+03,2.087366E-02,1.188771E-01
03:10:00,4.020709E+02,1.344277E+03,2.087366E-02,1.185657E-01
03:20:00,4.020709E+02,1.340753E+03,2.087366E-02,1.182548E-01
03:30:00,4.020709E+02,1.337235E+03,2.087366E-02,1.179445E-01
03:40:00,4.020709E+02,1.333723E+03,2.087366E-02,1.176348E-01
03:50:00,4.020709E+02,1.330216E+03,2.087366E-02,1.173255E-01
04:00:00,4.020709E+02,1.326716E+03,2.087366E-02,1.170168E-01
04:10:00,4.020709E+02,1.323393E+03,2.087366E-02,1.167237E-01
04:20:00,4.020709E+02,1.320250E+03,2.087366E-02,1.164464E-01
04:30:00,4.020709E+02,1.317285E+03,2.087366E-02,1.161849E-01
04:40:00,4.020709E+02,1.314501E+03,2.087366E-02,1.159393E-01
04:50:00,4.020709E+02,1.311896E+03,2.087366E-02,1.157096E-01
05:00:00,4.020709E+02,1.309473E+03,2.087366E-02,1.154959E-01
05:10:00,4.020709E+02,1.307746E+03,2.087366E-02,1.153436E-01
05:20:00,4.020709E+02,1.306720E+03,2.087366E-02,1.152531E-01
05:30:00,4.020709E+02,1.306396E+03,2.087366E-02,1.152245E-01
05:40:00,4.020709E+02,1.306777E+03,2.087366E-02,1.152581E-01
05:50:00,4.020709E+02,1.307862E+03,2.087366E-02,1.153539E-01
06:00:00,4.020709E+02,1.309651E+03,2.087366E-02,1.155117E-01
06:10:00,4.020709E+02,1.312322E+03,2.087366E-02,1.157474E-01
06:20:00,4.020709E+02,1.315872E+03,2.087366E-02,1.160606E-01
06:30:00,4.020709E+02,1.320300E+03,2.087366E-02,1.164512E-01
06:40:00,4.020709E+02,1.325607E+03,2.087366E-02,1.169194E-01
06:50:00,4.020709E+02,1.331792E+03,2.087366E-02,1.174651E-01
07:00:00,4.020709E+02,1.338857E+03,2.087366E-02,1.180884E-01
07:10:00,4.020709E+02,1.347658E+03,2.087366E-02,1.188648E-01
07:20:00,4.020709E+02,1.358192E+03,2.087366E-02,1.197941E-01
07:30:00,4.020709E+02,1.370463E+03,2.087366E-02,1.208767E-01
07:40:00,4.020709E+02,1.384472E+03,2.087366E-02,1.221126E-01
07:50:00,4.020709E+02,1.400217E+03,2.087366E-02,1.235016E-01
08:00:00,4.020709E+02,1.417699E+03,2.087366E-02,1.250438E-01
08:10:00,4.020709E+02,1.435534E+03,2.087366E-02,1.266173E-01
08:20:00,4.020709E+02,1.453728E+03,2.087366E-02,1.282223E-01
08:30:00,4.020709E+02,1.472270E+03,2.087366E-02,1.298582E-01
08:40:00,4.020709E+02,1.491158E+03,2.087366E-02,1.315245E-01
08:50:00,4.020709E+02,1.510392E+03,2.087366E-02,1.332214E-01
09:00:00,4.020709E+02,1.529965E+03,2.087366E-02,1.349481E-01
09:10:00,4.020709E+02,1.549199E+03,2.087366E-02,1.366450E-01
09:20:00,4.020709E+02,1.568086E+03,2.087366E-02,1.383113E-01
09:30:00,4.020709E+02,1.586637E+03,2.087366E-02,1.399479E-01
09:40:00,4.020709E+02,1.604859E+03,2.087366E-02,1.415555E-01
09:50:00,4.020709E+02,1.622757E+03,2.087366E-02,1.431344E-01
10:00:00,4.020709E+02,1.640336E+03,2.087366E-02,1.446852E-01
10:10:00,4.020709E+02,1.657604E+03,2.087366E-02,1.462085E-01
10:20:00,4.020709E+02,1.674566E+03,2.087366E-02,1.477049E-01
10:30:00,4.020709E+02,1.691214E+03,2.087366E-02,1.491736E-01
10:40:00,4.020709E+02,1.707545E+03,2.087366E-02,1.506143E-01
10:50:00,4.020709E+02,1.723557E+03,2.087366E-02,1.520268E-01
11:00:00,4.020709E+02,1.739246E+03,2.087366E-02,1.534109E-01
11:10:00,4.020709E+02,1.754112E+03,2.087366E-02,1.547222E-01
