Clg_sch,Htg_sch,ClgFlowFraction,HtgFlowFraction,Total Cooling Flow Rate (kg/s),Total Heating Flow Rate (kg/s),Occ
60,50,0.006301939,0,1.8905818,0,0.30063015
60,50,0.004560859,0,1.368257665,0,0.602761066
60,50,0.004305014,0.005056769,1.291504195,0.151703075,0.350738189
60,50,0.007278522,0.005632752,2.183556458,0.168982548,0.978724505
60,50,0.004366949,0,1.310084715,0,0.418761843
60,50,0.004011268,0.005820386,1.20338031,0.174611586,0.815691384
60,50,0.005634961,0.006433876,1.690488337,0.193016292,0.23059919
60,50,0.003950724,0,1.185217308,0,0.176856212
60,50,0.003708013,0.006490511,1.112403909,0.194715325,0.261659546
60,50,0.005378835,0.006886315,1.613650545,0.206589449,0.878068783
60,50,0.003870966,0,1.161289778,0,0.467696648
60,50,0.003612955,0.006874757,1.08388636,0.206242705,0.864357961
60,50,0.005562864,0.007220773,1.668859303,0.216623202,0.56406789
60,50,0.004026326,0,1.20789778,0,0.028548591
60,50,0.003782104,0.007001594,1.134631097,0.210047835,0.499464775
60,50,0.005495727,0.007291563,1.648718079,0.218746899,0.782710187
60,50,0.004981504,0,1.494451094,0,0.304313648
60,50,0.017154075,0.152292884,5.146222377,4.568786511,0.92383434
60,50,0.017420864,0.160157756,5.226259167,4.804732675,0.041798366
60,50,0.005434541,0.05344471,1.630362388,1.603341301,0.286333553
60,50,0.025547304,0.13646307,7.664191293,4.093892091,0.801759705
60,50,0.025636458,0.210402368,7.690937432,6.312071049,0.564850566
60,50,0.013318754,0.132316298,3.995626131,3.969488945,0.072464572
60,50,0.026603034,0.11713837,7.98091023,3.514151087,0.852669496
60,50,0.034325909,0.150915568,10.29777262,4.527467027,0.299120548
60,50,0.036945182,0.138054837,11.08355473,4.141645108,0.920573345
60,50,0.039064734,0.132346058,11.71942007,3.970381729,0.607840465
60,50,0.040199014,0.126491249,12.05970425,3.794737485,0.032351092
60,50,0.044285233,0.108168529,13.28556998,3.245055867,0.005114722
60,50,0.048172604,0.100230061,14.45178115,3.006901836,0.092546294
60,50,0.051878047,0.093166085,15.56341417,2.794982558,0.883077062
60,50,0.055476898,0.086556317,16.64306949,2.596689521,0.64887899
60,50,0.057831633,0.083479252,17.34948977,2.504377547,0.431158269
60,50,0.060157995,0.081039146,18.04739846,2.431174385,0.365449709
60,50,0.062421172,0.078525778,18.72635171,2.355773332,0.307422453
60,50,0.064707006,0.076038012,19.41210169,2.281140348,0.878492547
60,50,0.06584809,0.071830775,19.75442708,2.154923247,0.26631408
60,50,0.066991587,0.067856728,20.09747609,2.035701825,0.925884942
60,50,0.068130086,0.062256937,20.43902579,1.867708107,0.207620357
60,50,0.069308826,0.056373281,20.79264771,1.691198415,0.061685574
60,50,0.069615608,0.05435089,20.88468232,1.63052669,0.972325343
60,50,0.071049477,0.051461334,21.31484323,1.543840024,0.79227157
60,50,0.072495785,0.049678414,21.74873551,1.490352408,0.149677715
60,50,0.073902579,0.048027387,22.17077368,1.440821617,0.830055374
60,50,0.077435494,0.044425379,23.23064808,1.332761383,0.068325326
60,50,0.07863635,0.041680276,23.59090507,1.250408287,0.126063115
60,50,0.08105573,0.039559441,24.31671902,1.186783225,0.063030216
60,50,0.075519872,0.038059433,22.65596167,1.141782991,0.250376679
60,50,0.077252899,0.038927676,23.17586964,1.16783028,0.889039649
60,50,0.080806728,0.040233481,24.24201854,1.207004426,0.457352674
60,50,0.079567897,0.041340499,23.87036923,1.240214977,0.534869881
60,50,0.078380572,0.042532261,23.51417167,1.275967824,0.355678983
60,50,0.078580166,0.037250359,23.5740497,1.11751076,0.945325277
60,50,0.078679317,0.03907906,23.60379519,1.172371814,0.177508349
60,50,0.078823371,0.040212988,23.64701116,1.206389649,0.88218125
60,50,0.078875845,0.04102114,23.66275359,1.230634193,0.804163711
60,50,0.078988758,0.052859379,23.69662736,1.585781378,0.162204261
60,50,0.079080961,0.05355653,23.72428824,1.606695915,0.474059871
60,50,0.07917992,0.05433385,23.75397612,1.63001551,0.680265751
60,50,0.079275623,0.055153586,23.78268705,1.654607586,0.168262491
60,50,0.075613291,0.067538828,22.6839874,2.026164833,0.739569055
60,50,0.072881175,0.071081175,21.86435244,2.132435243,0.093242696
60,50,0.070342982,0.074226456,21.10289462,2.226793678,0.962038884
60,50,0.068069116,0.07682622,20.42073488,2.304786601,0.714866951
60,50,0.062273918,0.074875509,18.68217547,2.24626527,0.715697537
60,50,0.062426264,0.080224109,18.72787924,2.406723274,0.967652611
60,50,0.062011453,0.063164614,18.60343598,1.894938421,0.657115531
60,50,0.062255954,0.085363684,18.67678628,2.560910529,0.210380995
60,50,0.061265321,0.084767276,18.37959616,2.543018274,0.43236709
60,50,0.060123257,0.066807106,18.03697724,2.004213171,0.510840623
60,50,0.059256621,0.09547024,17.7769863,2.864107195,0.205578233
60,50,0.058260518,0.0935729,17.47815525,2.807187002,0.756505185
60,50,0.050440217,0.096139826,15.13206511,2.884194782,0.925046604
60,50,0.054878297,0.13361382,16.46348922,4.008414595,0.223689479
60,50,0.030776182,0.130616279,9.232854515,3.918488374,0.801704888
60,50,0.053778188,0.105132487,16.13345627,3.153974607,0.389592583
60,50,0.018891802,0.038519815,5.66754054,1.155594456,0.382386863
60,50,0,0.031274488,0,0.938234653,0.043163379
60,50,0.01466859,0,4.400576948,0,0.508466603
60,50,0.014176283,0.037902449,4.252884927,1.137073476,0.016760537
60,50,0.000707976,0.003225967,0.212392798,0.096778998,0.864118912
60,50,0.004327602,0,1.2982807,0,0.352192207
60,50,0.000373682,0,0.112104551,0,0.377507857
60,50,0.002468328,0,0.740498369,0,0.238731744
60,50,0,0,0,0,0.066332858
60,50,0.003809517,0,1.142855024,0,0.061478859
60,50,0.009490533,0,2.847159987,0,0.763355651
60,50,0.003702351,0,1.110705233,0,0.808515335
60,50,0.007502044,0,2.250613132,0,0.492752807
60,50,0.007765699,0,2.329709555,0,0.519484285
60,50,0.003361953,0,1.008586012,0,0.463283637
60,50,0.009725296,0,2.917588885,0,0.789066837
60,50,0.008651992,0,2.595597688,0,0.993584766
60,50,0.003256389,0,0.976916632,0,0.537713945
60,50,0.007148084,0,2.144425215,0,0.471700455
60,50,0.007216542,0.003586803,2.164962678,0.107604103,0.808722663
60,50,0.003129697,0.004303783,0.938909132,0.129113475,0.492845253
60,50,0.006598218,0,1.979465361,0,0.554433137
60,50,0.006467515,0.004551534,1.940254491,0.13654603,0.823668159
60,50,0.004385289,0.005137293,1.315586693,0.154118785,0.547000755
60,50,0.00583578,0,1.750733975,0,0.000801933
60,50,0.00567438,0.005946936,1.70231387,0.178408066,0.736119955
60,50,0.002413557,0.006770377,0.724067156,0.203111312,0.601971645
60,50,0.004890346,0,1.467103659,0,0.890787356
60,50,0.005017086,0.007289713,1.505125875,0.218691399,0.565367142
60,50,0.002214899,0.007249167,0.664469745,0.217475002,0.017501167
60,50,0.00477423,0,1.432269008,0,0.96450257
60,50,0.004900008,0.00737602,1.470002463,0.221280607,0.38282713
60,50,0.002255557,0.007747792,0.676667139,0.232433747,0.850575537
60,50,0.004754964,0,1.426489235,0,0.155906841
60,50,0.004764912,0.00830321,1.429473597,0.249096291,0.058676125
60,50,0.002020601,0.008691839,0.606180338,0.260755183,0.466727391
60,50,0.005758071,0,1.72742139,0,0.730981149
60,50,0.0147169,0.228192266,4.415069874,6.845767994,0.468532704
60,50,0.009717927,0.214005975,2.915377963,6.420179251,0.366692076
60,50,0.006301205,0,1.890361535,0,0.584631502
60,50,0.020640194,0.257987878,6.192058088,7.739636338,0.718929291
60,50,0.02096862,0.229366401,6.290585941,6.880992042,0.881833332
60,50,0.012020946,0.067087599,3.606283793,2.012627965,0.208863444
60,50,0.022137397,0.222004637,6.641219013,6.660139099,0.11935927
60,50,0.024835152,0.18319659,7.450545599,5.495897699,0.782262699
60,50,0.023908111,0.176268645,7.172433398,5.288059356,0.250881505
60,50,0.022105307,0.179902494,6.631592167,5.397074822,0.212728879
60,50,0.020253032,0.182021997,6.075909662,5.460659898,0.1761717
60,50,0.02029751,0.171872837,6.089253129,5.156185102,0.555026923
60,50,0.020332007,0.172701013,6.099602087,5.181030404,0.104084332
60,50,0.020378595,0.174140265,6.113578465,5.224207935,0.393198912
60,50,0.020420882,0.175884534,6.126264494,5.276536007,0.777562301
60,50,0.02045768,0.170371657,6.137303861,5.111149701,0.95613382
60,50,0.02049074,0.165642166,6.147222081,4.969264995,0.261492932
60,50,0.020528676,0.161168507,6.158602821,4.835055215,0.543600323
60,50,0.020566995,0.156854946,6.170098555,4.705648374,0.010752084
60,50,0.021530821,0.151404601,6.459246375,4.542138044,0.115754613
60,50,0.022598669,0.146268733,6.779600714,4.388061997,0.571533016
60,50,0.023708454,0.141445497,7.112536339,4.243364899,0.505515254
60,50,0.024763073,0.136782726,7.428921988,4.103481766,0.716489357
60,50,0.024696067,0.140116739,7.408820187,4.203502165,0.127125098
60,50,0.024579303,0.141598814,7.373791028,4.247964426,0.364913251
60,50,0.024468711,0.142984141,7.340613194,4.289524242,0.12593938
60,50,0.024433357,0.144483057,7.330007144,4.334491719,0.325451688
60,50,0.025634014,0.137612899,7.690204284,4.128386955,0.536272499
60,50,0.027788441,0.132942166,8.336532283,3.988264986,0.701189763
60,50,0.02931139,0.128447351,8.793416893,3.853420529,0.570904402
60,50,0.030849245,0.124102942,9.25477351,3.723088265,0.40057305
60,50,0.030972565,0.123603589,9.291769604,3.708107673,0.374910202
60,50,0.031052471,0.123123322,9.315741203,3.693699658,0.244320217
60,50,0.031128941,0.122448244,9.338682282,3.673447317,0.484960438
60,50,0.031207655,0.121640358,9.362296569,3.649210731,0.588380639
60,50,0.031518208,0.112474741,9.4554625,3.374242227,0.995680943
60,50,0.031674538,0.110309843,9.502361506,3.309295285,0.887919523
60,50,0.031845737,0.109314328,9.553721007,3.27942983,0.901260485
60,50,0.031934603,0.108675574,9.580380982,3.260267209,0.491481406
60,50,0.032065181,0.122343563,9.619554291,3.670306898,0.416813522
60,50,0.032128954,0.123135038,9.63868623,3.694051126,0.087302446
60,50,0.032210682,0.123011231,9.663204515,3.690336936,0.949145901
60,50,0.032302914,0.122839796,9.690874311,3.685193882,0.535266602
60,50,0.030912263,0.138153869,9.273678876,4.144616076,0.997821345
60,50,0.030491387,0.143938624,9.147416069,4.318158724,0.485879289
60,50,0.030297419,0.148790845,9.089225704,4.46372535,0.095152647
60,50,0.030222457,0.152649231,9.066737017,4.579476926,0.776030961
60,50,0.026341094,0.152170755,7.902328052,4.565122662,0.011918927
60,50,0.026185453,0.154571661,7.855635818,4.637149825,0.739189345
60,50,0.026047154,0.113125096,7.814146068,3.393752869,0.30744016
60,50,0.025990727,0.163980129,7.797218063,4.919403875,0.799049615
60,50,0.02598644,0.154909673,7.795932105,4.647290194,0.510220411
60,50,0.025988342,0.113580181,7.796502542,3.407405419,0.256808775
60,50,0.025978483,0.165451215,7.793545039,4.963536442,0.065546541
60,50,0.025968306,0.158562865,7.790491743,4.756885956,0.802111612
60,50,0.025191047,0.138030249,7.557314202,4.140907479,0.18058773
60,50,0.026655659,0.191266182,7.996697734,5.737985456,0.715855767
60,50,0.014512628,0.182218952,4.353788478,5.466568568,0.172644053
60,50,0.029161046,0.136596556,8.748313721,4.097896683,0.294027386
60,50,0.011204188,0.052462638,3.361256496,1.573879151,0.536896293
60,50,0,0.046396911,0,1.391907332,0.547057722
60,50,0.010910942,0,3.273282628,0,0.72252611
60,50,0.011146614,0.05132142,3.343984133,1.539642586,0.067280517
60,50,0,0.008484929,0,0.254547862,0.361176481
60,50,0.009378516,0,2.813554906,0,0.640406415
60,50,0.007835133,0,2.350539909,0,0.938818806
60,50,0,0,0,0,0.790729218
60,50,0.007564473,0,2.269342045,0,0.097710851
60,50,0.007304135,0,2.191240421,0,0.296222412
60,50,0.001199445,0,0.359833638,0,0.404034969
60,50,0.007335028,0,2.200508438,0,0.525694915
60,50,0.007115479,0,2.134643637,0,0.447774868
60,50,0,0,0,0,0.386882662
60,50,0.007153819,0,2.146145628,0,0.174939334
60,50,0.006948016,0,2.084404669,0,0.289018115
60,50,0,0,0,0,0.670712484
60,50,0.006999878,0,2.09996338,0,0.213367975
60,50,0.007899299,0,2.369789711,0,0.607057544
60,50,0,0.005490226,0,0.164706774,0.986413034
60,50,0.006636801,0.0060944,1.991040421,0.182831999,0.845997683
60,50,0.006481495,0,1.944448563,0,0.802003503
60,50,0,0.006086402,0,0.182592062,0.54818451
60,50,0.006475492,0.006430076,1.942647477,0.192902282,0.752714509
60,50,0.006334765,0,1.900429569,0,0.056185565
60,50,0,0.006412866,0,0.192385971,0.420862971
60,50,0.006355081,0.006417447,1.906524432,0.192523418,0.179001731
60,50,0.007264223,0,2.179266891,0,0.729665337
60,50,0,0.006702539,0,0.201076173,0.673725923
60,50,0.006247486,0.006777936,1.874245834,0.203338083,0.854196239
60,50,0.006121552,0,1.83646574,0,0.354179309
60,50,0,0.007312529,0,0.219375859,0.461135109
60,50,0.006532218,0.00741374,1.959665401,0.222412198,0.999399192
60,50,0.006422266,0,1.926679825,0,0.78241961
60,50,0,0.007952569,0,0.238577082,0.038374303
60,50,0.006489484,0.00787577,1.946845079,0.236273101,0.600096376
60,50,0.008034531,0,2.410359285,0,0.561336881
60,50,0.014407929,0.225134857,4.322378803,6.754045713,0.589782471
60,50,0.022008371,0.208916285,6.602511232,6.267488535,0.677418939
60,50,0.008882092,0,2.664627602,0,0.640374473
60,50,0.028759377,0.244039604,8.627813105,7.321188123,0.993531494
60,50,0.029025393,0.219018703,8.707617991,6.570561081,0.455306297
60,50,0.013449382,0.066662522,4.034814676,1.999875653,0.899840125
60,50,0.029977993,0.207173063,8.993397992,6.215191902,0.969248524
60,50,0.036343443,0.168021487,10.90303284,5.040644598,0.579705737
60,50,0.036209332,0.156775542,10.86279945,4.703266251,0.740691754
60,50,0.035137278,0.154792835,10.54118334,4.643785051,0.327652974
60,50,0.033940426,0.150867642,10.18212776,4.52602927,0.913902339
60,50,0.035579851,0.129185088,10.67395544,3.875552631,0.356873934
60,50,0.037146126,0.119223502,11.14383769,3.576705061,0.619991542
60,50,0.038670873,0.111326109,11.60126177,3.339783285,0.870087898
60,50,0.040122198,0.104377589,12.03665948,3.131327672,0.713238953
60,50,0.041362445,0.100043293,12.40873353,3.001298784,0.07176417
60,50,0.04260589,0.096510293,12.78176714,2.895308789,0.349816242
60,50,0.043793205,0.093341605,13.1379615,2.800248154,0.685582638
60,50,0.044974072,0.090705755,13.49222174,2.721172664,0.784565848
60,50,0.046358248,0.087105204,13.90747445,2.613156107,0.723880204
60,50,0.047750436,0.084203405,14.32513074,2.526102164,0.758084631
60,50,0.04916048,0.081506196,14.74814411,2.445185894,0.078156516
60,50,0.050552704,0.078967031,15.16581108,2.369010917,0.293982775
60,50,0.051917141,0.078343212,15.57514223,2.350296363,0.57849514
60,50,0.053128958,0.076388097,15.93868738,2.291642906,0.028689731
60,50,0.054350284,0.074904501,16.30508508,2.247135024,0.136272362
60,50,0.055556674,0.073280625,16.6670022,2.198418751,0.201280091
60,50,0.057709743,0.06882595,17.31292287,2.064778506,0.306373331
60,50,0.059938721,0.065287307,17.98161616,1.958619196,0.504033455
60,50,0.06220409,0.0616718,18.66122708,1.850154012,0.032986721
60,50,0.06458144,0.058150015,19.37443214,1.744500439,0.324219508
60,50,0.064668817,0.056933501,19.40064514,1.708005031,0.486245279
60,50,0.064746679,0.055844872,19.42400363,1.675346166,0.531347377
60,50,0.064822243,0.055331161,19.44667287,1.659934841,0.391574615
60,50,0.064815336,0.055111991,19.44460077,1.653359744,0.384913875
60,50,0.063711473,0.050521288,19.11344177,1.515638643,0.575474274
60,50,0.062551315,0.052730412,18.7653944,1.581912359,0.893750813
60,50,0.061336133,0.054859813,18.40083984,1.645794393,0.3747097
60,50,0.060144884,0.05721485,18.04346511,1.716445492,0.818018025
60,50,0.059126464,0.06996287,17.73793933,2.098886096,0.134110095
60,50,0.05814425,0.073063769,17.44327505,2.191913058,0.514484797
60,50,0.057210647,0.075187143,17.16319421,2.255614279,0.090800124
60,50,0.056256678,0.077952553,16.87700353,2.338576605,0.316768449
60,50,0.053946342,0.090898997,16.18390255,2.726969911,0.850129599
60,50,0.052345985,0.095242416,15.70379558,2.857272468,0.93046263
60,50,0.050932171,0.100403577,15.27965132,3.012107305,0.112083687
60,50,0.049622625,0.103516247,14.88678756,3.105487399,0.566504946
60,50,0.044095569,0.106590668,13.22867066,3.197720033,0.275026381
60,50,0.042739178,0.113310487,12.82175349,3.399314599,0.283426364
60,50,0.041375535,0.087624957,12.41266042,2.628748709,0.788648986
60,50,0.040077436,0.128396462,12.02323079,3.851893856,0.777011457
60,50,0.037786439,0.124085877,11.33593181,3.722576302,0.404907988
60,50,0.035463521,0.097434845,10.63905622,2.923045361,0.665455926
60,50,0.033086471,0.148012602,9.925941278,4.440378067,0.686952077
60,50,0.030662028,0.146031975,9.19860831,4.380959256,0.91912929
60,50,0.027451344,0.131613851,8.235403319,3.94841553,0.191568043
60,50,0.026796932,0.187269853,8.039079726,5.6180956,0.567143721
60,50,0.013188231,0.181224233,3.956469199,5.436726992,0.275212955
60,50,0.024747317,0.139223762,7.424195009,4.176712853,0.662757406
60,50,0.009636783,0.055182223,2.891034915,1.655466696,0.143234178
60,50,0,0.048584289,0,1.457528657,0.555760687
60,50,0.008774213,0,2.632263754,0,0.826626452
60,50,0.008770678,0.056345489,2.631203257,1.690364676,0.422323703
60,50,0,0.013763928,0,0.412917848,0.712866724
60,50,0.005979281,0,1.793784317,0,0.13899395
60,50,0.005129555,0,1.53886659,0,0.503881834
60,50,0,0,0,0,0.144037704
60,50,0.004101791,0,1.23053723,0,0.09125813
60,50,0.003609374,0,1.082812205,0,0.326018184
60,50,2.86E-05,0,0.008579152,0,0.206902963
60,50,0.003006447,0.009698825,0.901934015,0.290964764,0.201596768
60,50,0.002584841,0.010959025,0.775452235,0.328770765,0.783036535
60,50,0,0,0,0,0.044650529
60,50,0.0019709,0.01205909,0.591270128,0.361772708,0.186876776
60,50,0.001562707,0.01298607,0.468812134,0.38958211,0.897020636
60,50,0,0,0,0,0.823568194
60,50,0.000594554,0.020663661,0.178366305,0.619909822,0.558259001
60,50,0.000211536,0.028854998,0.063460899,0.86564993,0.341838674
60,50,0,0,0,0,0.513821733
60,50,1.52E-05,0.032949359,0.004546597,0.988480781,0.878366785
60,50,0,0.033317236,0,0.999517087,0.615273693
60,50,0,0,0,0,0.498675906
60,50,0,0.036050306,0,1.08150919,0.048138457
60,50,0,0.036395747,0,1.091872399,0.329834089
60,50,0,0,0,0,0.450516544
60,50,0,0.039708665,0,1.191259954,0.742864229
60,50,0,0.039862948,0,1.195888443,0.103976311
60,50,0,0,0,0,0.42656402
60,50,0,0.053323126,0,1.59969378,0.847306295
60,50,0,0.067268402,0,2.018052075,0.579252186
60,50,0,0,0,0,0.420905282
60,50,0,0.166657088,0,4.999712638,0.38804696
60,50,0,0.153869035,0,4.616071048,0.493756647
60,50,0,0,0,0,0.599451988
60,50,0,0.150821543,0,4.524646279,0.134364285
60,50,0.000194839,0.14433576,0.058451749,4.330072811,0.782551742
60,50,0,0,0,0,0.945838029
60,50,0.000108677,0.151927415,0.032603155,4.557822451,0.504477866
60,50,0.000131701,0.179006216,0.039510377,5.370186472,0.197908106
60,50,0,0.079939863,0,2.398195887,0.036570123
60,50,8.28E-05,0.153814233,0.024833339,4.614426976,0.804658471
60,50,0.000153474,0.233478649,0.046042219,7.004359462,0.347777011
60,50,0,0.081086382,0,2.432591469,0.173863391
60,50,0.000541066,0.147455031,0.162319802,4.423650941,0.283261088
60,50,0.000894765,0.224774737,0.268429543,6.743242101,0.796269564
60,50,0.001017584,0.183554101,0.305275098,5.506623045,0.031925058
60,50,0.001259133,0.129651119,0.377740039,3.88953357,0.621471826
60,50,0.001619978,0.205043971,0.485993407,6.15131912,0.122679057
60,50,0.002067655,0.165539172,0.620296599,4.966175165,0.573575275
60,50,0.002497522,0.110347352,0.749256632,3.310420546,0.751237874
60,50,0.002849399,0.184682192,0.854819797,5.540465756,0.907488316
60,50,0.003364472,0.151488043,1.009341664,4.544641295,0.122189754
60,50,0.003830652,0.071024529,1.149195585,2.130735868,0.835431144
60,50,0.004256745,0.153622512,1.277023439,4.608675373,0.819567284
60,50,0.004660563,0.163529526,1.398168854,4.905885774,0.469967445
60,50,0.005250949,0.063208941,1.575284557,1.89626822,0.701308298
60,50,0.005826586,0.135515085,1.747975859,4.065452558,0.608240822
60,50,0.006386618,0.130385478,1.915985532,3.911564339,0.099356278
60,50,0.006927101,0.050435963,2.078130311,1.513078882,0.344067693
60,50,0.006166318,0.050260685,1.849895471,1.50782056,0.277912848
60,50,0.006509507,0.053476408,1.952852212,1.604292227,0.329294615
60,50,0.006837003,0,2.051100852,0,0.194064798
60,50,0.007163608,0.057627615,2.149082424,1.72882845,0.633127376
60,50,0.007317313,0.055090624,2.195193909,1.652718714,0.025951434
60,50,0.007568317,0.005670713,2.270495094,0.170121386,0.710190237
60,50,0.007685233,0.050480599,2.30556992,1.514417981,0.917273523
60,50,0.007832611,0.045662288,2.34978327,1.369868627,0.120370245
60,50,0.008012151,0.004629076,2.403645213,0.138872289,0.733881955
60,50,0.008007252,0.045310484,2.402175712,1.359314515,0.970018867
60,50,0,0.042158224,0,1.264746711,0.519184998
60,50,0.008003493,0,2.401048016,0,0.107847828
60,50,0.007998123,0.045755266,2.399436868,1.372657972,0.79185034
60,50,0,0.044160006,0,1.324800168,0.623837837
60,50,0.007394809,0,2.218442701,0,0.915608561
