display_name,display_name_short,export,maximum,measure_id,metadata_id,minimum,name,objective_function,objective_function_group,objective_function_index,output,perturbable,pivot,static_value,units,value_type,visualize,measure_name,measure_display_name,type_of_variable
hvac_system_heating_wood,hvac_system_heating_wood,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.hvac_system_heating_wood,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
hvac_system_is_combined,hvac_system_is_combined,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.hvac_system_is_combined,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
infiltration,infiltration,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.infiltration,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
insulation_crawlspace,insulation_crawlspace,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.insulation_crawlspace,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
insulation_finished_basement,insulation_finished_basement,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.insulation_finished_basement,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
insulation_interzonal_floor,insulation_interzonal_floor,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.insulation_interzonal_floor,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
insulation_pier_beam,insulation_pier_beam,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.insulation_pier_beam,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
insulation_slab,insulation_slab,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.insulation_slab,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
insulation_unfinished_attic,insulation_unfinished_attic,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.insulation_unfinished_attic,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
insulation_unfinished_basement,insulation_unfinished_basement,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.insulation_unfinished_basement,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
insulation_wall,insulation_wall,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.insulation_wall,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
lighting,lighting,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.lighting,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location_census_division,location_census_division,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.location_census_division,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location_city,location_city,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.location_city,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location_cooling_region,location_cooling_region,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.location_cooling_region,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location_epw,location_epw,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.location_epw,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location_heating_region,location_heating_region,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.location_heating_region,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location_latitude,location_latitude,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.location_latitude,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location_longitude,location_longitude,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.location_longitude,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location_region,location_region,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.location_region,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location_state,location_state,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.location_state,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
mechanical_ventilation,mechanical_ventilation,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.mechanical_ventilation,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
misc_extra_refrigerator,misc_extra_refrigerator,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.misc_extra_refrigerator,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
misc_freezer,misc_freezer,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.misc_freezer,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
misc_gas_fireplace,misc_gas_fireplace,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.misc_gas_fireplace,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
misc_gas_grill,misc_gas_grill,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.misc_gas_grill,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
misc_gas_lighting,misc_gas_lighting,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.misc_gas_lighting,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
misc_hot_tub_spa,misc_hot_tub_spa,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.misc_hot_tub_spa,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
misc_pool,misc_pool,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.misc_pool,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
misc_well_pump,misc_well_pump,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.misc_well_pump,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
natural_ventilation,natural_ventilation,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.natural_ventilation,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
neighbors,neighbors,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.neighbors,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
occupants,occupants,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.occupants,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
orientation,orientation,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.orientation,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
overhangs,overhangs,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.overhangs,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
plug_loads,plug_loads,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.plug_loads,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
pv,pv,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.pv,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
refrigerator,refrigerator,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.refrigerator,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
roof_material,roof_material,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.roof_material,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
roof_sheathing,roof_sheathing,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.roof_sheathing,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
solar_hot_water,solar_hot_water,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.solar_hot_water,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
thermal_mass_ceiling,thermal_mass_ceiling,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.thermal_mass_ceiling,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
thermal_mass_exterior_wall,thermal_mass_exterior_wall,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.thermal_mass_exterior_wall,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
thermal_mass_floor,thermal_mass_floor,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.thermal_mass_floor,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
thermal_mass_furniture,thermal_mass_furniture,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.thermal_mass_furniture,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
thermal_mass_partition_wall,thermal_mass_partition_wall,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.thermal_mass_partition_wall,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
uninsulated_surfaces,uninsulated_surfaces,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.uninsulated_surfaces,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
usage_level,usage_level,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.usage_level,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
vintage,vintage,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.vintage,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
wall_sheathing,wall_sheathing,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.wall_sheathing,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
water_heater,water_heater,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.water_heater,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
window_areas,window_areas,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.window_areas,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
windows,windows,true,,491b49d8-af78-49e3-b9d7-7d3be3a734d0,,,building_characteristics_report.windows,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
electricity_cooling_kwh,electricity_cooling_kwh,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.electricity_cooling_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
electricity_exterior_lighting_kwh,electricity_exterior_lighting_kwh,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.electricity_exterior_lighting_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
electricity_fans_kwh,electricity_fans_kwh,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.electricity_fans_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
electricity_heating_kwh,electricity_heating_kwh,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.electricity_heating_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
electricity_interior_equipment_kwh,electricity_interior_equipment_kwh,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.electricity_interior_equipment_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
electricity_interior_lighting_kwh,electricity_interior_lighting_kwh,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.electricity_interior_lighting_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
electricity_pumps_kwh,electricity_pumps_kwh,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.electricity_pumps_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
electricity_pv_kwh,electricity_pv_kwh,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.electricity_pv_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
electricity_water_systems_kwh,electricity_water_systems_kwh,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.electricity_water_systems_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
hours_cooling_setpoint_not_met,hours_cooling_setpoint_not_met,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.hours_cooling_setpoint_not_met,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
hours_heating_setpoint_not_met,hours_heating_setpoint_not_met,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.hours_heating_setpoint_not_met,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
hvac_cooling_capacity_w,hvac_cooling_capacity_w,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.hvac_cooling_capacity_w,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
hvac_heating_capacity_w,hvac_heating_capacity_w,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.hvac_heating_capacity_w,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
natural_gas_heating_therm,natural_gas_heating_therm,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.natural_gas_heating_therm,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
natural_gas_interior_equipment_therm,natural_gas_interior_equipment_therm,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.natural_gas_interior_equipment_therm,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
natural_gas_water_systems_therm,natural_gas_water_systems_therm,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.natural_gas_water_systems_therm,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
net_site_electricity_kwh,net_site_electricity_kwh,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.net_site_electricity_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
net_site_energy_mbtu,net_site_energy_mbtu,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.net_site_energy_mbtu,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
other_fuel_heating_mbtu,other_fuel_heating_mbtu,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.other_fuel_heating_mbtu,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
other_fuel_interior_equipment_mbtu,other_fuel_interior_equipment_mbtu,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.other_fuel_interior_equipment_mbtu,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
other_fuel_water_systems_mbtu,other_fuel_water_systems_mbtu,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.other_fuel_water_systems_mbtu,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
total_site_electricity_kwh,total_site_electricity_kwh,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.total_site_electricity_kwh,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
total_site_energy_mbtu,total_site_energy_mbtu,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.total_site_energy_mbtu,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
total_site_natural_gas_therm,total_site_natural_gas_therm,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.total_site_natural_gas_therm,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
total_site_other_fuel_mbtu,total_site_other_fuel_mbtu,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.total_site_other_fuel_mbtu,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_cost_usd,upgrade_cost_usd,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.upgrade_cost_usd,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
upgrade_name,upgrade_name,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.upgrade_name,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
weight,weight,true,,1d112d76-8862-41ee-96bd-659f513d0b88,,,simulation_output_report.weight,false,,,true,false,false,,,double,true,simulation_output_report,Simulation Output Report,output
