Hour of the year,Hour of the day,Day of the year,Month,AZNMc,CAMXc,ERCTc,FRCCc,MROEc,MROWc,NEWEc,NWPPc,NYSTc,RFCEc,RFCMc,RFCWc,RMPAc,SPNOc,SPSOc,SRMVc,SRMWc,SRSOc,SRTVc,SRVCc
2095,7,88,3,232.0057039,192.8012891,225.4529357,201.4190053,179.6604873,184.8357387,209.2106855,174.6663702,106.9165336,174.4150346,241.3923932,198.8428049,263.3147935,189.5467297,219.832672,224.1360905,174.5842115,226.2892268,209.5298298,222.6327643
2096,8,88,3,205.2590579,192.7908902,212.1818124,183.4538902,167.2735579,179.7629751,196.1478295,174.2963701,96.60935713,145.3278346,209.4938035,165.250532,247.7707384,178.7510435,204.9315764,215.0125887,163.1345165,180.2934491,199.5250101,182.7065639
2097,9,88,3,195.5038066,189.9769084,201.5434337,174.8285847,163.411362,170.7029928,191.4091205,170.9120032,92.15939589,130.920658,204.3853018,151.7686009,246.8629979,174.8874427,191.7323694,211.04104,158.3746084,171.0359146,196.3728588,173.771454
2098,10,88,3,195.2680026,190.5105106,198.4687869,168.1003075,161.5755563,175.0348731,191.3182616,168.0132527,87.2437876,125.6047487,201.178648,147.8749401,246.6056785,172.1572907,185.0542995,206.5630528,153.6747434,160.2846871,192.8460586,167.4456685
2099,11,88,3,195.5818237,189.6757183,194.0418477,170.8407777,161.6745337,175.2168204,186.4428971,165.3255157,85.54463927,122.8312531,199.3340493,144.9106455,240.0154794,168.3764192,182.3540853,205.086714,150.5862788,153.2936865,192.8610936,163.5046431
2100,12,88,3,194.5221963,190.6486539,191.6124172,172.7437597,160.4383264,168.4501148,185.9789214,168.4659761,89.68672275,122.1898045,198.6421573,143.7489152,245.5540928,169.0148566,184.4397865,206.4855511,153.0062684,154.8281023,194.084879,163.2285493
2101,13,88,3,197.3628489,190.6690994,190.1959768,177.6569133,161.3764642,171.5674067,184.4914394,166.9966743,88.7621388,124.7390782,200.1708414,146.470753,247.2642195,169.733281,185.4551665,207.4110834,154.0177303,156.8784901,195.0401796,165.2173819
2102,14,88,3,196.0573103,191.3904678,193.1468281,182.1699485,162.923963,172.5024712,186.5666886,171.2762856,93.12536127,123.9404599,199.6383715,146.4194471,247.113685,171.9703019,184.5030276,208.1870067,154.6352877,164.4151978,197.1230408,165.9673701
2103,15,88,3,201.3543835,193.1258475,194.5222289,178.8730644,173.3900227,175.5692231,190.0115819,170.1628867,97.57281786,127.5396768,201.2488326,147.8602111,252.7400696,181.2099821,187.8439258,212.3786239,168.5579577,171.4547234,203.636029,173.5208127
2104,16,88,3,217.7230259,202.8295872,202.6448042,181.0628244,218.7546506,193.4880244,218.5690124,198.9127655,116.9899189,148.1057101,215.2466763,163.3307164,277.1361619,201.7687824,202.3442184,227.6481416,211.3769542,185.8595381,230.7455488,192.9409473
2105,17,88,3,239.9778441,209.1758077,246.333439,218.9889021,298.1786122,269.9041471,256.4994547,217.6845747,168.6722687,227.6927266,242.8024457,229.308774,289.0784388,271.4744098,266.1919662,268.1143823,284.6125555,240.1910058,259.072419,271.1144841
2106,18,88,3,245.3806845,209.9796825,284.0265252,275.3195713,306.7616918,298.7395416,264.8529559,220.2800249,189.6266263,270.581762,267.4230697,304.1846229,290.1494088,295.2163992,292.2252323,279.6989664,293.6439589,294.6859638,264.9474241,305.0146341
2107,19,88,3,246.9935209,209.7969474,278.1589078,283.4918965,293.8018801,293.8939728,264.7473454,220.3245401,191.0978051,273.1803262,271.1169735,305.7888049,290.158416,289.4409655,274.8342058,278.8189041,287.7227451,302.0231282,263.5388114,307.7318113
2108,20,88,3,246.4910169,209.5464533,265.8269357,270.0884877,302.3357431,290.0043846,259.8053197,219.8091132,169.0933607,258.5144854,268.4530954,296.7407492,288.6755666,296.1760056,260.3275018,268.6425299,299.3298517,295.4000842,261.6914416,297.929171
2109,21,88,3,246.4507081,212.1849214,259.4026079,264.1853704,301.9526063,282.5973919,255.2228727,217.1313987,171.8734451,266.0788172,271.6805409,311.7184757,284.8727817,293.9408867,248.2889247,270.1899641,309.7996113,287.2003091,265.6685357,313.2159737
2110,22,88,3,246.8168364,214.9543052,259.3412389,287.8820803,303.1226557,279.0680742,252.4052266,215.1165541,170.5767862,267.353022,275.2862418,317.029273,277.7912058,281.7512613,259.0770572,271.9401549,298.5159437,288.4465759,267.705673,332.4913015
2111,23,88,3,246.7525479,224.6161738,252.4775379,299.917705,296.251089,270.393088,247.7049852,217.655164,161.6013458,260.9058723,282.2768719,312.2125083,268.1311895,281.5893472,252.2328287,269.1762074,294.8915623,299.8537583,272.3911768,319.4039306
2112,0,89,3,250.5209098,232.3241144,255.3991455,301.4491383,292.6233757,266.9745491,243.6458888,217.3496377,158.7423315,259.1045073,280.5632818,303.7704171,268.1920145,278.1206343,257.6270119,273.7262775,294.7764919,303.721924,273.8362612,303.2010498
2113,1,89,3,254.9387076,235.5577391,255.7150127,291.3885143,291.0226276,264.7846587,244.6096617,222.3902719,157.1417071,257.3778815,279.6317964,299.5668892,273.4550669,276.2256989,254.2486874,272.4052423,292.3990978,308.5771308,274.3579909,297.191317
2114,2,89,3,257.7778309,238.3152028,255.5658085,286.0364338,293.8829597,264.5814284,240.8624657,220.0402115,155.5602188,259.842083,278.7141777,300.6871193,281.336038,271.1038386,254.3105417,272.0293014,293.9285572,308.7251982,277.0255383,296.5228925
2115,3,89,3,259.7671945,231.6135663,257.2289911,285.2994848,301.693707,270.0985775,241.6522454,220.0835156,158.5525408,263.3024373,279.969198,305.793477,280.0309196,289.1701306,254.6917681,273.5220702,308.6452184,306.8076849,282.1314067,298.5597443
2116,4,89,3,254.7093452,226.3517686,263.7027001,284.37799,302.1044006,275.6932833,240.6375132,215.6659287,151.5102051,272.7576359,277.9118657,316.6970031,282.889552,285.5229606,259.9310594,269.0046797,299.6039404,307.5622054,275.7460614,307.0470911
2117,5,89,3,250.2555815,222.9396426,262.8493237,293.6191803,277.7817268,277.9592231,244.5891772,214.6743052,154.3781435,267.8485709,274.9809839,313.9014641,274.3561335,286.645336,255.9067008,268.0884563,281.6349044,295.5000062,269.8572816,301.8490285
2118,6,89,3,240.4664859,215.1969419,256.8483793,282.1712907,212.0374719,231.7701653,228.7660295,194.8294868,127.8113297,232.6249892,263.9164478,281.9452327,267.0197044,238.3958851,252.2545443,248.7381032,212.5276643,293.7915039,236.0194461,291.0147982
2119,7,89,3,232.0057039,192.8012891,225.4529357,201.4190053,179.6604873,184.8357387,209.2106855,174.6663702,106.9165336,174.4150346,241.3923932,198.8428049,263.3147935,189.5467297,219.832672,224.1360905,174.5842115,226.2892268,209.5298298,222.6327643
2120,8,89,3,205.2590579,192.7908902,212.1818124,183.4538902,167.2735579,179.7629751,196.1478295,174.2963701,96.60935713,145.3278346,209.4938035,165.250532,247.7707384,178.7510435,204.9315764,215.0125887,163.1345165,180.2934491,199.5250101,182.7065639
2121,9,89,3,195.5038066,189.9769084,201.5434337,174.8285847,163.411362,170.7029928,191.4091205,170.9120032,92.15939589,130.920658,204.3853018,151.7686009,246.8629979,174.8874427,191.7323694,211.04104,158.3746084,171.0359146,196.3728588,173.771454
2122,10,89,3,195.2680026,190.5105106,198.4687869,168.1003075,161.5755563,175.0348731,191.3182616,168.0132527,87.2437876,125.6047487,201.178648,147.8749401,246.6056785,172.1572907,185.0542995,206.5630528,153.6747434,160.2846871,192.8460586,167.4456685
2123,11,89,3,195.5818237,189.6757183,194.0418477,170.8407777,161.6745337,175.2168204,186.4428971,165.3255157,85.54463927,122.8312531,199.3340493,144.9106455,240.0154794,168.3764192,182.3540853,205.086714,150.5862788,153.2936865,192.8610936,163.5046431
2124,12,89,3,194.5221963,190.6486539,191.6124172,172.7437597,160.4383264,168.4501148,185.9789214,168.4659761,89.68672275,122.1898045,198.6421573,143.7489152,245.5540928,169.0148566,184.4397865,206.4855511,153.0062684,154.8281023,194.084879,163.2285493
2125,13,89,3,197.3628489,190.6690994,190.1959768,177.6569133,161.3764642,171.5674067,184.4914394,166.9966743,88.7621388,124.7390782,200.1708414,146.470753,247.2642195,169.733281,185.4551665,207.4110834,154.0177303,156.8784901,195.0401796,165.2173819
2126,14,89,3,196.0573103,191.3904678,193.1468281,182.1699485,162.923963,172.5024712,186.5666886,171.2762856,93.12536127,123.9404599,199.6383715,146.4194471,247.113685,171.9703019,184.5030276,208.1870067,154.6352877,164.4151978,197.1230408,165.9673701
2127,15,89,3,201.3543835,193.1258475,194.5222289,178.8730644,173.3900227,175.5692231,190.0115819,170.1628867,97.57281786,127.5396768,201.2488326,147.8602111,252.7400696,181.2099821,187.8439258,212.3786239,168.5579577,171.4547234,203.636029,173.5208127
2128,16,89,3,217.7230259,202.8295872,202.6448042,181.0628244,218.7546506,193.4880244,218.5690124,198.9127655,116.9899189,148.1057101,215.2466763,163.3307164,277.1361619,201.7687824,202.3442184,227.6481416,211.3769542,185.8595381,230.7455488,192.9409473
2129,17,89,3,239.9778441,209.1758077,246.333439,218.9889021,298.1786122,269.9041471,256.4994547,217.6845747,168.6722687,227.6927266,242.8024457,229.308774,289.0784388,271.4744098,266.1919662,268.1143823,284.6125555,240.1910058,259.072419,271.1144841
2130,18,89,3,245.3806845,209.9796825,284.0265252,275.3195713,306.7616918,298.7395416,264.8529559,220.2800249,189.6266263,270.581762,267.4230697,304.1846229,290.1494088,295.2163992,292.2252323,279.6989664,293.6439589,294.6859638,264.9474241,305.0146341
2131,19,89,3,246.9935209,209.7969474,278.1589078,283.4918965,293.8018801,293.8939728,264.7473454,220.3245401,191.0978051,273.1803262,271.1169735,305.7888049,290.158416,289.4409655,274.8342058,278.8189041,287.7227451,302.0231282,263.5388114,307.7318113
2132,20,89,3,246.4910169,209.5464533,265.8269357,270.0884877,302.3357431,290.0043846,259.8053197,219.8091132,169.0933607,258.5144854,268.4530954,296.7407492,288.6755666,296.1760056,260.3275018,268.6425299,299.3298517,295.4000842,261.6914416,297.929171
2133,21,89,3,246.4507081,212.1849214,259.4026079,264.1853704,301.9526063,282.5973919,255.2228727,217.1313987,171.8734451,266.0788172,271.6805409,311.7184757,284.8727817,293.9408867,248.2889247,270.1899641,309.7996113,287.2003091,265.6685357,313.2159737
2134,22,89,3,246.8168364,214.9543052,259.3412389,287.8820803,303.1226557,279.0680742,252.4052266,215.1165541,170.5767862,267.353022,275.2862418,317.029273,277.7912058,281.7512613,259.0770572,271.9401549,298.5159437,288.4465759,267.705673,332.4913015
2135,23,89,3,246.7525479,224.6161738,252.4775379,299.917705,296.251089,270.393088,247.7049852,217.655164,161.6013458,260.9058723,282.2768719,312.2125083,268.1311895,281.5893472,252.2328287,269.1762074,294.8915623,299.8537583,272.3911768,319.4039306
2136,0,90,3,250.5209098,232.3241144,255.3991455,301.4491383,292.6233757,266.9745491,243.6458888,217.3496377,158.7423315,259.1045073,280.5632818,303.7704171,268.1920145,278.1206343,257.6270119,273.7262775,294.7764919,303.721924,273.8362612,303.2010498
2137,1,90,3,254.9387076,235.5577391,255.7150127,291.3885143,291.0226276,264.7846587,244.6096617,222.3902719,157.1417071,257.3778815,279.6317964,299.5668892,273.4550669,276.2256989,254.2486874,272.4052423,292.3990978,308.5771308,274.3579909,297.191317
2138,2,90,3,257.7778309,238.3152028,255.5658085,286.0364338,293.8829597,264.5814284,240.8624657,220.0402115,155.5602188,259.842083,278.7141777,300.6871193,281.336038,271.1038386,254.3105417,272.0293014,293.9285572,308.7251982,277.0255383,296.5228925
2139,3,90,3,259.7671945,231.6135663,257.2289911,285.2994848,301.693707,270.0985775,241.6522454,220.0835156,158.5525408,263.3024373,279.969198,305.793477,280.0309196,289.1701306,254.6917681,273.5220702,308.6452184,306.8076849,282.1314067,298.5597443
2140,4,90,3,254.7093452,226.3517686,263.7027001,284.37799,302.1044006,275.6932833,240.6375132,215.6659287,151.5102051,272.7576359,277.9118657,316.6970031,282.889552,285.5229606,259.9310594,269.0046797,299.6039404,307.5622054,275.7460614,307.0470911
2141,5,90,3,250.2555815,222.9396426,262.8493237,293.6191803,277.7817268,277.9592231,244.5891772,214.6743052,154.3781435,267.8485709,274.9809839,313.9014641,274.3561335,286.645336,255.9067008,268.0884563,281.6349044,295.5000062,269.8572816,301.8490285
2142,6,90,3,240.4664859,215.1969419,256.8483793,282.1712907,212.0374719,231.7701653,228.7660295,194.8294868,127.8113297,232.6249892,263.9164478,281.9452327,267.0197044,238.3958851,252.2545443,248.7381032,212.5276643,293.7915039,236.0194461,291.0147982
2143,7,90,3,232.0057039,192.8012891,225.4529357,201.4190053,179.6604873,184.8357387,209.2106855,174.6663702,106.9165336,174.4150346,241.3923932,198.8428049,263.3147935,189.5467297,219.832672,224.1360905,174.5842115,226.2892268,209.5298298,222.6327643
2144,8,90,3,205.2590579,192.7908902,212.1818124,183.4538902,167.2735579,179.7629751,196.1478295,174.2963701,96.60935713,145.3278346,209.4938035,165.250532,247.7707384,178.7510435,204.9315764,215.0125887,163.1345165,180.2934491,199.5250101,182.7065639
2145,9,90,3,195.5038066,189.9769084,201.5434337,174.8285847,163.411362,170.7029928,191.4091205,170.9120032,92.15939589,130.920658,204.3853018,151.7686009,246.8629979,174.8874427,191.7323694,211.04104,158.3746084,171.0359146,196.3728588,173.771454
2146,10,90,3,195.2680026,190.5105106,198.4687869,168.1003075,161.5755563,175.0348731,191.3182616,168.0132527,87.2437876,125.6047487,201.178648,147.8749401,246.6056785,172.1572907,185.0542995,206.5630528,153.6747434,160.2846871,192.8460586,167.4456685
2147,11,90,3,195.5818237,189.6757183,194.0418477,170.8407777,161.6745337,175.2168204,186.4428971,165.3255157,85.54463927,122.8312531,199.3340493,144.9106455,240.0154794,168.3764192,182.3540853,205.086714,150.5862788,153.2936865,192.8610936,163.5046431
2148,12,90,3,194.5221963,190.6486539,191.6124172,172.7437597,160.4383264,168.4501148,185.9789214,168.4659761,89.68672275,122.1898045,198.6421573,143.7489152,245.5540928,169.0148566,184.4397865,206.4855511,153.0062684,154.8281023,194.084879,163.2285493
2149,13,90,3,197.3628489,190.6690994,190.1959768,177.6569133,161.3764642,171.5674067,184.4914394,166.9966743,88.7621388,124.7390782,200.1708414,146.470753,247.2642195,169.733281,185.4551665,207.4110834,154.0177303,156.8784901,195.0401796,165.2173819
2150,14,90,3,196.0573103,191.3904678,193.1468281,182.1699485,162.923963,172.5024712,186.5666886,171.2762856,93.12536127,123.9404599,199.6383715,146.4194471,247.113685,171.9703019,184.5030276,208.1870067,154.6352877,164.4151978,197.1230408,165.9673701
2151,15,90,3,201.3543835,193.1258475,194.5222289,178.8730644,173.3900227,175.5692231,190.0115819,170.1628867,97.57281786,127.5396768,201.2488326,147.8602111,252.7400696,181.2099821,187.8439258,212.3786239,168.5579577,171.4547234,203.636029,173.5208127
2152,16,90,3,217.7230259,202.8295872,202.6448042,181.0628244,218.7546506,193.4880244,218.5690124,198.9127655,116.9899189,148.1057101,215.2466763,163.3307164,277.1361619,201.7687824,202.3442184,227.6481416,211.3769542,185.8595381,230.7455488,192.9409473
2153,17,90,3,239.9778441,209.1758077,246.333439,218.9889021,298.1786122,269.9041471,256.4994547,217.6845747,168.6722687,227.6927266,242.8024457,229.308774,289.0784388,271.4744098,266.1919662,268.1143823,284.6125555,240.1910058,259.072419,271.1144841
2154,18,90,3,245.3806845,209.9796825,284.0265252,275.3195713,306.7616918,298.7395416,264.8529559,220.2800249,189.6266263,270.581762,267.4230697,304.1846229,290.1494088,295.2163992,292.2252323,279.6989664,293.6439589,294.6859638,264.9474241,305.0146341
2155,19,90,3,246.9935209,209.7969474,278.1589078,283.4918965,293.8018801,293.8939728,264.7473454,220.3245401,191.0978051,273.1803262,271.1169735,305.7888049,290.158416,289.4409655,274.8342058,278.8189041,287.7227451,302.0231282,263.5388114,307.7318113
2156,20,90,3,246.4910169,209.5464533,265.8269357,270.0884877,302.3357431,290.0043846,259.8053197,219.8091132,169.0933607,258.5144854,268.4530954,296.7407492,288.6755666,296.1760056,260.3275018,268.6425299,299.3298517,295.4000842,261.6914416,297.929171
2157,21,90,3,246.4507081,212.1849214,259.4026079,264.1853704,301.9526063,282.5973919,255.2228727,217.1313987,171.8734451,266.0788172,271.6805409,311.7184757,284.8727817,293.9408867,248.2889247,270.1899641,309.7996113,287.2003091,265.6685357,313.2159737
2158,22,90,3,246.8168364,214.9543052,259.3412389,287.8820803,303.1226557,279.0680742,252.4052266,215.1165541,170.5767862,267.353022,275.2862418,317.029273,277.7912058,281.7512613,259.0770572,271.9401549,298.5159437,288.4465759,267.705673,332.4913015
2159,23,90,3,246.7525479,224.6161738,252.4775379,299.917705,296.251089,270.393088,247.7049852,217.655164,161.6013458,260.9058723,282.2768719,312.2125083,268.1311895,281.5893472,252.2328287,269.1762074,294.8915623,299.8537583,272.3911768,319.4039306
2160,0,91,4,252.2009182,222.6618,224.1882426,272.9973755,241.8725521,217.7371789,204.3976946,204.7206075,128.8962421,217.9082872,265.1767361,261.7561777,270.1734928,254.9294767,233.1739335,263.4348936,255.4369592,271.9563285,269.0651408,252.8595808
2161,1,91,4,253.0291687,225.304512,221.7276375,278.2029649,244.1526352,222.2858185,203.5079292,208.6757344,122.6828312,216.9027621,263.6918104,258.3772329,266.1038953,250.5817715,240.5243337,262.6456206,251.3317126,268.6517943,269.148722,245.0909075
2162,2,91,4,252.8494244,225.0426858,226.4998294,281.0469745,251.4429086,225.6432181,205.7326824,208.4702457,127.7869268,218.354888,265.1324569,258.4751938,267.9770501,254.5169034,242.5263519,263.1273981,258.5773479,264.4526636,272.2503392,244.8041103
2163,3,91,4,251.9112945,221.445254,231.876363,278.6235097,264.6600262,237.4800069,203.6788445,204.2059288,124.2063816,228.4098447,272.5606427,269.0910387,274.2429256,266.1835979,239.6312416,266.5563073,273.862676,265.6569802,280.4852078,252.8145174
2164,4,91,4,252.9186012,223.5416058,233.839486,276.0584257,259.419609,248.0801174,203.6650031,198.8062379,120.6370728,237.617247,290.7502002,289.418338,269.2217573,265.6188867,243.4185263,265.0014751,267.3377966,268.3018609,272.5761515,263.9090462
2165,5,91,4,247.1357904,208.4395074,235.5446716,269.579744,197.1377794,218.360577,186.0197621,186.6380017,106.5281366,220.4700062,278.6133452,277.9551405,247.5466104,236.7796404,246.3119116,251.0823709,205.6600649,266.4333399,248.4588721,263.0071016
2166,6,91,4,233.2000192,196.5559446,211.6655232,218.0790969,158.6730425,163.5863283,155.0921269,160.1008131,88.70737537,169.1344057,249.4744167,194.5306071,251.1894041,177.7722148,220.0350381,219.6538844,153.6692261,212.5275261,205.5266264,210.5809543
2167,7,91,4,205.4147734,192.2853046,185.5232965,172.6247908,145.4912775,155.4155527,139.224298,149.6973879,77.14336988,126.2434478,220.0288869,151.4210618,237.2664514,167.9506873,193.2154623,206.5757351,141.9235977,153.0419411,191.4213486,150.5521172
2168,8,91,4,199.6676473,192.111511,182.3887283,167.5751036,140.3662958,152.0029583,136.8665017,150.4259375,72.16365788,109.7161356,211.7285089,136.9339185,233.9905209,162.3817013,181.6521034,201.1552431,137.5661923,143.0574367,189.3874143,141.166909
2169,9,91,4,198.489032,192.9788672,180.0934853,170.0789505,138.6547156,149.65194,136.5381028,148.3180852,70.23501982,104.5228507,205.2420551,133.8851021,238.975,154.5532362,179.4128933,198.6121846,132.2422398,136.9868426,187.9867289,136.4010853
2170,10,91,4,196.9939311,193.806978,180.4571391,169.0484548,136.1735982,151.4981437,133.887315,147.7360325,70.17545997,102.6128109,204.7357899,131.2781939,247.6111019,151.4862794,176.4819856,197.3072331,130.6019881,135.2688905,188.174081,135.2601596
2171,11,91,4,196.7171096,193.5801755,183.2323458,170.5717496,134.8134979,147.6140925,135.2152702,147.9167616,69.51763665,101.148875,198.1175335,128.6439902,247.3430695,155.5953737,177.4660173,195.8930981,130.9822592,135.6458381,188.784818,132.7123308
2172,12,91,4,198.6154267,194.8701615,184.2964136,171.0486319,135.0425892,147.926406,142.3555217,147.6260076,70.66093192,99.84809963,196.9910995,128.2203268,240.2205761,155.6865916,175.1977002,194.6122352,130.3040505,139.822518,190.251526,133.8446286
2173,13,91,4,202.4467685,194.5662268,186.9709417,170.7335131,135.8161374,148.6797352,138.2629948,148.3224767,70.85456617,96.17103458,197.2295812,127.7567715,241.5798109,158.7241387,180.8800085,197.2074183,132.1381588,142.9368253,191.9802405,136.5303797
2174,14,91,4,203.4900337,193.4753368,190.0652596,172.8339997,138.2212947,151.4402472,142.1920473,148.6491861,72.20084716,100.0186063,197.2567414,129.5492972,243.8434979,162.1268894,182.1474681,199.3080655,136.6356825,146.7943889,194.5834467,141.2465458
2175,15,91,4,206.7300015,194.3546306,189.5772451,175.4181519,142.6256394,155.9740086,148.0374973,152.8954601,76.96181183,105.557297,200.8899143,133.1584791,243.7060895,169.4841421,183.1756268,202.4969656,146.1543618,152.021807,199.6195676,147.4641519
2176,16,91,4,220.6878911,202.6053835,191.797154,180.8700331,163.5176821,158.1012595,166.426088,174.5818133,85.00443168,117.9956383,203.9995377,140.4093156,256.9414748,188.2726224,195.5028477,217.0803089,176.5709328,158.8895114,216.9854756,162.2210181
2177,17,91,4,245.02307,212.4627776,218.0144912,206.7036668,239.9434711,205.8931746,208.4536691,203.1557102,117.6106637,162.7402749,232.1282723,174.3127673,279.7826864,242.9465244,234.4692733,255.0630052,255.1628083,183.7422991,250.085901,208.4712178
2178,18,91,4,255.6830684,217.366249,270.0723135,268.8563127,289.9094644,282.7939617,227.820889,207.8848491,154.3074372,237.8222368,272.1220504,273.4195148,288.0149292,302.7893096,277.792207,286.8996804,293.7239437,249.6753584,262.2570166,257.1761819
2179,19,91,4,257.7337279,216.127531,260.6724996,280.9452912,274.7281694,277.7910145,232.739286,210.5899999,163.4230521,242.6538508,284.0277257,295.9335587,290.6559818,293.0882074,274.5989054,288.0365952,283.196289,269.294923,259.8642736,265.0170999
2180,20,91,4,256.1460842,215.0144131,248.3346646,270.416788,267.9322307,270.2431756,221.9587478,208.3953438,142.3314048,221.5632637,280.4927185,281.4659431,291.4643813,283.3503085,256.2435064,269.3786012,277.6026823,263.7912161,255.7985923,253.0621109
2181,21,91,4,253.8987526,219.6335696,239.0742666,260.9386734,282.2001006,266.189118,218.6831652,203.5799296,147.5049195,231.0332293,277.3966996,284.6510931,289.2830701,285.6067399,243.9197682,262.5408724,291.8198498,249.9290096,259.5587463,260.1442149
2182,22,91,4,251.4354683,219.8016467,227.8917489,253.7144092,263.8226018,256.1250324,218.2353195,201.4169517,142.9192311,239.4434374,303.554742,307.0955556,278.1994741,275.7864362,237.5594793,270.3300435,279.1784308,252.8018143,267.064328,300.0501949
2183,23,91,4,251.2877054,222.3824203,225.5928625,259.5992784,244.6283131,238.0366381,211.1456963,204.0791055,132.1631509,223.4977937,284.6767813,283.2341908,279.3079897,266.2656421,235.5986865,268.2478877,263.934597,260.1986293,269.0884526,263.3098485
2184,0,92,4,252.2009182,222.6618,224.1882426,272.9973755,241.8725521,217.7371789,204.3976946,204.7206075,128.8962421,217.9082872,265.1767361,261.7561777,270.1734928,254.9294767,233.1739335,263.4348936,255.4369592,271.9563285,269.0651408,252.8595808
2185,1,92,4,253.0291687,225.304512,221.7276375,278.2029649,244.1526352,222.2858185,203.5079292,208.6757344,122.6828312,216.9027621,263.6918104,258.3772329,266.1038953,250.5817715,240.5243337,262.6456206,251.3317126,268.6517943,269.148722,245.0909075
2186,2,92,4,252.8494244,225.0426858,226.4998294,281.0469745,251.4429086,225.6432181,205.7326824,208.4702457,127.7869268,218.354888,265.1324569,258.4751938,267.9770501,254.5169034,242.5263519,263.1273981,258.5773479,264.4526636,272.2503392,244.8041103
2187,3,92,4,251.9112945,221.445254,231.876363,278.6235097,264.6600262,237.4800069,203.6788445,204.2059288,124.2063816,228.4098447,272.5606427,269.0910387,274.2429256,266.1835979,239.6312416,266.5563073,273.862676,265.6569802,280.4852078,252.8145174
2188,4,92,4,252.9186012,223.5416058,233.839486,276.0584257,259.419609,248.0801174,203.6650031,198.8062379,120.6370728,237.617247,290.7502002,289.418338,269.2217573,265.6188867,243.4185263,265.0014751,267.3377966,268.3018609,272.5761515,263.9090462
2189,5,92,4,247.1357904,208.4395074,235.5446716,269.579744,197.1377794,218.360577,186.0197621,186.6380017,106.5281366,220.4700062,278.6133452,277.9551405,247.5466104,236.7796404,246.3119116,251.0823709,205.6600649,266.4333399,248.4588721,263.0071016
2190,6,92,4,233.2000192,196.5559446,211.6655232,218.0790969,158.6730425,163.5863283,155.0921269,160.1008131,88.70737537,169.1344057,249.4744167,194.5306071,251.1894041,177.7722148,220.0350381,219.6538844,153.6692261,212.5275261,205.5266264,210.5809543
2191,7,92,4,205.4147734,192.2853046,185.5232965,172.6247908,145.4912775,155.4155527,139.224298,149.6973879,77.14336988,126.2434478,220.0288869,151.4210618,237.2664514,167.9506873,193.2154623,206.5757351,141.9235977,153.0419411,191.4213486,150.5521172
2192,8,92,4,199.6676473,192.111511,182.3887283,167.5751036,140.3662958,152.0029583,136.8665017,150.4259375,72.16365788,109.7161356,211.7285089,136.9339185,233.9905209,162.3817013,181.6521034,201.1552431,137.5661923,143.0574367,189.3874143,141.166909
2193,9,92,4,198.489032,192.9788672,180.0934853,170.0789505,138.6547156,149.65194,136.5381028,148.3180852,70.23501982,104.5228507,205.2420551,133.8851021,238.975,154.5532362,179.4128933,198.6121846,132.2422398,136.9868426,187.9867289,136.4010853
2194,10,92,4,196.9939311,193.806978,180.4571391,169.0484548,136.1735982,151.4981437,133.887315,147.7360325,70.17545997,102.6128109,204.7357899,131.2781939,247.6111019,151.4862794,176.4819856,197.3072331,130.6019881,135.2688905,188.174081,135.2601596
2195,11,92,4,196.7171096,193.5801755,183.2323458,170.5717496,134.8134979,147.6140925,135.2152702,147.9167616,69.51763665,101.148875,198.1175335,128.6439902,247.3430695,155.5953737,177.4660173,195.8930981,130.9822592,135.6458381,188.784818,132.7123308
2196,12,92,4,198.6154267,194.8701615,184.2964136,171.0486319,135.0425892,147.926406,142.3555217,147.6260076,70.66093192,99.84809963,196.9910995,128.2203268,240.2205761,155.6865916,175.1977002,194.6122352,130.3040505,139.822518,190.251526,133.8446286
2197,13,92,4,202.4467685,194.5662268,186.9709417,170.7335131,135.8161374,148.6797352,138.2629948,148.3224767,70.85456617,96.17103458,197.2295812,127.7567715,241.5798109,158.7241387,180.8800085,197.2074183,132.1381588,142.9368253,191.9802405,136.5303797
2198,14,92,4,203.4900337,193.4753368,190.0652596,172.8339997,138.2212947,151.4402472,142.1920473,148.6491861,72.20084716,100.0186063,197.2567414,129.5492972,243.8434979,162.1268894,182.1474681,199.3080655,136.6356825,146.7943889,194.5834467,141.2465458
2199,15,92,4,206.7300015,194.3546306,189.5772451,175.4181519,142.6256394,155.9740086,148.0374973,152.8954601,76.96181183,105.557297,200.8899143,133.1584791,243.7060895,169.4841421,183.1756268,202.4969656,146.1543618,152.021807,199.6195676,147.4641519
2200,16,92,4,220.6878911,202.6053835,191.797154,180.8700331,163.5176821,158.1012595,166.426088,174.5818133,85.00443168,117.9956383,203.9995377,140.4093156,256.9414748,188.2726224,195.5028477,217.0803089,176.5709328,158.8895114,216.9854756,162.2210181
2201,17,92,4,245.02307,212.4627776,218.0144912,206.7036668,239.9434711,205.8931746,208.4536691,203.1557102,117.6106637,162.7402749,232.1282723,174.3127673,279.7826864,242.9465244,234.4692733,255.0630052,255.1628083,183.7422991,250.085901,208.4712178
2202,18,92,4,255.6830684,217.366249,270.0723135,268.8563127,289.9094644,282.7939617,227.820889,207.8848491,154.3074372,237.8222368,272.1220504,273.4195148,288.0149292,302.7893096,277.792207,286.8996804,293.7239437,249.6753584,262.2570166,257.1761819
