Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	sample_count	sample_weight
AZ, 00111	0.000000	0.079572	0.000000	0.000000	0.000000	0.318287	0.091423	0.028841	0.481878	0.000000	0.000000
AZ, 00112	0.060442	0.007629	0.087728	0.050759	0.047532	0.143769	0.091423	0.054088	0.456631	0.000000	0.000000
AZ, 00113	0.187800	0.000000	0.027822	0.059818	0.000000	0.122418	0.091423	0.000000	0.510719	0.000000	0.000000
AZ, 00114	0.041723	0.000000	0.117718	0.111758	0.000000	0.126659	0.091423	0.105666	0.405053	0.000000	0.000000
AZ, 00115	0.047616	0.000000	0.144964	0.065604	0.057139	0.082535	0.091423	0.000000	0.510719	0.000000	0.000000
AZ, 00116	0.005458	0.006003	0.061671	0.090596	0.081318	0.152813	0.091423	0.058839	0.451880	0.000000	0.000000
AZ, 00117	0.000000	0.000000	0.000000	0.089332	0.000000	0.308527	0.091423	0.030161	0.480558	0.000000	0.000000
AZ, 00118	0.035385	0.000000	0.060957	0.041629	0.070770	0.189117	0.091423	0.065899	0.444819	0.000000	0.000000
AZ, 00119	0.035653	0.054290	0.136941	0.038895	0.042946	0.089133	0.091423	0.065685	0.445034	0.000000	0.000000
AZ, 00120	0.139446	0.000000	0.013652	0.000000	0.118968	0.125794	0.091423	0.019555	0.491164	0.000000	0.000000
AZ, 00121	0.234926	0.090939	0.000000	0.000000	0.000000	0.071993	0.091423	0.003131	0.507587	0.000000	0.000000
AZ, 00122	0.170119	0.030182	0.057621	0.000000	0.139936	0.000000	0.091423	0.000000	0.510719	0.000000	0.000000
AZ, 00123	0.036470	0.000000	0.099465	0.159143	0.069625	0.033155	0.091423	0.086345	0.424374	0.000000	0.000000
AZ, 00124	0.168133	0.000000	0.074911	0.000000	0.064923	0.089893	0.091423	0.000000	0.510719	0.000000	0.000000
AZ, 00125	0.000000	0.000000	0.000000	0.000000	0.000000	0.397859	0.091423	0.000000	0.510719	0.000000	0.000000
AZ, 00126	0.088883	0.000000	0.143906	0.000000	0.091000	0.074069	0.091423	0.000000	0.510719	0.000000	0.000000
AZ, 00127	0.063091	0.000000	0.015451	0.000000	0.032189	0.287128	0.091423	0.000000	0.510719	0.000000	0.000000
AZ, 00128	0.000000	0.000000	0.000000	0.397859	0.000000	0.000000	0.091423	0.000000	0.510719	0.000000	0.000000
AZ, 00129	0.134731	0.000000	0.069668	0.017849	0.090972	0.084639	0.091423	0.009543	0.501176	0.000000	0.000000
AZ, 00130	0.140308	0.000000	0.107633	0.000000	0.000000	0.149918	0.091423	0.026746	0.483973	0.000000	0.000000
AZ, 00131	0.102836	0.000000	0.182071	0.000000	0.028659	0.084292	0.091423	0.000000	0.510719	0.000000	0.000000
AZ, 00132	0.000000	0.000000	0.023289	0.000000	0.000000	0.374569	0.091423	0.013941	0.496778	0.000000	0.000000
AZ, 00133	0.138234	0.011616	0.007551	0.016263	0.056339	0.167856	0.091423	0.000000	0.510719	0.000000	0.000000
AZ, 00134	0.071411	0.326448	0.000000	0.000000	0.000000	0.000000	0.091423	0.017597	0.493122	0.000000	0.000000
AZ, 00201	0.126145	0.025229	0.215417	0.015526	0.027170	0.025229	0.232916	0.005394	0.326975	0.000000	0.000000
AZ, 00202	0.168122	0.000000	0.093668	0.000000	0.058843	0.114083	0.232916	0.003605	0.328764	0.000000	0.000000
AZ, 00203	0.135455	0.066940	0.007088	0.000000	0.127579	0.097653	0.232916	0.006296	0.326073	0.000000	0.000000
AZ, 00204	0.051640	0.000000	0.076991	0.057273	0.103280	0.145531	0.232916	0.043218	0.289151	0.000000	0.000000
AZ, 00205	0.000000	0.000000	0.000000	0.434715	0.000000	0.000000	0.232916	0.004439	0.327930	0.000000	0.000000
AZ, 00206	0.062102	0.035709	0.000000	0.063655	0.000000	0.273249	0.232916	0.000000	0.332369	0.000000	0.000000
AZ, 00207	0.038291	0.034912	0.091223	0.081087	0.057436	0.131766	0.232916	0.032269	0.300100	0.000000	0.000000
AZ, 00208	0.000000	0.014490	0.000000	0.000000	0.000000	0.420224	0.232916	0.062564	0.269806	0.000000	0.000000
AZ, 00209	0.142407	0.127416	0.164892	0.000000	0.000000	0.000000	0.232916	0.144671	0.187698	0.000000	0.000000
AZ, 00300	0.000000	0.021055	0.000000	0.002904	0.018151	0.015973	0.530098	0.029375	0.382444	0.000000	0.000000
AZ, 00400	0.088102	0.016090	0.018464	0.002110	0.079133	0.027960	0.303793	0.072735	0.391611	0.000000	0.000000
AZ, 00500	0.017483	0.033510	0.048808	0.098344	0.028410	0.051722	0.386909	0.027123	0.307691	0.000000	0.000000
AZ, 00600	0.000000	0.006834	0.000000	0.021927	0.033887	0.007404	0.554090	0.029014	0.346842	0.000000	0.000000
AZ, 00700	0.036140	0.000000	0.000000	0.020106	0.048102	0.000000	0.545481	0.008243	0.341928	0.000000	0.000000
AZ, 00800	0.000000	0.002558	0.000000	0.048433	0.017566	0.003240	0.522057	0.017386	0.388759	0.000000	0.000000
AZ, 00803	0.000000	0.000000	0.000000	0.053020	0.000000	0.000000	0.427391	0.015111	0.504479	0.000000	0.000000
AZ, 00805	0.008837	0.008837	0.008837	0.008837	0.008837	0.008837	0.427391	0.008488	0.511102	0.000000	0.000000
AZ, 00807	0.000000	0.000000	0.000000	0.005951	0.000000	0.047069	0.427391	0.030097	0.489493	0.000000	0.000000
AZ, 00900	0.010939	0.000000	0.006495	0.010598	0.046493	0.009230	0.724875	0.011032	0.180338	0.000000	0.000000
CA, 00101	0.033143	0.059871	0.093014	0.045972	0.000000	0.276903	0.025556	0.070715	0.394825	0.000000	0.000000
CA, 00102	0.027221	0.006921	0.068746	0.035526	0.007843	0.362645	0.025556	0.356002	0.109539	0.000000	0.000000
CA, 00103	0.211492	0.000000	0.000000	0.000000	0.000000	0.297411	0.025556	0.165625	0.299916	0.000000	0.000000
CA, 00104	0.061829	0.025366	0.114146	0.053903	0.118903	0.134756	0.025556	0.026988	0.438553	0.000000	0.000000
CA, 00105	0.219585	0.023739	0.013353	0.043027	0.057864	0.151336	0.025556	0.127311	0.338229	0.000000	0.000000
CA, 00106	0.000000	0.000000	0.000000	0.000000	0.508903	0.000000	0.025556	0.049526	0.416015	0.000000	0.000000
CA, 00107	0.000000	0.000000	0.032123	0.020288	0.404079	0.052412	0.025556	0.235997	0.229544	0.000000	0.000000
CA, 00108	0.008435	0.000000	0.020619	0.029991	0.010309	0.439550	0.025556	0.237354	0.228186	0.000000	0.000000
CA, 00109	0.010782	0.000000	0.050675	0.039893	0.029111	0.378443	0.025556	0.200207	0.265334	0.000000	0.000000
CA, 00110	0.010130	0.012514	0.048268	0.000000	0.026220	0.411771	0.025556	0.102270	0.363271	0.000000	0.000000
CA, 00300	0.000000	0.000000	0.049684	0.034913	0.000000	0.000000	0.343130	0.000000	0.572273	0.000000	0.000000
CA, 00701	0.131391	0.027051	0.000000	0.109170	0.172933	0.113035	0.377218	0.002739	0.066462	0.000000	0.000000
CA, 00702	0.000000	0.000000	0.047573	0.069198	0.086497	0.350313	0.377218	0.000000	0.069201	0.000000	0.000000
CA, 01100	0.000000	0.026254	0.004527	0.020369	0.071519	0.009958	0.215960	0.105125	0.546288	0.000000	0.000000
CA, 01301	0.185312	0.000000	0.000000	0.000000	0.080302	0.135896	0.039624	0.250190	0.308676	0.000000	0.000000
CA, 01302	0.000000	0.092301	0.152297	0.000000	0.000000	0.156912	0.039624	0.101612	0.457254	0.000000	0.000000
CA, 01303	0.000000	0.308136	0.000000	0.000000	0.093374	0.000000	0.039624	0.060691	0.498174	0.000000	0.000000
CA, 01304	0.000000	0.055968	0.075435	0.027578	0.039745	0.202783	0.039624	0.136769	0.422097	0.000000	0.000000
CA, 01305	0.081186	0.011598	0.053019	0.035898	0.021539	0.198270	0.039624	0.064284	0.494581	0.000000	0.000000
CA, 01306	0.000000	0.000000	0.000000	0.062982	0.000000	0.338528	0.039624	0.066947	0.491918	0.000000	0.000000
CA, 01307	0.069492	0.069492	0.137054	0.000000	0.000000	0.125472	0.039624	0.030373	0.528492	0.000000	0.000000
CA, 01308	0.000000	0.000000	0.000000	0.000000	0.000000	0.401510	0.039624	0.018232	0.540633	0.000000	0.000000
CA, 01309	0.067771	0.113804	0.106132	0.000000	0.084394	0.029410	0.039624	0.006637	0.552229	0.000000	0.000000
CA, 01500	0.028642	0.028091	0.013219	0.000000	0.000000	0.019278	0.521519	0.000000	0.389250	0.000000	0.000000
CA, 01700	0.000000	0.000000	0.000000	0.000000	0.167348	0.000000	0.020637	0.018534	0.793481	0.000000	0.000000
CA, 01901	0.101251	0.000000	0.000000	0.166574	0.204135	0.016331	0.106459	0.018068	0.387181	0.000000	0.000000
CA, 01902	0.007900	0.000000	0.037523	0.195514	0.116519	0.130837	0.106459	0.004998	0.400252	0.000000	0.000000
CA, 01903	0.211247	0.000000	0.053677	0.110818	0.060604	0.051946	0.106459	0.000000	0.405250	0.000000	0.000000
CA, 01904	0.096831	0.072830	0.034346	0.158488	0.080278	0.045519	0.106459	0.040257	0.364993	0.000000	0.000000
CA, 01905	0.116765	0.018197	0.000000	0.107667	0.207751	0.037911	0.106459	0.016416	0.388833	0.000000	0.000000
CA, 01906	0.018871	0.000000	0.043640	0.134457	0.141534	0.149790	0.106459	0.008196	0.397054	0.000000	0.000000
CA, 01907	0.059109	0.064249	0.000000	0.107938	0.256996	0.000000	0.106459	0.000000	0.405250	0.000000	0.000000
CA, 02300	0.005661	0.007784	0.019815	0.072535	0.081027	0.000000	0.257550	0.109546	0.446081	0.000000	0.000000
CA, 02500	0.024778	0.000000	0.000000	0.051327	0.130972	0.047787	0.235633	0.039883	0.469621	0.000000	0.000000
CA, 02901	0.000000	0.056762	0.021673	0.110427	0.022705	0.149644	0.175519	0.000000	0.463271	0.000000	0.000000
CA, 02902	0.008361	0.079433	0.040134	0.087794	0.020067	0.125420	0.175519	0.018760	0.444512	0.000000	0.000000
CA, 02903	0.004948	0.165266	0.065315	0.047502	0.026720	0.051460	0.175519	0.014995	0.448276	0.000000	0.000000
CA, 02904	0.000000	0.000000	0.000000	0.137011	0.224199	0.000000	0.175519	0.000000	0.463271	0.000000	0.000000
CA, 02905	0.071544	0.094229	0.026175	0.009597	0.089866	0.069799	0.175519	0.008755	0.454516	0.000000	0.000000
CA, 03100	0.025184	0.000000	0.039391	0.060055	0.113653	0.045203	0.147305	0.005021	0.564188	0.000000	0.000000
CA, 03300	0.034292	0.006287	0.000000	0.042864	0.000000	0.013145	0.421898	0.012530	0.468984	0.000000	0.000000
CA, 03701	0.000000	0.000000	0.330181	0.000000	0.000000	0.330181	0.041063	0.024881	0.273694	0.000000	0.000000
CA, 03702	0.000000	0.000000	0.145592	0.116993	0.080595	0.317182	0.041063	0.027947	0.270628	0.000000	0.000000
CA, 03703	0.046504	0.000000	0.368935	0.000000	0.000000	0.244923	0.041063	0.000000	0.298576	0.000000	0.000000
CA, 03704	0.000000	0.000000	0.097482	0.000000	0.141506	0.421374	0.041063	0.000000	0.298576	0.000000	0.000000
CA, 03705	0.000000	0.000000	0.166676	0.009058	0.007247	0.477381	0.041063	0.082938	0.215638	0.000000	0.000000
CA, 03706	0.244134	0.000000	0.068037	0.000000	0.072039	0.276151	0.041063	0.042223	0.256353	0.000000	0.000000
CA, 03707	0.049623	0.000000	0.213759	0.145051	0.000000	0.251930	0.041063	0.018343	0.280233	0.000000	0.000000
CA, 03708	0.102723	0.000000	0.406000	0.000000	0.000000	0.151639	0.041063	0.064429	0.234146	0.000000	0.000000
CA, 03709	0.000000	0.000000	0.000000	0.000000	0.000000	0.660362	0.041063	0.024881	0.273694	0.000000	0.000000
CA, 03710	0.000000	0.000000	0.510532	0.000000	0.000000	0.149830	0.041063	0.085579	0.212997	0.000000	0.000000
CA, 03711	0.134311	0.000000	0.123118	0.089541	0.063425	0.249967	0.041063	0.136707	0.161868	0.000000	0.000000
CA, 03712	0.105132	0.000000	0.154413	0.000000	0.000000	0.400817	0.041063	0.054811	0.243765	0.000000	0.000000
CA, 03713	0.000000	0.000000	0.000000	0.000000	0.000000	0.660362	0.041063	0.097933	0.200643	0.000000	0.000000
CA, 03714	0.000000	0.000000	0.000000	0.000000	0.000000	0.660362	0.041063	0.274926	0.023650	0.000000	0.000000
CA, 03715	0.000000	0.057651	0.125783	0.000000	0.000000	0.476928	0.041063	0.000000	0.298576	0.000000	0.000000
CA, 03716	0.000000	0.000000	0.000000	0.000000	0.000000	0.660362	0.041063	0.000000	0.298576	0.000000	0.000000
CA, 03717	0.281754	0.000000	0.132072	0.000000	0.246535	0.000000	0.041063	0.031302	0.267273	0.000000	0.000000
CA, 03718	0.010991	0.029309	0.177684	0.009159	0.047627	0.385593	0.041063	0.123502	0.175074	0.000000	0.000000
CA, 03719	0.007157	0.020169	0.035133	0.095639	0.043590	0.458675	0.041063	0.165616	0.132959	0.000000	0.000000
CA, 03720	0.277352	0.000000	0.049055	0.000000	0.000000	0.333954	0.041063	0.000000	0.298576	0.000000	0.000000
CA, 03721	0.041368	0.000000	0.116444	0.000000	0.037538	0.465011	0.041063	0.025739	0.272836	0.000000	0.000000
CA, 03722	0.132072	0.000000	0.223916	0.009867	0.037193	0.257313	0.041063	0.000000	0.298576	0.000000	0.000000
CA, 03723	0.088827	0.000000	0.295702	0.000000	0.016363	0.259470	0.041063	0.000000	0.298576	0.000000	0.000000
CA, 03724	0.017216	0.000000	0.113135	0.045500	0.044270	0.440241	0.041063	0.042865	0.255711	0.000000	0.000000
CA, 03725	0.022992	0.007538	0.025254	0.002638	0.000000	0.601939	0.041063	0.091300	0.207276	0.000000	0.000000
CA, 03726	0.471687	0.076368	0.000000	0.000000	0.000000	0.112306	0.041063	0.009537	0.289039	0.000000	0.000000
CA, 03727	0.258876	0.000000	0.163501	0.000000	0.056317	0.181668	0.041063	0.000000	0.298576	0.000000	0.000000
CA, 03728	0.000000	0.013348	0.248689	0.028803	0.115915	0.253607	0.041063	0.000000	0.298576	0.000000	0.000000
CA, 03729	0.157399	0.000000	0.133074	0.008585	0.060098	0.301205	0.041063	0.015995	0.282580	0.000000	0.000000
CA, 03730	0.110792	0.014260	0.132731	0.000000	0.064720	0.337860	0.041063	0.057947	0.240628	0.000000	0.000000
CA, 03731	0.043820	0.000000	0.196682	0.000000	0.126366	0.293494	0.041063	0.088151	0.210425	0.000000	0.000000
CA, 03732	0.059880	0.014759	0.087711	0.035000	0.025301	0.437711	0.041063	0.000000	0.298576	0.000000	0.000000
CA, 03733	0.027590	0.017994	0.146947	0.000000	0.053381	0.414451	0.041063	0.238053	0.060522	0.000000	0.000000
CA, 03734	0.034653	0.017653	0.151687	0.006538	0.020922	0.428908	0.041063	0.189572	0.109004	0.000000	0.000000
CA, 03735	0.027439	0.082317	0.281706	0.000000	0.000000	0.268901	0.041063	0.034245	0.264330	0.000000	0.000000
CA, 03736	0.129071	0.000000	0.180099	0.036020	0.099054	0.216118	0.041063	0.061389	0.237186	0.000000	0.000000
CA, 03737	0.110060	0.145280	0.193706	0.066036	0.000000	0.145280	0.041063	0.000000	0.298576	0.000000	0.000000
CA, 03738	0.098045	0.057674	0.132649	0.000000	0.000000	0.371994	0.041063	0.140708	0.157868	0.000000	0.000000
CA, 03739	0.000000	0.230359	0.430003	0.000000	0.000000	0.000000	0.041063	0.190301	0.108275	0.000000	0.000000
CA, 03740	0.000000	0.000000	0.000000	0.000000	0.000000	0.660362	0.041063	0.075726	0.222850	0.000000	0.000000
CA, 03741	0.000000	0.176097	0.017610	0.000000	0.352193	0.114463	0.041063	0.000000	0.298576	0.000000	0.000000
CA, 03742	0.192915	0.267113	0.122427	0.000000	0.077908	0.000000	0.041063	0.000000	0.298576	0.000000	0.000000
CA, 03743	0.000000	0.288908	0.000000	0.371454	0.000000	0.000000	0.041063	0.143316	0.155259	0.000000	0.000000
CA, 03744	0.018929	0.010303	0.029711	0.005751	0.000000	0.595668	0.041063	0.178459	0.120117	0.000000	0.000000
CA, 03745	0.087321	0.121885	0.143715	0.078225	0.092778	0.136438	0.041063	0.199497	0.099079	0.000000	0.000000
CA, 03746	0.043238	0.000000	0.157229	0.068788	0.029480	0.361627	0.041063	0.171907	0.126668	0.000000	0.000000
CA, 03747	0.000000	0.000000	0.000000	0.660362	0.000000	0.000000	0.041063	0.062559	0.236017	0.000000	0.000000
CA, 03748	0.028511	0.000000	0.040031	0.021023	0.014112	0.556685	0.041063	0.048997	0.249579	0.000000	0.000000
CA, 03749	0.105350	0.000000	0.051390	0.179865	0.000000	0.323757	0.041063	0.000000	0.298576	0.000000	0.000000
CA, 03750	0.107460	0.000000	0.173323	0.000000	0.071063	0.308516	0.041063	0.121931	0.176644	0.000000	0.000000
CA, 03751	0.000000	0.081500	0.029257	0.342719	0.000000	0.206886	0.041063	0.170785	0.127790	0.000000	0.000000
CA, 03752	0.000000	0.000000	0.081491	0.148933	0.137692	0.292245	0.041063	0.218470	0.080106	0.000000	0.000000
CA, 03753	0.000000	0.000000	0.108593	0.000000	0.117398	0.434371	0.041063	0.036903	0.261673	0.000000	0.000000
CA, 03754	0.109233	0.148954	0.000000	0.000000	0.243291	0.158884	0.041063	0.146344	0.152231	0.000000	0.000000
CA, 03755	0.000000	0.000000	0.000000	0.318795	0.000000	0.341566	0.041063	0.050702	0.247874	0.000000	0.000000
CA, 03756	0.000000	0.000000	0.660362	0.000000	0.000000	0.000000	0.041063	0.176826	0.121749	0.000000	0.000000
CA, 03757	0.064182	0.000000	0.032804	0.195399	0.058477	0.309500	0.041063	0.000000	0.298576	0.000000	0.000000
CA, 03758	0.100132	0.012675	0.266173	0.031687	0.024082	0.225613	0.041063	0.095363	0.203213	0.000000	0.000000
CA, 03759	0.304438	0.000000	0.029101	0.000000	0.210420	0.116403	0.041063	0.202928	0.095648	0.000000	0.000000
CA, 03760	0.000000	0.000000	0.363199	0.297163	0.000000	0.000000	0.041063	0.036830	0.261745	0.000000	0.000000
CA, 03761	0.000000	0.000000	0.660362	0.000000	0.000000	0.000000	0.041063	0.000000	0.298576	0.000000	0.000000
CA, 03762	0.074041	0.000000	0.232127	0.000000	0.086047	0.268147	0.041063	0.000000	0.298576	0.000000	0.000000
CA, 03763	0.161976	0.000000	0.286572	0.000000	0.000000	0.211814	0.041063	0.000000	0.298576	0.000000	0.000000
CA, 03764	0.266275	0.000000	0.000000	0.000000	0.000000	0.394087	0.041063	0.156397	0.142179	0.000000	0.000000
CA, 03765	0.000000	0.000000	0.000000	0.660362	0.000000	0.000000	0.041063	0.046734	0.251842	0.000000	0.000000
CA, 03766	0.066171	0.030385	0.049291	0.035786	0.042539	0.436190	0.041063	0.152177	0.146398	0.000000	0.000000
CA, 03767	0.118384	0.025897	0.194224	0.101736	0.042544	0.177576	0.041063	0.044052	0.254523	0.000000	0.000000
CA, 03768	0.000000	0.000000	0.319051	0.000000	0.000000	0.341311	0.041063	0.069436	0.229139	0.000000	0.000000
CA, 03769	0.110060	0.110060	0.110060	0.110060	0.110060	0.110060	0.041063	0.069607	0.228969	0.000000	0.000000
CA, 03900	0.022586	0.022586	0.022586	0.022586	0.022586	0.022586	0.204371	0.000000	0.660115	0.000000	0.000000
CA, 04101	0.000000	0.000000	0.000000	0.127225	0.000000	0.432565	0.039423	0.000000	0.400787	0.000000	0.000000
