Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	sample_count	sample_weight
AR, 01000	0.065964	0.021988	0.048129	0.004886	0.030783	0.138035	0.120844	0.018788	0.550583	0.000000	0.000000
AR, 01100	0.135397	0.021939	0.040901	0.028365	0.071460	0.009246	0.244031	0.009743	0.438918	0.000000	0.000000
AR, 01200	0.126362	0.036609	0.014171	0.018305	0.074400	0.000000	0.256684	0.000000	0.473468	0.000000	0.000000
AR, 01300	0.126924	0.100610	0.000000	0.063462	0.000000	0.000000	0.330615	0.000000	0.378389	0.000000	0.000000
AR, 01400	0.018625	0.107330	0.000000	0.042301	0.067555	0.019256	0.135045	0.017377	0.592511	0.000000	0.000000
AR, 01500	0.017606	0.006889	0.009186	0.002296	0.014544	0.000000	0.544254	0.012227	0.392999	0.000000	0.000000
AR, 01600	0.059429	0.009784	0.014495	0.016669	0.021380	0.019568	0.347500	0.000000	0.511175	0.000000	0.000000
AR, 01700	0.017129	0.003227	0.004386	0.002152	0.007199	0.000000	0.707006	0.000000	0.258901	0.000000	0.000000
AR, 01800	0.023645	0.020547	0.000000	0.000000	0.002609	0.000000	0.727241	0.000000	0.225957	0.000000	0.000000
AR, 01900	0.000000	0.000000	0.015807	0.030669	0.000000	0.000000	0.722627	0.000000	0.230897	0.000000	0.000000
AR, 02000	0.015336	0.000000	0.040386	0.004601	0.036807	0.010224	0.575029	0.000000	0.317616	0.000000	0.000000
AZ, 00100	0.206522	0.000000	0.115340	0.024159	0.031173	0.091961	0.098226	0.003081	0.429538	0.000000	0.000000
AZ, 00101	0.115765	0.000000	0.099518	0.069053	0.107642	0.077177	0.098226	0.037218	0.395401	0.000000	0.000000
AZ, 00102	0.303849	0.014169	0.000000	0.047230	0.000000	0.103907	0.098226	0.000000	0.432619	0.000000	0.000000
AZ, 00103	0.111567	0.000000	0.135883	0.027177	0.052923	0.141605	0.098226	0.000000	0.432619	0.000000	0.000000
AZ, 00104	0.000000	0.000000	0.173523	0.147816	0.077121	0.070695	0.098226	0.000000	0.432619	0.000000	0.000000
AZ, 00105	0.028797	0.021598	0.079192	0.017998	0.130787	0.190782	0.098226	0.000000	0.432619	0.000000	0.000000
AZ, 00106	0.158557	0.000000	0.014118	0.000000	0.156385	0.140095	0.098226	0.042975	0.389644	0.000000	0.000000
AZ, 00107	0.151032	0.000000	0.095334	0.055697	0.080983	0.086109	0.098226	0.007009	0.425610	0.000000	0.000000
AZ, 00108	0.090539	0.000000	0.059673	0.019034	0.100827	0.199082	0.098226	0.090214	0.342405	0.000000	0.000000
AZ, 00109	0.081763	0.002351	0.056685	0.002873	0.031869	0.293614	0.098226	0.093626	0.338992	0.000000	0.000000
AZ, 00110	0.005009	0.006678	0.060105	0.000000	0.027715	0.369647	0.098226	0.023434	0.409185	0.000000	0.000000
AZ, 00111	0.000000	0.093831	0.000000	0.000000	0.000000	0.375324	0.098226	0.024430	0.408189	0.000000	0.000000
AZ, 00112	0.071273	0.008996	0.103449	0.059855	0.056049	0.169532	0.098226	0.045817	0.386802	0.000000	0.000000
AZ, 00113	0.221454	0.000000	0.032808	0.070537	0.000000	0.144355	0.098226	0.000000	0.432619	0.000000	0.000000
AZ, 00114	0.049200	0.000000	0.138814	0.131785	0.000000	0.149356	0.098226	0.089507	0.343112	0.000000	0.000000
AZ, 00115	0.056149	0.000000	0.170942	0.077361	0.067379	0.097325	0.098226	0.000000	0.432619	0.000000	0.000000
AZ, 00116	0.006436	0.007079	0.072722	0.106831	0.095890	0.180197	0.098226	0.049841	0.382778	0.000000	0.000000
AZ, 00117	0.000000	0.000000	0.000000	0.105340	0.000000	0.363814	0.098226	0.025548	0.407071	0.000000	0.000000
AZ, 00118	0.041726	0.000000	0.071881	0.049089	0.083452	0.223006	0.098226	0.055822	0.376797	0.000000	0.000000
AZ, 00119	0.042042	0.064019	0.161481	0.045864	0.050642	0.105106	0.098226	0.055640	0.376979	0.000000	0.000000
AZ, 00120	0.164434	0.000000	0.016098	0.000000	0.140286	0.148336	0.098226	0.016564	0.416055	0.000000	0.000000
AZ, 00121	0.277025	0.107235	0.000000	0.000000	0.000000	0.084895	0.098226	0.002653	0.429966	0.000000	0.000000
AZ, 00122	0.200604	0.035591	0.067947	0.000000	0.165013	0.000000	0.098226	0.000000	0.432619	0.000000	0.000000
AZ, 00123	0.043006	0.000000	0.117289	0.187662	0.082102	0.039096	0.098226	0.073141	0.359478	0.000000	0.000000
AZ, 00124	0.198262	0.000000	0.088335	0.000000	0.076557	0.106002	0.098226	0.000000	0.432619	0.000000	0.000000
AZ, 00125	0.000000	0.000000	0.000000	0.000000	0.000000	0.469155	0.098226	0.000000	0.432619	0.000000	0.000000
AZ, 00126	0.104811	0.000000	0.169694	0.000000	0.107307	0.087343	0.098226	0.000000	0.432619	0.000000	0.000000
AZ, 00127	0.074397	0.000000	0.018220	0.000000	0.037958	0.338581	0.098226	0.000000	0.432619	0.000000	0.000000
AZ, 00128	0.000000	0.000000	0.000000	0.469155	0.000000	0.000000	0.098226	0.000000	0.432619	0.000000	0.000000
AZ, 00129	0.158874	0.000000	0.082153	0.021047	0.107274	0.099806	0.098226	0.008083	0.424536	0.000000	0.000000
AZ, 00130	0.165451	0.000000	0.126921	0.000000	0.000000	0.176783	0.098226	0.022656	0.409963	0.000000	0.000000
AZ, 00131	0.121265	0.000000	0.214698	0.000000	0.033795	0.099397	0.098226	0.000000	0.432619	0.000000	0.000000
AZ, 00132	0.000000	0.000000	0.027463	0.000000	0.000000	0.441692	0.098226	0.011809	0.420810	0.000000	0.000000
AZ, 00133	0.163006	0.013698	0.008904	0.019177	0.066435	0.197935	0.098226	0.000000	0.432619	0.000000	0.000000
AZ, 00134	0.084207	0.384948	0.000000	0.000000	0.000000	0.000000	0.098226	0.014906	0.417713	0.000000	0.000000
AZ, 00201	0.135768	0.027154	0.231851	0.016710	0.029242	0.027154	0.222970	0.005017	0.304133	0.000000	0.000000
AZ, 00202	0.180948	0.000000	0.100814	0.000000	0.063332	0.122786	0.222970	0.003353	0.305798	0.000000	0.000000
AZ, 00203	0.145788	0.072047	0.007628	0.000000	0.137312	0.105103	0.222970	0.005856	0.303295	0.000000	0.000000
AZ, 00204	0.055580	0.000000	0.082864	0.061643	0.111159	0.156633	0.222970	0.040199	0.268952	0.000000	0.000000
AZ, 00205	0.000000	0.000000	0.000000	0.467879	0.000000	0.000000	0.222970	0.004129	0.305022	0.000000	0.000000
AZ, 00206	0.066840	0.038433	0.000000	0.068511	0.000000	0.294095	0.222970	0.000000	0.309151	0.000000	0.000000
AZ, 00207	0.041212	0.037576	0.098182	0.087273	0.061818	0.141818	0.222970	0.030015	0.279136	0.000000	0.000000
AZ, 00208	0.000000	0.015596	0.000000	0.000000	0.000000	0.452283	0.222970	0.058193	0.250958	0.000000	0.000000
AZ, 00209	0.153271	0.137137	0.177471	0.000000	0.000000	0.000000	0.222970	0.134565	0.174586	0.000000	0.000000
AZ, 00300	0.000000	0.016623	0.000000	0.002293	0.014330	0.012611	0.611832	0.024417	0.317894	0.000000	0.000000
AZ, 00400	0.151720	0.027709	0.031798	0.003634	0.136276	0.048151	0.277169	0.050680	0.272864	0.000000	0.000000
AZ, 00500	0.008101	0.015527	0.022616	0.045570	0.013165	0.023966	0.479249	0.031740	0.360065	0.000000	0.000000
AZ, 00600	0.000000	0.006015	0.000000	0.019299	0.029825	0.006516	0.625897	0.024120	0.288328	0.000000	0.000000
AZ, 00700	0.029061	0.000000	0.000000	0.016168	0.038679	0.000000	0.622224	0.006918	0.286951	0.000000	0.000000
AZ, 00800	0.000000	0.004110	0.000000	0.077814	0.028221	0.005206	0.506659	0.016181	0.361808	0.000000	0.000000
AZ, 00803	0.000000	0.000000	0.000000	0.051163	0.000000	0.000000	0.489876	0.013347	0.445613	0.000000	0.000000
AZ, 00805	0.008527	0.008527	0.008527	0.008527	0.008527	0.008527	0.489876	0.007498	0.451463	0.000000	0.000000
AZ, 00807	0.000000	0.000000	0.000000	0.005743	0.000000	0.045420	0.489876	0.026585	0.432376	0.000000	0.000000
AZ, 00900	0.003549	0.000000	0.002107	0.003438	0.015084	0.002995	0.929093	0.002521	0.041213	0.000000	0.000000
CA, 00101	0.038583	0.069699	0.108283	0.053519	0.000000	0.322359	0.029867	0.057371	0.320320	0.000000	0.000000
CA, 00102	0.031690	0.008057	0.080031	0.041358	0.009131	0.422176	0.029867	0.288822	0.088868	0.000000	0.000000
CA, 00103	0.246210	0.000000	0.000000	0.000000	0.000000	0.346233	0.029867	0.134371	0.243320	0.000000	0.000000
CA, 00104	0.071979	0.029530	0.132884	0.062751	0.138421	0.156877	0.029867	0.021895	0.355795	0.000000	0.000000
CA, 00105	0.255631	0.027636	0.015545	0.050090	0.067362	0.176178	0.029867	0.103287	0.274404	0.000000	0.000000
CA, 00106	0.000000	0.000000	0.000000	0.000000	0.592443	0.000000	0.029867	0.040180	0.337510	0.000000	0.000000
CA, 00107	0.000000	0.000000	0.037397	0.023619	0.470412	0.061016	0.029867	0.191463	0.186227	0.000000	0.000000
CA, 00108	0.009819	0.000000	0.024003	0.034914	0.012002	0.511705	0.029867	0.192564	0.185126	0.000000	0.000000
CA, 00109	0.012552	0.000000	0.058993	0.046442	0.033890	0.440567	0.029867	0.162426	0.215264	0.000000	0.000000
CA, 00110	0.011793	0.014568	0.056192	0.000000	0.030524	0.479366	0.029867	0.082971	0.294719	0.000000	0.000000
CA, 00300	0.000000	0.000000	0.041755	0.029341	0.000000	0.000000	0.436481	0.000000	0.492422	0.000000	0.000000
CA, 00701	0.140159	0.028856	0.000000	0.116456	0.184474	0.120578	0.399256	0.000404	0.009816	0.000000	0.000000
CA, 00702	0.000000	0.000000	0.050748	0.073815	0.092269	0.373691	0.399256	0.000000	0.010220	0.000000	0.000000
CA, 01100	0.000000	0.019646	0.003387	0.015243	0.053518	0.007452	0.471967	0.069197	0.359590	0.000000	0.000000
CA, 01301	0.225459	0.000000	0.000000	0.000000	0.097699	0.165337	0.044799	0.208932	0.257774	0.000000	0.000000
CA, 01302	0.000000	0.112298	0.185291	0.000000	0.000000	0.190906	0.044799	0.084856	0.381850	0.000000	0.000000
CA, 01303	0.000000	0.374892	0.000000	0.000000	0.113604	0.000000	0.044799	0.050683	0.416023	0.000000	0.000000
CA, 01304	0.000000	0.068093	0.091778	0.033553	0.048356	0.246715	0.044799	0.114215	0.352491	0.000000	0.000000
CA, 01305	0.098774	0.014111	0.064506	0.043676	0.026205	0.241224	0.044799	0.053683	0.413023	0.000000	0.000000
CA, 01306	0.000000	0.000000	0.000000	0.076627	0.000000	0.411869	0.044799	0.055907	0.410798	0.000000	0.000000
CA, 01307	0.084547	0.084547	0.166746	0.000000	0.000000	0.152655	0.044799	0.025364	0.441341	0.000000	0.000000
CA, 01308	0.000000	0.000000	0.000000	0.000000	0.000000	0.488495	0.044799	0.015226	0.451480	0.000000	0.000000
CA, 01309	0.082453	0.138459	0.129125	0.000000	0.102677	0.035782	0.044799	0.005542	0.461164	0.000000	0.000000
CA, 01500	0.022506	0.022073	0.010387	0.000000	0.000000	0.015148	0.631729	0.000000	0.298157	0.000000	0.000000
CA, 01700	0.000000	0.000000	0.000000	0.000000	0.107989	0.000000	0.149430	0.016949	0.725632	0.000000	0.000000
CA, 01901	0.063910	0.000000	0.000000	0.105143	0.128851	0.010308	0.122249	0.025393	0.544145	0.000000	0.000000
CA, 01902	0.004986	0.000000	0.023685	0.123409	0.073547	0.082585	0.122249	0.007024	0.562514	0.000000	0.000000
CA, 01903	0.133340	0.000000	0.033881	0.069949	0.038253	0.032789	0.122249	0.000000	0.569539	0.000000	0.000000
CA, 01904	0.061120	0.045971	0.021679	0.100038	0.050672	0.028732	0.122249	0.056577	0.512962	0.000000	0.000000
CA, 01905	0.073703	0.011486	0.000000	0.067960	0.131134	0.023930	0.122249	0.023072	0.546467	0.000000	0.000000
CA, 01906	0.011912	0.000000	0.027546	0.084870	0.089337	0.094548	0.122249	0.011519	0.558020	0.000000	0.000000
CA, 01907	0.037310	0.040554	0.000000	0.068131	0.162217	0.000000	0.122249	0.000000	0.569539	0.000000	0.000000
CA, 02300	0.005646	0.007764	0.019762	0.072344	0.080814	0.000000	0.260583	0.109046	0.444041	0.000000	0.000000
CA, 02500	0.023080	0.000000	0.000000	0.047809	0.121997	0.044512	0.275059	0.038164	0.449378	0.000000	0.000000
CA, 02901	0.000000	0.067202	0.025659	0.130738	0.026881	0.177168	0.182511	0.000000	0.389843	0.000000	0.000000
CA, 02902	0.009899	0.094043	0.047516	0.103942	0.023758	0.148488	0.182511	0.015786	0.374057	0.000000	0.000000
CA, 02903	0.005858	0.195663	0.077328	0.056238	0.031634	0.060925	0.182511	0.012618	0.377224	0.000000	0.000000
CA, 02904	0.000000	0.000000	0.000000	0.162211	0.265436	0.000000	0.182511	0.000000	0.389843	0.000000	0.000000
CA, 02905	0.084703	0.111560	0.030989	0.011363	0.106395	0.082637	0.182511	0.007367	0.382476	0.000000	0.000000
CA, 03100	0.023541	0.000000	0.036821	0.056137	0.106238	0.042254	0.170804	0.004977	0.559227	0.000000	0.000000
CA, 03300	0.029705	0.005446	0.000000	0.037132	0.000000	0.011387	0.500571	0.010819	0.404940	0.000000	0.000000
CA, 03701	0.000000	0.000000	0.255192	0.000000	0.000000	0.255192	0.053850	0.036314	0.399452	0.000000	0.000000
CA, 03702	0.000000	0.000000	0.112526	0.090422	0.062291	0.245145	0.053850	0.040788	0.394977	0.000000	0.000000
CA, 03703	0.035943	0.000000	0.285144	0.000000	0.000000	0.189298	0.053850	0.000000	0.435765	0.000000	0.000000
CA, 03704	0.000000	0.000000	0.075343	0.000000	0.109368	0.325674	0.053850	0.000000	0.435765	0.000000	0.000000
CA, 03705	0.000000	0.000000	0.128821	0.007001	0.005601	0.368961	0.053850	0.121046	0.314719	0.000000	0.000000
CA, 03706	0.188688	0.000000	0.052585	0.000000	0.055678	0.213434	0.053850	0.061623	0.374142	0.000000	0.000000
CA, 03707	0.038353	0.000000	0.165211	0.112108	0.000000	0.194713	0.053850	0.026771	0.408995	0.000000	0.000000
CA, 03708	0.079393	0.000000	0.313792	0.000000	0.000000	0.117199	0.053850	0.094034	0.341732	0.000000	0.000000
CA, 03709	0.000000	0.000000	0.000000	0.000000	0.000000	0.510385	0.053850	0.036314	0.399452	0.000000	0.000000
CA, 03710	0.000000	0.000000	0.394583	0.000000	0.000000	0.115802	0.053850	0.124901	0.310864	0.000000	0.000000
CA, 03711	0.103807	0.000000	0.095156	0.069205	0.049020	0.193196	0.053850	0.199522	0.236244	0.000000	0.000000
CA, 03712	0.081255	0.000000	0.119344	0.000000	0.000000	0.309786	0.053850	0.079996	0.355770	0.000000	0.000000
CA, 03713	0.000000	0.000000	0.000000	0.000000	0.000000	0.510385	0.053850	0.142931	0.292834	0.000000	0.000000
CA, 03714	0.000000	0.000000	0.000000	0.000000	0.000000	0.510385	0.053850	0.401249	0.034516	0.000000	0.000000
CA, 03715	0.000000	0.044557	0.097216	0.000000	0.000000	0.368611	0.053850	0.000000	0.435765	0.000000	0.000000
CA, 03716	0.000000	0.000000	0.000000	0.000000	0.000000	0.510385	0.053850	0.000000	0.435765	0.000000	0.000000
CA, 03717	0.217764	0.000000	0.102077	0.000000	0.190544	0.000000	0.053850	0.045685	0.390080	0.000000	0.000000
CA, 03718	0.008495	0.022652	0.137330	0.007079	0.036810	0.298019	0.053850	0.180248	0.255517	0.000000	0.000000
CA, 03719	0.005531	0.015588	0.027153	0.073918	0.033690	0.354504	0.053850	0.241714	0.194052	0.000000	0.000000
CA, 03720	0.214362	0.000000	0.037914	0.000000	0.000000	0.258109	0.053850	0.000000	0.435765	0.000000	0.000000
CA, 03721	0.031973	0.000000	0.089998	0.000000	0.029013	0.359401	0.053850	0.037566	0.398199	0.000000	0.000000
CA, 03722	0.102077	0.000000	0.173061	0.007626	0.028746	0.198874	0.053850	0.000000	0.435765	0.000000	0.000000
CA, 03723	0.068654	0.000000	0.228544	0.000000	0.012647	0.200541	0.053850	0.000000	0.435765	0.000000	0.000000
CA, 03724	0.013306	0.000000	0.087440	0.035166	0.034216	0.340256	0.053850	0.062560	0.373205	0.000000	0.000000
CA, 03725	0.017770	0.005826	0.019518	0.002039	0.000000	0.465231	0.053850	0.133251	0.302515	0.000000	0.000000
CA, 03726	0.364560	0.059024	0.000000	0.000000	0.000000	0.086800	0.053850	0.013919	0.421847	0.000000	0.000000
CA, 03727	0.200082	0.000000	0.126368	0.000000	0.043527	0.140408	0.053850	0.000000	0.435765	0.000000	0.000000
CA, 03728	0.000000	0.010316	0.192209	0.022261	0.089589	0.196009	0.053850	0.000000	0.435765	0.000000	0.000000
CA, 03729	0.121652	0.000000	0.102851	0.006636	0.046449	0.232797	0.053850	0.023345	0.412421	0.000000	0.000000
CA, 03730	0.085629	0.011022	0.102586	0.000000	0.050021	0.261127	0.053850	0.084573	0.351192	0.000000	0.000000
CA, 03731	0.033868	0.000000	0.152013	0.000000	0.097666	0.226838	0.053850	0.128655	0.307111	0.000000	0.000000
CA, 03732	0.046280	0.011407	0.067791	0.027051	0.019555	0.338301	0.053850	0.000000	0.435765	0.000000	0.000000
CA, 03733	0.021324	0.013907	0.113573	0.000000	0.041257	0.320323	0.053850	0.347434	0.088331	0.000000	0.000000
CA, 03734	0.026783	0.013644	0.117237	0.005053	0.016171	0.331497	0.053850	0.276676	0.159089	0.000000	0.000000
CA, 03735	0.021207	0.063621	0.217726	0.000000	0.000000	0.207830	0.053850	0.049980	0.385785	0.000000	0.000000
CA, 03736	0.099757	0.000000	0.139196	0.027839	0.076558	0.167035	0.053850	0.089597	0.346169	0.000000	0.000000
CA, 03737	0.085064	0.112285	0.149713	0.051038	0.000000	0.112285	0.053850	0.000000	0.435765	0.000000	0.000000
CA, 03738	0.075778	0.044575	0.102523	0.000000	0.000000	0.287509	0.053850	0.205361	0.230405	0.000000	0.000000
CA, 03739	0.000000	0.178041	0.332344	0.000000	0.000000	0.000000	0.053850	0.277741	0.158025	0.000000	0.000000
CA, 03740	0.000000	0.000000	0.000000	0.000000	0.000000	0.510385	0.053850	0.110520	0.325245	0.000000	0.000000
CA, 03741	0.000000	0.136103	0.013610	0.000000	0.272205	0.088467	0.053850	0.000000	0.435765	0.000000	0.000000
CA, 03742	0.149101	0.206448	0.094622	0.000000	0.060214	0.000000	0.053850	0.000000	0.435765	0.000000	0.000000
CA, 03743	0.000000	0.223293	0.000000	0.287091	0.000000	0.000000	0.053850	0.209167	0.226598	0.000000	0.000000
CA, 03744	0.014630	0.007963	0.022964	0.004445	0.000000	0.460383	0.053850	0.260457	0.175308	0.000000	0.000000
CA, 03745	0.067489	0.094203	0.111075	0.060459	0.071707	0.105451	0.053850	0.291162	0.144604	0.000000	0.000000
CA, 03746	0.033418	0.000000	0.121520	0.053165	0.022785	0.279496	0.053850	0.250895	0.184870	0.000000	0.000000
CA, 03747	0.000000	0.000000	0.000000	0.510385	0.000000	0.000000	0.053850	0.091303	0.344462	0.000000	0.000000
CA, 03748	0.022036	0.000000	0.030939	0.016249	0.010907	0.430255	0.053850	0.071510	0.364255	0.000000	0.000000
CA, 03749	0.081423	0.000000	0.039719	0.139015	0.000000	0.250228	0.053850	0.000000	0.435765	0.000000	0.000000
CA, 03750	0.083055	0.000000	0.133959	0.000000	0.054923	0.238447	0.053850	0.177957	0.257809	0.000000	0.000000
CA, 03751	0.000000	0.062991	0.022612	0.264883	0.000000	0.159899	0.053850	0.249258	0.186508	0.000000	0.000000
CA, 03752	0.000000	0.000000	0.062984	0.115108	0.106421	0.225872	0.053850	0.318853	0.116913	0.000000	0.000000
CA, 03753	0.000000	0.000000	0.083930	0.000000	0.090735	0.335720	0.053850	0.053859	0.381907	0.000000	0.000000
CA, 03754	0.084425	0.115124	0.000000	0.000000	0.188036	0.122799	0.053850	0.213586	0.222179	0.000000	0.000000
CA, 03755	0.000000	0.000000	0.000000	0.246393	0.000000	0.263992	0.053850	0.073998	0.361767	0.000000	0.000000
CA, 03756	0.000000	0.000000	0.510385	0.000000	0.000000	0.000000	0.053850	0.258075	0.177691	0.000000	0.000000
CA, 03757	0.049605	0.000000	0.025354	0.151021	0.045196	0.239208	0.053850	0.000000	0.435765	0.000000	0.000000
CA, 03758	0.077390	0.009796	0.205721	0.024491	0.018613	0.174373	0.053850	0.139180	0.296586	0.000000	0.000000
CA, 03759	0.235296	0.000000	0.022492	0.000000	0.162631	0.089966	0.053850	0.296169	0.139596	0.000000	0.000000
CA, 03760	0.000000	0.000000	0.280712	0.229673	0.000000	0.000000	0.053850	0.053753	0.382012	0.000000	0.000000
CA, 03761	0.000000	0.000000	0.510385	0.000000	0.000000	0.000000	0.053850	0.000000	0.435765	0.000000	0.000000
CA, 03762	0.057225	0.000000	0.179408	0.000000	0.066505	0.207247	0.053850	0.000000	0.435765	0.000000	0.000000
CA, 03763	0.125189	0.000000	0.221488	0.000000	0.000000	0.163708	0.053850	0.000000	0.435765	0.000000	0.000000
CA, 03764	0.205800	0.000000	0.000000	0.000000	0.000000	0.304584	0.053850	0.228258	0.207507	0.000000	0.000000
CA, 03765	0.000000	0.000000	0.000000	0.510385	0.000000	0.000000	0.053850	0.068207	0.367559	0.000000	0.000000
CA, 03766	0.051143	0.023484	0.038096	0.027659	0.032878	0.337125	0.053850	0.222100	0.213666	0.000000	0.000000
CA, 03767	0.091498	0.020015	0.150113	0.078631	0.032882	0.137246	0.053850	0.064293	0.371472	0.000000	0.000000
CA, 03768	0.000000	0.000000	0.246590	0.000000	0.000000	0.263794	0.053850	0.101341	0.334425	0.000000	0.000000
CA, 03769	0.085064	0.085064	0.085064	0.085064	0.085064	0.085064	0.053850	0.101589	0.334176	0.000000	0.000000
CA, 03900	0.022104	0.022104	0.022104	0.022104	0.022104	0.022104	0.224208	0.000000	0.643169	0.000000	0.000000
CA, 04101	0.000000	0.000000	0.000000	0.085569	0.000000	0.290934	0.042810	0.000000	0.580687	0.000000	0.000000
