Time,LIVING ZONE:ANN HTG 99% CONDNS DB:Des Heat Load [W],LIVING ZONE:ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING ZONE:ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING ZONE:ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,5.243758E+02,1.392350E+03,2.722305E-02,1.228061E-01
00:20:00,5.243758E+02,1.384737E+03,2.722305E-02,1.221345E-01
00:30:00,5.243758E+02,1.377273E+03,2.722305E-02,1.214761E-01
00:40:00,5.243758E+02,1.369961E+03,2.722305E-02,1.208312E-01
00:50:00,5.243758E+02,1.362803E+03,2.722305E-02,1.201997E-01
01:00:00,5.243758E+02,1.355800E+03,2.722305E-02,1.195820E-01
01:10:00,5.243758E+02,1.349126E+03,2.722305E-02,1.189933E-01
01:20:00,5.243758E+02,1.342783E+03,2.722305E-02,1.184338E-01
01:30:00,5.243758E+02,1.336773E+03,2.722305E-02,1.179037E-01
01:40:00,5.243758E+02,1.331098E+03,2.722305E-02,1.174031E-01
01:50:00,5.243758E+02,1.325758E+03,2.722305E-02,1.169321E-01
02:00:00,5.243758E+02,1.320757E+03,2.722305E-02,1.164910E-01
02:10:00,5.243758E+02,1.315927E+03,2.722305E-02,1.160649E-01
02:20:00,5.243758E+02,1.311265E+03,2.722305E-02,1.156537E-01
02:30:00,5.243758E+02,1.306773E+03,2.722305E-02,1.152575E-01
02:40:00,5.243758E+02,1.302452E+03,2.722305E-02,1.148764E-01
02:50:00,5.243758E+02,1.298302E+03,2.722305E-02,1.145104E-01
03:00:00,5.243758E+02,1.294326E+03,2.722305E-02,1.141596E-01
03:10:00,5.243758E+02,1.290348E+03,2.722305E-02,1.138088E-01
03:20:00,5.243758E+02,1.286373E+03,2.722305E-02,1.134581E-01
03:30:00,5.243758E+02,1.282399E+03,2.722305E-02,1.131076E-01
03:40:00,5.243758E+02,1.278428E+03,2.722305E-02,1.127574E-01
03:50:00,5.243758E+02,1.274460E+03,2.722305E-02,1.124074E-01
04:00:00,5.243758E+02,1.270496E+03,2.722305E-02,1.120577E-01
04:10:00,5.243758E+02,1.266707E+03,2.722305E-02,1.117235E-01
04:20:00,5.243758E+02,1.263095E+03,2.722305E-02,1.114050E-01
04:30:00,5.243758E+02,1.259663E+03,2.722305E-02,1.111022E-01
04:40:00,5.243758E+02,1.256409E+03,2.722305E-02,1.108152E-01
04:50:00,5.243758E+02,1.253336E+03,2.722305E-02,1.105441E-01
05:00:00,5.243758E+02,1.250446E+03,2.722305E-02,1.102893E-01
05:10:00,5.243758E+02,1.248253E+03,2.722305E-02,1.100958E-01
05:20:00,5.243758E+02,1.246761E+03,2.722305E-02,1.099643E-01
05:30:00,5.243758E+02,1.245974E+03,2.722305E-02,1.098948E-01
05:40:00,5.243758E+02,1.245894E+03,2.722305E-02,1.098878E-01
05:50:00,5.243758E+02,1.246522E+03,2.722305E-02,1.099432E-01
06:00:00,5.243758E+02,1.247856E+03,2.722305E-02,1.100610E-01
06:10:00,5.243758E+02,1.250075E+03,2.722305E-02,1.102568E-01
06:20:00,5.243758E+02,1.253178E+03,2.722305E-02,1.105305E-01
06:30:00,5.243758E+02,1.257163E+03,2.722305E-02,1.108821E-01
06:40:00,5.243758E+02,1.262031E+03,2.722305E-02,1.113115E-01
06:50:00,5.243758E+02,1.267785E+03,2.722305E-02,1.118191E-01
07:00:00,5.243758E+02,1.274426E+03,2.722305E-02,1.124050E-01
07:10:00,5.243758E+02,1.282806E+03,2.722305E-02,1.131443E-01
07:20:00,5.243758E+02,1.292924E+03,2.722305E-02,1.140370E-01
07:30:00,5.243758E+02,1.304784E+03,2.722305E-02,1.150832E-01
07:40:00,5.243758E+02,1.318383E+03,2.722305E-02,1.162830E-01
07:50:00,5.243758E+02,1.333720E+03,2.722305E-02,1.176359E-01
08:00:00,5.243758E+02,1.350794E+03,2.722305E-02,1.191422E-01
08:10:00,5.243758E+02,1.368231E+03,2.722305E-02,1.206806E-01
08:20:00,5.243758E+02,1.386030E+03,2.722305E-02,1.222508E-01
08:30:00,5.243758E+02,1.404185E+03,2.722305E-02,1.238525E-01
08:40:00,5.243758E+02,1.422694E+03,2.722305E-02,1.254854E-01
08:50:00,5.243758E+02,1.441553E+03,2.722305E-02,1.271491E-01
09:00:00,5.243758E+02,1.460755E+03,2.722305E-02,1.288432E-01
09:10:00,5.243758E+02,1.479638E+03,2.722305E-02,1.305090E-01
09:20:00,5.243758E+02,1.498205E+03,2.722305E-02,1.321471E-01
09:30:00,5.243758E+02,1.516463E+03,2.722305E-02,1.337578E-01
09:40:00,5.243758E+02,1.534418E+03,2.722305E-02,1.353418E-01
09:50:00,5.243758E+02,1.552077E+03,2.722305E-02,1.368998E-01
10:00:00,5.243758E+02,1.569451E+03,2.722305E-02,1.384325E-01
10:10:00,5.243758E+02,1.586532E+03,2.722305E-02,1.399393E-01
10:20:00,5.243758E+02,1.603317E+03,2.722305E-02,1.414201E-01
10:30:00,5.243758E+02,1.619807E+03,2.722305E-02,1.428748E-01
10:40:00,5.243758E+02,1.636000E+03,2.722305E-02,1.443034E-01
10:50:00,5.243758E+02,1.651898E+03,2.722305E-02,1.457058E-01
11:00:00,5.243758E+02,1.667498E+03,2.722305E-02,1.470820E-01
