Time,LIVING ZONE:ANN HTG 99% CONDNS DB:Des Heat Load [W],LIVING ZONE:ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING ZONE:ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING ZONE:ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,4.523775E+02,8.574579E+02,2.348530E-02,7.562629E-02
00:20:00,4.518689E+02,8.425685E+02,2.345890E-02,7.431298E-02
00:30:00,4.513539E+02,8.283831E+02,2.343216E-02,7.306176E-02
00:40:00,4.508331E+02,8.148339E+02,2.340513E-02,7.186667E-02
00:50:00,4.503073E+02,8.018668E+02,2.337783E-02,7.072292E-02
01:00:00,4.497771E+02,7.894347E+02,2.335031E-02,6.962637E-02
01:10:00,4.497561E+02,7.866880E+02,2.334922E-02,6.938418E-02
01:20:00,4.497411E+02,7.835822E+02,2.334844E-02,6.911023E-02
01:30:00,4.497288E+02,7.805506E+02,2.334780E-02,6.884282E-02
01:40:00,4.497187E+02,7.776278E+02,2.334727E-02,6.858501E-02
01:50:00,4.497106E+02,7.748488E+02,2.334685E-02,6.833988E-02
02:00:00,4.497042E+02,7.722337E+02,2.334652E-02,6.810921E-02
02:10:00,4.497030E+02,7.696013E+02,2.334646E-02,6.787701E-02
02:20:00,4.497036E+02,7.669999E+02,2.334649E-02,6.764756E-02
02:30:00,4.497058E+02,7.644441E+02,2.334661E-02,6.742213E-02
02:40:00,4.497093E+02,7.619537E+02,2.334679E-02,6.720246E-02
02:50:00,4.497140E+02,7.595363E+02,2.334703E-02,6.698923E-02
03:00:00,4.497197E+02,7.572084E+02,2.334732E-02,6.678390E-02
03:10:00,4.497289E+02,7.547922E+02,2.334780E-02,6.657078E-02
03:20:00,4.497393E+02,7.523074E+02,2.334834E-02,6.635161E-02
03:30:00,4.497507E+02,7.497628E+02,2.334893E-02,6.612716E-02
03:40:00,4.497630E+02,7.471651E+02,2.334957E-02,6.589804E-02
03:50:00,4.497759E+02,7.445206E+02,2.335024E-02,6.566477E-02
04:00:00,4.497896E+02,7.418344E+02,2.335095E-02,6.542783E-02
04:10:00,4.498056E+02,7.392757E+02,2.335178E-02,6.520214E-02
04:20:00,4.498225E+02,7.368549E+02,2.335266E-02,6.498862E-02
04:30:00,4.498400E+02,7.345770E+02,2.335357E-02,6.478768E-02
04:40:00,4.498581E+02,7.324452E+02,2.335451E-02,6.459965E-02
04:50:00,4.498767E+02,7.304629E+02,2.335547E-02,6.442480E-02
05:00:00,4.498957E+02,7.286327E+02,2.335646E-02,6.426337E-02
05:10:00,4.499163E+02,7.274668E+02,2.335753E-02,6.416053E-02
05:20:00,4.499376E+02,7.269735E+02,2.335864E-02,6.411702E-02
05:30:00,4.499592E+02,7.271560E+02,2.335976E-02,6.413313E-02
05:40:00,4.499813E+02,7.280162E+02,2.336090E-02,6.420902E-02
05:50:00,4.500037E+02,7.295560E+02,2.336207E-02,6.434486E-02
06:00:00,4.500264E+02,7.317773E+02,2.336324E-02,6.454082E-02
06:10:00,4.500501E+02,7.348534E+02,2.336448E-02,6.481217E-02
06:20:00,4.500743E+02,7.387828E+02,2.336573E-02,6.515881E-02
06:30:00,4.500988E+02,7.435670E+02,2.336700E-02,6.558085E-02
06:40:00,4.501235E+02,7.492072E+02,2.336829E-02,6.607840E-02
06:50:00,4.501485E+02,7.557030E+02,2.336958E-02,6.665143E-02
07:00:00,4.501737E+02,7.630554E+02,2.337089E-02,6.730002E-02
07:10:00,4.501995E+02,7.721143E+02,2.337224E-02,6.809914E-02
07:20:00,4.502257E+02,7.828797E+02,2.337359E-02,6.904880E-02
07:30:00,4.502520E+02,7.953528E+02,2.337496E-02,7.014912E-02
07:40:00,4.502785E+02,8.095318E+02,2.337634E-02,7.139994E-02
07:50:00,4.503052E+02,8.254154E+02,2.337772E-02,7.280112E-02
08:00:00,4.503321E+02,8.430016E+02,2.337911E-02,7.435253E-02
08:10:00,4.503593E+02,8.609106E+02,2.338053E-02,7.593244E-02
08:20:00,4.503867E+02,8.791474E+02,2.338195E-02,7.754128E-02
08:30:00,4.504142E+02,8.977082E+02,2.338338E-02,7.917871E-02
08:40:00,4.504419E+02,9.165923E+02,2.338482E-02,8.084466E-02
08:50:00,4.504696E+02,9.357991E+02,2.338626E-02,8.253909E-02
09:00:00,4.504975E+02,9.553273E+02,2.338770E-02,8.426189E-02
09:10:00,4.505255E+02,9.744996E+02,2.338916E-02,8.595330E-02
09:20:00,4.505537E+02,9.933174E+02,2.339062E-02,8.761345E-02
09:30:00,4.505819E+02,1.011781E+03,2.339208E-02,8.924234E-02
09:40:00,4.506102E+02,1.029891E+03,2.339355E-02,9.084004E-02
09:50:00,4.506386E+02,1.047648E+03,2.339503E-02,9.240659E-02
10:00:00,4.506670E+02,1.065051E+03,2.339650E-02,9.394199E-02
10:10:00,4.506955E+02,1.082105E+03,2.339798E-02,9.544651E-02
10:20:00,4.507240E+02,1.098808E+03,2.339946E-02,9.692008E-02
10:30:00,4.507526E+02,1.115158E+03,2.340094E-02,9.836245E-02
10:40:00,4.507812E+02,1.131149E+03,2.340243E-02,9.977325E-02
10:50:00,4.508098E+02,1.146793E+03,2.340392E-02,1.011534E-01
11:00:00,4.508385E+02,1.162095E+03,2.340541E-02,1.025033E-01
11:10:00,4.508671E+02,1.176564E+03,2.340689E-02,1.037798E-01
11:20:00,4.508957E+02,1.190206E+03,2.340837E-02,1.049833E-01
11:30:00,4.509243E+02,1.203024E+03,2.340986E-02,1.061141E-01
11:40:00,4.509529E+02,1.215026E+03,2.341135E-02,1.071729E-01
11:50:00,4.509816E+02,1.226205E+03,2.341284E-02,1.081591E-01
12:00:00,4.510103E+02,1.236558E+03,2.341432E-02,1.090723E-01
12:10:00,4.510388E+02,1.246582E+03,2.341580E-02,1.099566E-01
12:20:00,4.510673E+02,1.256274E+03,2.341728E-02,1.108116E-01
12:30:00,4.510958E+02,1.265636E+03,2.341876E-02,1.116374E-01
12:40:00,4.511243E+02,1.274665E+03,2.342024E-02,1.124339E-01
12:50:00,4.511528E+02,1.283362E+03,2.342172E-02,1.132010E-01
13:00:00,4.511813E+02,1.291725E+03,2.342320E-02,1.139387E-01
13:10:00,4.512096E+02,1.299591E+03,2.342467E-02,1.146326E-01
13:20:00,4.512378E+02,1.306959E+03,2.342613E-02,1.152825E-01
