Dependency=Vintage	Dependency=Heating Fuel	Dependency=Location EPW	Dependency=Location Census Tract	Dependency=County	Option=owner 0-30	Option=owner 30-50	Option=owner 50-80	Option=owner 80-100	Option=owner 100+	Option=renter 0-30	Option=renter 30-50	Option=renter 50-80	Option=renter 80-100	Option=renter 100+	Count
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010040100	1.0	0.171626474762	0.102136523987	0.106435095139	0.100280668633	0.352977456276	0.02145884224	0.0459879331242	0.0227686044131	0.00878039454645	0.0675480068797	6.13630184816
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010040201	1.0	0.369469868554	0.0279056269448	0.13697536929	0.0661759257343	0.270812518468	0.015325391718	3.58007485093e-06	0.0215358419276	0.0534551170386	0.0383407602495	4.4219283683
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010040202	1.0	0.208640436985	0.0347030935114	0.164598795675	0.12466441205	0.467393261779	0.0	0.0	0.0	0.0	0.0	11.0736650204
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010040203	1.0	0.0708253781502	0.0130195141705	0.0612692959238	0.0348795061578	0.239025785131	0.153728234124	0.0062587466418	0.00714169276134	0.120120659083	0.293731187857	5.51017358836
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010040501	1.0	0.271371534542	0.0288362316708	0.053326355534	0.0131418973743	0.110244063723	0.0460387231577	0.00691871244895	0.0252815868818	0.173094934104	0.271745960564	0.653283389685
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010040502	1.0	0.15996337914	0.017482637066	0.0790414629025	0.0924576851373	0.181046013589	0.464359767311	3.05987224391e-07	0.00164041263419	0.00271010836558	0.00129822786794	0.586357966474
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010041100	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010041701	1.0	0.201506641262	0.0736789816806	0.151838854174	0.0825806537189	0.175601871637	0.0855818202364	0.00805459672682	0.0342876540917	0.0586516304271	0.128217296045	6.8539868919
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010041702	1.0	0.125645679226	0.0320376195645	0.0169478050878	0.0239038176267	0.154359036688	0.103805037624	0.206141288385	0.133412799348	0.124211050699	0.0795358657514	0.15442571937
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010041801	1.0	0.312915210721	0.0728173727358	0.0523074717653	0.0565292459427	0.216102848271	0.0248111420858	0.0010493955269	0.00562466399723	0.0931458320175	0.164696816936	2.49865084772
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010041802	1.0	0.20267020955	0.021090691015	0.174106223288	0.15583859662	0.372728106421	0.00762021372668	0.00206042402362	0.0215092435779	0.0217566400292	0.0206196517482	4.00149337103
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010041900	1.0	0.277080594362	0.0796954140882	0.114773847213	0.0769613823768	0.45148876196	0.0	0.0	0.0	0.0	0.0	5.09070064288
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010042000	1.0	0.253443084499	0.0461541547896	0.0682630442819	0.0182961781406	0.100225876137	0.01375057809	0.0174919915029	0.00473173704124	0.159462998253	0.318180357265	2.27781616021
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010042100	1.0	0.288053958989	0.0824361052711	0.0706363249781	0.064384681196	0.494488929565	0.0	0.0	0.0	0.0	0.0	4.56903141435
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010042201	1.0	0.250687797577	0.0539817081284	0.0321428833793	0.0304178174095	0.167094899607	0.271827882125	0.14222888066	0.00419418345357	0.0250118209827	0.0224121266781	15.383988838
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010042202	1.0	0.189411682177	0.0705665592933	0.154328712245	0.095770507686	0.463127670652	0.000461192619482	0.000593879013675	0.00678886764039	0.0142617663355	0.00468916233845	8.45254007746
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010042500	1.0	0.168427354485	0.105621606463	0.073144280577	0.070051244764	0.413117712365	0.00540805376837	0.000566685229053	0.000324553944265	0.0586278494253	0.104710658979	13.705085983
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010042800	1.0	0.31290070418	0.0822752210149	0.121546955638	0.0729294556451	0.40152049169	0.00415737179805	0.00172552891858	0.00191146003611	0.000662246198695	0.000370564881539	14.050107854
1950s	Electricity	USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw	G1000010042900	1.0	0.576196639529	0.0261244872205	0.0264309107236	0.0293739233967	0.140627719414	0.0587963608805	0.101646218072	0.0381189066185	0.0010247574139	0.00166007673076	3.40959401012
