Dependency=Vintage	Dependency=Heating Fuel	Dependency=Location EPW	Dependency=Location Census Tract	Dependency=County	Option=owner 0-30	Option=owner 30-50	Option=owner 50-80	Option=owner 80-100	Option=owner 100+	Option=renter 0-30	Option=renter 30-50	Option=renter 50-80	Option=renter 80-100	Option=renter 100+	Count
1950s	Electricity	USA_MA_Boston-Logan.Intl.AP.725090_TMY3.epw	G2300310037000	31.0	0.000257824835541	0.417658856188	0.234376380002	0.0193535349758	0.140208085372	0.00765371413891	0.00940436728136	0.00403044312059	0.0614769002234	0.105579893861	0.570942192168
1950s	Electricity	USA_MA_Boston-Logan.Intl.AP.725090_TMY3.epw	G2300310038001	31.0	0.000200754466835	0.539437296744	0.258592279571	0.00884234820937	0.0486504251461	2.54322205509e-05	0.00855343127513	0.0353673666571	0.000214571816298	0.100116093893	5.17835082948
1950s	Electricity	USA_MA_Boston-Logan.Intl.AP.725090_TMY3.epw	G2300310038002	31.0	0.00143921404156	0.210230760048	0.122072334995	0.0537406015889	0.186258918179	0.0025142576614	0.123136822441	0.0776791986405	0.0819125220828	0.141015370323	1.36007639845
1950s	Electricity	USA_ME_Caribou.Muni.AP.727120_TMY3.epw	G2300030950100	3.0	0.0255060904345	0.0353342091166	0.102606442539	0.289840214861	0.525804121168	2.37928694629e-06	4.19874166992e-07	0.02090612272	0.0	0.0	1.91736468978
1950s	Electricity	USA_ME_Caribou.Muni.AP.727120_TMY3.epw	G2300030950200	3.0	0.0379520345479	0.107074820677	0.149824411219	0.235024225957	0.468195931262	0.000119198303036	0.000449988269369	0.000155754242323	4.28729607014e-07	0.00120320679289	3.00361309282
1950s	Electricity	USA_ME_Caribou.Muni.AP.727120_TMY3.epw	G2300030950300	3.0	0.00519740565787	0.00956562272505	0.0188705813457	0.0758657382857	0.866200154839	0.0032740647017	5.7039095421e-05	1.40084318733e-278	5.30898132626e-05	0.0209163035362	1.61443919308
1950s	Electricity	USA_ME_Caribou.Muni.AP.727120_TMY3.epw	G2300030950400	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.00152974443521
1950s	Electricity	USA_ME_Caribou.Muni.AP.727120_TMY3.epw	G2300030950600	3.0	0.00380750464075	0.0032667597377	0.106820845864	0.31211555584	0.572595558157	0.00139377575992	2.47032822921e-323	1.48219693752e-323	0.0	1.48219693752e-323	0.772367586839
1950s	Electricity	USA_ME_Caribou.Muni.AP.727120_TMY3.epw	G2300030950700	3.0	0.0169661712021	0.00744039063108	0.140449135245	0.366552119483	0.458616417337	0.00961603134231	0.000287831965422	7.17026397565e-05	1.90368594488e-08	1.81117414238e-07	0.383348920303
1950s	Electricity	USA_ME_Caribou.Muni.AP.727120_TMY3.epw	G2300030950900	3.0	0.0133150532842	0.00648154518998	0.128131239827	0.296909307568	0.545160890079	0.00534791687432	6.04993076998e-05	9.88131291682e-324	0.00224165136039	0.00235189650926	1.04751392216
