Dependency=Vintage	Dependency=Heating Fuel	Dependency=Location EPW	Dependency=Location Census Tract	Dependency=County	Option=owner 0-30	Option=owner 30-50	Option=owner 50-80	Option=owner 80-100	Option=owner 100+	Option=renter 0-30	Option=renter 30-50	Option=renter 50-80	Option=renter 80-100	Option=renter 100+	Count
1950s	Electricity	USA_OH_Columbus-Port.Columbus.Intl.AP.724280_TMY3.epw	G5400170965000	17.0	0.0963103359822	0.0980390811732	0.157333578814	0.00176885477938	0.646548149251	0.0	0.0	0.0	0.0	0.0	0.0217140996262
1950s	Electricity	USA_OH_Columbus-Port.Columbus.Intl.AP.724280_TMY3.epw	G5400950961800	95.0	0.252093560025	0.0127933470113	0.115744965029	0.080335066559	0.354612938743	0.0131484440393	0.0448009287221	0.0727542855404	0.0380939839176	0.0156224804137	1.40352835658
1950s	Electricity	USA_OH_Columbus-Port.Columbus.Intl.AP.724280_TMY3.epw	G5400950961900	95.0	0.194305985875	0.00878281524685	0.0662025556299	0.0417098526456	0.216608079235	0.0488424566173	0.134961640887	0.106612674476	0.0563744999309	0.125599439457	1.16757047839
1950s	Electricity	USA_OH_Columbus-Port.Columbus.Intl.AP.724280_TMY3.epw	G5400950962000	95.0	0.858564806974	0.00102046002404	0.0468114857515	0.0344105700487	0.0591926772022	0.0	0.0	0.0	0.0	0.0	0.0371675897428
1950s	Electricity	USA_OH_Columbus-Port.Columbus.Intl.AP.724280_TMY3.epw	G5401030004900	103.0	0.267661930084	0.019552337194	0.138843746529	0.059999746354	0.300606507426	0.146597412489	0.0467416260419	0.0153483872404	0.000706928312379	0.00394137833	8.84505175355
1950s	Electricity	USA_OH_Columbus-Port.Columbus.Intl.AP.724280_TMY3.epw	G5401030030400	103.0	0.77188024409	0.00339212090649	0.120145221689	0.00424616117574	0.0419966916685	0.00321308522551	5.38683008889e-05	0.0256758348871	0.000135835176193	0.0292609368798	0.041006067245
1950s	Electricity	USA_OH_Columbus-Port.Columbus.Intl.AP.724280_TMY3.epw	G5401030030500	103.0	0.503765999885	0.0176713817057	0.169401432207	0.0437085705016	0.204154948733	0.0109701670395	0.00275945143709	0.039784098091	2.66306903223e-279	0.00778395039966	0.010443269029
1950s	Electricity	USA_OH_Columbus-Port.Columbus.Intl.AP.724280_TMY3.epw	G5401030030700	103.0	0.122136500901	0.0195331498348	0.170166560359	0.0804478860333	0.447631723521	0.0227714514303	0.0932720751278	0.0403385988728	0.000210502104363	0.00349155181502	6.45665763906
1950s	Electricity	USA_OH_Columbus-Port.Columbus.Intl.AP.724280_TMY3.epw	G5401030030800	103.0	0.154198232215	0.00754341030616	0.217321333487	0.0670024444792	0.278501901521	0.0930979551117	0.00543960955965	0.107546950021	0.000304937728083	0.0690432255712	3.01416227625
1950s	Electricity	USA_PA_Harrisburg-Capital.City.AP.725118_TMY3.epw	G5400030971102	3.0	0.137902997024	0.132555524847	0.199656295718	0.0100194939238	0.519865688488	0.0	0.0	0.0	0.0	0.0	0.280354184298
1950s	Electricity	USA_PA_Harrisburg-Capital.City.AP.725118_TMY3.epw	G5400030971201	3.0	0.0709517557415	0.139414101497	0.12685375275	0.00786827989554	0.296441670305	0.0486920343594	0.00335742247017	0.00613114252976	0.000303389055572	0.299986451396	0.146503201192
1950s	Electricity	USA_PA_Harrisburg-Capital.City.AP.725118_TMY3.epw	G5400030971202	3.0	0.0832017613303	0.08665352781	0.2355260972	0.0153997604855	0.579218853175	0.0	0.0	0.0	0.0	0.0	0.755202575576
1950s	Electricity	USA_PA_Harrisburg-Capital.City.AP.725118_TMY3.epw	G5400650970700	65.0	0.134432185167	0.220829777096	0.214935363726	0.011452894277	0.418349779734	0.0	0.0	0.0	0.0	0.0	15.2393760733
1950s	Electricity	USA_PA_Harrisburg-Capital.City.AP.725118_TMY3.epw	G5400650970800	65.0	0.166993889647	0.217341420132	0.103700830348	0.0054372782936	0.282830567971	0.0642497888076	0.0329229591497	0.041353234181	0.00235102898576	0.0828190024844	2.90775618259
1950s	Electricity	USA_PA_Pittsburgh.Intl.AP.725200_TMY3.epw	G5400090031101	9.0	0.0556692980619	0.119747363426	0.0633288141224	0.0601651558892	0.320665259008	0.032620144421	0.00401019369885	0.0279438707421	0.0204676415417	0.295382259089	48.4346406009
1950s	Electricity	USA_PA_Pittsburgh.Intl.AP.725200_TMY3.epw	G5400090031102	9.0	0.0812223412377	0.117898597307	0.064039028824	0.0431289739985	0.306031274193	0.0628356261534	0.124363613599	0.000282382245449	0.000821729952081	0.19937643249	13.8922306665
