Dependency=Vintage	Dependency=Heating Fuel	Dependency=Location EPW	Dependency=Location Census Tract	Dependency=County	Option=owner 0-30	Option=owner 30-50	Option=owner 50-80	Option=owner 80-100	Option=owner 100+	Option=renter 0-30	Option=renter 30-50	Option=renter 50-80	Option=renter 80-100	Option=renter 100+	Count
1950s	Electricity	USA_NV_Elko.Muni.AP.725825_TMY3.epw	G3200070950200	7.0	0.0427198125407	0.024426219936	0.0376844573352	0.00969278628083	0.0957287779655	0.0958535250756	0.140040036618	0.21238453914	0.135923706842	0.205546138265	19.2316420859
1950s	Electricity	USA_NV_Elko.Muni.AP.725825_TMY3.epw	G3200070950702	7.0	0.166806164427	0.401028840908	0.0591643319222	0.0303198396374	0.342680823105	0.0	0.0	0.0	0.0	0.0	0.873565033126
1950s	Electricity	USA_NV_Elko.Muni.AP.725825_TMY3.epw	G3200070950800	7.0	0.074015950582	0.0504142280103	0.0623565645935	0.0551540518797	0.124247455558	0.0445031385403	0.084547860338	0.366447256091	0.0598475870063	0.0784659074012	9.14539165183
1950s	Electricity	USA_NV_Elko.Muni.AP.725825_TMY3.epw	G3200070950900	7.0	0.187716275687	0.0696033419457	0.0751025601861	0.042513279681	0.17232828906	0.0426912990821	0.104762729893	0.195478756135	0.0622565395451	0.0475469287846	8.05491023696
1950s	Electricity	USA_NV_Elko.Muni.AP.725825_TMY3.epw	G3200070951000	7.0	0.00749845455455	0.071448323556	0.0954279526042	0.112621101366	0.281770582476	0.0261685369494	0.0659675766799	0.231110416711	0.0710595486492	0.0369275064536	5.48972177254
1950s	Electricity	USA_NV_Elko.Muni.AP.725825_TMY3.epw	G3200070951201	7.0	0.0062046583664	0.0452027161968	0.0797564338101	0.012226172837	0.85661001879	0.0	0.0	0.0	0.0	0.0	0.63032197666
1950s	Electricity	USA_NV_Elko.Muni.AP.725825_TMY3.epw	G3200070951202	7.0	0.0551074010217	0.329439267136	0.0862087141085	0.088041379105	0.441203238628	0.0	0.0	0.0	0.0	0.0	1.77291399585
1950s	Electricity	USA_NV_Elko.Muni.AP.725825_TMY3.epw	G3200070951300	7.0	0.0735373842808	0.23072582879	0.173752774705	0.127072467213	0.1688730878	0.0338782609931	0.113851957571	0.0725587386659	0.00426079118143	0.00148870879981	2.80337318315
1950s	Electricity	USA_NV_Elko.Muni.AP.725825_TMY3.epw	G3200070951402	7.0	0.0402891264601	0.00162534178856	0.0730005795741	0.042279171972	0.842805780205	0.0	0.0	0.0	0.0	0.0	2.17003128027
1950s	Electricity	USA_NV_Elko.Muni.AP.725825_TMY3.epw	G3200070951500	7.0	0.0	0.0	0.0	0.0	0.0	0.197817571221	0.488764209507	0.248160530353	0.0575424535387	0.00771523538043	8.3160797073
1950s	Electricity	USA_NV_Elko.Muni.AP.725825_TMY3.epw	G3200070951600	7.0	0.00130535464566	0.0216367126049	0.0375162214812	0.0340874137723	0.209775397359	0.113950294251	0.0398665596512	0.174213253464	0.0541265299844	0.313522262786	10.0874910789
1950s	Electricity	USA_NV_Elko.Muni.AP.725825_TMY3.epw	G3200070951700	7.0	0.0237817921058	0.12363940263	0.140344139034	0.0371862545611	0.172308319123	0.11241048425	0.301242191051	0.0554359595974	0.0100296293638	0.0236218282835	18.3285484461
