Dependency=Vintage	Dependency=Heating Fuel	Dependency=Location EPW	Dependency=Location Census Tract	Dependency=County	Option=owner 0-30	Option=owner 30-50	Option=owner 50-80	Option=owner 80-100	Option=owner 100+	Option=renter 0-30	Option=renter 30-50	Option=renter 50-80	Option=renter 80-100	Option=renter 100+	Count
1950s	Electricity	USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.epw	G5600010963900	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1950s	Electricity	USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.epw	G5600070967600	7.0	0.197052387126	0.0241029577521	0.0155282991552	0.00791146244288	0.171430239312	0.0414454715873	0.0744427360292	0.00841766650593	0.0036293964156	0.456039383673	1.27149933481
1950s	Electricity	USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.epw	G5600070968000	7.0	0.131494411648	0.104753572148	0.049150568543	0.0207659645309	0.351985935637	0.0401269426225	0.12359317561	0.0067110789614	0.00860286199895	0.162815488301	3.83624937827
1950s	Electricity	USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.epw	G5600370971600	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1950s	Electricity	USA_ID_Pocatello.Muni.AP.725780_TMY3.epw	G5600230978000	23.0	0.00377343000966	0.0989111402098	0.0779941800185	0.104614969871	0.493484715616	0.0180390774925	0.0285298468371	0.0664478326072	0.025423343838	0.0827814635003	8.22291256567
1950s	Electricity	USA_ID_Pocatello.Muni.AP.725780_TMY3.epw	G5600230978100	23.0	0.00598022060345	0.0110576490044	0.0791638828923	0.157563259626	0.480923415981	0.0541931741431	0.0513779608244	0.0753341462464	0.0349810573504	0.0494252333278	6.21709520447
1950s	Electricity	USA_ID_Pocatello.Muni.AP.725780_TMY3.epw	G5600290965300	29.0	0.000133874036252	0.00173846607125	0.0289127545017	0.0212950887659	0.212124655584	0.00703138786294	0.00888183166909	0.183913994061	0.0215989334456	0.514369014002	0.0908754118916
1950s	Electricity	USA_ID_Pocatello.Muni.AP.725780_TMY3.epw	G5600390967600	39.0	0.0545769715686	0.0170703515769	0.0474421906741	0.0992442901569	0.285059555465	0.0832218113944	0.16676697481	0.0939667194449	0.0374862259369	0.115164908973	4.19268721017
1950s	Electricity	USA_ID_Pocatello.Muni.AP.725780_TMY3.epw	G5600390967701	39.0	0.0304559012856	0.00407505746559	0.0281464045213	0.0867977437151	0.278113729107	0.0447723992128	0.0385440127404	0.19959589888	0.154917721601	0.134581131471	8.21112209335
1950s	Electricity	USA_ID_Pocatello.Muni.AP.725780_TMY3.epw	G5600390967702	39.0	0.01845089728	0.0514199281107	0.148025902659	0.179601493972	0.602501777978	0.0	0.0	0.0	0.0	0.0	1.08951905373
1950s	Electricity	USA_ID_Pocatello.Muni.AP.725780_TMY3.epw	G5600390967800	39.0	0.0152578248046	0.00266360712663	0.0324734486429	0.147709168458	0.72300385619	0.00416033347478	0.0088731714951	0.0142567590096	0.00156997577342	0.0500318550257	19.6778996459
1950s	Electricity	USA_MT_Billings-Logan.Intl.AP.726770_TMY3.epw	G5600030962800	3.0	0.00495238872075	0.0039708697791	0.0227891313069	0.049717746601	0.425557257232	0.0554244604248	0.0109953514972	0.0760011108534	0.0310702633399	0.319521420245	0.46422719573
1950s	Electricity	USA_MT_Billings-Logan.Intl.AP.726770_TMY3.epw	G5600290965100	29.0	0.00229706217222	0.00304974894764	0.0633418331455	0.045793494301	0.593458591678	0.0259960556765	0.0165356352842	0.0988130098651	0.0388103153869	0.111904253543	4.76358741642
1950s	Electricity	USA_MT_Billings-Logan.Intl.AP.726770_TMY3.epw	G5600290965200	29.0	0.0537185125299	0.0968804432325	0.0394236142627	0.0186754840567	0.43680826175	0.0857619773205	0.0188483280938	0.147738261712	0.0101329101521	0.0920122068901	24.8337505448
1950s	Electricity	USA_MT_Billings-Logan.Intl.AP.726770_TMY3.epw	G5600290965300	29.0	0.000133874036252	0.00173846607125	0.0289127545017	0.0212950887659	0.212124655584	0.00703138786294	0.00888183166909	0.183913994061	0.0215989334456	0.514369014002	12.9129632897
1950s	Electricity	USA_MT_Billings-Logan.Intl.AP.726770_TMY3.epw	G5600290965400	29.0	0.00138970365634	0.0114779993883	0.0460291540699	0.0259485920757	0.631155725027	0.00082713330104	0.000257283707708	0.0178368221806	0.000137421937409	0.264940164656	14.1849058651
1950s	Electricity	USA_MT_Billings-Logan.Intl.AP.726770_TMY3.epw	G5600290965500	29.0	0.0171955984898	0.0274736333192	0.103620845241	0.0901880439393	0.552808555516	0.00909341916993	0.0331427950214	0.00139555131895	1.18654321406e-06	0.165080371441	8.13809826647
1950s	Electricity	USA_MT_Billings-Logan.Intl.AP.726770_TMY3.epw	G5600390967600	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1950s	Electricity	USA_MT_Helena.Rgnl.AP.727720_TMY3.epw	G5600290965300	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
