Dependency=Vintage	Dependency=Heating Fuel	Dependency=Location EPW	Dependency=Location Census Tract	Dependency=County	Option=owner 0-30	Option=owner 30-50	Option=owner 50-80	Option=owner 80-100	Option=owner 100+	Option=renter 0-30	Option=renter 30-50	Option=renter 50-80	Option=renter 80-100	Option=renter 100+	Count
1950s	Electricity	USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3.epw	G4600090967600	9.0	0.0902761154692	0.0612005445933	0.223462361458	0.0555531549174	0.41479887384	0.0496099850071	0.0178592822792	0.0513078372583	0.00797068974663	0.0279611554312	1.93057982311
1950s	Electricity	USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3.epw	G4600270965700	27.0	0.289063030333	0.0130515895149	0.0541767578204	0.17729137224	0.204971912577	0.00826685584991	0.00178501920302	0.144423956522	0.0947126405283	0.0122568654105	3.368122828
1950s	Electricity	USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3.epw	G4600270965800	27.0	0.0270873119267	0.0484129890105	0.17168960421	0.270803050198	0.202975316034	0.036057803414	0.0266363621165	0.131609171065	0.0667119061804	0.0180164858452	9.56693039231
1950s	Electricity	USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3.epw	G4600270965900	27.0	0.212048800974	0.0245108849538	0.0354271835239	0.0693646029031	0.414956885411	0.0552990908258	0.0548835023948	0.0752457309666	0.0124849811479	0.0457783368986	4.60473434766
1950s	Electricity	USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3.epw	G4601270020100	127.0	0.061545249638	0.0450818842453	0.144222826057	0.134400159281	0.514938292261	0.000354669525869	0.0657153364005	0.0135716997793	0.00811364554652	0.0120562372655	4.15520991536
1950s	Electricity	USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3.epw	G4601270020200	127.0	0.119972296964	0.0216720967959	0.0732444559593	0.119422349244	0.411610207166	0.000422955144784	0.000668363157623	0.189539758325	0.0297814463486	0.0336660708963	5.18483506799
1950s	Electricity	USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3.epw	G4601270020300	127.0	0.0646795017469	0.0482245972623	0.133807729833	0.0791643900124	0.657177567985	0.00613316810127	0.000561967009685	0.00196914048893	0.00303328047228	0.00524865708811	18.3053901076
1950s	Electricity	USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3.epw	G4601350966100	135.0	0.200803678169	0.0457191327237	0.0107057248718	0.0395489656342	0.265484857147	0.0790996957244	0.0129670788932	0.236352231809	0.062671954916	0.0466466801111	5.1069629283
1950s	Electricity	USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3.epw	G4601350966200	135.0	0.0573781656708	0.0290607050427	0.111851002694	0.0682597192805	0.153921489424	0.0825159909169	0.0524271292596	0.279191128897	0.132414215721	0.0329804530926	24.9307507547
1950s	Electricity	USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3.epw	G4601350966301	135.0	0.0771653401504	0.0463277141054	0.146424235086	0.271598991648	0.312909007546	0.000339864134303	0.0485703108275	0.0966645187854	1.77170750311e-08	1.62119515024e-131	4.23897952739
1950s	Electricity	USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3.epw	G4601350966302	135.0	0.167244448548	0.0387098895599	0.211718924372	0.119704067866	0.234064438988	0.00860450428032	0.0109200829719	0.133135611547	0.0517884128741	0.0241096189933	14.6855468217
1950s	Electricity	USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3.epw	G4601350966400	135.0	0.132910855704	0.052100011135	0.144687771464	0.268476056604	0.368641303907	0.0022127054053	0.0128557980336	0.00749448271881	0.00314074401373	0.00748027101488	3.41062535072
1950s	Electricity	USA_MN_St.Cloud.Muni.AP.726550_TMY3.epw	G4600510953100	51.0	0.0476962311349	0.0588174607897	0.106447463653	0.172933034132	0.607334731401	0.00674851319405	1.10144837494e-10	1.48283490592e-08	5.57743809468e-08	2.24949818682e-05	5.35677155197
1950s	Electricity	USA_MN_St.Cloud.Muni.AP.726550_TMY3.epw	G4600510953300	51.0	0.0891864674876	0.0344700673272	0.101005473479	0.108813956117	0.556002358303	0.0103001946034	0.0198243354285	0.0115043049583	0.00669044399165	0.0622023983034	0.638888535864
1950s	Electricity	USA_MN_St.Cloud.Muni.AP.726550_TMY3.epw	G4601090950400	109.0	0.0623131209621	0.073887211907	0.147649088629	0.0542074562274	0.586738177241	0.034340873234	0.0264430758733	0.00274779698317	2.96133063308e-14	0.0116731989435	0.516312476519
1950s	Electricity	USA_MT_Miles.City.Muni.AP.742300_TMY3.epw	G4600630968700	63.0	0.0212667956203	0.00855997563866	0.108057955181	0.0327173601135	0.407283778805	0.0532627266089	0.00735078676994	0.0469932538187	0.0619012723404	0.252606095103	0.897274887278
