Dependency=Vintage	Dependency=Heating Fuel	Dependency=Location EPW	Dependency=Location Census Tract	Dependency=County	Option=owner 0-30	Option=owner 30-50	Option=owner 50-80	Option=owner 80-100	Option=owner 100+	Option=renter 0-30	Option=renter 30-50	Option=renter 50-80	Option=renter 80-100	Option=renter 100+	Count
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G5000030970500	3.0	0.028036867299	0.305460323149	0.106267688255	0.00799610912506	0.548565398195	0.00367357227511	8.3991159793e-323	3.95252516673e-323	3.95252516673e-323	4.17022072496e-08	0.120578809498
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G5000250967100	25.0	0.172861138298	0.00986482881571	0.0382232497472	0.0674075038122	0.389657672635	0.244709061086	0.0772765456059	1.77863632503e-322	0.0	3.54233099712e-38	0.16539797851
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G5000250967200	25.0	0.070690741232	0.00701708885979	0.0800018610315	0.0415717098429	0.160479695883	0.00397223307284	0.00127510255839	6.00438685039e-05	0.0621699739127	0.572761549739	0.724508132703
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G5000250967300	25.0	0.0403075772321	0.042268687084	0.0483451785414	0.0119496043075	0.151609075063	8.48213045499e-06	0.0502498294159	0.615921745475	0.00842469089513	0.0309151298551	0.327743102083
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G5000250967400	25.0	0.0285927342083	0.00481398167993	0.0294651843153	0.0149497075998	0.0686855913661	0.161332621211	0.145372555359	0.53808645511	0.00346309098229	0.00523807816724	0.307152036003
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G5000250967500	25.0	0.771747659816	0.0278759691018	0.0150084021261	0.0738203872572	0.111547581699	0.0	0.0	0.0	0.0	0.0	0.024399877101
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G5000250967600	25.0	0.0511885962091	0.0157614180187	0.0116950585539	0.00509765532413	0.0925356118059	0.616941676708	0.19859156635	4.94065645841e-324	0.0	0.0081884170299	0.944198179123
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G5000250967700	25.0	0.0309750234435	0.463819520601	0.0147147766606	0.0526452562248	0.43784542307	0.0	0.0	0.0	0.0	0.0	0.00232178324337
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G5000250967800	25.0	0.148044201008	0.013806941377	0.0242170863547	0.0319282226807	0.303483692851	0.00431451621127	0.00235947063028	0.00562781785831	0.0167431547967	0.449474896232	0.0144086734356
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G5000250967900	25.0	0.605990959389	0.015097916553	0.00991875900455	0.0363597126747	0.332632652379	0.0	0.0	0.0	0.0	0.0	0.0424098583152
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G5000250968000	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G5000250968200	25.0	0.252969050585	0.00983561409152	0.0306059234608	0.0690812766712	0.637508135191	0.0	0.0	0.0	0.0	0.0	0.157890467635
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G5000250968300	25.0	0.230386534051	0.0111518544749	0.006735123363	0.0633032867383	0.688423201373	0.0	0.0	0.0	0.0	0.0	0.000281600734812
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G5000250968400	25.0	0.0	0.0	0.0	0.0	0.0	0.00208093572212	0.000789776176162	0.0346236725254	0.0974530624867	0.86505255309	0.495885318516
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G5000250968700	25.0	0.0558474022611	0.0389681165028	0.254354799802	0.0420679267743	0.563662181262	1.62205097911e-06	3.23245117396e-06	0.0208976528748	0.0241925533838	4.51263754976e-06	0.295426596283
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G5000270966500	27.0	0.00596768212251	0.0098155221393	0.0115460532791	0.276047677271	0.523063589807	0.00254099221164	8.47205996903e-05	0.13472085334	0.0359252474131	0.000287661817223	0.0201942924862
