Dependency=Vintage	Dependency=Heating Fuel	Dependency=Location EPW	Dependency=Location Census Tract	Dependency=County	Option=owner 0-30	Option=owner 30-50	Option=owner 50-80	Option=owner 80-100	Option=owner 100+	Option=renter 0-30	Option=renter 30-50	Option=renter 50-80	Option=renter 80-100	Option=renter 100+	Count
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G4400070012801	7.0	0.00140870873081	0.00774456105903	0.199987739782	0.0104584462054	0.722414977732	0.00742970335643	0.00296810250843	0.0211994319613	0.00764953159989	0.0187387970644	0.0550882256873
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G4400070012900	7.0	0.00266025171756	0.00484434730046	0.403043966968	0.00492107897483	0.487028861377	0.0104623226673	2.47032822921e-323	3.00034147629e-111	0.0369711370051	0.0500680339901	0.364246791476
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G4400070013001	7.0	0.0437772280221	0.00219430682861	0.143571148528	0.000277576250675	0.0372183203843	0.177111175121	0.0873322617144	0.348228602579	0.0625269834788	0.0977623970934	2.19115911247
1950s	Electricity	USA_MA_Worcester.Rgnl.AP.725095_TMY3.epw	G4400070013002	7.0	0.190127144334	0.0110930804683	0.0912038854227	0.000263340744902	0.03654254605	0.361610416706	0.00270847751205	0.00117595267237	0.0273262998153	0.277948856274	0.0972027935512
1950s	Electricity	USA_RI_Providence-T.F.Green.State.AP.725070_TMY3.epw	G4400010030100	1.0	0.257388086449	0.00733479367567	0.0444824354256	0.0768485907006	0.613432632024	1.04960168455e-24	8.58510937212e-23	7.29115649142e-05	0.000275420869155	0.000165129290679	6.14019269739
1950s	Electricity	USA_RI_Providence-T.F.Green.State.AP.725070_TMY3.epw	G4400010030200	1.0	0.348422935766	0.0517802863558	0.123411170699	0.0450499899053	0.431335617274	0.0	0.0	0.0	0.0	0.0	6.01373230043
1950s	Electricity	USA_RI_Providence-T.F.Green.State.AP.725070_TMY3.epw	G4400010030300	1.0	0.147342193643	0.00995649459798	0.0355987023871	0.0533360177348	0.728637618616	0.000531657025441	0.012779222351	0.0103585705701	6.26454800942e-06	0.0014532585265	2.39558976457
1950s	Electricity	USA_RI_Providence-T.F.Green.State.AP.725070_TMY3.epw	G4400010030400	1.0	0.099415334205	0.0224860192343	0.028735250606	0.0513414399233	0.798021956031	0.0	0.0	0.0	0.0	0.0	11.9403980861
1950s	Electricity	USA_RI_Providence-T.F.Green.State.AP.725070_TMY3.epw	G4400010030500	1.0	0.973091726009	9.15581061245e-05	0.0007117666622	0.00132240619085	0.0109739950426	0.0138085479894	0.0	0.0	0.0	0.0	0.976767612852
1950s	Electricity	USA_RI_Providence-T.F.Green.State.AP.725070_TMY3.epw	G4400010030601	1.0	0.589237897545	5.50524531003e-05	4.91127689104e-05	7.95931638015e-05	0.409776552502	0.000801791567093	6.42285339594e-323	3.45845952089e-323	9.88131291682e-324	7.41098468762e-323	1.83850312143
