Dependency=Location Census Division	Dependency=Vintage	Dependency=Geometry House Size	Dependency=HVAC System Cooling Type	Option=0-50	Option=50-100	Option=100-150	Option=150-200	Option=200-250	Option=250-300	Option=300+	Count	Weight
South Atlantic - East South Central	1950s	1500-2499	Room	0.0710698100698	0.290328838766	0.046925042441	0.0593523416792	0.154039652863	0.0693957485653	0.308888565616	27	71663.6441859
South Atlantic - East South Central	1950s	2500-3499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
South Atlantic - East South Central	1950s	2500-3499	Central	0.0	0.0	0.0830180760705	0.0823040770082	0.168866120524	0.0408981549796	0.624913571417	70	168909.066232
South Atlantic - East South Central	1950s	2500-3499	Room	0.0	0.0	0.193412170389	0.421455395512	0.234814559271	0.0	0.150317874827	5	12289.53432
South Atlantic - East South Central	1950s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
South Atlantic - East South Central	1950s	3500+	Central	0.091411897962	0.0	0.0854585260042	0.112667836254	0.0	0.0232861204647	0.687175619316	27	80812.2210762
South Atlantic - East South Central	1950s	3500+	Room	0.0	0.366446336815	0.0	0.249540176442	0.0	0.0	0.384013486743	5	13962.2563652
South Atlantic - East South Central	1960s	0-1499	None	0.552381353757	0.201262484797	0.0	0.0	0.0	0.0	0.246356161446	4	9615.3664621
South Atlantic - East South Central	1960s	0-1499	Central	0.0881603252923	0.0949263237687	0.120545454166	0.125922245491	0.133394429727	0.0723843070113	0.364666914544	297	760665.490694
South Atlantic - East South Central	1960s	0-1499	Room	0.0980186280309	0.190815584296	0.117886443626	0.136658981126	0.14313434002	0.0509864392887	0.262499583612	55	137824.437702
South Atlantic - East South Central	1960s	1500-2499	None	0.0	0.572064194325	0.427935805675	0.0	0.0	0.0	0.0	2	5521.8500162
South Atlantic - East South Central	1960s	1500-2499	Central	0.052030868622	0.0755091195584	0.100306001115	0.0964021002745	0.115411138562	0.0860965869685	0.4742441849	363	951567.906767
South Atlantic - East South Central	1960s	1500-2499	Room	0.102547911479	0.0644270266811	0.326324573172	0.0	0.162646289328	0.127914044975	0.216140154366	24	67280.2849363
South Atlantic - East South Central	1960s	2500-3499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
South Atlantic - East South Central	1960s	2500-3499	Central	0.0297893018242	0.0248907408755	0.0507459548939	0.074026755838	0.0833187681528	0.101141145096	0.63608733332	97	245341.307068
South Atlantic - East South Central	1960s	2500-3499	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3	7322.7127568
South Atlantic - East South Central	1960s	3500+	None	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1	2852.7478824
South Atlantic - East South Central	1960s	3500+	Central	0.0271027841015	0.0546120895362	0.0286922719836	0.0983103676181	0.0946328580242	0.11444340428	0.582206224457	36	99002.4510895
South Atlantic - East South Central	1960s	3500+	Room	0.432181302513	0.0	0.0	0.0	0.0	0.0	0.567818697487	2	4438.4507415
South Atlantic - East South Central	1970s	0-1499	None	0.246803165517	0.283879545583	0.0	0.153210678465	0.0	0.0	0.316106610436	7	17024.5621437
South Atlantic - East South Central	1970s	0-1499	Central	0.0814499728564	0.0768455553461	0.132987737804	0.123490783367	0.141631448022	0.0795091829306	0.364085319674	293	754949.895303
South Atlantic - East South Central	1970s	0-1499	Room	0.0874845238494	0.201029410313	0.191250549914	0.12635338331	0.122526719594	0.0497140463312	0.221641366689	73	200201.276271
South Atlantic - East South Central	1970s	1500-2499	None	0.140745253071	0.133364366855	0.144186513879	0.0995395167427	0.0	0.201506261536	0.280658087917	8	17291.257982
South Atlantic - East South Central	1970s	1500-2499	Central	0.0553300308045	0.0457471742762	0.075068551678	0.107534065993	0.103609403727	0.0687969688612	0.54391380466	517	1352709.49805
South Atlantic - East South Central	1970s	1500-2499	Room	0.16891018592	0.141423525534	0.139057503378	0.0914198526506	0.15245079067	0.105426589444	0.201311552403	41	107240.818851
South Atlantic - East South Central	1970s	2500-3499	None	0.490198851373	0.0	0.0	0.0	0.0	0.0	0.509801148627	2	5245.3224778
South Atlantic - East South Central	1970s	2500-3499	Central	0.0546579232427	0.0303799658537	0.0247604892094	0.0723524056501	0.0681977281906	0.0925648496406	0.657086638213	186	499887.285534
South Atlantic - East South Central	1970s	2500-3499	Room	0.122080091348	0.0	0.308612576448	0.0	0.0	0.117145605824	0.452161726381	7	18238.7599977
South Atlantic - East South Central	1970s	3500+	None	0.0	0.499012523176	0.0	0.500987476824	0.0	0.0	0.0	2	4719.9091017
South Atlantic - East South Central	1970s	3500+	Central	0.0462860622167	0.0645549267055	0.0527649611072	0.0965068604242	0.0546146366426	0.0312003863223	0.654072166581	88	236503.202274
South Atlantic - East South Central	1970s	3500+	Room	0.0	0.0	0.0	0.0	0.559090958104	0.440909041896	0.0	2	4427.0633993
South Atlantic - East South Central	1980s	0-1499	None	0.449998172739	0.0	0.121291298292	0.428710528968	0.0	0.0	0.0	3	5163.83259615
South Atlantic - East South Central	1980s	0-1499	Central	0.0535066641336	0.0535696908138	0.145848076206	0.15346562718	0.101614337021	0.109236842455	0.382758762191	220	558001.222775
South Atlantic - East South Central	1980s	0-1499	Room	0.121409601165	0.191754803069	0.138448121344	0.134806184019	0.0355700801774	0.0	0.378011210225	23	60573.8456549
South Atlantic - East South Central	1980s	1500-2499	None	0.0	0.0	0.575975187194	0.0	0.234701473371	0.0	0.189323339435	5	12729.2606701
South Atlantic - East South Central	1980s	1500-2499	Central	0.03212628765	0.0394140947808	0.0695940741717	0.0915001210807	0.0596666575133	0.0997554909611	0.607943273842	426	1050852.22729
South Atlantic - East South Central	1980s	1500-2499	Room	0.158192464047	0.0	0.159392738632	0.0	0.0	0.177860393504	0.504554403816	11	25380.386689
South Atlantic - East South Central	1980s	2500-3499	None	0.0	0.0	0.0	0.0	0.600608192802	0.0	0.399391807198	2	4020.858994
South Atlantic - East South Central	1980s	2500-3499	Central	0.0424506860156	0.0114134170777	0.0342578985942	0.0738848984434	0.0432430101791	0.054943407079	0.739806682611	169	412374.078654
South Atlantic - East South Central	1980s	2500-3499	Room	0.0	0.0	0.276470571233	0.0	0.0	0.0	0.723529428767	3	8414.2502315
South Atlantic - East South Central	1980s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
South Atlantic - East South Central	1980s	3500+	Central	0.0424487209001	0.0	0.0487406609879	0.0844065990309	0.06119315757	0.0776020342394	0.685608827272	78	191078.819256
South Atlantic - East South Central	1980s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
South Atlantic - East South Central	1990s	0-1499	None	0.0	0.0	0.0	0.0	0.676545703456	0.0	0.323454296544	2	7186.654227
South Atlantic - East South Central	1990s	0-1499	Central	0.0865758686952	0.03505470497	0.110692904321	0.123273107026	0.113881058853	0.0862791439447	0.44424321219	194	451206.757745
South Atlantic - East South Central	1990s	0-1499	Room	0.225623630864	0.459473314755	0.0600225499483	0.254880504433	0.0	0.0	0.0	7	22407.4560654
South Atlantic - East South Central	1990s	1500-2499	None	0.0	0.0	0.403258428459	0.0	0.145515786412	0.0	0.451225785128	3	9509.85114
South Atlantic - East South Central	1990s	1500-2499	Central	0.033746871474	0.0242408022054	0.0503061726265	0.132089571382	0.0906815010611	0.0621304944146	0.606804586836	505	1275731.41769
South Atlantic - East South Central	1990s	1500-2499	Room	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1	4611.0849172
South Atlantic - East South Central	1990s	2500-3499	None	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1	1728.1468469
South Atlantic - East South Central	1990s	2500-3499	Central	0.0361612516463	0.030518555834	0.0411226781922	0.043949149923	0.0790626897643	0.050726246006	0.718459428634	267	622835.619486
South Atlantic - East South Central	1990s	2500-3499	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	1608.4191727
South Atlantic - East South Central	1990s	3500+	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
South Atlantic - East South Central	1990s	3500+	Central	0.0377088646153	0.0317734443416	0.0115481377687	0.0203730474016	0.0521940078338	0.0566768142006	0.789725683838	143	335379.837941
South Atlantic - East South Central	1990s	3500+	Room	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1	1823.3783995
South Atlantic - East South Central	2000s	0-1499	None	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
South Atlantic - East South Central	2000s	0-1499	Central	0.065954139606	0.0527610215926	0.104503231298	0.0797746906151	0.0747531103435	0.072752698789	0.549501107756	193	506797.350811
South Atlantic - East South Central	2000s	0-1499	Room	0.0	0.0	0.140005343848	0.0	0.0	0.148932757192	0.71106189896	4	17721.5912729
South Atlantic - East South Central	2000s	1500-2499	None	0.0	0.0	0.574598438786	0.0	0.0	0.0	0.425401561214	2	5712.1972589
South Atlantic - East South Central	2000s	1500-2499	Central	0.0214875608459	0.0272673561672	0.0598697261759	0.0737841247135	0.0797694913049	0.0892516337468	0.648570107046	627	1573699.78183
South Atlantic - East South Central	2000s	1500-2499	Room	0.0	0.463711191305	0.0	0.0	0.0	0.0	0.536288808695	2	4042.7338696
South Atlantic - East South Central	2000s	2500-3499	None	0.0	0.0	0.0	0.175304754683	0.0	0.0	0.824695245317	4	9389.9516489
South Atlantic - East South Central	2000s	2500-3499	Central	0.0262740288026	0.0225712722502	0.0344748292779	0.0472697340507	0.0607052470136	0.089585528448	0.719119360157	357	890523.662769
South Atlantic - East South Central	2000s	2500-3499	Room	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	2378.6918371
South Atlantic - East South Central	2000s	3500+	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	4029.9240661
South Atlantic - East South Central	2000s	3500+	Central	0.0442796768952	0.0163767868312	0.029809176623	0.0199497092617	0.0506550632032	0.0653386012714	0.773590985914	238	583268.190161
South Atlantic - East South Central	2000s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Mountain - Pacific	<1950	0-1499	None	0.0723447870883	0.0880644360143	0.154952586231	0.0689695565082	0.0836071578995	0.0665830010494	0.465478475209	242	621730.895256
Mountain - Pacific	<1950	0-1499	Central	0.0460798960046	0.111335583232	0.0965320034381	0.143092271894	0.0690361895238	0.0389678811961	0.494956174712	131	329385.450871
Mountain - Pacific	<1950	0-1499	Room	0.0983905777008	0.106370434413	0.136085476883	0.102136185288	0.119351478746	0.0524111918497	0.385254655119	146	379431.026889
Mountain - Pacific	<1950	1500-2499	None	0.0532872714382	0.0354568398087	0.0571461656413	0.051979274028	0.0980493875848	0.0308668541618	0.673214207337	138	362262.721218
Mountain - Pacific	<1950	1500-2499	Central	0.0253255036724	0.0551574452659	0.069489870658	0.0534161801338	0.0623196748682	0.095720887739	0.638570437663	109	279189.802705
Mountain - Pacific	<1950	1500-2499	Room	0.0167378231116	0.129613262441	0.129132558322	0.0936151002927	0.0273993110438	0.0789569557947	0.524544988994	54	137172.719492
Mountain - Pacific	<1950	2500-3499	None	0.0496392129939	0.0527281163135	0.0592132849535	0.0742827420825	0.0740928196187	0.0	0.690043824038	42	103907.300906
Mountain - Pacific	<1950	2500-3499	Central	0.0	0.0500362202997	0.0	0.0846987593351	0.0600114388588	0.0	0.805253581506	33	85307.3164226
Mountain - Pacific	<1950	2500-3499	Room	0.0	0.0	0.0520474958917	0.219751535307	0.157122434824	0.110407337486	0.460671196492	15	35011.6393033
Mountain - Pacific	<1950	3500+	None	0.140300871146	0.0	0.162869320162	0.0944244703201	0.0	0.031236922389	0.571168415983	28	71450.8316057
Mountain - Pacific	<1950	3500+	Central	0.0	0.0556863023526	0.108491056081	0.0529598255221	0.0	0.119727496379	0.663135319665	17	43328.2195094
Mountain - Pacific	<1950	3500+	Room	0.0	0.107736734274	0.0	0.12362370593	0.0	0.2963271065	0.472312453295	9	19184.6702188
Mountain - Pacific	1950s	0-1499	None	0.0812436738706	0.0775448252563	0.155213538573	0.0816213979729	0.0814514314083	0.0674835089826	0.455441623936	135	346601.753779
Mountain - Pacific	1950s	0-1499	Central	0.0474458323954	0.0406480242869	0.110119594289	0.080332799481	0.127499923236	0.103677737828	0.490276088484	142	357237.677814
Mountain - Pacific	1950s	0-1499	Room	0.0320251906031	0.156494933032	0.138057968603	0.0981440481197	0.118258968205	0.10432101425	0.352697877187	83	214625.254522
Mountain - Pacific	1950s	1500-2499	None	0.0528832459818	0.0365347904939	0.0557968938843	0.0963452983882	0.055277336939	0.0645576580469	0.638604776266	110	279562.631186
Mountain - Pacific	1950s	1500-2499	Central	0.00839616594569	0.0766353559952	0.0949188618242	0.0779809772596	0.0989458512319	0.0683024499371	0.574820337806	132	344150.3208
Mountain - Pacific	1950s	1500-2499	Room	0.0705023285525	0.0211096477933	0.120886774783	0.040015588926	0.0914811477533	0.092411641926	0.563592870266	47	118707.605088
Mountain - Pacific	1950s	2500-3499	None	0.0	0.0700131999464	0.0	0.0481085121147	0.0	0.109465532059	0.77241275588	16	41310.1748701
Mountain - Pacific	1950s	2500-3499	Central	0.0	0.0486763877898	0.0463893516932	0.0	0.0380911260531	0.0	0.866843134464	25	68748.5132535
Mountain - Pacific	1950s	2500-3499	Room	0.0	0.0	0.0	0.337140635452	0.0	0.19772256898	0.465136795568	5	12809.9715008
Mountain - Pacific	1950s	3500+	None	0.0	0.0872196889767	0.0932820118384	0.0896295511417	0.189191499363	0.193475670221	0.347201578459	11	30224.779475
Mountain - Pacific	1950s	3500+	Central	0.0692835530537	0.0	0.0903593667217	0.0725900298176	0.0744790136493	0.0	0.693288036758	12	30627.4702447
Mountain - Pacific	1950s	3500+	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1	2372.5302033
Mountain - Pacific	1960s	0-1499	None	0.0731155609219	0.0662438864767	0.0646305176483	0.149439964297	0.116339433029	0.0937671956203	0.436463442007	87	228212.507215
Mountain - Pacific	1960s	0-1499	Central	0.0805990519045	0.0684917962574	0.0743028585514	0.133112529558	0.0855629427824	0.124333145803	0.433597675144	107	282118.474992
Mountain - Pacific	1960s	0-1499	Room	0.0202355808765	0.0745659337215	0.132022087552	0.273839759033	0.0349989438207	0.0821337508382	0.382203944158	46	125654.113125
Mountain - Pacific	1960s	1500-2499	None	0.017984586227	0.0313826618219	0.0698774583642	0.10409347696	0.165166738289	0.0807744128455	0.530720665492	113	287462.292457
Mountain - Pacific	1960s	1500-2499	Central	0.0143083045271	0.0508828558791	0.0771568511049	0.0807392320615	0.0572835637142	0.0721885935996	0.647440599114	200	505621.481623
Mountain - Pacific	1960s	1500-2499	Room	0.0217421801269	0.0303980477056	0.0982546392368	0.12258626792	0.0	0.120489254192	0.606529610819	36	96221.9222078
Mountain - Pacific	1960s	2500-3499	None	0.0513181762511	0.0463277006721	0.0689915618081	0.0269860300181	0.0673898023813	0.0	0.738986728869	40	100086.294241
Mountain - Pacific	1960s	2500-3499	Central	0.0503243791127	0.0	0.0234583805813	0.0441631452832	0.0526281420081	0.0821057649982	0.747320188017	39	105675.345965
Mountain - Pacific	1960s	2500-3499	Room	0.0	0.0	0.0	0.155214077625	0.0	0.10801467565	0.736771246725	10	27722.1651511
Mountain - Pacific	1960s	3500+	None	0.251930759768	0.0	0.0886874644791	0.0	0.110905235718	0.0	0.548476540035	9	22352.168206
Mountain - Pacific	1960s	3500+	Central	0.140269009212	0.0464805165729	0.0	0.0616446074699	0.0328640012975	0.0636410972296	0.655100768218	17	41247.4679126
Mountain - Pacific	1960s	3500+	Room	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	2421.8386975
Mountain - Pacific	1970s	0-1499	None	0.101999163323	0.0454400712708	0.0895433054856	0.131604574625	0.132550842836	0.137392508921	0.361469533538	96	240994.792575
Mountain - Pacific	1970s	0-1499	Central	0.0526084877131	0.0224505965829	0.0719395925229	0.101258204211	0.105491548861	0.100881080772	0.545370489337	125	333616.360418
Mountain - Pacific	1970s	0-1499	Room	0.0213383415067	0.0	0.117699873533	0.151455313953	0.155116287722	0.153290006775	0.401100176511	44	117215.893368
Mountain - Pacific	1970s	1500-2499	None	0.0238621451096	0.0593446790381	0.0424083838473	0.117048940778	0.036506579092	0.0645277450255	0.65630152711	152	401557.45641
Mountain - Pacific	1970s	1500-2499	Central	0.0403838640859	0.0309717641876	0.037949840508	0.0813118791479	0.0591187304653	0.0981429217968	0.652120999808	313	816389.424988
Mountain - Pacific	1970s	1500-2499	Room	0.0482146033727	0.0258894060101	0.174771130902	0.179944591776	0.019001923296	0.215634388271	0.336543956372	42	103278.051681
Mountain - Pacific	1970s	2500-3499	None	0.0414664547145	0.0285852131391	0.0610159622653	0.0633051867045	0.119240194686	0.0475837688411	0.638803219649	46	122099.645635
Mountain - Pacific	1970s	2500-3499	Central	0.0	0.0	0.0665208873874	0.0148212760352	0.063095238185	0.0662360227857	0.789326575607	106	278826.51914
Mountain - Pacific	1970s	2500-3499	Room	0.0	0.13991836893	0.0	0.0512590780742	0.180250291936	0.0	0.62857226106	15	40914.1531606
Mountain - Pacific	1970s	3500+	None	0.0	0.0	0.0	0.173734617271	0.0	0.192820795485	0.633444587243	14	45652.858368
Mountain - Pacific	1970s	3500+	Central	0.0	0.0486177689058	0.0294387226555	0.0494119556158	0.0275250131224	0.0747490406572	0.770257499043	37	90388.6286352
Mountain - Pacific	1970s	3500+	Room	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	3156.2352859
Mountain - Pacific	1980s	0-1499	None	0.0911749750096	0.101970893536	0.0224257128937	0.104752526783	0.0850636849115	0.0723247065111	0.522287500356	49	122884.265489
Mountain - Pacific	1980s	0-1499	Central	0.0440153404278	0.0809459906589	0.0402770601575	0.0570624529929	0.144825224178	0.0980571513657	0.53481678022	104	274402.102899
Mountain - Pacific	1980s	0-1499	Room	0.0917366780918	0.0637760292337	0.0540479804821	0.218855777964	0.207815788416	0.0645007035035	0.299267042309	15	34058.1134574
Mountain - Pacific	1980s	1500-2499	None	0.0820145184629	0.0145720716396	0.0638722810969	0.0147256668325	0.0886205238511	0.033141791622	0.703053146495	63	163798.927053
Mountain - Pacific	1980s	1500-2499	Central	0.0384323405274	0.0309387000609	0.037161866744	0.0851557976716	0.104797493872	0.0606437420762	0.642870059048	241	637444.748545
Mountain - Pacific	1980s	1500-2499	Room	0.0577521446105	0.169797713546	0.0	0.092626675124	0.18979318184	0.0	0.49003028488	18	48064.5326753
Mountain - Pacific	1980s	2500-3499	None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	42001.0318019
Mountain - Pacific	1980s	2500-3499	Central	0.0539280336353	0.0259035619465	0.0353670409527	0.0279367523675	0.0490634710116	0.0715206716371	0.736280468449	91	237681.843721
Mountain - Pacific	1980s	2500-3499	Room	0.0829087470022	0.0	0.0	0.0	0.0	0.0	0.917091252998	7	17747.2443705
Mountain - Pacific	1980s	3500+	None	0.0	0.0	0.115747693016	0.0	0.0955483073815	0.0830779022887	0.705626097314	12	32855.180722
Mountain - Pacific	1980s	3500+	Central	0.0195963973656	0.0221490698636	0.0259547643093	0.0308104709745	0.0	0.0745100973088	0.826979200178	38	100328.328994
Mountain - Pacific	1980s	3500+	Room	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0.142857142857	0	0.0
Mountain - Pacific	1990s	0-1499	None	0.0944249681247	0.113422673527	0.138733857867	0.135416032014	0.0752819909528	0.0257948718883	0.416925605627	32	72082.885333
Mountain - Pacific	1990s	0-1499	Central	0.0473012547645	0.064861111113	0.085965832522	0.0930397504733	0.0660989735404	0.145029730048	0.497703347539	112	266960.664271
Mountain - Pacific	1990s	0-1499	Room	0.0	0.0	0.27256239357	0.0202944606013	0.193845969511	0.0	0.513297176318	12	24704.3940876
Mountain - Pacific	1990s	1500-2499	None	0.0417780540586	0.0219407243956	0.0503520340172	0.0643070723435	0.0497612790983	0.0948473665915	0.677013469495	73	174807.821996
Mountain - Pacific	1990s	1500-2499	Central	0.0276520451509	0.0381187082228	0.0359771514033	0.0689255379368	0.0769628981816	0.0951281821886	0.657235476916	363	871718.929326
Mountain - Pacific	1990s	1500-2499	Room	0.0	0.0	0.0	0.0722969281373	0.114945031671	0.143726327493	0.669031712699	32	73219.3532033
Mountain - Pacific	1990s	2500-3499	None	0.0	0.0	0.0266787384197	0.228205989996	0.0146783701582	0.0566886637237	0.673748237702	26	62748.507293
Mountain - Pacific	1990s	2500-3499	Central	0.0199190909566	0.0163476943415	0.0336628784625	0.0382367196723	0.0222247659334	0.0804832880287	0.789125562605	131	324515.352396
Mountain - Pacific	1990s	2500-3499	Room	0.0	0.0	0.0	0.0	0.794583881298	0.0	0.205416118702	2	6157.3873535
Mountain - Pacific	1990s	3500+	None	0.0	0.309819910077	0.0	0.0	0.0	0.0734015328745	0.616778557049	11	26257.4159956
Mountain - Pacific	1990s	3500+	Central	0.0	0.0	0.00284813193872	0.0859686142749	0.117001150812	0.0300115075223	0.764170595452	70	169736.698675
Mountain - Pacific	1990s	3500+	Room	0.0	0.0	0.121920969087	0.0	0.0	0.143069617445	0.735009413468	4	13504.3732422
Mountain - Pacific	2000s	0-1499	None	0.0968027354608	0.0715328256678	0.037185701138	0.140710221457	0.0675965410732	0.0516423151985	0.534529660004	41	110668.401898
Mountain - Pacific	2000s	0-1499	Central	0.03024622623	0.0680357129329	0.203930828241	0.119038727327	0.053566213772	0.0549042466043	0.470278044893	88	297192.299027
Mountain - Pacific	2000s	0-1499	Room	0.179191095068	0.108204493259	0.0	0.0	0.181620975356	0.0956406290952	0.435342807222	10	29151.5878092
Mountain - Pacific	2000s	1500-2499	None	0.0248206005815	0.027218009144	0.102217739477	0.0866437039301	0.0259901221762	0.0494069482976	0.683702876394	71	200309.040858
Mountain - Pacific	2000s	1500-2499	Central	0.0434411815889	0.079286697364	0.0527930976463	0.0754365567573	0.0598869722579	0.0661582042957	0.62299729009	373	1033490.04043
Mountain - Pacific	2000s	1500-2499	Room	0.0305951089424	0.0	0.0921403177959	0.0	0.0	0.0	0.877264573262	18	51366.4512964
Mountain - Pacific	2000s	2500-3499	None	0.0507680076925	0.0412961800111	0.0	0.0	0.139013161527	0.0127782536778	0.756144397091	28	65800.7099439
Mountain - Pacific	2000s	2500-3499	Central	0.0220147848307	0.0258736511956	0.0458256945026	0.0704838582545	0.055858798001	0.0480885430658	0.73185467015	211	565342.902462
Mountain - Pacific	2000s	2500-3499	Room	0.0	0.0	0.0	0.0	0.113143438265	0.233721228256	0.653135333479	7	17067.6283522
Mountain - Pacific	2000s	3500+	None	0.0	0.106616697471	0.0675679783227	0.0	0.0	0.0	0.825815324206	13	37522.4533416
Mountain - Pacific	2000s	3500+	Central	0.0350417177079	0.0	0.0215037823213	0.0373710153495	0.0449118867726	0.0766797261241	0.784491871725	140	364311.628514
Mountain - Pacific	2000s	3500+	Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2	8038.1990796
West North Central	<1950	0-1499	None	0.0	0.245900520338	0.0	0.157322037431	0.0846245945507	0.154863153954	0.357289693725	12	29557.4634535
West North Central	<1950	0-1499	Central	0.0539474993645	0.0627904725336	0.110622626562	0.144212722795	0.152339261735	0.0705397196901	0.40554769732	145	369994.399546
West North Central	<1950	0-1499	Room	0.0708464842168	0.203558772933	0.107729032474	0.114394977606	0.121282686175	0.0892593925843	0.29292865401	71	181289.20518
West North Central	<1950	1500-2499	None	0.0	0.0612791075126	0.0604081027159	0.120043197082	0.110805932079	0.155865716686	0.491597943924	17	43481.0273657
West North Central	<1950	1500-2499	Central	0.0293119622911	0.0304089878701	0.0838820660346	0.10641008942	0.0664215859591	0.0931767052358	0.590388603189	156	398845.311791
West North Central	<1950	1500-2499	Room	0.016118424572	0.0454340062424	0.146219747477	0.110155111198	0.182128216172	0.0729760098295	0.42696848451	58	144463.216836
West North Central	<1950	2500-3499	None	0.0	0.0	0.0	0.597997871362	0.402002128638	0.0	0.0	2	5546.7166541
West North Central	<1950	2500-3499	Central	0.0	0.0523661199644	0.150420898362	0.0662742793885	0.027513393977	0.0260376727845	0.677387635524	39	101262.661238
West North Central	<1950	2500-3499	Room	0.0	0.193223531957	0.0	0.0	0.194281420423	0.0	0.61249504762	6	13800.3603194
West North Central	<1950	3500+	None	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2	6385.2439108
West North Central	<1950	3500+	Central	0.0	0.0435939843367	0.0490514904447	0.0845161047132	0.100347783544	0.117806803404	0.604683833558	21	53338.2640421
West North Central	<1950	3500+	Room	0.0	0.125806977955	0.126966029659	0.0	0.107352395355	0.0	0.639874597031	8	21117.0941739
