S,h
2830,0.260166
2904,0.344688
2905,0.344688
5243,0.018097
5431,0.355759
6962,0.747711
7036,0.686821
7815,0.473281
7890,0.536938
8513,0.476900
8587,0.513732
9210,0.603364
9285,0.850117
9869,0.061954
10714,0.301043
10719,0.607622
10789,0.717479
10794,0.835853
10863,0.599106
10868,0.147115
10937,0.770066
10942,0.705557
11161,0.632319
11235,0.114115
12319,0.469874
15028,0.417501
15033,0.328082
15034,0.328082
15422,0.446668
15423,0.446668
16287,0.228444
16288,0.228444
16361,0.065361
17866,0.352778
19363,0.466681
19437,0.467320
19531,0.540345
19536,0.058761
19541,0.202257
19605,0.706408
19610,0.603151
19615,0.446242
19616,0.446242
19960,0.310198
21453,0.210134
24274,0.452204
26737,0.099638
26749,0.597403
27777,0.493081
27782,0.275495
27787,0.470300
27788,0.470300
27792,0.230786
27851,0.308282
27856,0.048116
27861,0.144135
27866,0.254631
27926,0.626570
27931,0.372152
27936,0.153928
27941,0.081541
28268,0.273792
28269,0.273792
28270,0.273792
29549,0.544177
29624,0.099212
29698,0.241644
30004,0.282095
33655,0.484565
34903,0.576964
37940,0.422397
39670,0.189908
41347,0.170747
41422,0.169257
43734,0.594635
44022,0.199489
44026,0.552055
44031,0.172451
44036,0.630828
44041,0.020864
45138,0.673409
45859,0.470300
47373,0.613583
47939,0.027677
49875,0.561848
54275,0.292740
54280,0.319566
54281,0.319566
55570,0.577603
55571,0.577603
55575,0.252502
55644,0.655951
55649,0.288482
55650,0.288482
56849,0.323824
56923,0.369172
56997,0.644667
57462,0.298488
57536,0.103257
58422,0.381946
58427,0.410475
58496,0.634022
58501,0.119438
58886,0.910155
58974,0.121567
59640,0.756014
59645,0.386417
59650,0.812008
61646,0.090696
62851,0.298275
63427,0.127315
65745,0.725357
65830,0.466042
65831,0.466042
66903,0.329785
66978,0.092612
67052,0.538855
67329,0.036193
67403,0.141154
67478,0.328082
68257,0.111986
68262,0.391739
68267,0.393656
70031,0.192463
75781,0.374494
75782,0.374494
75855,0.225037
75930,0.071109
76004,0.015329
76916,0.102832
76990,0.074941
77667,0.319991
77668,0.319991
77741,0.444752
77816,0.391952
77890,0.531829
78410,0.057271
79818,0.991271
79892,0.060464
79967,0.385778
81975,0.521610
81976,0.521610
82049,0.286992
82123,0.033638
82197,0.397701
83158,0.498829
83163,0.406855
83168,0.572493
84469,0.324462
84470,0.324462
84474,0.174367
84479,0.500319
85820,0.655951
88648,0.517352
88653,0.597403
88657,0.207154
88662,0.323185
94135,0.118586
95639,0.225250
95690,0.424952
96331,0.457313
97943,0.717692
97948,0.092612
97953,0.307643
98018,0.674260
98023,0.477113
98028,0.182670
98029,0.182670
98390,0.206941
98395,0.522035
98400,0.387268
98401,0.387268
98405,0.346391
98410,0.583351
105532,0.447520
105606,0.470939
105908,0.349585
107375,0.283798
110734,0.459442
111446,0.431126
111447,0.431126
115721,0.186289
117405,0.724505
117406,0.724505
119337,0.965297
123881,0.694699
124667,0.853098
128791,0.547371
128866,0.529700
128940,0.064722
129532,0.196721
129606,0.424739
130871,0.048116
130945,0.033638
131143,0.678092
131217,0.564403
131927,0.364275
131928,0.364275
131939,0.173728
132014,0.033638
134594,0.697466
136107,0.088993
136174,0.327443
136175,0.327443
136723,0.663402
136728,0.152438
137989,0.488610
140830,0.453907
141372,0.507132
141666,0.310198
141667,0.310198
141671,0.092187
142425,0.715350
142499,0.276347
143977,0.822440
144051,0.338088
144125,0.075793
144199,0.320843
148894,0.532468
149607,0.477965
150360,0.699383
150365,0.211199
150366,0.211199
151915,0.049819
151989,0.206302
151990,0.206302
152174,0.066638
152209,0.605919
152283,0.161167
153317,0.096445
153322,0.051735
155240,0.638493
155245,0.038109
159809,0.266979
163685,0.420268
163698,0.458165
163759,0.614435
163834,0.343836
166128,0.497339
167836,0.871194
169409,0.511816
169414,0.576751
169419,0.386204
169502,0.734511
169576,0.664254
169650,0.120077
169652,0.104109
169724,0.510964
174704,0.626783
176938,0.049819
177801,0.059613
177875,0.224186
178525,0.531190
178530,0.175857
178535,0.655312
179512,0.376623
179759,0.035980
179764,0.151799
179769,0.202683
179774,0.372578
179775,0.372578
179779,0.163296
179784,0.638918
180578,0.193528
180652,0.624441
185327,0.357036
185332,0.081754
189127,0.714499
189389,0.266553
189394,0.560358
189399,0.394507
189404,0.378114
189405,0.378114
191050,0.645944
191110,0.495423
196361,0.783692
200974,0.035980
201073,0.651905
201346,0.060038
201420,0.651480
201494,0.705344
201568,0.067064
201863,0.578667
203887,0.741750
206279,0.545455
206353,0.264424
206379,0.040877
206400,0.148605
206690,0.118586
206695,0.625080
206698,0.755163
206700,0.347669
206703,0.100915
206705,0.770492
206708,0.599957
206710,0.466255
206711,0.466255
206713,0.437939
206718,0.373004
206764,0.367043
206769,0.696402
206774,0.352140
206779,0.472003
206784,0.337237
206785,0.337237
206839,0.402810
206840,0.402810
206844,0.102193
206849,0.261231
206854,0.432404
206859,0.304450
206860,0.304450
207892,0.266979
207966,0.564190
213849,0.693847
217337,0.319353
219272,0.374920
228327,0.298701
228328,0.298701
228401,0.317650
229589,0.441984
229604,0.436236
229606,0.718970
229679,0.571641
229753,0.075367
231107,0.083670
231112,0.461997
231117,0.440707
231122,0.310198
231181,0.113477
231186,0.804343
231191,0.119012
231196,0.314456
232466,0.575048
233847,0.433894
237423,0.434958
237428,0.518416
237456,0.273366
237461,0.371301
238500,0.280818
239736,0.136257
239842,0.520332
239847,0.493932
239916,0.162018
239921,0.086651
242302,0.294869
242307,0.571003
242312,0.422397
242317,0.336811
242322,0.238663
242327,0.055354
244501,0.127315
245476,0.390036
245550,0.249734
245625,0.384288
246849,0.450287
246850,0.450287
246924,0.422184
248309,0.222908
248620,0.381946
248694,0.538642
249438,0.035980
251379,0.548222
251454,0.164360
252982,0.675112
256809,0.775389
256814,0.419417
257002,0.235257
257810,0.731105
257884,0.751969
257959,0.318501
258033,0.551416
262643,0.509261
265428,0.219715
266279,0.328933
267279,0.244198
267484,0.406217
267485,0.406217
267559,0.289334
269945,0.476261
269950,0.764956
269955,0.788376
270093,0.244837
270240,0.519906
271286,0.121141
271291,0.119651
271296,0.323398
271297,0.323398
271301,0.048116
274232,0.022355
275096,0.330849
275171,0.616351
275245,0.566532
275562,0.286992
275567,0.653609
275572,0.249734
275577,0.710879
275582,0.862253
275637,0.020226
275642,0.545880
275647,0.358953
275652,0.272940
275653,0.272940
275657,0.737066
276019,0.242282
283078,0.181179
283152,0.363211
283153,0.363211
283226,0.116457
283301,0.869704
283640,0.491803
283641,0.491803
287190,0.479242
287215,0.812646
289866,0.593357
289871,0.548222
289941,0.421971
289946,0.432191
290015,0.363423
290020,0.513093
290136,0.327656
290137,0.327656
290210,0.363211
290226,0.349798
290227,0.349798
290231,0.292740
290300,0.598680
290305,0.074303
290362,0.521610
290367,0.635512
290374,0.552480
290379,0.317862
291586,0.613157
291660,0.529487
291846,0.063871
293123,0.623377
293124,0.623377
293128,0.101980
293132,0.391527
293137,0.356611
293197,0.706834
293202,0.501810
293207,0.659783
293212,0.148818
293539,0.616777
294224,0.831595
294299,0.796466
296027,0.727699
300794,0.179689
300829,0.736215
300868,0.140302
300942,0.426017
301016,0.936342
301404,0.096657
301523,0.450713
301597,0.577816
306207,0.585054
306244,0.248882
307162,0.598680
307167,0.496700
307172,0.559293
307177,0.567171
307237,0.343836
307242,0.298275
307247,0.382372
307252,0.365127
308832,0.549713
308907,0.191186
309354,0.586758
309428,0.626570
309912,0.301469
309986,0.058335
311884,0.048542
311889,0.401533
311890,0.401533
311894,0.382372
311895,0.382372
311899,0.608048
311959,0.460720
311964,0.099425
311969,0.251011
311974,0.436875
312033,0.368107
312038,0.333617
312043,0.468597
312048,0.129019
317408,0.670854
320326,0.370023
320400,0.386417
331617,0.372365
333330,1.000000
333549,0.669789
335222,0.505642
335926,0.174792
345080,0.906323
345154,0.555461
345228,0.235257
346161,0.231211
346365,0.558229
346369,0.464552
346445,0.558229
347787,0.063019
349143,0.680860
353083,0.655099
353088,0.709815
353093,0.941665
353098,0.319991
353099,0.319991
353157,0.132212
353162,0.590164
353167,0.316585
353168,0.316585
353172,0.128593
353241,0.299340
353350,0.262295
353351,0.262295
353425,0.126464
354208,0.303172
356155,0.258889
359475,0.463062
359962,0.318075
360036,0.113690
361211,0.453481
361216,0.367043
361221,0.557377
361222,0.557377
362118,0.078135
363973,0.347030
364922,0.326804
367767,0.422823
369138,0.476261
