S,h
4378,0.390135
4535,0.188975
5665,0.357060
5670,0.216828
5675,0.347776
5676,0.347776
5680,0.202708
5685,0.268472
8068,0.655899
8361,0.555126
8366,0.453772
8367,0.453772
9091,0.200387
9224,0.497099
11001,0.674081
12343,0.301741
16493,0.247195
16567,0.109865
19148,0.438878
19153,0.552998
19158,0.249903
19349,0.125145
19423,0.430561
19971,0.088781
22508,0.473694
23596,0.736750
25314,0.394197
26682,0.478530
26683,0.478530
29262,0.397485
29956,0.556480
29996,0.055319
30001,0.701161
30006,0.680464
30011,0.047389
30015,0.360348
32080,0.863636
32085,0.123404
32090,0.382205
32095,0.114507
32154,0.537524
32159,0.264217
32163,0.517602
32164,0.507157
32169,0.024371
32237,0.327853
32238,0.327853
32311,0.447195
32385,0.495745
34199,0.462282
34273,0.113153
35349,0.021083
43969,0.513733
46495,0.166344
51699,0.107544
51774,0.225145
51848,0.433849
52472,0.476596
59587,0.434623
60943,0.058221
61258,0.650484
61263,0.180851
61264,0.180851
61268,0.074275
61332,0.148936
61337,0.442360
61342,0.315087
61406,0.303095
61411,0.059381
61416,0.093424
64494,0.254352
64568,0.057834
66671,0.254159
66745,0.372534
66746,0.372534
66819,0.147582
70225,0.230948
70429,0.177563
70430,0.177563
70504,0.305803
71577,0.073308
71651,0.136557
71786,0.434623
75669,0.555899
75674,0.349516
81204,0.695358
83984,0.306190
85289,0.195551
85363,0.713346
88815,0.085106
90396,0.183366
90470,0.583559
92692,0.085493
92767,0.358414
92768,0.358414
93447,0.783559
93928,0.694391
95485,0.294197
96299,0.279691
96374,0.336557
96642,0.666538
100387,0.020890
100461,0.347002
104203,0.047002
104208,0.537718
104213,0.527273
104214,0.527273
104218,0.286267
105717,0.067698
105722,0.400967
107235,0.540039
108452,0.037331
109966,0.310638
109967,0.310638
109971,0.500774
109972,0.500774
109975,0.329207
109980,0.085493
110336,0.087234
110411,0.643327
110485,0.334429
112966,0.086654
112971,0.663443
112976,0.336364
112981,0.312959
112986,0.568665
113040,0.341779
113045,0.437718
113046,0.437718
113050,0.530948
113055,0.306576
113060,0.516054
113061,0.516054
113062,0.516054
114564,0.021277
114638,0.339072
117861,0.229594
117862,0.229594
122865,0.024371
127354,0.159188
130418,0.422824
133267,0.219149
137906,0.641586
139001,0.632302
140399,0.495164
140473,0.498839
