S,h
1074,0.594092
3786,0.299781
3787,0.299781
3791,0.274930
10823,0.311504
12855,0.346046
13575,0.493748
13580,0.329165
14002,0.195686
14003,0.195686
14077,0.283526
16453,0.034229
16458,0.595186
16919,0.532666
16932,0.065646
16937,0.083151
16993,0.199281
17067,0.405127
17722,0.372148
17774,0.338856
17882,0.192716
17883,0.192716
18051,0.374805
18069,0.124414
18126,0.168334
18143,0.258675
18200,0.397312
21118,0.199750
21119,0.199750
21193,0.052516
22304,0.299937
23563,0.376993
25691,0.407002
25696,0.464676
25701,0.311660
25706,0.224133
25707,0.224133
26721,0.659581
26796,0.501563
26870,0.050485
27180,0.029228
28054,0.202720
30781,0.438887
39457,0.058456
42229,0.208190
42234,0.199281
42239,0.042670
42244,0.216786
42303,0.203970
42308,0.306346
42309,0.306346
42313,0.422163
42318,0.337762
42369,0.257580
42370,0.257580
43841,0.325727
43915,0.319319
43916,0.319319
46603,0.055330
46608,0.280556
46609,0.280556
46649,0.495311
46650,0.495311
46723,0.261644
46724,0.261644
46797,0.274930
46938,0.033448
49580,1.000000
50053,0.343076
51001,0.418725
51006,0.276805
51011,0.124414
51012,0.124414
51016,0.114254
51021,0.400438
52992,0.015942
53876,0.183182
54109,0.036105
54183,0.048609
54257,0.467490
55726,0.447640
56145,0.292904
56620,0.275086
56621,0.275086
56622,0.275086
57690,0.150047
58882,0.200375
59593,0.147234
59594,0.147234
59598,0.394342
59599,0.394342
59603,0.040794
62358,0.166146
63994,0.226790
63999,0.293686
64040,0.491560
64045,0.014223
64114,0.071116
64119,0.184902
65436,0.161926
67413,0.645358
67418,0.380588
68990,0.329791
69064,0.316036
69138,0.250860
69139,0.250860
69213,0.103470
69708,0.238356
71085,0.109722
71090,0.371366
71091,0.371366
71095,0.052516
71366,0.314786
71440,0.797280
73882,0.159269
74060,0.327759
74065,0.381994
74070,0.318537
74075,0.317912
74134,0.051735
74139,0.264301
74144,0.557518
74149,0.380119
78748,0.275399
79554,0.207721
79555,0.207721
79723,0.098156
79724,0.098156
80329,0.443889
81625,0.392154
81949,0.533917
81954,0.030166
82639,0.477180
82644,0.132854
82683,0.150672
82757,0.346358
82783,0.415599
82831,0.051110
85517,0.341200
85522,0.064708
85527,0.228353
85532,0.289309
85537,0.206471
85591,0.157393
85596,0.051579
85601,0.462957
85606,0.165520
85611,0.434667
86924,0.227102
88432,0.470928
88437,0.045014
88464,0.319319
88538,0.428884
88539,0.428884
88562,0.230697
88657,0.401532
90048,0.407784
90123,0.084089
92582,0.466552
92962,0.392935
92963,0.392935
93195,0.500625
93267,0.074711
93269,0.190997
94107,0.094248
94456,0.389340
94461,0.255236
95606,0.569397
97174,0.100031
100205,0.054392
100279,0.380744
100280,0.380744
101415,0.251797
101808,0.025477
104855,0.117693
104860,0.195217
104861,0.195217
104929,0.329791
104934,0.557987
105009,0.478118
105622,0.125821
105781,0.245233
105855,0.292435
105856,0.292435
105929,0.068928
107432,0.338231
108986,0.095342
108991,0.278681
108996,0.195842
110100,0.504845
110105,0.305721
110110,0.427946
110174,0.202563
110175,0.202563
110179,0.032666
110184,0.321038
110248,0.265395
110253,0.243357
110258,0.155830
110323,0.469678
110328,0.170522
110333,0.022194
112839,0.051266
112913,0.476868
112987,0.432010
113062,0.250078
113083,0.501094
113376,0.297593
113686,0.354017
113687,0.354017
113761,0.403251
114275,0.351829
118961,0.483589
120612,0.251172
120613,0.251172
120686,0.606596
120760,0.250547
123370,0.421851
126369,0.242732
130270,0.304626
137502,0.293686
138847,0.380119
138848,0.380119
138948,0.160832
139023,0.430603
139611,0.237731
142412,0.048453
143174,0.305408
143249,0.357768
145099,0.286027
145100,0.286027
146034,0.333542
147494,0.375742
147568,0.343232
147573,0.516099
149658,0.140200
151869,0.486715
151874,0.085027
151879,0.039700
151884,0.552516
155048,0.467959
155053,0.235230
155058,0.020944
155063,0.156924
155068,0.399500
155223,0.011722
156020,0.496093
156025,0.314630
156026,0.314630
156095,0.370272
156100,0.197874
156101,0.197874
158185,0.223038
158789,0.259143
158790,0.259143
160564,0.233510
160638,0.423257
163144,0.496405
169352,0.062363
169426,0.382463
170520,0.210378
170525,0.490622
170530,0.335574
170535,0.161144
171186,0.241325
171260,0.555642
171851,0.363707
172622,0.485621
172627,0.101125
175437,0.612379
176070,0.460456
176144,0.033448
176218,0.198031
176292,0.355580
176421,0.345108
178397,0.382932
179111,0.628947
179785,0.262426
