S,h
556,0.223098
2137,0.530361
2240,0.142006
2276,0.058609
2532,0.202344
2741,0.426787
3388,0.272291
3432,0.412183
3462,0.465796
3463,0.465796
4111,0.491353
6227,0.510569
7894,0.027671
7968,0.101268
9511,0.505573
9585,0.691776
9628,0.285934
9633,0.270561
9634,0.270561
9638,0.706956
9643,0.501922
9648,0.423905
9653,0.565527
10071,0.300346
12474,0.161799
12692,0.070331
12697,0.451576
12702,0.214066
12766,0.600500
12767,0.600500
12771,0.473290
12776,0.117025
12841,0.022291
12846,0.353958
12851,0.040161
12915,0.542467
12920,0.120676
12925,0.053420
13403,0.485012
14503,0.437164
14504,0.437164
14577,0.508839
14937,0.155842
15045,0.405073
15474,0.234051
15549,0.532091
15550,0.532091
15753,0.356072
15754,0.356072
16621,0.657379
16626,0.112606
16631,0.405265
16636,0.477325
16773,0.054958
16778,0.397194
16783,0.275365
16784,0.275365
19533,0.203113
19538,0.457917
19543,0.634512
19548,0.415834
19553,0.414105
19929,0.540738
22073,0.088970
22381,0.386241
22382,0.386241
22456,0.316679
22457,0.316679
22624,0.373367
23740,0.105304
23983,0.120484
23988,0.236933
23989,0.236933
24058,0.459070
24063,0.449078
24064,0.449078
25097,0.033820
25172,0.329170
25216,0.542083
25246,0.624904
25290,0.365680
25320,0.527287
26407,0.418332
30110,0.236741
30185,0.090892
31116,0.504228
33824,0.347041
33829,0.435626
33830,0.435626
33898,0.528824
33903,0.020945
37043,0.037087
37048,0.297463
37053,0.147963
37117,0.655073
37122,0.681975
37127,0.390085
37191,0.686011
37196,0.177556
37197,0.177556
37201,0.134128
37947,0.316103
38021,0.184666
38095,0.568793
38096,0.568793
38170,0.304381
40954,0.419677
40955,0.419677
41028,0.105111
41103,0.292659
41128,0.234435
41133,0.074750
41138,0.121061
41143,0.521522
41148,0.501729
42747,0.093774
43709,0.552267
45254,0.364143
45259,0.299577
45264,0.298809
45269,0.071676
45328,0.530169
45333,0.176018
45338,0.534973
45343,0.294965
46871,0.573405
47092,0.070907
47166,0.293428
48163,0.239239
48447,0.353958
48521,0.317256
48522,0.317256
48568,0.401422
48960,0.448885
48961,0.448885
49034,0.479055
49151,0.481553
49579,0.684281
49836,0.056879
50275,0.523251
50350,0.395657
50424,0.060338
50498,0.720984
50967,0.671407
51041,0.436779
51115,0.421022
52812,0.324174
54727,0.080515
