Minute,Fraction
512,0.548688
6523,0.226351
6524,0.232313
6597,0.197138
6671,0.504769
6672,0.504769
7738,0.17806
8101,0.774046
9218,0.497814
9370,0.175079
9444,0.604928
10722,0.324921
12009,0.290541
12010,0.290541
12018,0.045509
12151,0.080087
12156,0.483108
12341,0.4688
12415,0.527623
15536,0.063792
15541,0.819555
15542,0.819555
16440,0.116455
16594,0.099364
16599,0.107114
16604,0.125397
16969,0.467409
18394,0.051272
18468,0.65004
18542,0.381359
18543,0.381359
18674,0.308625
18679,0.371224
19417,0.479134
19418,0.479134
20010,0.123808
20657,0.032194
20731,0.187202
21287,0.57969
21362,0.286367
21436,0.152424
23706,0.378975
23781,0.197734
24783,0.300477
24784,0.300477
24788,0.661765
27123,0.437599
27124,0.437599
27128,0.482313
27278,0.022258
27283,0.346184
27288,0.377583
27293,0.205882
27997,0.504571
28002,0.604332
28007,0.465421
28012,0.370628
28013,0.370628
28017,0.486486
28071,0.172297
28076,0.304849
28081,0.371025
28086,0.691971
28091,0.25775
28123,0.104531
28383,0.321741
29363,0.689587
29679,0.31558
31175,0.502782
31250,0.565779
31338,0.215024
31343,0.609897
31348,0.459062
31353,0.385334
31358,0.608307
31412,0.036367
31417,0.425477
31422,0.584857
31427,0.449722
31432,0.528816
35965,0.201908
38683,0.440183
38684,0.440183
38757,0.15163
39573,0.480723
39776,0.378975
39850,0.084459
39911,0.675278
39916,0.324523
39921,0.288951
39926,0.406995
48011,0.232114
48359,0.117846
48434,0.463434
48515,0.718005
48520,0.321741
48525,0.424086
48619,0.273052
49492,0.294316
49567,0.06399
49641,0.183426
49715,0.305048
50005,0.39845
50079,0.040143
50124,0.151431
50198,0.29372
50719,0.285572
52486,0.008744
52491,0.592806
53967,0.102941
55244,0.050676
55566,0.670509
56599,0.74066
58679,0.363275
58970,0.225358
58975,0.150437
58980,0.418521
58981,0.418521
60018,0.064785
60092,0.072536
60298,0.451908
60328,0.275238
60475,0.585652
60480,0.338434
60485,0.405008
60549,0.222973
60554,0.062997
60559,0.297496
60560,0.297496
62774,0.466812
63363,0.570747
64047,0.416733
65350,0.666137
68880,0.322536
69653,0.558227
69658,0.66872
73999,0.443362
74004,0.323132
74325,0.048092
74647,0.397456
75340,0.328498
76173,0.475755
77553,0.444356
77627,0.309022
77628,0.309022
78438,0.380962
78439,0.380962
78443,0.219992
78448,0.232114
78453,0.457671
78542,0.315382
78547,0.78279
79777,0.624603
79852,0.076312
79926,0.471184
81361,0.028021
81366,0.343601
81371,0.282989
83067,0.200517
83141,0.113474
83216,0.082075
83290,0.543323
84388,0.271661
84462,0.680843
85507,0.547496
87572,0.253776
87646,0.673291
89854,0.422695
90025,0.228339
90624,0.062599
92953,0.455485
93028,0.984499
95497,0.264308
95502,0.344197
95506,0.694754
95507,0.455087
95511,0.197536
95512,0.05465
95516,0.574921
95521,0.15779
95525,0.366653
95526,0.511129
95580,0.187003
95585,0.376789
95590,0.598172
95595,0.322138
95600,0.229332
95601,0.229332
95654,0.227941
95659,0.309618
95664,0.193561
95669,0.339825
95674,0.77961
95729,0.596781
95734,0.231121
95739,0.319754
95744,0.432035
95748,0.386924
96043,0.017886
96117,0.091216
96365,0.584857
97135,0.455286
97756,0.533784
97831,0.233704
99952,0.10155
99957,0.088633
100026,0.361089
100031,0.328299
100104,0.265103
100289,0.214229
100294,0.172099
100299,0.684221
100304,0.685811
100650,0.266693
100705,0.597377
101374,0.255564
101379,0.460453
102785,0.336447
102790,0.279809
102859,0.024642
102864,0.40461
102865,0.40461
