Option=None	Option=Natural Gas	Option=Electricity	Option=Wood	Option=Fuel Oil	Option=Propane	Option=Coal	Option=Other	sampling_probability
0	0.2	0.2	0.2	0.2	0.1	0.1	0	1
# Source: n/a
