Dependency=Location	Dependency=Geometry Building Type RECS	Option=East	Option=West	Option=Northeast	Option=Southwest	Option=North	Option=South	Option=Northwest	Option=Southeast	resstock_probability
CA_Long.Beach-Daugherty.Field.722970	Mobile Home	0.174253	0.174253	0.073797	0.073797	0.184101	0.184101	0.067848	0.067848	0.001194286300402017
CA_Los.Angeles.Intl.AP.722950	Mobile Home	0.143805	0.143805	0.093561	0.093561	0.16608599999999998	0.16608599999999998	0.096548	0.096548	0.0017325552018083524
CA_Sacramento.Exec.AP.724830	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0008439226500424783
CA_San.Diego-Lindbergh.Field.722900	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0005453543781905671
CA_San.Francisco.Intl.AP.724940	Mobile Home	0.212881	0.212881	0.025002	0.025002	0.241245	0.241245	0.020871999999999998	0.020871999999999998	0.0013293189011620533
CA_Santa.Maria.Public.AP.723940	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00012580608076735126
CO_Alamosa.Muni.AP.724620	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	3.6486930487161364e-05
CO_Boulder-Broomfield-Jefferson.County.AP.724699	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0006240281862288291
CO_Colorado.Springs-Peterson.Field.724660	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0001960053777503994
CO_Eagle.County.Rgnl.AP.724675	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	7.452083599726292e-05
CO_Grand.Junction-Walker.Field.724760	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00010080989659761887
CO_Pueblo.Mem.AP.724640	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	4.415642045093447e-05
CT_Bridgeport-Sikorsky.Mem.AP.725040	Mobile Home	0.146607	0.146607	0.10630999999999999	0.10630999999999999	0.154825	0.154825	0.09225900000000001	0.09225900000000001	0.0004703728788930765
CT_Hartford-Bradley.Intl.AP.725080	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00039074193387336677
DE_Wilmington-New.Castle.County.AP.724089	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0002544756986842767
FL_Daytona.Beach.Intl.AP.722056	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00023248006562088006
FL_Jacksonville.Intl.AP.722060	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00042812128980220405
FL_Key.West.Intl.AP.722010	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	2.4325935782082464e-05
FL_Miami.Intl.AP.722020	Mobile Home	0.20733200000000002	0.20733200000000002	0.036631	0.036631	0.21823800000000002	0.21823800000000002	0.037799	0.037799	0.0008364948923463885
FL_Orlando.Intl.AP.722050	Mobile Home	0.22420700000000002	0.22420700000000002	0.031916	0.031916	0.210787	0.210787	0.033089	0.033089	0.001672567122054817
FL_Tallahassee.Rgnl.AP.722140	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0003961206976295557
FL_West.Palm.Beach.Intl.AP.722030	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0007298900635859376
GA_Athens-Ben.Epps.AP.723110	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00015162250003688773
GA_Atlanta-Hartsfield-Jackson.Intl.AP.722190	Mobile Home	0.108108	0.108108	0.097973	0.097973	0.18918900000000002	0.18918900000000002	0.10472999999999999	0.10472999999999999	0.0008445666163291418
GA_Augusta-Bush-Field.722180	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00016314482563083821
GA_Columbus.Metro.AP.722255	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00019520868066822428
GA_Macon-Middle.Georgia.Rgnl.AP.722170	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00016966406665504233
GA_Savannah.Intl.AP.722070	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00012322199981201933
IA_Des.Moines.Intl.AP.725460	Mobile Home	0.19375	0.19375	0.025	0.025	0.252083	0.252083	0.029167000000000002	0.029167000000000002	0.0002266680557252339
IA_Mason.City.Muni.AP.725485	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	6.930948085313976e-05
IA_Sioux.City-Sioux.Gateway.AP.725570	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	4.302778677647738e-05
IA_Waterloo.Muni.AP.725480	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	6.75127397909942e-05
ID_Boise.Air.Terminal.726810	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00014624244278108053
ID_Pocatello.Muni.AP.725780	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	8.357231904028898e-05
IL_Chicago-OHare.Intl.AP.725300	Mobile Home	0.237931	0.237931	0.010345	0.010345	0.237931	0.237931	0.013793000000000001	0.013793000000000001	0.0015129700812408359
IL_Moline-Quad.City.Intl.AP.725440	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0002635697650237909
IL_Peoria-Greater.Peoria.AP.725320	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0001447767812931355
IL_Rockford-Greater.Rockford.AP.725430	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00024328769773262907
IL_Springfield-Capital.AP.724390	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0001958386999331889
IN_Evansville.Rgnl.AP.724320	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00030919267831596873
IN_Fort.Wayne.Intl.AP.725330	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00024557086344050667
IN_Indianapolis.Intl.AP.724380	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0005634834925760533
IN_South.Bend-Michiana.Rgnl.AP.725350	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00033586104590904665
KS_Dodge.City.Rgnl.AP.724510	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	4.9599413824900166e-05
KS_Goodland-Renner.Field.724650	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	2.0107860899957824e-05
KS_Topeka-Phillip.Billard.Muni.AP.724560	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.000153218144466365
KS_Wichita-Mid.Continent.AP.724500	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00017692574353662336
KY_Cincinnati-Northern.Kentucky.AP.724210	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0003313422684371631
KY_Lexington-Bluegrass.AP.724220	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00023307392534807367
KY_Louisville-Standiford.Field.724230	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00038026246803860443
LA_Baton.Rouge-Ryan.AP.722317	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00027328584746569377
LA_Lake.Charles.Rgnl.AP.722400	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00011885200800743297
LA_New.Orleans.Intl.AP.722310	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0003490412429227536
LA_Shreveport.Rgnl.AP.722480	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0003864042607059714
MA_Boston-Logan.Intl.AP.725090	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0009295623809244765
MA_Worcester.Rgnl.AP.725095	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00018271895232003528
MD_Baltimore-Washington.Intl.AP.724060	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0007683302887057063
ME_Caribou.Muni.AP.727120	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	1.8104771777184707e-05
ME_Portland.Intl.Jetport.726060	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00034405634197541275
MI_Alpena.County.Rgnl.AP.726390	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	4.903855553928648e-05
MI_Detroit.Metro.AP.725370	Mobile Home	0.09375	0.09375	0.10625	0.10625	0.225	0.225	0.075	0.075	0.000883157787840389
MI_Flint-Bishop.Intl.AP.726370	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00028566861489552094
MI_Grand.Rapids-Kent.County.Intl.AP.726350	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00022469811485290495
MI_Houghton-Lake.Roscommon.County.AP.726380	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00010245340328945309
MI_Lansing-Capital.City.AP.725390	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00016831896199977128
MI_Muskegon.County.AP.726360	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	8.911683418271485e-05
MI_Sault.Ste.Marie-Sanderson.Field.727340	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	1.968989932820762e-05
MI_Traverse.City-Cherry.Capital.AP.726387	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00010558792728916345
MN_Duluth.Intl.AP.727450	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00022894034648071994
MN_International.Falls.Intl.AP.727470	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	1.8286568067918403e-05
MN_Minneapolis-St.Paul.Intl.AP.726580	Mobile Home	0.02451	0.02451	0.205882	0.205882	0.063725	0.063725	0.205882	0.205882	0.0006446382184789483
MN_Rochester.Intl.AP.726440	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	7.117213316989443e-05
MN_St.Cloud.Muni.AP.726550	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00014447032403467044
MO_Columbia.Rgnl.AP.724450	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00017228927415972273
MO_Kansas.City.Intl.AP.724460	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00045685539693441854
MO_Springfield.Rgnl.AP.724400	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00036634800240206375
MO_St.Louis-Lambert.Intl.AP.724340	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.000705305676844773
MS_Jackson.Intl.AP.722350	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00025219470962100407
MS_Meridian-Key.Field.722340	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00014065508209759115
MT_Billings-Logan.Intl.AP.726770	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	4.67184537986243e-05
MT_Cut.Bank.Muni.AP.727796	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	5.223579977751803e-06
MT_Glasgow.Intl.AP.727680	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	9.80905701685297e-06
MT_Great.Falls.Intl.AP.727750	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	1.9956200630764826e-05
MT_Helena.Rgnl.AP.727720	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	6.026635083001082e-05
MT_Kalispell-Glacier.Park.Intl.AP.727790	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	4.379215804256841e-05
MT_Lewistown.Muni.AP.726776	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	8.628310884603625e-06
MT_Miles.City.Muni.AP.742300	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	1.2323130155226678e-05
MT_Missoula.Intl.AP.727730	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	5.1724408286168446e-05
NC_Asheville.Rgnl.AP.723150	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00022057939626424076
NC_Cape.Hatteras.723040	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	5.495490863368094e-05
NC_Charlotte-Douglas.Intl.AP.723140	Mobile Home	0.127691	0.127691	0.124883	0.124883	0.123011	0.123011	0.12441500000000001	0.12441500000000001	0.0005578113579182394
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0003930467233067852
NC_Raleigh-Durham.Intl.AP.723060	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0004715186389365833
NC_Wilmington.Intl.AP.723013	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0004910151471408455
ND_Bismarck.Muni.AP.727640	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	4.41513852198537e-05
ND_Fargo-Hector.Intl.AP.727530	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00013907807869963958
ND_Minot.Intl.AP.727676	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	4.290975764921756e-05
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	7.502422702503612e-05
NE_Norfolk-Karl.Stefan.Mem.AP.725560	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	3.8788413232618536e-05
NE_North.Platte.Rgnl.AP.725620	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	3.174394962509912e-05
NE_Omaha-Eppley.Airfield.725500	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0002735393754596451
NE_Scottsbluff-W.B.Heilig.Field.725660	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	2.8705332293094903e-05
NH_Concord.Muni.AP.726050	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00013414763441441872
NJ_Atlantic.City.Intl.AP.724070	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0003437138049666242
NJ_Newark.Intl.AP.725020	Mobile Home	0.086997	0.086997	0.146607	0.146607	0.086035	0.086035	0.180362	0.180362	0.001449767835631183
NM_Albuquerque.Intl.AP.723650	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00025625498868742677
NM_Tucumcari.AP.723676	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	2.0749591030321595e-05
NV_Elko.Muni.AP.725825	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	9.906282673131894e-06
NV_Ely-Yelland.Field.724860	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	2.04096946997655e-06
NV_Las.Vegas-McCarran.Intl.AP.723860	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0004771779327405331
NV_Reno-Tahoe.Intl.AP.724880	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00017810221704782597
NV_Tonopah.AP.724855	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	1.6878522945312233e-05
NV_Winnemucca.Muni.AP.725830	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	5.570097250633145e-06
NY_Albany.County.AP.725180	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00028928361705881695
NY_Binghamton-Edwin.A.Link.Field.725150	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0003174379282357095
NY_Buffalo-Greater.Buffalo.Intl.AP.725280	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0002473121376458995
NY_Massena.AP.726223	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	6.961804143894559e-05
NY_New.York-J.F.Kennedy.Intl.AP.744860	Mobile Home	0.127377	0.127377	0.094985	0.094985	0.14316800000000002	0.14316800000000002	0.13447	0.13447	0.0017441848934763907
NY_Rochester-Greater.Rochester.Intl.AP.725290	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0002299281691407079
NY_Syracuse-Hancock.Intl.AP.725190	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00015212937750675774
OH_Akron.Canton.Rgnl.AP.725210	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00028805529769745746
OH_Cleveland-Hopkins.Intl.AP.725240	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00043976849051287814
OH_Columbus-Port.Columbus.Intl.AP.724280	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00044982628722019155
OH_Dayton.Intl.AP.724290	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00040686215425115744
OH_Mansfield-Lahm.Muni.AP.725246	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00010823576539373737
OH_Toledo.Express.AP.725360	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0002227143011575314
OH_Youngstown.Rgnl.AP.725250	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0001667374601726903
OK_Oklahoma.City-Will.Rogers.World.AP.723530	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00036628961754586384
OK_Tulsa.Intl.AP.723560	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0002691725822883096
OR_Astoria.Rgnl.AP.727910	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	2.6725362640034232e-05
OR_Burns.Muni.AP.726830	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	5.752035100528197e-06
OR_Eugene-Mahlon.Sweet.AP.726930	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	7.265930267341977e-05
OR_Medford-Rogue.Valley.Intl.AP.725970	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	5.983644708633071e-05
OR_North.Bend.Muni.AP.726917	Mobile Home	0.060586	0.060586	0.194407	0.194407	0.066578	0.066578	0.178429	0.178429	4.232978333373781e-05
OR_Pendleton-Eastern.Oregon.Rgnl.AP.726880	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	8.467340883385e-05
OR_Portland.Intl.AP.726980	Mobile Home	0.194801	0.194801	0.048464	0.048464	0.206104	0.206104	0.050631999999999996	0.050631999999999996	0.0004363803943830424
OR_Redmond-Roberts.Field.726835	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	6.283153670029523e-05
OR_Salem-McNary.Field.726940	Mobile Home	0.181223	0.181223	0.061135	0.061135	0.18559	0.18559	0.072052	0.072052	0.00014170203886022792
PA_Allentown-Lehigh.Valley.Intl.AP.725170	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0006027325428174454
PA_Bradford.Rgnl.AP.725266	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	7.4107221669023e-05
PA_Erie.Intl.AP.725260	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0001417525058694192
PA_Harrisburg-Capital.City.AP.725118	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00027301501559947477
PA_Philadelphia.Intl.AP.724080	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0009015116026554529
PA_Pittsburgh.Intl.AP.725200	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.0007014515516026076
PA_Wilkes-Barre-Scranton.Intl.AP.725130	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00013659181569683905
PA_Williamsport.Rgnl.AP.725140	Mobile Home	0.165906	0.165906	0.07220499999999999	0.07220499999999999	0.18484	0.18484	0.077049	0.077049	0.00018356519452575405
