Location,Vintage,Electricity,Fuel Oil,Natural Gas,None,Other Fuel,Propane/LPG
USA_AL_Montgomery-Dannelly.Field.722260_TMY3.epw,1970s,0.542890240095781,0,0.229434842981182,0,4.28735200680245E-02,0.184801098134912
USA_AL_Montgomery-Dannelly.Field.722260_TMY3.epw,1980s,0.499337733456711,0,0.260072782407289,0,0.09627310883443,0.144315874501359
USA_AL_Montgomery-Dannelly.Field.722260_TMY3.epw,1990s,0.629796013716661,0,0.221101388026493,0,0.026525393864871,0.122576973784056
USA_AL_Montgomery-Dannelly.Field.722260_TMY3.epw,2000s,0.552772319446667,0,0.285330845558645,0,0.052217285666098,0.109679336063677
USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw,pre-1950,0.201029256674481,0,0.678319417645551,0,0,0.12065083701443
USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw,1950s,0.298889138472366,0,0.701110241187588,0,0,0
USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw,1960s,0.126513159112151,0,0.705890721450779,3.27605670278349E-02,0,0.134835104895352
USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw,1970s,0.347831116980302,0,0.552319231867655,0,0,9.98490762921815E-02
USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw,1980s,0.365329934437502,0,0.32609179874128,0,6.46370876462822E-02,0.243940736479717
USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw,1990s,0.629744454178129,0,0.310186682625185,0,6.00683236686782E-02,0
USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw,2000s,0.656248598489336,0,0.140537873566208,0,0.135475431805679,6.77377061532002E-02
USA_AR_Little.Rock-Adams.Field.723403_TMY3.epw,pre-1950,0.201029256674481,0,0.678319417645551,0,0,0.12065083701443
USA_AR_Little.Rock-Adams.Field.723403_TMY3.epw,1950s,0.298889138472366,0,0.701110241187588,0,0,0
USA_AR_Little.Rock-Adams.Field.723403_TMY3.epw,1960s,0.126513159112151,0,0.705890721450779,3.27605670278349E-02,0,0.134835104895352
USA_AR_Little.Rock-Adams.Field.723403_TMY3.epw,1970s,0.347831116980302,0,0.552319231867655,0,0,9.98490762921815E-02
USA_AR_Little.Rock-Adams.Field.723403_TMY3.epw,1980s,0.365329934437502,0,0.32609179874128,0,6.46370876462822E-02,0.243940736479717
USA_AR_Little.Rock-Adams.Field.723403_TMY3.epw,1990s,0.629744454178129,0,0.310186682625185,0,6.00683236686782E-02,0
USA_AR_Little.Rock-Adams.Field.723403_TMY3.epw,2000s,0.656248598489336,0,0.140537873566208,0,0.135475431805679,6.77377061532002E-02
USA_AZ_Flagstaff-Pulliam.AP.723755_TMY3.epw,pre-1950,0.639536402063807,0,0.360455394114988,0,0,0
USA_AZ_Flagstaff-Pulliam.AP.723755_TMY3.epw,1950s,0,0,0.999994318583982,0,0,0
USA_AZ_Flagstaff-Pulliam.AP.723755_TMY3.epw,1960s,0.632323043259702,0,0.23262181606755,0.135052501336988,0,0
USA_AZ_Flagstaff-Pulliam.AP.723755_TMY3.epw,1970s,0.405348794260918,0,0.523463948848315,0,0,7.11863937411583E-02
USA_AZ_Flagstaff-Pulliam.AP.723755_TMY3.epw,1980s,0.698420007032468,0,0.233428428651391,0,6.81505441321396E-02,0
USA_AZ_Flagstaff-Pulliam.AP.723755_TMY3.epw,1990s,0.461225393925093,0,0.442839792764542,5.41271438783105E-02,0,4.18071318911484E-02
USA_AZ_Flagstaff-Pulliam.AP.723755_TMY3.epw,2000s,0.331394397848669,0,0.668604887091095,0,0,0
USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3.epw,pre-1950,0.639536402063807,0,0.360455394114988,0,0,0
USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3.epw,1950s,0,0,0.999994318583982,0,0,0
USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3.epw,1960s,0.632323043259702,0,0.23262181606755,0.135052501336988,0,0
USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3.epw,1970s,0.405348794260918,0,0.523463948848315,0,0,7.11863937411583E-02
USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3.epw,1980s,0.698420007032468,0,0.233428428651391,0,6.81505441321396E-02,0
USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3.epw,1990s,0.461225393925093,0,0.442839792764542,5.41271438783105E-02,0,4.18071318911484E-02
USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3.epw,2000s,0.331394397848669,0,0.668604887091095,0,0,0
USA_AZ_Prescott-Love.Field.723723_TMY3.epw,pre-1950,0.639536402063807,0,0.360455394114988,0,0,0
USA_AZ_Prescott-Love.Field.723723_TMY3.epw,1950s,0,0,0.999994318583982,0,0,0
USA_AZ_Prescott-Love.Field.723723_TMY3.epw,1960s,0.632323043259702,0,0.23262181606755,0.135052501336988,0,0
USA_AZ_Prescott-Love.Field.723723_TMY3.epw,1970s,0.405348794260918,0,0.523463948848315,0,0,7.11863937411583E-02
USA_AZ_Prescott-Love.Field.723723_TMY3.epw,1980s,0.698420007032468,0,0.233428428651391,0,6.81505441321396E-02,0
USA_AZ_Prescott-Love.Field.723723_TMY3.epw,1990s,0.461225393925093,0,0.442839792764542,5.41271438783105E-02,0,4.18071318911484E-02
USA_AZ_Prescott-Love.Field.723723_TMY3.epw,2000s,0.331394397848669,0,0.668604887091095,0,0,0
USA_AZ_Tucson.Intl.AP.722740_TMY3.epw,pre-1950,0.639536402063807,0,0.360455394114988,0,0,0
USA_AZ_Tucson.Intl.AP.722740_TMY3.epw,1950s,0,0,0.999994318583982,0,0,0
USA_AZ_Tucson.Intl.AP.722740_TMY3.epw,1960s,0.632323043259702,0,0.23262181606755,0.135052501336988,0,0
USA_AZ_Tucson.Intl.AP.722740_TMY3.epw,1970s,0.405348794260918,0,0.523463948848315,0,0,7.11863937411583E-02
USA_AZ_Tucson.Intl.AP.722740_TMY3.epw,1980s,0.698420007032468,0,0.233428428651391,0,6.81505441321396E-02,0
USA_AZ_Tucson.Intl.AP.722740_TMY3.epw,1990s,0.461225393925093,0,0.442839792764542,5.41271438783105E-02,0,4.18071318911484E-02
USA_AZ_Tucson.Intl.AP.722740_TMY3.epw,2000s,0.331394397848669,0,0.668604887091095,0,0,0
USA_CA_Arcata.AP.725945_TMY3.epw,pre-1950,7.98546836414059E-02,0,0.749502022056972,0.115928523877356,4.17739123962049E-02,1.29406057669718E-02
USA_CA_Arcata.AP.725945_TMY3.epw,1950s,0.107620330253295,0,0.741715135936038,0.128291582584518,1.29225297313875E-02,9.45023678925686E-03
USA_CA_Arcata.AP.725945_TMY3.epw,1960s,9.64116988737349E-02,0,0.752627057537217,0.116847397651111,2.28266488142758E-02,1.12869772055184E-02
USA_CA_Arcata.AP.725945_TMY3.epw,1970s,0.189329974358479,0,0.663920916570836,5.78353448360902E-02,6.84936596961217E-02,2.04198690184237E-02
USA_CA_Arcata.AP.725945_TMY3.epw,1980s,0.134116549954209,0,0.668284753255216,8.21002049928596E-02,7.50603347837294E-02,4.04378694118306E-02
USA_CA_Arcata.AP.725945_TMY3.epw,1990s,0.172160075461936,8.85406889653908E-03,0.679946922273632,5.93972556907689E-02,9.36212187160317E-03,7.02792363680714E-02
USA_CA_Arcata.AP.725945_TMY3.epw,2000s,0.11705460861207,0.013019913744531,0.758962310521279,2.72852962656741E-02,1.00798389205842E-02,7.35976096769909E-02
USA_CA_Bakersfield-Meadows.Field.723840_TMY3.epw,pre-1950,7.98546836414059E-02,0,0.749502022056972,0.115928523877356,4.17739123962049E-02,1.29406057669718E-02
USA_CA_Bakersfield-Meadows.Field.723840_TMY3.epw,1950s,0.107620330253295,0,0.741715135936038,0.128291582584518,1.29225297313875E-02,9.45023678925686E-03
USA_CA_Bakersfield-Meadows.Field.723840_TMY3.epw,1960s,9.64116988737349E-02,0,0.752627057537217,0.116847397651111,2.28266488142758E-02,1.12869772055184E-02
USA_CA_Bakersfield-Meadows.Field.723840_TMY3.epw,1970s,0.189329974358479,0,0.663920916570836,5.78353448360902E-02,6.84936596961217E-02,2.04198690184237E-02
USA_CA_Bakersfield-Meadows.Field.723840_TMY3.epw,1980s,0.134116549954209,0,0.668284753255216,8.21002049928596E-02,7.50603347837294E-02,4.04378694118306E-02
USA_CA_Bakersfield-Meadows.Field.723840_TMY3.epw,1990s,0.172160075461936,8.85406889653908E-03,0.679946922273632,5.93972556907689E-02,9.36212187160317E-03,7.02792363680714E-02
USA_CA_Bakersfield-Meadows.Field.723840_TMY3.epw,2000s,0.11705460861207,0.013019913744531,0.758962310521279,2.72852962656741E-02,1.00798389205842E-02,7.35976096769909E-02
USA_CA_Barstow.Daggett.AP.723815_TMY3.epw,pre-1950,7.98546836414059E-02,0,0.749502022056972,0.115928523877356,4.17739123962049E-02,1.29406057669718E-02
USA_CA_Barstow.Daggett.AP.723815_TMY3.epw,1950s,0.107620330253295,0,0.741715135936038,0.128291582584518,1.29225297313875E-02,9.45023678925686E-03
USA_CA_Barstow.Daggett.AP.723815_TMY3.epw,1960s,9.64116988737349E-02,0,0.752627057537217,0.116847397651111,2.28266488142758E-02,1.12869772055184E-02
USA_CA_Barstow.Daggett.AP.723815_TMY3.epw,1970s,0.189329974358479,0,0.663920916570836,5.78353448360902E-02,6.84936596961217E-02,2.04198690184237E-02
USA_CA_Barstow.Daggett.AP.723815_TMY3.epw,1980s,0.134116549954209,0,0.668284753255216,8.21002049928596E-02,7.50603347837294E-02,4.04378694118306E-02
USA_CA_Barstow.Daggett.AP.723815_TMY3.epw,1990s,0.172160075461936,8.85406889653908E-03,0.679946922273632,5.93972556907689E-02,9.36212187160317E-03,7.02792363680714E-02
USA_CA_Barstow.Daggett.AP.723815_TMY3.epw,2000s,0.11705460861207,0.013019913744531,0.758962310521279,2.72852962656741E-02,1.00798389205842E-02,7.35976096769909E-02
USA_CA_Fresno.Air.Terminal.723890_TMY3.epw,pre-1950,7.98546836414059E-02,0,0.749502022056972,0.115928523877356,4.17739123962049E-02,1.29406057669718E-02
USA_CA_Fresno.Air.Terminal.723890_TMY3.epw,1950s,0.107620330253295,0,0.741715135936038,0.128291582584518,1.29225297313875E-02,9.45023678925686E-03
USA_CA_Fresno.Air.Terminal.723890_TMY3.epw,1960s,9.64116988737349E-02,0,0.752627057537217,0.116847397651111,2.28266488142758E-02,1.12869772055184E-02
USA_CA_Fresno.Air.Terminal.723890_TMY3.epw,1970s,0.189329974358479,0,0.663920916570836,5.78353448360902E-02,6.84936596961217E-02,2.04198690184237E-02
USA_CA_Fresno.Air.Terminal.723890_TMY3.epw,1980s,0.134116549954209,0,0.668284753255216,8.21002049928596E-02,7.50603347837294E-02,4.04378694118306E-02
USA_CA_Fresno.Air.Terminal.723890_TMY3.epw,1990s,0.172160075461936,8.85406889653908E-03,0.679946922273632,5.93972556907689E-02,9.36212187160317E-03,7.02792363680714E-02
USA_CA_Fresno.Air.Terminal.723890_TMY3.epw,2000s,0.11705460861207,0.013019913744531,0.758962310521279,2.72852962656741E-02,1.00798389205842E-02,7.35976096769909E-02
USA_CA_Long.Beach-Daugherty.Field.722970_TMY3.epw,pre-1950,7.98546836414059E-02,0,0.749502022056972,0.115928523877356,4.17739123962049E-02,1.29406057669718E-02
USA_CA_Long.Beach-Daugherty.Field.722970_TMY3.epw,1950s,0.107620330253295,0,0.741715135936038,0.128291582584518,1.29225297313875E-02,9.45023678925686E-03
USA_CA_Long.Beach-Daugherty.Field.722970_TMY3.epw,1960s,9.64116988737349E-02,0,0.752627057537217,0.116847397651111,2.28266488142758E-02,1.12869772055184E-02
USA_CA_Long.Beach-Daugherty.Field.722970_TMY3.epw,1970s,0.189329974358479,0,0.663920916570836,5.78353448360902E-02,6.84936596961217E-02,2.04198690184237E-02
USA_CA_Long.Beach-Daugherty.Field.722970_TMY3.epw,1980s,0.134116549954209,0,0.668284753255216,8.21002049928596E-02,7.50603347837294E-02,4.04378694118306E-02
USA_CA_Long.Beach-Daugherty.Field.722970_TMY3.epw,1990s,0.172160075461936,8.85406889653908E-03,0.679946922273632,5.93972556907689E-02,9.36212187160317E-03,7.02792363680714E-02
USA_CA_Long.Beach-Daugherty.Field.722970_TMY3.epw,2000s,0.11705460861207,0.013019913744531,0.758962310521279,2.72852962656741E-02,1.00798389205842E-02,7.35976096769909E-02
USA_CA_Los.Angeles.Intl.AP.722950_TMY3.epw,pre-1950,7.98546836414059E-02,0,0.749502022056972,0.115928523877356,4.17739123962049E-02,1.29406057669718E-02
USA_CA_Los.Angeles.Intl.AP.722950_TMY3.epw,1950s,0.107620330253295,0,0.741715135936038,0.128291582584518,1.29225297313875E-02,9.45023678925686E-03
USA_CA_Los.Angeles.Intl.AP.722950_TMY3.epw,1960s,9.64116988737349E-02,0,0.752627057537217,0.116847397651111,2.28266488142758E-02,1.12869772055184E-02
USA_CA_Los.Angeles.Intl.AP.722950_TMY3.epw,1970s,0.189329974358479,0,0.663920916570836,5.78353448360902E-02,6.84936596961217E-02,2.04198690184237E-02
USA_CA_Los.Angeles.Intl.AP.722950_TMY3.epw,1980s,0.134116549954209,0,0.668284753255216,8.21002049928596E-02,7.50603347837294E-02,4.04378694118306E-02
USA_CA_Los.Angeles.Intl.AP.722950_TMY3.epw,1990s,0.172160075461936,8.85406889653908E-03,0.679946922273632,5.93972556907689E-02,9.36212187160317E-03,7.02792363680714E-02
USA_CA_Los.Angeles.Intl.AP.722950_TMY3.epw,2000s,0.11705460861207,0.013019913744531,0.758962310521279,2.72852962656741E-02,1.00798389205842E-02,7.35976096769909E-02
USA_CA_Sacramento.Exec.AP.724830_TMY3.epw,pre-1950,7.98546836414059E-02,0,0.749502022056972,0.115928523877356,4.17739123962049E-02,1.29406057669718E-02
USA_CA_Sacramento.Exec.AP.724830_TMY3.epw,1950s,0.107620330253295,0,0.741715135936038,0.128291582584518,1.29225297313875E-02,9.45023678925686E-03
USA_CA_Sacramento.Exec.AP.724830_TMY3.epw,1960s,9.64116988737349E-02,0,0.752627057537217,0.116847397651111,2.28266488142758E-02,1.12869772055184E-02
USA_CA_Sacramento.Exec.AP.724830_TMY3.epw,1970s,0.189329974358479,0,0.663920916570836,5.78353448360902E-02,6.84936596961217E-02,2.04198690184237E-02
USA_CA_Sacramento.Exec.AP.724830_TMY3.epw,1980s,0.134116549954209,0,0.668284753255216,8.21002049928596E-02,7.50603347837294E-02,4.04378694118306E-02
USA_CA_Sacramento.Exec.AP.724830_TMY3.epw,1990s,0.172160075461936,8.85406889653908E-03,0.679946922273632,5.93972556907689E-02,9.36212187160317E-03,7.02792363680714E-02
USA_CA_Sacramento.Exec.AP.724830_TMY3.epw,2000s,0.11705460861207,0.013019913744531,0.758962310521279,2.72852962656741E-02,1.00798389205842E-02,7.35976096769909E-02
USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw,pre-1950,7.98546836414059E-02,0,0.749502022056972,0.115928523877356,4.17739123962049E-02,1.29406057669718E-02
USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw,1950s,0.107620330253295,0,0.741715135936038,0.128291582584518,1.29225297313875E-02,9.45023678925686E-03
USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw,1960s,9.64116988737349E-02,0,0.752627057537217,0.116847397651111,2.28266488142758E-02,1.12869772055184E-02
USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw,1970s,0.189329974358479,0,0.663920916570836,5.78353448360902E-02,6.84936596961217E-02,2.04198690184237E-02
USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw,1980s,0.134116549954209,0,0.668284753255216,8.21002049928596E-02,7.50603347837294E-02,4.04378694118306E-02
USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw,1990s,0.172160075461936,8.85406889653908E-03,0.679946922273632,5.93972556907689E-02,9.36212187160317E-03,7.02792363680714E-02
USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw,2000s,0.11705460861207,0.013019913744531,0.758962310521279,2.72852962656741E-02,1.00798389205842E-02,7.35976096769909E-02
USA_CA_San.Francisco.Intl.AP.724940_TMY3.epw,pre-1950,7.98546836414059E-02,0,0.749502022056972,0.115928523877356,4.17739123962049E-02,1.29406057669718E-02
USA_CA_San.Francisco.Intl.AP.724940_TMY3.epw,1950s,0.107620330253295,0,0.741715135936038,0.128291582584518,1.29225297313875E-02,9.45023678925686E-03
USA_CA_San.Francisco.Intl.AP.724940_TMY3.epw,1960s,9.64116988737349E-02,0,0.752627057537217,0.116847397651111,2.28266488142758E-02,1.12869772055184E-02
USA_CA_San.Francisco.Intl.AP.724940_TMY3.epw,1970s,0.189329974358479,0,0.663920916570836,5.78353448360902E-02,6.84936596961217E-02,2.04198690184237E-02
USA_CA_San.Francisco.Intl.AP.724940_TMY3.epw,1980s,0.134116549954209,0,0.668284753255216,8.21002049928596E-02,7.50603347837294E-02,4.04378694118306E-02
USA_CA_San.Francisco.Intl.AP.724940_TMY3.epw,1990s,0.172160075461936,8.85406889653908E-03,0.679946922273632,5.93972556907689E-02,9.36212187160317E-03,7.02792363680714E-02
USA_CA_San.Francisco.Intl.AP.724940_TMY3.epw,2000s,0.11705460861207,0.013019913744531,0.758962310521279,2.72852962656741E-02,1.00798389205842E-02,7.35976096769909E-02
USA_CA_Santa.Maria.Public.AP.723940_TMY3.epw,pre-1950,7.98546836414059E-02,0,0.749502022056972,0.115928523877356,4.17739123962049E-02,1.29406057669718E-02
USA_CA_Santa.Maria.Public.AP.723940_TMY3.epw,1950s,0.107620330253295,0,0.741715135936038,0.128291582584518,1.29225297313875E-02,9.45023678925686E-03
USA_CA_Santa.Maria.Public.AP.723940_TMY3.epw,1960s,9.64116988737349E-02,0,0.752627057537217,0.116847397651111,2.28266488142758E-02,1.12869772055184E-02
USA_CA_Santa.Maria.Public.AP.723940_TMY3.epw,1970s,0.189329974358479,0,0.663920916570836,5.78353448360902E-02,6.84936596961217E-02,2.04198690184237E-02
USA_CA_Santa.Maria.Public.AP.723940_TMY3.epw,1980s,0.134116549954209,0,0.668284753255216,8.21002049928596E-02,7.50603347837294E-02,4.04378694118306E-02
USA_CA_Santa.Maria.Public.AP.723940_TMY3.epw,1990s,0.172160075461936,8.85406889653908E-03,0.679946922273632,5.93972556907689E-02,9.36212187160317E-03,7.02792363680714E-02
USA_CA_Santa.Maria.Public.AP.723940_TMY3.epw,2000s,0.11705460861207,0.013019913744531,0.758962310521279,2.72852962656741E-02,1.00798389205842E-02,7.35976096769909E-02
USA_CO_Alamosa.Muni.AP.724620_TMY3.epw,pre-1950,0,0,0.896826425036129,0.103172168152344,0,0
USA_CO_Alamosa.Muni.AP.724620_TMY3.epw,1950s,0,0,0.955235234250053,0,0,4.47627973560891E-02
USA_CO_Alamosa.Muni.AP.724620_TMY3.epw,1960s,0,0,0.99999342677079,0,0,0
USA_CO_Alamosa.Muni.AP.724620_TMY3.epw,1970s,0.176016064742753,0,0.686231252443638,0,0.050621041691192,8.71310021204119E-02
USA_CO_Alamosa.Muni.AP.724620_TMY3.epw,1980s,7.41815239039953E-02,0,0.822942751373261,0,0,0.102874014462581
USA_CO_Alamosa.Muni.AP.724620_TMY3.epw,1990s,0.120381208724611,0,0.675426796794343,0,1.73946092776253E-02,0.186796506897496
USA_CO_Alamosa.Muni.AP.724620_TMY3.epw,2000s,2.49115475020701E-02,0,0.794827082433343,0,0.146673042927941,3.35870808879952E-02
USA_CO_Boulder-Broomfield-Jefferson.County.AP.724699_TMY3.epw,pre-1950,0,0,0.896826425036129,0.103172168152344,0,0
USA_CO_Boulder-Broomfield-Jefferson.County.AP.724699_TMY3.epw,1950s,0,0,0.955235234250053,0,0,4.47627973560891E-02
USA_CO_Boulder-Broomfield-Jefferson.County.AP.724699_TMY3.epw,1960s,0,0,0.99999342677079,0,0,0
USA_CO_Boulder-Broomfield-Jefferson.County.AP.724699_TMY3.epw,1970s,0.176016064742753,0,0.686231252443638,0,0.050621041691192,8.71310021204119E-02
USA_CO_Boulder-Broomfield-Jefferson.County.AP.724699_TMY3.epw,1980s,7.41815239039953E-02,0,0.822942751373261,0,0,0.102874014462581
USA_CO_Boulder-Broomfield-Jefferson.County.AP.724699_TMY3.epw,1990s,0.120381208724611,0,0.675426796794343,0,1.73946092776253E-02,0.186796506897496
USA_CO_Boulder-Broomfield-Jefferson.County.AP.724699_TMY3.epw,2000s,2.49115475020701E-02,0,0.794827082433343,0,0.146673042927941,3.35870808879952E-02
USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3.epw,pre-1950,0,0,0.896826425036129,0.103172168152344,0,0
USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3.epw,1950s,0,0,0.955235234250053,0,0,4.47627973560891E-02
USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3.epw,1960s,0,0,0.99999342677079,0,0,0
USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3.epw,1970s,0.176016064742753,0,0.686231252443638,0,0.050621041691192,8.71310021204119E-02
USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3.epw,1980s,7.41815239039953E-02,0,0.822942751373261,0,0,0.102874014462581
USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3.epw,1990s,0.120381208724611,0,0.675426796794343,0,1.73946092776253E-02,0.186796506897496
USA_CO_Colorado.Springs-Peterson.Field.724660_TMY3.epw,2000s,2.49115475020701E-02,0,0.794827082433343,0,0.146673042927941,3.35870808879952E-02
USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.epw,pre-1950,0,0,0.896826425036129,0.103172168152344,0,0
USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.epw,1950s,0,0,0.955235234250053,0,0,4.47627973560891E-02
USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.epw,1960s,0,0,0.99999342677079,0,0,0
USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.epw,1970s,0.176016064742753,0,0.686231252443638,0,0.050621041691192,8.71310021204119E-02
USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.epw,1980s,7.41815239039953E-02,0,0.822942751373261,0,0,0.102874014462581
USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.epw,1990s,0.120381208724611,0,0.675426796794343,0,1.73946092776253E-02,0.186796506897496
USA_CO_Eagle.County.Rgnl.AP.724675_TMY3.epw,2000s,2.49115475020701E-02,0,0.794827082433343,0,0.146673042927941,3.35870808879952E-02
USA_CO_Grand.Junction-Walker.Field.724760_TMY3.epw,pre-1950,0,0,0.896826425036129,0.103172168152344,0,0
USA_CO_Grand.Junction-Walker.Field.724760_TMY3.epw,1950s,0,0,0.955235234250053,0,0,4.47627973560891E-02
USA_CO_Grand.Junction-Walker.Field.724760_TMY3.epw,1960s,0,0,0.99999342677079,0,0,0
USA_CO_Grand.Junction-Walker.Field.724760_TMY3.epw,1970s,0.176016064742753,0,0.686231252443638,0,0.050621041691192,8.71310021204119E-02
USA_CO_Grand.Junction-Walker.Field.724760_TMY3.epw,1980s,7.41815239039953E-02,0,0.822942751373261,0,0,0.102874014462581
USA_CO_Grand.Junction-Walker.Field.724760_TMY3.epw,1990s,0.120381208724611,0,0.675426796794343,0,1.73946092776253E-02,0.186796506897496
USA_CO_Grand.Junction-Walker.Field.724760_TMY3.epw,2000s,2.49115475020701E-02,0,0.794827082433343,0,0.146673042927941,3.35870808879952E-02
USA_CO_Pueblo.Mem.AP.724640_TMY3.epw,pre-1950,0,0,0.896826425036129,0.103172168152344,0,0
USA_CO_Pueblo.Mem.AP.724640_TMY3.epw,1950s,0,0,0.955235234250053,0,0,4.47627973560891E-02
USA_CO_Pueblo.Mem.AP.724640_TMY3.epw,1960s,0,0,0.99999342677079,0,0,0
USA_CO_Pueblo.Mem.AP.724640_TMY3.epw,1970s,0.176016064742753,0,0.686231252443638,0,0.050621041691192,8.71310021204119E-02
USA_CO_Pueblo.Mem.AP.724640_TMY3.epw,1980s,7.41815239039953E-02,0,0.822942751373261,0,0,0.102874014462581
