Dependency=Location Heating Region	Option=<1950	Option=1950s	Option=1960s	Option=1970s	Option=1980s	Option=1990s	Option=2000s	Count	Weight
H1	0.231772719557	0.0893605103785	0.15231883856	0.159159536488	0.112885660873	0.120714308235	0.133788425908	933	2831025.46
H2	0.192148445956	0.132920517837	0.0684668963647	0.173250854932	0.053274474385	0.217313799254	0.16262501127	223	601351.78
H3	0.229913790597	0.0977907861985	0.130577821436	0.172502032716	0.109871631006	0.119027377167	0.140316560879	155	295097.74
