Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	sample_count	sample_weight
AL, 01303	0.060640	0.000000	0.018333	0.025031	0.038781	0.136087	0.071228	0.040407	0.609493	0.000000	0.000000
AL, 01304	0.014315	0.000000	0.065211	0.076875	0.078466	0.044004	0.071228	0.000000	0.649900	0.000000	0.000000
AL, 01305	0.013257	0.054922	0.067706	0.013257	0.080963	0.048767	0.071228	0.002375	0.647525	0.000000	0.000000
AL, 01400	0.007141	0.000000	0.009691	0.033154	0.000000	0.001020	0.749866	0.000000	0.199128	0.000000	0.000000
AL, 01500	0.000000	0.000000	0.000000	0.000000	0.169273	0.142190	0.244122	0.000000	0.444415	0.000000	0.000000
AL, 01600	0.056839	0.011726	0.060417	0.047101	0.080489	0.083073	0.191500	0.030347	0.438509	0.000000	0.000000
AL, 01700	0.004145	0.004697	0.018236	0.004697	0.005526	0.009947	0.807319	0.000000	0.145434	0.000000	0.000000
AL, 01800	0.003541	0.008261	0.000000	0.000000	0.039241	0.029505	0.546270	0.027130	0.346051	0.000000	0.000000
AL, 01900	0.081415	0.064214	0.051219	0.037458	0.055423	0.033827	0.261278	0.013414	0.401751	0.000000	0.000000
AL, 02000	0.065581	0.036543	0.014030	0.050898	0.037848	0.041763	0.125605	0.024125	0.603608	0.000000	0.000000
AL, 02100	0.009034	0.007760	0.018532	0.024092	0.032894	0.002548	0.319743	0.000000	0.585396	0.000000	0.000000
AL, 02200	0.000000	0.007134	0.000000	0.007134	0.041653	0.003222	0.693499	0.000000	0.247358	0.000000	0.000000
AL, 02300	0.000000	0.014431	0.012532	0.024684	0.032659	0.000000	0.391090	0.020836	0.503768	0.000000	0.000000
AL, 02400	0.050909	0.017887	0.040934	0.020295	0.142407	0.007224	0.315289	0.002917	0.402139	0.000000	0.000000
AL, 02500	0.026326	0.008655	0.092320	0.059142	0.033899	0.029571	0.355096	0.007013	0.387978	0.000000	0.000000
AL, 02600	0.039475	0.002680	0.055314	0.020225	0.043618	0.035333	0.218772	0.014323	0.570260	0.000000	0.000000
AL, 02701	0.050381	0.050381	0.041306	0.003129	0.016898	0.020340	0.224127	0.285037	0.308400	0.000000	0.000000
AL, 02702	0.051469	0.006965	0.055546	0.005945	0.046034	0.016477	0.224127	0.000000	0.593437	0.000000	0.000000
AL, 02703	0.032964	0.000000	0.000000	0.020176	0.048593	0.080704	0.224127	0.000000	0.593437	0.000000	0.000000
AR, 00100	0.075817	0.033049	0.053655	0.016330	0.105756	0.019052	0.076649	0.047508	0.572185	0.000000	0.000000
AR, 00200	0.111464	0.015699	0.092625	0.043644	0.042074	0.121197	0.083175	0.013320	0.476802	0.000000	0.000000
AR, 00300	0.000000	0.037058	0.009797	0.023854	0.000000	0.009371	0.359565	0.024984	0.535371	0.000000	0.000000
AR, 00400	0.002699	0.014074	0.004820	0.021593	0.009061	0.002699	0.475897	0.000000	0.469156	0.000000	0.000000
AR, 00500	0.063683	0.058584	0.006592	0.176870	0.035075	0.010821	0.157660	0.008387	0.482327	0.000000	0.000000
AR, 00600	0.000000	0.035325	0.000000	0.038743	0.189158	0.058115	0.308978	0.000000	0.369681	0.000000	0.000000
AR, 00700	0.000000	0.042460	0.000000	0.063690	0.000000	0.000000	0.557787	0.000000	0.336062	0.000000	0.000000
AR, 00800	0.165054	0.070423	0.000000	0.090230	0.041814	0.046215	0.527077	0.001028	0.058159	0.000000	0.000000
AR, 00900	0.242212	0.041640	0.090039	0.042294	0.069110	0.015261	0.115963	0.009719	0.373762	0.000000	0.000000
AR, 01000	0.106585	0.035528	0.077768	0.007895	0.049740	0.223040	0.115963	0.012654	0.370827	0.000000	0.000000
AR, 01100	0.144240	0.023372	0.043572	0.030217	0.076126	0.009850	0.225590	0.009708	0.437325	0.000000	0.000000
AR, 01200	0.112870	0.032701	0.012658	0.016350	0.066456	0.000000	0.248329	0.000000	0.510636	0.000000	0.000000
AR, 01300	0.132223	0.104811	0.000000	0.066112	0.000000	0.000000	0.302324	0.000000	0.394530	0.000000	0.000000
AR, 01400	0.029126	0.167846	0.000000	0.066151	0.105644	0.030113	0.123234	0.013616	0.464269	0.000000	0.000000
AR, 01500	0.020439	0.007998	0.010664	0.002666	0.016884	0.000000	0.472736	0.014139	0.454475	0.000000	0.000000
AR, 01600	0.061342	0.010099	0.014961	0.017206	0.022068	0.020198	0.307962	0.000000	0.546164	0.000000	0.000000
AR, 01700	0.021835	0.004114	0.005590	0.002743	0.009177	0.000000	0.628073	0.000000	0.328469	0.000000	0.000000
AR, 01800	0.030641	0.026626	0.000000	0.000000	0.003381	0.000000	0.654024	0.000000	0.285328	0.000000	0.000000
AR, 01900	0.000000	0.000000	0.019257	0.037364	0.000000	0.000000	0.657178	0.000000	0.286200	0.000000	0.000000
AR, 02000	0.018702	0.000000	0.049249	0.005611	0.044885	0.012468	0.483118	0.000000	0.385968	0.000000	0.000000
AZ, 00100	0.192060	0.000000	0.107264	0.022467	0.028990	0.085521	0.096252	0.003329	0.464116	0.000000	0.000000
AZ, 00101	0.107659	0.000000	0.092549	0.064218	0.100104	0.071773	0.096252	0.040214	0.427232	0.000000	0.000000
AZ, 00102	0.282572	0.013177	0.000000	0.043923	0.000000	0.096631	0.096252	0.000000	0.467446	0.000000	0.000000
AZ, 00103	0.103755	0.000000	0.126368	0.025274	0.049217	0.131689	0.096252	0.000000	0.467446	0.000000	0.000000
AZ, 00104	0.000000	0.000000	0.161372	0.137465	0.071721	0.065744	0.096252	0.000000	0.467446	0.000000	0.000000
AZ, 00105	0.026781	0.020086	0.073647	0.016738	0.121629	0.177422	0.096252	0.000000	0.467446	0.000000	0.000000
AZ, 00106	0.147454	0.000000	0.013129	0.000000	0.145434	0.130285	0.096252	0.046435	0.421011	0.000000	0.000000
AZ, 00107	0.140456	0.000000	0.088659	0.051797	0.075312	0.080079	0.096252	0.007573	0.459873	0.000000	0.000000
AZ, 00108	0.084199	0.000000	0.055495	0.017701	0.093767	0.185141	0.096252	0.097477	0.369969	0.000000	0.000000
AZ, 00109	0.076037	0.002186	0.052716	0.002672	0.029637	0.273053	0.096252	0.101164	0.366282	0.000000	0.000000
AZ, 00110	0.004658	0.006211	0.055896	0.000000	0.025774	0.343763	0.096252	0.025320	0.442126	0.000000	0.000000
AZ, 00111	0.000000	0.087260	0.000000	0.000000	0.000000	0.349042	0.096252	0.026397	0.441049	0.000000	0.000000
AZ, 00112	0.066282	0.008366	0.096205	0.055664	0.052125	0.157661	0.096252	0.049505	0.417941	0.000000	0.000000
AZ, 00113	0.205947	0.000000	0.030511	0.065598	0.000000	0.134247	0.096252	0.000000	0.467446	0.000000	0.000000
AZ, 00114	0.045755	0.000000	0.129093	0.122557	0.000000	0.138898	0.096252	0.096713	0.370733	0.000000	0.000000
AZ, 00115	0.052217	0.000000	0.158972	0.071943	0.062660	0.090510	0.096252	0.000000	0.467446	0.000000	0.000000
AZ, 00116	0.005985	0.006583	0.067630	0.099350	0.089176	0.167578	0.096252	0.053853	0.413593	0.000000	0.000000
AZ, 00117	0.000000	0.000000	0.000000	0.097964	0.000000	0.338338	0.096252	0.027605	0.439841	0.000000	0.000000
AZ, 00118	0.038804	0.000000	0.066848	0.045652	0.077608	0.207390	0.096252	0.060316	0.407130	0.000000	0.000000
AZ, 00119	0.039098	0.059536	0.150173	0.042653	0.047096	0.097746	0.096252	0.060119	0.407326	0.000000	0.000000
AZ, 00120	0.152920	0.000000	0.014971	0.000000	0.130463	0.137949	0.096252	0.017898	0.449548	0.000000	0.000000
AZ, 00121	0.257626	0.099726	0.000000	0.000000	0.000000	0.078950	0.096252	0.002866	0.464580	0.000000	0.000000
AZ, 00122	0.186557	0.033099	0.063189	0.000000	0.153458	0.000000	0.096252	0.000000	0.467446	0.000000	0.000000
AZ, 00123	0.039994	0.000000	0.109076	0.174521	0.076353	0.036359	0.096252	0.079029	0.388417	0.000000	0.000000
AZ, 00124	0.184379	0.000000	0.082149	0.000000	0.071196	0.098579	0.096252	0.000000	0.467446	0.000000	0.000000
AZ, 00125	0.000000	0.000000	0.000000	0.000000	0.000000	0.436302	0.096252	0.000000	0.467446	0.000000	0.000000
AZ, 00126	0.097472	0.000000	0.157811	0.000000	0.099793	0.081226	0.096252	0.000000	0.467446	0.000000	0.000000
AZ, 00127	0.069187	0.000000	0.016944	0.000000	0.035300	0.314872	0.096252	0.000000	0.467446	0.000000	0.000000
AZ, 00128	0.000000	0.000000	0.000000	0.436302	0.000000	0.000000	0.096252	0.000000	0.467446	0.000000	0.000000
AZ, 00129	0.147749	0.000000	0.076400	0.019574	0.099762	0.092817	0.096252	0.008734	0.458712	0.000000	0.000000
AZ, 00130	0.153865	0.000000	0.118033	0.000000	0.000000	0.164404	0.096252	0.024480	0.442966	0.000000	0.000000
AZ, 00131	0.112773	0.000000	0.199664	0.000000	0.031429	0.092437	0.096252	0.000000	0.467446	0.000000	0.000000
AZ, 00132	0.000000	0.000000	0.025540	0.000000	0.000000	0.410763	0.096252	0.012760	0.454686	0.000000	0.000000
AZ, 00133	0.151591	0.012739	0.008280	0.017834	0.061783	0.184075	0.096252	0.000000	0.467446	0.000000	0.000000
AZ, 00134	0.078311	0.357992	0.000000	0.000000	0.000000	0.000000	0.096252	0.016106	0.451340	0.000000	0.000000
AZ, 00201	0.125963	0.025193	0.215105	0.015503	0.027130	0.025193	0.219868	0.005616	0.340430	0.000000	0.000000
AZ, 00202	0.167879	0.000000	0.093532	0.000000	0.058758	0.113918	0.219868	0.003753	0.342293	0.000000	0.000000
AZ, 00203	0.135259	0.066843	0.007077	0.000000	0.127395	0.097512	0.219868	0.006555	0.339491	0.000000	0.000000
AZ, 00204	0.051565	0.000000	0.076879	0.057191	0.103131	0.145321	0.219868	0.044997	0.301049	0.000000	0.000000
AZ, 00205	0.000000	0.000000	0.000000	0.434086	0.000000	0.000000	0.219868	0.004622	0.341424	0.000000	0.000000
AZ, 00206	0.062012	0.035657	0.000000	0.063563	0.000000	0.272854	0.219868	0.000000	0.346046	0.000000	0.000000
AZ, 00207	0.038236	0.034862	0.091091	0.080969	0.057353	0.131575	0.219868	0.033597	0.312449	0.000000	0.000000
AZ, 00208	0.000000	0.014470	0.000000	0.000000	0.000000	0.419617	0.219868	0.065138	0.280908	0.000000	0.000000
AZ, 00209	0.142201	0.127232	0.164653	0.000000	0.000000	0.000000	0.219868	0.150624	0.195422	0.000000	0.000000
AZ, 00300	0.000000	0.018872	0.000000	0.002603	0.016269	0.014317	0.534074	0.029521	0.384345	0.000000	0.000000
AZ, 00400	0.134891	0.024636	0.028271	0.003231	0.121160	0.042810	0.267006	0.059209	0.318786	0.000000	0.000000
AZ, 00500	0.017959	0.034422	0.050136	0.101021	0.029184	0.053129	0.379217	0.027133	0.307798	0.000000	0.000000
AZ, 00600	0.000000	0.006985	0.000000	0.022409	0.034632	0.007567	0.548633	0.029317	0.350459	0.000000	0.000000
AZ, 00700	0.033119	0.000000	0.000000	0.018425	0.044081	0.000000	0.565637	0.007974	0.330764	0.000000	0.000000
AZ, 00800	0.000000	0.003594	0.000000	0.068055	0.024682	0.004553	0.496301	0.017244	0.385571	0.000000	0.000000
AZ, 00803	0.000000	0.000000	0.000000	0.055955	0.000000	0.000000	0.467947	0.013846	0.462253	0.000000	0.000000
AZ, 00805	0.009326	0.009326	0.009326	0.009326	0.009326	0.009326	0.467947	0.007778	0.468321	0.000000	0.000000
AZ, 00807	0.000000	0.000000	0.000000	0.006281	0.000000	0.049674	0.467947	0.027578	0.448521	0.000000	0.000000
AZ, 00900	0.004680	0.000000	0.002779	0.004534	0.019890	0.003949	0.870396	0.005406	0.088367	0.000000	0.000000
CA, 00101	0.036256	0.065494	0.101750	0.050290	0.000000	0.302912	0.028516	0.063005	0.351777	0.000000	0.000000
CA, 00102	0.029778	0.007571	0.075203	0.038863	0.008580	0.396707	0.028516	0.317186	0.097596	0.000000	0.000000
CA, 00103	0.231357	0.000000	0.000000	0.000000	0.000000	0.325346	0.028516	0.147567	0.267215	0.000000	0.000000
CA, 00104	0.067637	0.027748	0.124868	0.058965	0.130071	0.147413	0.028516	0.024045	0.390736	0.000000	0.000000
CA, 00105	0.240210	0.025969	0.014607	0.047068	0.063299	0.165550	0.028516	0.113430	0.301352	0.000000	0.000000
CA, 00106	0.000000	0.000000	0.000000	0.000000	0.556702	0.000000	0.028516	0.044126	0.370656	0.000000	0.000000
CA, 00107	0.000000	0.000000	0.035141	0.022194	0.442033	0.057335	0.028516	0.210266	0.204516	0.000000	0.000000
CA, 00108	0.009227	0.000000	0.022555	0.032808	0.011278	0.480835	0.028516	0.211475	0.203307	0.000000	0.000000
CA, 00109	0.011795	0.000000	0.055434	0.043640	0.031845	0.413988	0.028516	0.178378	0.236404	0.000000	0.000000
CA, 00110	0.011082	0.013689	0.052802	0.000000	0.028683	0.450447	0.028516	0.091119	0.323663	0.000000	0.000000
CA, 00300	0.000000	0.000000	0.046622	0.032761	0.000000	0.000000	0.416217	0.000000	0.504399	0.000000	0.000000
CA, 00701	0.137126	0.028232	0.000000	0.113936	0.180483	0.117969	0.413325	0.000353	0.008575	0.000000	0.000000
CA, 00702	0.000000	0.000000	0.049650	0.072218	0.090273	0.365605	0.413325	0.000000	0.008929	0.000000	0.000000
CA, 01100	0.000000	0.023229	0.004005	0.018023	0.063280	0.008811	0.381557	0.080866	0.420228	0.000000	0.000000
CA, 01301	0.203733	0.000000	0.000000	0.000000	0.088284	0.149404	0.042397	0.231082	0.285101	0.000000	0.000000
CA, 01302	0.000000	0.101476	0.167435	0.000000	0.000000	0.172509	0.042397	0.093851	0.422331	0.000000	0.000000
CA, 01303	0.000000	0.338765	0.000000	0.000000	0.102656	0.000000	0.042397	0.056056	0.460126	0.000000	0.000000
CA, 01304	0.000000	0.061531	0.082934	0.030320	0.043696	0.222940	0.042397	0.126323	0.389859	0.000000	0.000000
CA, 01305	0.089256	0.012751	0.058289	0.039467	0.023680	0.217978	0.042397	0.059374	0.456808	0.000000	0.000000
CA, 01306	0.000000	0.000000	0.000000	0.069242	0.000000	0.372178	0.042397	0.061834	0.454348	0.000000	0.000000
CA, 01307	0.076400	0.076400	0.150677	0.000000	0.000000	0.137944	0.042397	0.028053	0.488129	0.000000	0.000000
CA, 01308	0.000000	0.000000	0.000000	0.000000	0.000000	0.441421	0.042397	0.016840	0.499342	0.000000	0.000000
CA, 01309	0.074507	0.125116	0.116681	0.000000	0.092783	0.032333	0.042397	0.006130	0.510053	0.000000	0.000000
CA, 01500	0.023484	0.023032	0.010839	0.000000	0.000000	0.015806	0.581419	0.000000	0.345420	0.000000	0.000000
CA, 01700	0.000000	0.000000	0.000000	0.000000	0.092647	0.000000	0.111817	0.018158	0.777378	0.000000	0.000000
CA, 01901	0.109912	0.000000	0.000000	0.180823	0.221597	0.017728	0.117621	0.015708	0.336611	0.000000	0.000000
CA, 01902	0.008575	0.000000	0.040733	0.212238	0.126485	0.142028	0.117621	0.004345	0.347974	0.000000	0.000000
CA, 01903	0.229317	0.000000	0.058269	0.120297	0.065788	0.056389	0.117621	0.000000	0.352319	0.000000	0.000000
CA, 01904	0.105114	0.079060	0.037284	0.172045	0.087145	0.049412	0.117621	0.034999	0.317320	0.000000	0.000000
CA, 01905	0.126753	0.019754	0.000000	0.116877	0.225522	0.041154	0.117621	0.014272	0.338047	0.000000	0.000000
CA, 01906	0.020485	0.000000	0.047372	0.145958	0.153640	0.162603	0.117621	0.007126	0.345193	0.000000	0.000000
CA, 01907	0.064165	0.069745	0.000000	0.117171	0.278979	0.000000	0.117621	0.000000	0.352319	0.000000	0.000000
CA, 02300	0.005805	0.007981	0.020316	0.074371	0.083078	0.000000	0.228855	0.114272	0.465322	0.000000	0.000000
CA, 02500	0.024002	0.000000	0.000000	0.049719	0.126870	0.046290	0.232625	0.040743	0.479750	0.000000	0.000000
CA, 02901	0.000000	0.059925	0.022880	0.116581	0.023970	0.157984	0.174008	0.000000	0.444653	0.000000	0.000000
CA, 02902	0.008827	0.083859	0.042371	0.092687	0.021186	0.132410	0.174008	0.018006	0.426647	0.000000	0.000000
CA, 02903	0.005224	0.174476	0.068955	0.050149	0.028209	0.054328	0.174008	0.014393	0.430260	0.000000	0.000000
CA, 02904	0.000000	0.000000	0.000000	0.144646	0.236694	0.000000	0.174008	0.000000	0.444653	0.000000	0.000000
CA, 02905	0.075531	0.099480	0.027633	0.010132	0.094874	0.073689	0.174008	0.008403	0.436250	0.000000	0.000000
CA, 03100	0.022600	0.000000	0.035349	0.053893	0.101990	0.040564	0.146595	0.005284	0.593724	0.000000	0.000000
CA, 03300	0.032825	0.006018	0.000000	0.041032	0.000000	0.012583	0.467395	0.011454	0.428693	0.000000	0.000000
CA, 03701	0.000000	0.000000	0.334880	0.000000	0.000000	0.334880	0.044540	0.023808	0.261892	0.000000	0.000000
CA, 03702	0.000000	0.000000	0.147664	0.118658	0.081742	0.321696	0.044540	0.026742	0.258958	0.000000	0.000000
CA, 03703	0.047166	0.000000	0.374185	0.000000	0.000000	0.248409	0.044540	0.000000	0.285700	0.000000	0.000000
CA, 03704	0.000000	0.000000	0.098869	0.000000	0.143520	0.427371	0.044540	0.000000	0.285700	0.000000	0.000000
CA, 03705	0.000000	0.000000	0.169048	0.009187	0.007350	0.484175	0.044540	0.079361	0.206339	0.000000	0.000000
CA, 03706	0.247608	0.000000	0.069006	0.000000	0.073065	0.280082	0.044540	0.040402	0.245298	0.000000	0.000000
CA, 03707	0.050329	0.000000	0.216801	0.147115	0.000000	0.255515	0.044540	0.017552	0.268149	0.000000	0.000000
CA, 03708	0.104185	0.000000	0.411778	0.000000	0.000000	0.153797	0.044540	0.061651	0.224049	0.000000	0.000000
CA, 03709	0.000000	0.000000	0.000000	0.000000	0.000000	0.669760	0.044540	0.023808	0.261892	0.000000	0.000000
CA, 03710	0.000000	0.000000	0.517798	0.000000	0.000000	0.151962	0.044540	0.081889	0.203812	0.000000	0.000000
CA, 03711	0.136222	0.000000	0.124871	0.090815	0.064327	0.253525	0.044540	0.130812	0.154888	0.000000	0.000000
CA, 03712	0.106628	0.000000	0.156611	0.000000	0.000000	0.406521	0.044540	0.052447	0.233253	0.000000	0.000000
CA, 03713	0.000000	0.000000	0.000000	0.000000	0.000000	0.669760	0.044540	0.093710	0.191991	0.000000	0.000000
CA, 03714	0.000000	0.000000	0.000000	0.000000	0.000000	0.669760	0.044540	0.263071	0.022630	0.000000	0.000000
CA, 03715	0.000000	0.058471	0.127573	0.000000	0.000000	0.483716	0.044540	0.000000	0.285700	0.000000	0.000000
CA, 03716	0.000000	0.000000	0.000000	0.000000	0.000000	0.669760	0.044540	0.000000	0.285700	0.000000	0.000000
CA, 03717	0.285764	0.000000	0.133952	0.000000	0.250044	0.000000	0.044540	0.029952	0.255748	0.000000	0.000000
CA, 03718	0.011147	0.029726	0.180213	0.009289	0.048304	0.391080	0.044540	0.118176	0.167524	0.000000	0.000000
CA, 03719	0.007258	0.020456	0.035633	0.097000	0.044211	0.465203	0.044540	0.158474	0.127226	0.000000	0.000000
CA, 03720	0.281299	0.000000	0.049754	0.000000	0.000000	0.338707	0.044540	0.000000	0.285700	0.000000	0.000000
CA, 03721	0.041957	0.000000	0.118102	0.000000	0.038072	0.471629	0.044540	0.024629	0.261071	0.000000	0.000000
CA, 03722	0.133952	0.000000	0.227103	0.010008	0.037722	0.260975	0.044540	0.000000	0.285700	0.000000	0.000000
CA, 03723	0.090092	0.000000	0.299910	0.000000	0.016596	0.263162	0.044540	0.000000	0.285700	0.000000	0.000000
CA, 03724	0.017461	0.000000	0.114745	0.046147	0.044900	0.446507	0.044540	0.041016	0.244684	0.000000	0.000000
CA, 03725	0.023319	0.007646	0.025613	0.002676	0.000000	0.610506	0.044540	0.087363	0.198337	0.000000	0.000000
CA, 03726	0.478400	0.077455	0.000000	0.000000	0.000000	0.113905	0.044540	0.009126	0.276575	0.000000	0.000000
CA, 03727	0.262561	0.000000	0.165828	0.000000	0.057118	0.184253	0.044540	0.000000	0.285700	0.000000	0.000000
CA, 03728	0.000000	0.013538	0.252229	0.029213	0.117564	0.257216	0.044540	0.000000	0.285700	0.000000	0.000000
CA, 03729	0.159639	0.000000	0.134968	0.008708	0.060953	0.305492	0.044540	0.015305	0.270395	0.000000	0.000000
CA, 03730	0.112368	0.014463	0.134620	0.000000	0.065641	0.342668	0.044540	0.055448	0.230252	0.000000	0.000000
CA, 03731	0.044444	0.000000	0.199481	0.000000	0.128164	0.297671	0.044540	0.084350	0.201351	0.000000	0.000000
CA, 03732	0.060732	0.014969	0.088959	0.035498	0.025661	0.443941	0.044540	0.000000	0.285700	0.000000	0.000000
CA, 03733	0.027983	0.018250	0.149038	0.000000	0.054140	0.420349	0.044540	0.227788	0.057912	0.000000	0.000000
CA, 03734	0.035146	0.017904	0.153846	0.006631	0.021220	0.435013	0.044540	0.181397	0.104303	0.000000	0.000000
CA, 03735	0.027829	0.083488	0.285715	0.000000	0.000000	0.272728	0.044540	0.032768	0.252932	0.000000	0.000000
CA, 03736	0.130908	0.000000	0.182662	0.036532	0.100464	0.219194	0.044540	0.058742	0.226958	0.000000	0.000000
CA, 03737	0.111627	0.147347	0.196463	0.066976	0.000000	0.147347	0.044540	0.000000	0.285700	0.000000	0.000000
CA, 03738	0.099440	0.058494	0.134537	0.000000	0.000000	0.377288	0.044540	0.134640	0.151060	0.000000	0.000000
CA, 03739	0.000000	0.233637	0.436123	0.000000	0.000000	0.000000	0.044540	0.182095	0.103606	0.000000	0.000000
CA, 03740	0.000000	0.000000	0.000000	0.000000	0.000000	0.669760	0.044540	0.072460	0.213240	0.000000	0.000000
CA, 03741	0.000000	0.178603	0.017860	0.000000	0.357205	0.116092	0.044540	0.000000	0.285700	0.000000	0.000000
CA, 03742	0.195660	0.270914	0.124169	0.000000	0.079017	0.000000	0.044540	0.000000	0.285700	0.000000	0.000000
CA, 03743	0.000000	0.293020	0.000000	0.376740	0.000000	0.000000	0.044540	0.137136	0.148564	0.000000	0.000000
CA, 03744	0.019198	0.010450	0.030134	0.005832	0.000000	0.604145	0.044540	0.170763	0.114937	0.000000	0.000000
CA, 03745	0.088563	0.123620	0.145760	0.079338	0.094099	0.138380	0.044540	0.190894	0.094806	0.000000	0.000000
CA, 03746	0.043853	0.000000	0.159467	0.069767	0.029900	0.366773	0.044540	0.164494	0.121206	0.000000	0.000000
CA, 03747	0.000000	0.000000	0.000000	0.669760	0.000000	0.000000	0.044540	0.059861	0.225839	0.000000	0.000000
CA, 03748	0.028917	0.000000	0.040600	0.021322	0.014312	0.564608	0.044540	0.046884	0.238816	0.000000	0.000000
CA, 03749	0.106849	0.000000	0.052121	0.182425	0.000000	0.328365	0.044540	0.000000	0.285700	0.000000	0.000000
CA, 03750	0.108990	0.000000	0.175790	0.000000	0.072074	0.312906	0.044540	0.116673	0.169027	0.000000	0.000000
CA, 03751	0.000000	0.082660	0.029673	0.347597	0.000000	0.209830	0.044540	0.163421	0.122280	0.000000	0.000000
CA, 03752	0.000000	0.000000	0.082651	0.151052	0.139652	0.296404	0.044540	0.209049	0.076651	0.000000	0.000000
CA, 03753	0.000000	0.000000	0.110138	0.000000	0.119068	0.440553	0.044540	0.035311	0.250389	0.000000	0.000000
CA, 03754	0.110787	0.151074	0.000000	0.000000	0.246754	0.161145	0.044540	0.140033	0.145667	0.000000	0.000000
CA, 03755	0.000000	0.000000	0.000000	0.323332	0.000000	0.346428	0.044540	0.048515	0.237185	0.000000	0.000000
CA, 03756	0.000000	0.000000	0.669760	0.000000	0.000000	0.000000	0.044540	0.169201	0.116499	0.000000	0.000000
CA, 03757	0.065095	0.000000	0.033271	0.198180	0.059309	0.313905	0.044540	0.000000	0.285700	0.000000	0.000000
CA, 03758	0.101557	0.012855	0.269961	0.032138	0.024425	0.228824	0.044540	0.091250	0.194450	0.000000	0.000000
CA, 03759	0.308771	0.000000	0.029515	0.000000	0.213415	0.118059	0.044540	0.194177	0.091523	0.000000	0.000000
CA, 03760	0.000000	0.000000	0.368368	0.301392	0.000000	0.000000	0.044540	0.035242	0.250458	0.000000	0.000000
CA, 03761	0.000000	0.000000	0.669760	0.000000	0.000000	0.000000	0.044540	0.000000	0.285700	0.000000	0.000000
CA, 03762	0.075094	0.000000	0.235431	0.000000	0.087272	0.271963	0.044540	0.000000	0.285700	0.000000	0.000000
CA, 03763	0.164281	0.000000	0.290651	0.000000	0.000000	0.214829	0.044540	0.000000	0.285700	0.000000	0.000000
CA, 03764	0.270065	0.000000	0.000000	0.000000	0.000000	0.399696	0.044540	0.149653	0.136048	0.000000	0.000000
CA, 03765	0.000000	0.000000	0.000000	0.669760	0.000000	0.000000	0.044540	0.044718	0.240982	0.000000	0.000000
CA, 03766	0.067113	0.030817	0.049992	0.036296	0.043144	0.442398	0.044540	0.145615	0.140085	0.000000	0.000000
CA, 03767	0.120069	0.026265	0.196988	0.103184	0.043150	0.180104	0.044540	0.042152	0.243548	0.000000	0.000000
CA, 03768	0.000000	0.000000	0.323592	0.000000	0.000000	0.346168	0.044540	0.066442	0.219258	0.000000	0.000000
CA, 03769	0.111627	0.111627	0.111627	0.111627	0.111627	0.111627	0.044540	0.066605	0.219095	0.000000	0.000000
CA, 03900	0.022814	0.022814	0.022814	0.022814	0.022814	0.022814	0.196489	0.000000	0.666627	0.000000	0.000000
CA, 04101	0.000000	0.000000	0.000000	0.145372	0.000000	0.494264	0.043261	0.000000	0.317103	0.000000	0.000000
