Option=East	Option=West	Option=Northeast	Option=Southwest	Option=North	Option=South	Option=Northwest	Option=Southeast
0.165906	0.165906	0.072205	0.072205	0.184840	0.184840	0.077049	0.077049
# Source: OpenStreetMap data queried by Radiant Labs.
