Dependency=PUMA	Dependency=Geometry Building Type ACS	Option=<1940	Option=1940s	Option=1950s	Option=1960s	Option=1970s	Option=1980s	Option=1990s	Option=2000s	Option=2010s	Option=2020s	Option=2030s	Option=2040s	Option=2050s	sample_count	sample_weight
AL, 00600	5 to 9 Unit	 0.004147	0.003260	0.012838	 0.046096	 0.082135	 0.219164	 0.134214	 0.104821	 0.084667	 0.169045	 0.140489	-0.000876	0.000000	0.000000	0.000000
AL, 00600	50 or more Unit	 0.000000	0.023164	0.024451	 0.280522	 0.377558	 0.210218	 0.084087	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 00600	Mobile Home	 0.001429	0.000224	0.000224	 0.057257	 0.057257	 0.305970	 0.305970	 0.101929	 0.024865	 0.043917	 0.100958	 0.000000	0.000000	0.000000	0.000000
AL, 00600	Single-Family Attached	 0.000000	0.000000	0.000000	 0.058932	 0.094041	 0.207250	 0.445769	 0.194008	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 00600	Single-Family Detached	 0.025842	0.030870	0.065666	 0.132641	 0.150649	 0.141165	 0.127813	 0.104846	 0.062573	 0.099091	 0.058845	 0.000000	0.000000	0.000000	0.000000
AL, 00700	10 to 19 Unit	 0.000000	0.000000	0.062419	 0.077102	 0.550730	 0.230011	 0.079737	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 00700	2 Unit	 0.000000	0.016782	0.144749	 0.149231	 0.109898	 0.369767	 0.066996	 0.142576	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 00700	20 to 49 Unit	 0.000000	0.000000	0.000000	 0.000000	 0.007519	 0.165389	 0.163295	 0.415652	 0.100609	 0.109042	 0.039380	-0.000887	0.000000	0.000000	0.000000
AL, 00700	3 or 4 Unit	 0.000000	0.000000	0.063560	 0.132916	 0.152945	 0.132824	 0.101392	 0.155104	 0.105926	 0.114805	 0.041461	-0.000933	0.000000	0.000000	0.000000
AL, 00700	5 to 9 Unit	 0.000000	0.000000	0.054458	 0.153490	 0.157939	 0.231230	 0.272522	 0.130362	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 00700	50 or more Unit	 0.000000	0.119144	0.000000	 0.082127	 0.320295	 0.384160	 0.000000	 0.000000	 0.038223	 0.041427	 0.014961	-0.000337	0.000000	0.000000	0.000000
AL, 00700	Mobile Home	 0.000000	0.001270	0.001270	 0.044639	 0.044639	 0.210285	 0.210285	 0.043512	 0.038877	 0.168181	 0.237041	 0.000000	0.000000	0.000000	0.000000
AL, 00700	Single-Family Attached	 0.068019	0.000000	0.046418	 0.105457	 0.134218	 0.414932	 0.079257	 0.151699	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 00700	Single-Family Detached	 0.043474	0.030125	0.040377	 0.110641	 0.134485	 0.090079	 0.137592	 0.102554	 0.048077	 0.140713	 0.121884	 0.000000	0.000000	0.000000	0.000000
AL, 00800	10 to 19 Unit	 0.000000	0.000000	0.000000	 0.000000	 0.037471	 0.048377	 0.087251	 0.074958	 0.078852	 0.339388	 0.334399	-0.000696	0.000000	0.000000	0.000000
AL, 00800	2 Unit	 0.091872	0.000000	0.234434	 0.232982	 0.060592	 0.010979	 0.192734	 0.176407	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 00800	20 to 49 Unit	 0.000000	0.000000	0.000000	 0.021545	 0.008618	 0.234051	 0.015398	 0.035346	 0.071836	 0.309192	 0.304647	-0.000634	0.000000	0.000000	0.000000
AL, 00800	3 or 4 Unit	 0.001056	0.021471	0.003734	 0.050431	 0.026643	 0.106087	 0.128528	 0.109584	 0.057934	 0.249355	 0.245689	-0.000512	0.000000	0.000000	0.000000
AL, 00800	5 to 9 Unit	 0.000000	0.000000	0.000000	 0.021505	 0.015211	 0.127078	 0.137949	 0.051113	 0.067862	 0.292087	 0.287793	-0.000599	0.000000	0.000000	0.000000
AL, 00800	50 or more Unit	 0.000000	0.000000	0.000000	 0.130308	 0.189539	 0.237055	 0.000000	 0.443097	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 00800	Mobile Home	 0.000142	0.000086	0.000086	 0.037270	 0.037270	 0.207546	 0.207546	 0.069724	 0.017176	 0.171886	 0.251270	 0.000000	0.000000	0.000000	0.000000
AL, 00800	Single-Family Attached	 0.100079	0.000000	0.028869	 0.046568	 0.034926	 0.132756	 0.057904	 0.182897	 0.090114	 0.177675	 0.148212	 0.000000	0.000000	0.000000	0.000000
AL, 00800	Single-Family Detached	 0.032078	0.019389	0.034778	 0.051887	 0.110071	 0.079474	 0.150101	 0.216911	 0.066136	 0.130399	 0.108776	 0.000000	0.000000	0.000000	0.000000
AL, 00900	10 to 19 Unit	 0.018670	0.000000	0.027149	 0.036668	 0.272394	 0.392510	 0.187571	 0.065038	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 00900	2 Unit	 0.029998	0.133158	0.009839	 0.037674	 0.218029	 0.021527	 0.015148	 0.073708	 0.101030	 0.214028	 0.146707	-0.000845	0.000000	0.000000	0.000000
AL, 00900	20 to 49 Unit	 0.040182	0.000000	0.043933	 0.030064	 0.042949	 0.105730	 0.026700	 0.073737	 0.139561	 0.295653	 0.202658	-0.001167	0.000000	0.000000	0.000000
AL, 00900	3 or 4 Unit	 0.076754	0.017808	0.052683	 0.205831	 0.171375	 0.228179	 0.165047	 0.082323	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 00900	5 to 9 Unit	 0.020058	0.009508	0.027930	 0.111105	 0.147414	 0.351757	 0.042615	 0.002536	 0.062925	 0.133303	 0.091374	-0.000526	0.000000	0.000000	0.000000
AL, 00900	50 or more Unit	 0.260333	0.000000	0.000000	 0.017707	 0.519415	 0.049902	 0.152642	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 00900	Mobile Home	 0.000000	0.003925	0.003925	 0.024340	 0.024340	 0.261720	 0.261720	 0.039543	 0.021685	 0.152941	 0.205863	 0.000000	0.000000	0.000000	0.000000
AL, 00900	Single-Family Attached	 0.132907	0.066459	0.225961	 0.062881	 0.000000	 0.451852	 0.059940	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 00900	Single-Family Detached	 0.070711	0.079956	0.115847	 0.119196	 0.133144	 0.079860	 0.093304	 0.104592	 0.044146	 0.095572	 0.063673	 0.000000	0.000000	0.000000	0.000000
AL, 01000	10 to 19 Unit	 0.000000	0.054439	0.023331	 0.122306	 0.165839	 0.165157	 0.276015	 0.192913	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 01000	2 Unit	 0.063984	0.026142	0.087025	 0.098564	 0.087561	 0.144595	 0.145595	 0.018665	 0.114721	 0.126086	 0.087596	-0.000534	0.000000	0.000000	0.000000
AL, 01000	20 to 49 Unit	 0.000000	0.054330	0.033956	 0.199125	 0.063358	 0.079026	 0.380312	 0.189894	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 01000	3 or 4 Unit	 0.074587	0.024634	0.086891	 0.090735	 0.140281	 0.128343	 0.208476	 0.077871	 0.058847	 0.064677	 0.044933	-0.000274	0.000000	0.000000	0.000000
AL, 01000	5 to 9 Unit	 0.000000	0.000000	0.019208	 0.125994	 0.163139	 0.104637	 0.073410	 0.150984	 0.126883	 0.139453	 0.096882	-0.000590	0.000000	0.000000	0.000000
AL, 01000	50 or more Unit	 0.000000	0.018783	0.000000	 0.042914	 0.218144	 0.050738	 0.115136	 0.050514	 0.176269	 0.193732	 0.134591	-0.000820	0.000000	0.000000	0.000000
AL, 01000	Mobile Home	 0.001229	0.000979	0.000979	 0.040488	 0.040488	 0.232618	 0.232618	 0.061524	 0.029476	 0.156861	 0.202741	 0.000000	0.000000	0.000000	0.000000
AL, 01000	Single-Family Attached	 0.000000	0.000000	0.034136	 0.188728	 0.235424	 0.069714	 0.084067	 0.150241	 0.066795	 0.107865	 0.063029	 0.000000	0.000000	0.000000	0.000000
AL, 01000	Single-Family Detached	 0.072403	0.041077	0.081486	 0.110997	 0.129221	 0.095060	 0.123295	 0.144920	 0.056636	 0.091461	 0.053444	 0.000000	0.000000	0.000000	0.000000
AL, 01100	10 to 19 Unit	 0.000000	0.117192	0.070860	 0.038051	 0.120649	 0.176042	 0.206701	 0.270504	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 01100	2 Unit	 0.018218	0.038280	0.232074	 0.130355	 0.210198	 0.064247	 0.089425	 0.000000	 0.076828	 0.098216	 0.042711	-0.000553	0.000000	0.000000	0.000000
AL, 01100	20 to 49 Unit	 0.128356	0.000000	0.041088	 0.045203	 0.275525	 0.275263	 0.121574	 0.112991	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 01100	3 or 4 Unit	 0.000000	0.053045	0.061885	 0.091069	 0.155042	 0.177252	 0.311995	 0.149712	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 01100	5 to 9 Unit	 0.000000	0.014246	0.083102	 0.036545	 0.128394	 0.175768	 0.141993	 0.071480	 0.123260	 0.157576	 0.068524	-0.000888	0.000000	0.000000	0.000000
AL, 01100	50 or more Unit	 0.035510	0.034975	0.027481	 0.141220	 0.079968	 0.190381	 0.110602	 0.096363	 0.100278	 0.128196	 0.055748	-0.000722	0.000000	0.000000	0.000000
AL, 01100	Mobile Home	 0.000000	0.001459	0.001459	 0.027819	 0.027819	 0.256914	 0.256914	 0.066179	 0.030770	 0.152810	 0.177857	 0.000000	0.000000	0.000000	0.000000
AL, 01100	Single-Family Attached	 0.007549	0.046986	0.090243	 0.055349	 0.131545	 0.081609	 0.074450	 0.146236	 0.094498	 0.206734	 0.064801	 0.000000	0.000000	0.000000	0.000000
AL, 01100	Single-Family Detached	 0.046612	0.076721	0.114025	 0.116306	 0.169892	 0.117146	 0.088354	 0.160428	 0.028532	 0.062419	 0.019565	 0.000000	0.000000	0.000000	0.000000
AL, 01200	10 to 19 Unit	 0.002195	0.001705	0.004959	 0.017429	 0.026143	 0.236167	 0.183124	 0.069426	 0.058583	 0.202556	 0.198113	-0.000400	0.000000	0.000000	0.000000
AL, 01200	2 Unit	 0.009898	0.000000	0.021744	 0.058883	 0.061559	 0.065326	 0.004865	 0.036355	 0.094652	 0.327271	 0.320093	-0.000647	0.000000	0.000000	0.000000
AL, 01200	20 to 49 Unit	 0.000000	0.000000	0.000000	 0.000000	 0.026938	 0.118687	 0.104917	 0.093025	 0.083809	 0.289777	 0.283421	-0.000573	0.000000	0.000000	0.000000
AL, 01200	3 or 4 Unit	 0.000000	0.004822	0.039895	 0.251133	 0.115819	 0.133392	 0.287032	 0.167905	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 01200	5 to 9 Unit	 0.000000	0.000000	0.003904	 0.000000	 0.065650	 0.176018	 0.182331	 0.045006	 0.067295	 0.232679	 0.227576	-0.000460	0.000000	0.000000	0.000000
AL, 01200	50 or more Unit	 0.000000	0.000000	0.000000	 0.000000	 0.020123	 0.028482	 0.046719	 0.035064	 0.111025	 0.383883	 0.375462	-0.000759	0.000000	0.000000	0.000000
AL, 01200	Mobile Home	 0.000383	0.001913	0.001913	 0.028100	 0.028100	 0.173599	 0.173599	 0.071275	 0.031624	 0.190425	 0.299070	 0.000000	0.000000	0.000000	0.000000
AL, 01200	Single-Family Attached	 0.000000	0.000000	0.001303	 0.002184	 0.033493	 0.111509	 0.266898	 0.206113	 0.090259	 0.148328	 0.139912	 0.000000	0.000000	0.000000	0.000000
AL, 01200	Single-Family Detached	-0.000152	0.003327	0.012549	 0.022295	 0.079893	 0.102807	 0.173592	 0.199844	 0.096780	 0.159044	 0.150021	 0.000000	0.000000	0.000000	0.000000
AL, 01301	10 to 19 Unit	 0.034094	0.014944	0.029721	 0.076351	 0.110502	 0.225157	 0.030404	 0.082114	 0.105574	 0.167333	 0.124323	-0.000517	0.000000	0.000000	0.000000
AL, 01301	2 Unit	 0.028426	0.015668	0.013762	 0.112602	 0.182900	 0.134125	 0.057632	 0.098638	 0.094805	 0.150265	 0.111642	-0.000464	0.000000	0.000000	0.000000
AL, 01301	20 to 49 Unit	 0.026710	0.004566	0.016488	 0.158005	 0.139372	 0.313839	 0.241029	 0.099991	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 01301	3 or 4 Unit	 0.003686	0.005912	0.036870	 0.154042	 0.196095	 0.124726	 0.062363	 0.165020	 0.066873	 0.105992	 0.078749	-0.000327	0.000000	0.000000	0.000000
AL, 01301	5 to 9 Unit	 0.030774	0.019324	0.019515	 0.040377	 0.129962	 0.097054	 0.052659	 0.045141	 0.150410	 0.238398	 0.177122	-0.000736	0.000000	0.000000	0.000000
AL, 01301	50 or more Unit	 0.062207	0.008212	0.002179	 0.055644	 0.124584	 0.276197	 0.042300	 0.056455	 0.099056	 0.157003	 0.116648	-0.000485	0.000000	0.000000	0.000000
AL, 01301	Mobile Home	 0.000000	0.000000	0.000000	 0.040526	 0.040526	 0.216037	 0.216037	 0.072783	 0.014354	 0.166262	 0.233475	 0.000000	0.000000	0.000000	0.000000
AL, 01301	Single-Family Attached	 0.013080	0.046621	0.036631	 0.022766	 0.117625	 0.361506	 0.070538	 0.331235	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 01301	Single-Family Detached	 0.055694	0.057130	0.106796	 0.134285	 0.087984	 0.111151	 0.053133	 0.081965	 0.051792	 0.152258	 0.107812	 0.000000	0.000000	0.000000	0.000000
AL, 01302	10 to 19 Unit	 0.037578	0.011198	0.044318	 0.163240	 0.204050	 0.213296	 0.101079	 0.080526	 0.038512	 0.061040	 0.045351	-0.000189	0.000000	0.000000	0.000000
AL, 01302	2 Unit	 0.020870	0.047268	0.061738	 0.132752	 0.283267	 0.287671	 0.105984	 0.060450	 0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000
AL, 01302	20 to 49 Unit	 0.047755	0.001970	0.008562	 0.082610	 0.094506	 0.150637	 0.072544	 0.153127	 0.103332	 0.163779	 0.121683	-0.000506	0.000000	0.000000	0.000000
AL, 01302	3 or 4 Unit	 0.062146	0.028732	0.043501	 0.130769	 0.233042	 0.134165	 0.097638	 0.060807	 0.055672	 0.088240	 0.065560	-0.000273	0.000000	0.000000	0.000000
AL, 01302	5 to 9 Unit	 0.021446	0.004496	0.024658	 0.088854	 0.123313	 0.166781	 0.070324	 0.036282	 0.123439	 0.195650	 0.145361	-0.000604	0.000000	0.000000	0.000000
AL, 01302	50 or more Unit	 0.018015	0.007585	0.013747	 0.029908	 0.044380	 0.076388	 0.073412	 0.080004	 0.174725	 0.276937	 0.205755	-0.000855	0.000000	0.000000	0.000000
AL, 01302	Mobile Home	 0.000000	0.000000	0.000000	 0.040526	 0.040526	 0.216037	 0.216037	 0.072783	 0.014354	 0.166262	 0.233475	 0.000000	0.000000	0.000000	0.000000
AL, 01302	Single-Family Attached	 0.011739	0.004623	0.020142	 0.020327	 0.011252	 0.179858	 0.038888	 0.038918	 0.111975	 0.329184	 0.233092	 0.000000	0.000000	0.000000	0.000000
AL, 01302	Single-Family Detached	 0.058856	0.048030	0.127602	 0.159952	 0.079252	 0.087701	 0.079378	 0.094149	 0.044023	 0.129418	 0.091640	 0.000000	0.000000	0.000000	0.000000
AL, 01303	10 to 19 Unit	 0.000000	0.011764	0.013918	 0.067710	 0.160530	 0.128618	 0.174710	 0.105446	 0.089764	 0.142274	 0.105705	-0.000439	0.000000	0.000000	0.000000
