Time,Cooling:Electricity  [kWh],ExteriorLights:Electricity  [kWh],Fans:Electricity  [kWh],Heating:Electricity  [kWh],InteriorEquipment:Electricity  [kWh],InteriorLights:Electricity  [kWh],Pumps:Electricity  [kWh],WaterSystems:Electricity  [kWh],Electricity:Facility  [kWh],Heating:Gas  [kBtu],InteriorEquipment:Gas  [kBtu],WaterSystems:Gas  [kBtu],Gas:Facility  [kBtu],WaterSystems:Water  [gal],Water:Facility  [gal]
2012/01/02 13:00:00,0.0,0.026,0.277,0.0,0.486,0.13,0.0,0.0,0.918,29.341,0.155,1.708,31.204,2.569,2.569
2012/01/02 14:00:00,0.0,0.026,0.278,0.0,0.463,0.13,0.0,0.0,0.897,29.477,0.124,0.0,29.602,0.0,0.0
2012/01/02 15:00:00,0.0,0.027,0.281,0.0,0.465,0.135,0.0,0.0,0.907,29.753,0.114,1.47,31.337,0.761,0.761
2012/01/02 16:00:00,0.0,0.032,0.289,0.0,0.45,0.16,0.0,0.0,0.931,30.669,0.111,1.47,32.25,0.713,0.713
2012/01/02 17:00:00,0.0,0.049,0.294,0.0,0.526,0.251,0.0,0.0,1.121,31.187,0.122,0.0,31.309,0.93,0.93
2012/01/02 18:00:00,0.0,0.089,0.326,0.0,0.686,0.452,0.0,0.0,1.553,34.527,0.129,1.525,36.182,0.583,0.583
2012/01/02 19:00:00,0.0,0.14,0.308,0.0,0.666,0.711,0.0,0.0,1.824,32.582,0.102,1.471,34.155,1.0,1.0
2012/01/02 20:00:00,0.0,0.166,0.309,0.0,0.603,0.841,0.0,0.0,1.918,32.664,0.091,0.0,32.755,1.111,1.111
2012/01/02 21:00:00,0.0,0.143,0.316,0.0,0.587,0.728,0.0,0.0,1.774,33.437,0.081,1.47,34.989,0.0,0.0
2012/01/02 22:00:00,0.0,0.117,0.326,0.0,0.567,0.592,0.0,0.0,1.602,34.547,0.076,0.0,34.622,0.277,0.277
2012/01/02 23:00:00,0.0,0.088,0.342,0.0,0.489,0.447,0.0,0.0,1.366,36.157,0.063,1.47,37.69,0.0,0.0
2012/01/03 00:00:00,0.0,0.061,0.36,0.0,0.401,0.31,0.0,0.0,1.133,38.075,0.054,0.0,38.129,0.0,0.0
2012/01/03 01:00:00,0.0,0.03,0.381,0.0,0.328,0.154,0.0,0.0,0.894,40.278,0.039,0.0,40.318,0.0,0.0
2012/01/03 02:00:00,0.0,0.018,0.399,0.0,0.301,0.092,0.0,0.0,0.81,42.069,0.025,1.47,43.564,0.0,0.0
2012/01/03 03:00:00,0.0,0.012,0.41,0.0,0.289,0.062,0.0,0.0,0.773,43.187,0.021,0.0,43.208,0.0,0.0
2012/01/03 04:00:00,0.0,0.012,0.414,0.0,0.278,0.062,0.0,0.0,0.766,43.572,0.021,0.0,43.593,0.0,0.0
2012/01/03 05:00:00,0.0,0.012,0.415,0.0,0.272,0.062,0.0,0.0,0.761,43.607,0.03,0.01,43.648,0.0,0.0
2012/01/03 06:00:00,0.0,0.014,0.412,0.0,0.298,0.07,0.0,0.0,0.794,43.283,0.044,1.459,44.787,1.397,1.397
2012/01/03 07:00:00,0.0,0.036,0.431,0.0,0.403,0.181,0.0,0.0,1.051,45.22,0.063,1.47,46.752,0.804,0.804
2012/01/03 08:00:00,0.0,0.08,0.4,0.0,0.469,0.408,0.0,0.0,1.357,41.938,0.083,1.47,43.491,0.399,0.399
2012/01/03 09:00:00,0.0,0.073,0.383,0.0,0.509,0.373,0.0,0.0,1.338,40.188,0.123,6.052,46.363,9.247,9.247
2012/01/03 10:00:00,0.0,0.034,0.352,0.0,0.623,0.171,0.0,0.0,1.18,36.959,0.157,1.7,38.816,3.311,3.311
2012/01/03 11:00:00,0.0,0.026,0.373,0.0,0.541,0.131,0.0,0.0,1.071,39.168,0.163,6.409,45.74,9.613,9.613
2012/01/03 12:00:00,0.0,0.026,0.348,0.0,0.518,0.129,0.0,0.0,1.02,36.512,0.158,1.211,37.881,0.398,0.398
2012/01/03 13:00:00,0.0,0.026,0.329,0.0,0.513,0.13,0.0,0.0,0.997,34.542,0.155,3.593,38.29,4.601,4.601
2012/01/03 14:00:00,0.0,0.026,0.314,0.0,0.487,0.13,0.0,0.0,0.957,33.05,0.124,0.0,33.175,0.0,0.0
2012/01/03 15:00:00,0.0,0.027,0.299,0.0,0.485,0.135,0.0,0.0,0.945,31.429,0.114,0.0,31.543,0.166,0.166
2012/01/03 16:00:00,0.0,0.032,0.275,0.0,0.472,0.16,0.0,0.0,0.939,29.011,0.111,1.47,30.592,0.594,0.594
2012/01/03 17:00:00,0.0,0.049,0.258,0.0,0.546,0.251,0.0,0.0,1.105,27.242,0.122,0.0,27.364,0.231,0.231
2012/01/03 18:00:00,0.0,0.089,0.295,0.0,0.705,0.452,0.0,0.0,1.542,31.171,0.129,1.537,32.837,0.576,0.576
2012/01/03 19:00:00,0.0,0.14,0.255,0.0,0.692,0.711,0.0,0.0,1.798,26.929,0.102,7.751,34.783,11.35,11.35
2012/01/03 20:00:00,0.0,0.166,0.251,0.0,0.621,0.841,0.0,0.0,1.879,26.521,0.091,5.335,31.946,6.596,6.596
2012/01/03 21:00:00,0.0,0.143,0.262,0.0,0.68,0.728,0.0,0.0,1.813,27.695,0.081,0.0,27.776,1.76,1.76
2012/01/03 22:00:00,0.0,0.117,0.276,0.0,0.586,0.592,0.0,0.0,1.571,29.204,0.076,1.47,30.75,0.239,0.239
2012/01/03 23:00:00,0.0,0.088,0.292,0.0,0.505,0.447,0.0,0.0,1.332,30.967,0.063,0.0,31.029,0.001,0.001
2012/01/04 00:00:00,0.0,0.061,0.31,0.0,0.41,0.31,0.0,0.0,1.091,32.811,0.054,1.47,34.335,0.0,0.0
2012/01/04 01:00:00,0.0,0.03,0.327,0.0,0.328,0.154,0.0,0.0,0.839,34.565,0.039,1.47,36.074,1.493,1.493
2012/01/04 02:00:00,0.0,0.018,0.34,0.0,0.301,0.092,0.0,0.0,0.751,35.939,0.025,0.0,35.964,0.0,0.0
2012/01/04 03:00:00,0.0,0.012,0.35,0.0,0.289,0.062,0.0,0.0,0.713,36.938,0.021,0.0,36.959,0.0,0.0
2012/01/04 04:00:00,0.0,0.012,0.356,0.0,0.278,0.062,0.0,0.0,0.708,37.555,0.021,1.47,39.045,0.0,0.0
2012/01/04 05:00:00,0.0,0.012,0.358,0.0,0.272,0.062,0.0,0.0,0.704,37.777,0.03,0.0,37.807,0.0,0.0
2012/01/04 06:00:00,0.0,0.014,0.355,0.0,0.298,0.07,0.0,0.0,0.737,37.409,0.044,0.0,37.453,0.0,0.0
2012/01/04 07:00:00,0.0,0.036,0.371,0.0,0.403,0.181,0.0,0.0,0.991,39.038,0.063,1.47,40.571,0.059,0.059
2012/01/04 08:00:00,0.0,0.08,0.339,0.0,0.469,0.408,0.0,0.0,1.296,35.667,0.083,0.0,35.75,0.0,0.0
2012/01/04 09:00:00,0.0,0.073,0.332,0.0,0.469,0.373,0.0,0.0,1.248,34.989,0.123,0.0,35.111,0.045,0.045
2012/01/04 10:00:00,0.0,0.034,0.305,0.0,0.495,0.171,0.0,0.0,1.004,32.068,0.157,7.802,40.027,11.126,11.126
2012/01/04 11:00:00,0.0,0.026,0.305,0.0,0.547,0.131,0.0,0.0,1.009,32.097,0.163,1.479,33.74,1.097,1.097
2012/01/04 12:00:00,0.0,0.026,0.253,0.0,0.58,0.129,0.0,0.0,0.988,26.699,0.158,3.785,30.642,5.404,5.404
2012/01/04 13:00:00,0.0,0.026,0.232,0.0,0.632,0.13,0.0,0.0,1.019,24.463,0.155,1.591,26.209,2.868,2.868
2012/01/04 14:00:00,0.0,0.026,0.214,0.0,0.487,0.13,0.0,0.0,0.856,22.58,0.124,1.897,24.601,3.428,3.428
2012/01/04 15:00:00,0.0,0.027,0.193,0.0,0.485,0.135,0.0,0.0,0.839,20.378,0.114,1.47,21.963,1.31,1.31
2012/01/04 16:00:00,0.0,0.032,0.182,0.0,0.472,0.16,0.0,0.0,0.846,19.283,0.111,1.56,20.954,0.759,0.759
2012/01/04 17:00:00,0.0,0.049,0.175,0.0,0.546,0.251,0.0,0.0,1.022,18.549,0.122,5.367,24.039,7.364,7.364
2012/01/04 18:00:00,0.0,0.089,0.213,0.0,0.705,0.452,0.0,0.0,1.46,22.657,0.129,0.0,22.786,0.507,0.507
2012/01/04 19:00:00,0.0,0.14,0.192,0.0,0.684,0.711,0.0,0.0,1.727,20.396,0.102,1.47,21.968,0.547,0.547
2012/01/04 20:00:00,0.0,0.166,0.191,0.0,0.621,0.841,0.0,0.0,1.818,20.284,0.091,1.558,21.933,0.741,0.741
2012/01/04 21:00:00,0.0,0.143,0.2,0.0,0.606,0.728,0.0,0.0,1.677,21.285,0.081,0.0,21.366,0.0,0.0
2012/01/04 22:00:00,0.0,0.117,0.208,0.0,0.586,0.592,0.0,0.0,1.504,22.181,0.076,5.205,27.462,6.764,6.764
2012/01/04 23:00:00,0.0,0.088,0.217,0.0,0.505,0.447,0.0,0.0,1.257,23.109,0.063,7.202,30.374,11.212,11.212
2012/01/05 00:00:00,0.0,0.061,0.238,0.0,0.77,0.31,0.0,0.0,1.38,25.375,0.054,3.17,28.599,2.615,2.615
2012/01/05 01:00:00,0.0,0.03,0.261,0.0,0.324,0.154,0.0,0.0,0.769,27.76,0.039,0.0,27.799,0.0,0.0
2012/01/05 02:00:00,0.0,0.018,0.275,0.0,0.298,0.092,0.0,0.0,0.684,29.265,0.025,0.0,29.29,0.0,0.0
2012/01/05 03:00:00,0.0,0.012,0.285,0.0,0.288,0.062,0.0,0.0,0.647,30.325,0.021,1.47,31.817,0.0,0.0
2012/01/05 04:00:00,0.0,0.012,0.294,0.0,0.277,0.062,0.0,0.0,0.645,31.183,0.021,0.0,31.203,0.0,0.0
2012/01/05 05:00:00,0.0,0.012,0.299,0.0,0.271,0.062,0.0,0.0,0.643,31.693,0.03,0.0,31.723,0.0,0.0
2012/01/05 06:00:00,0.0,0.014,0.297,0.0,0.296,0.07,0.0,0.0,0.677,31.462,0.044,1.47,32.977,0.906,0.906
2012/01/05 07:00:00,0.0,0.036,0.314,0.0,0.397,0.181,0.0,0.0,0.928,33.288,0.063,1.47,34.821,0.125,0.125
2012/01/05 08:00:00,0.0,0.08,0.274,0.0,0.457,0.408,0.0,0.0,1.219,28.979,0.083,8.099,37.161,11.821,11.821
2012/01/05 09:00:00,0.0,0.073,0.277,0.0,0.471,0.373,0.0,0.0,1.194,29.297,0.123,0.0,29.42,0.625,0.625
2012/01/05 10:00:00,0.0,0.034,0.254,0.0,0.459,0.171,0.0,0.0,0.917,26.917,0.157,1.47,28.544,0.222,0.222
2012/01/05 11:00:00,0.0,0.026,0.241,0.0,0.473,0.131,0.0,0.0,0.871,25.563,0.163,0.0,25.726,0.016,0.016
2012/01/05 12:00:00,0.0,0.026,0.201,0.0,0.603,0.129,0.0,0.0,0.958,21.269,0.158,1.724,23.15,2.973,2.973
2012/01/05 13:00:00,0.0,0.026,0.186,0.0,0.486,0.13,0.0,0.0,0.827,19.766,0.155,1.471,21.392,0.429,0.429
2012/01/05 14:00:00,0.0,0.026,0.177,0.0,0.529,0.13,0.0,0.0,0.861,18.797,0.124,1.52,20.441,2.297,2.297
2012/01/05 15:00:00,0.0,0.027,0.167,0.0,0.465,0.135,0.0,0.0,0.793,17.816,0.114,0.0,17.93,0.0,0.0
2012/01/05 16:00:00,0.0,0.032,0.169,0.0,0.45,0.16,0.0,0.0,0.811,17.997,0.111,0.444,18.552,0.164,0.164
2012/01/05 17:00:00,0.0,0.049,0.173,0.0,0.526,0.251,0.0,0.0,1.0,18.482,0.122,1.032,19.636,0.127,0.127
2012/01/05 18:00:00,0.0,0.089,0.2,0.0,0.789,0.452,0.0,0.0,1.529,21.3,0.129,1.693,23.122,2.433,2.433
2012/01/05 19:00:00,0.0,0.14,0.183,0.0,0.666,0.711,0.0,0.0,1.699,19.499,0.102,0.0,19.601,0.0,0.0
2012/01/05 20:00:00,0.0,0.166,0.185,0.0,0.603,0.841,0.0,0.0,1.794,19.778,0.091,1.471,21.339,0.0,0.0
2012/01/05 21:00:00,0.0,0.143,0.194,0.0,0.587,0.728,0.0,0.0,1.652,20.683,0.081,0.0,20.764,0.026,0.026
2012/01/05 22:00:00,0.0,0.117,0.203,0.0,0.567,0.592,0.0,0.0,1.479,21.736,0.076,0.0,21.812,0.0,0.0
2012/01/05 23:00:00,0.0,0.088,0.215,0.0,0.489,0.447,0.0,0.0,1.238,22.928,0.063,1.471,24.461,0.0,0.0
2012/01/06 00:00:00,0.0,0.061,0.227,0.0,0.401,0.31,0.0,0.0,0.999,24.224,0.054,0.0,24.278,0.0,0.0
2012/01/06 01:00:00,0.0,0.03,0.23,0.0,0.732,0.154,0.0,0.0,1.146,24.52,0.039,5.481,30.039,7.284,7.284
2012/01/06 02:00:00,0.0,0.018,0.238,0.0,0.407,0.092,0.0,0.0,0.756,25.456,0.025,1.59,27.07,0.79,0.79
2012/01/06 03:00:00,0.0,0.012,0.247,0.0,0.288,0.062,0.0,0.0,0.608,26.319,0.021,0.0,26.34,0.04,0.04
2012/01/06 04:00:00,0.0,0.012,0.247,0.0,0.277,0.062,0.0,0.0,0.598,26.325,0.021,0.287,26.633,0.0,0.0
2012/01/06 05:00:00,0.0,0.012,0.246,0.0,0.271,0.062,0.0,0.0,0.591,26.233,0.03,1.183,27.447,0.601,0.601
2012/01/06 06:00:00,0.0,0.014,0.244,0.0,0.296,0.07,0.0,0.0,0.624,26.0,0.044,0.0,26.044,0.0,0.0
2012/01/06 07:00:00,0.0,0.036,0.255,0.0,0.397,0.181,0.0,0.0,0.869,27.175,0.063,1.47,28.708,0.0,0.0
2012/01/06 08:00:00,0.0,0.08,0.233,0.0,0.457,0.408,0.0,0.0,1.178,24.767,0.083,0.0,24.851,0.095,0.095
2012/01/06 09:00:00,0.0,0.073,0.232,0.0,0.452,0.373,0.0,0.0,1.13,24.737,0.123,1.47,26.33,0.237,0.237
2012/01/06 10:00:00,0.0,0.034,0.222,0.0,0.459,0.171,0.0,0.0,0.885,23.661,0.157,1.771,25.589,2.541,2.541
2012/01/06 11:00:00,0.0,0.026,0.208,0.0,0.473,0.131,0.0,0.0,0.837,22.12,0.163,1.47,23.754,0.962,0.962
2012/01/06 12:00:00,0.0,0.026,0.174,0.0,0.488,0.129,0.0,0.0,0.817,18.54,0.158,0.0,18.698,0.01,0.01
2012/01/06 13:00:00,0.0,0.026,0.154,0.0,0.486,0.13,0.0,0.0,0.796,16.479,0.155,1.732,18.366,2.124,2.124
2012/01/06 14:00:00,0.0,0.026,0.137,0.0,0.463,0.13,0.0,0.0,0.756,14.656,0.124,1.543,16.323,0.616,0.616
2012/01/06 15:00:00,0.0,0.027,0.116,0.0,0.465,0.135,0.0,0.0,0.742,12.361,0.114,0.0,12.475,0.0,0.0
2012/01/06 16:00:00,0.0,0.032,0.106,0.0,0.45,0.16,0.0,0.0,0.748,11.342,0.111,1.505,12.957,0.294,0.294
2012/01/06 17:00:00,0.0,0.049,0.103,0.0,0.526,0.251,0.0,0.0,0.93,11.075,0.122,0.0,11.197,1.406,1.406
2012/01/06 18:00:00,0.0,0.089,0.134,0.0,0.686,0.452,0.0,0.0,1.361,14.413,0.129,1.595,16.138,1.016,1.016
2012/01/06 19:00:00,0.0,0.14,0.104,0.0,0.666,0.711,0.0,0.0,1.62,11.119,0.102,19.105,30.326,27.09,27.09
2012/01/06 20:00:00,0.0,0.166,0.125,0.0,0.603,0.841,0.0,0.0,1.735,13.463,0.091,0.0,13.554,0.632,0.632
2012/01/06 21:00:00,0.0,0.143,0.139,0.0,0.587,0.728,0.0,0.0,1.597,14.912,0.081,3.423,18.416,3.429,3.429
2012/01/06 22:00:00,0.0,0.117,0.15,0.0,0.567,0.592,0.0,0.0,1.426,16.154,0.076,3.685,19.914,4.404,4.404
2012/01/06 23:00:00,0.0,0.088,0.171,0.0,0.489,0.447,0.0,0.0,1.195,18.423,0.063,0.0,18.486,0.0,0.0
2012/01/07 00:00:00,0.0,0.061,0.186,0.0,0.401,0.31,0.0,0.0,0.958,20.002,0.054,0.0,20.056,0.0,0.0
2012/01/07 01:00:00,0.0,0.03,0.199,0.0,0.324,0.154,0.0,0.0,0.708,21.447,0.039,1.471,22.957,0.0,0.0
2012/01/07 02:00:00,0.0,0.018,0.208,0.0,0.298,0.092,0.0,0.0,0.617,22.391,0.025,0.0,22.416,0.978,0.978
2012/01/07 03:00:00,0.0,0.012,0.215,0.0,0.288,0.062,0.0,0.0,0.576,23.068,0.021,1.471,24.56,0.0,0.0
2012/01/07 04:00:00,0.0,0.012,0.221,0.0,0.277,0.062,0.0,0.0,0.572,23.687,0.021,0.0,23.708,0.0,0.0
2012/01/07 05:00:00,0.0,0.012,0.227,0.0,0.271,0.062,0.0,0.0,0.571,24.343,0.03,0.0,24.373,0.067,0.067
2012/01/07 06:00:00,0.0,0.014,0.231,0.0,0.296,0.07,0.0,0.0,0.611,24.767,0.044,1.47,26.282,0.0,0.0
2012/01/07 07:00:00,0.0,0.036,0.249,0.0,0.397,0.181,0.0,0.0,0.863,26.656,0.063,1.679,28.398,2.334,2.334
2012/01/07 08:00:00,0.0,0.08,0.231,0.0,0.457,0.408,0.0,0.0,1.176,24.723,0.083,0.0,24.806,0.0,0.0
2012/01/07 09:00:00,0.0,0.073,0.229,0.0,0.554,0.373,0.0,0.0,1.23,24.53,0.123,1.471,26.124,2.433,2.433
2012/01/07 10:00:00,0.0,0.034,0.198,0.0,0.53,0.171,0.0,0.0,0.932,21.138,0.157,1.471,22.766,1.681,1.681
2012/01/07 11:00:00,0.0,0.026,0.187,0.0,0.473,0.131,0.0,0.0,0.816,20.009,0.163,1.471,21.643,0.0,0.0
2012/01/07 12:00:00,0.0,0.026,0.157,0.0,0.488,0.129,0.0,0.0,0.8,16.843,0.158,0.0,17.0,0.0,0.0
2012/01/07 13:00:00,0.0,0.026,0.149,0.0,0.486,0.13,0.0,0.0,0.79,15.923,0.155,1.871,17.949,2.855,2.855
2012/01/07 14:00:00,0.0,0.026,0.144,0.0,0.463,0.13,0.0,0.0,0.762,15.439,0.124,1.493,17.056,0.193,0.193
2012/01/07 15:00:00,0.0,0.027,0.139,0.0,0.465,0.135,0.0,0.0,0.765,14.928,0.114,0.0,15.042,0.004,0.004
2012/01/07 16:00:00,0.0,0.032,0.147,0.0,0.45,0.16,0.0,0.0,0.789,15.773,0.111,1.494,17.377,0.209,0.209
2012/01/07 17:00:00,0.0,0.049,0.157,0.0,0.526,0.251,0.0,0.0,0.984,16.887,0.122,0.0,17.009,0.0,0.0
2012/01/07 18:00:00,0.0,0.089,0.188,0.0,0.686,0.452,0.0,0.0,1.415,20.239,0.129,0.0,20.368,0.078,0.078
2012/01/07 19:00:00,0.0,0.14,0.173,0.0,0.666,0.711,0.0,0.0,1.689,18.587,0.102,1.471,20.161,0.005,0.005
2012/01/07 20:00:00,0.0,0.166,0.175,0.0,0.603,0.841,0.0,0.0,1.784,18.829,0.091,0.0,18.92,0.031,0.031
2012/01/07 21:00:00,0.0,0.143,0.186,0.0,0.587,0.728,0.0,0.0,1.644,20.014,0.081,1.471,21.567,0.678,0.678
2012/01/07 22:00:00,0.0,0.117,0.2,0.0,0.567,0.592,0.0,0.0,1.475,21.47,0.076,1.618,23.164,2.04,2.04
2012/01/07 23:00:00,0.0,0.088,0.216,0.0,0.489,0.447,0.0,0.0,1.24,23.283,0.063,0.0,23.346,0.0,0.0
2012/01/08 00:00:00,0.0,0.061,0.232,0.0,0.401,0.31,0.0,0.0,1.005,24.971,0.054,1.668,26.692,1.925,1.925
2012/01/08 01:00:00,0.0,0.03,0.244,0.0,0.324,0.154,0.0,0.0,0.752,26.182,0.039,4.997,31.218,6.503,6.503
2012/01/08 02:00:00,0.0,0.018,0.261,0.0,0.298,0.092,0.0,0.0,0.67,28.035,0.025,0.0,28.06,0.0,0.0
2012/01/08 03:00:00,0.0,0.012,0.269,0.0,0.288,0.062,0.0,0.0,0.631,28.806,0.021,1.471,30.298,0.0,0.0
2012/01/08 04:00:00,0.0,0.012,0.273,0.0,0.277,0.062,0.0,0.0,0.624,29.196,0.021,0.0,29.216,0.0,0.0
2012/01/08 05:00:00,0.0,0.012,0.276,0.0,0.271,0.062,0.0,0.0,0.62,29.481,0.03,1.47,30.982,0.0,0.0
2012/01/08 06:00:00,0.0,0.014,0.277,0.0,0.296,0.07,0.0,0.0,0.656,29.544,0.044,0.0,29.588,0.0,0.0
2012/01/08 07:00:00,0.0,0.036,0.297,0.0,0.397,0.181,0.0,0.0,0.911,31.659,0.063,0.0,31.722,0.0,0.0
2012/01/08 08:00:00,0.0,0.08,0.263,0.0,0.457,0.408,0.0,0.0,1.208,28.021,0.083,3.374,31.479,2.996,2.996
2012/01/08 09:00:00,0.0,0.073,0.247,0.0,0.452,0.373,0.0,0.0,1.145,26.37,0.123,6.394,32.887,10.009,10.009
2012/01/08 10:00:00,0.0,0.034,0.215,0.0,0.459,0.171,0.0,0.0,0.878,22.916,0.157,3.511,26.584,4.041,4.041
2012/01/08 11:00:00,0.0,0.026,0.203,0.0,0.545,0.131,0.0,0.0,0.905,21.717,0.163,1.529,23.41,1.714,1.714
2012/01/08 12:00:00,0.0,0.026,0.169,0.0,0.521,0.129,0.0,0.0,0.845,18.062,0.158,0.0,18.22,0.839,0.839
2012/01/08 13:00:00,0.0,0.026,0.16,0.0,0.486,0.13,0.0,0.0,0.801,17.068,0.155,1.471,18.694,0.0,0.0
2012/01/08 14:00:00,0.0,0.026,0.152,0.0,0.463,0.13,0.0,0.0,0.77,16.26,0.124,0.0,16.384,0.0,0.0
2012/01/08 15:00:00,0.0,0.027,0.139,0.0,0.465,0.135,0.0,0.0,0.765,14.919,0.114,1.471,16.504,0.877,0.877
2012/01/08 16:00:00,0.0,0.032,0.14,0.0,0.45,0.16,0.0,0.0,0.782,15.014,0.111,0.0,15.124,0.0,0.0
2012/01/08 17:00:00,0.0,0.049,0.143,0.0,0.719,0.251,0.0,0.0,1.162,15.302,0.122,3.318,18.742,3.213,3.213
