,,,,,Central Air Conditioner,Central Air Conditioner,Central Air Conditioner,Central Air Conditioner,Central Air Conditioner,Room Air Conditioner,Room Air Conditioner,Room Air Conditioner,,,,,,
Location,Location Name,Vintage,Heating Fuel,No Air Conditioner,SEER 8,SEER 10,SEER 13,SEER 15,None,EER 8.5,EER 10.7,None,Check Sum,Source,,hasASHP,not has ASHP,
CR11,California,1970s,Fuel Oil,0.382292515897603,5.71353441521482E-02,0.264917947633874,0.169143135269189,3.00239291235668E-02,0.478779643821222,3.21623759745397E-02,6.43247519490794E-02,0.903512872076381,1,RECS, Engineering judgment,,,,
CR11,California,1980s,Fuel Oil,0.307079323958245,8.56781522671899E-02,0.277052429747654,0.181374540386309,3.26978934379756E-02,0.423196984160871,3.87058867342089E-02,7.74117734684178E-02,0.883882339797373,1,RECS, Engineering judgment,,,,
CR11,California,1990s,Fuel Oil,0.307343005733901,2.09140791620101E-02,0.389337298996845,0.207785047200089,3.16851112332234E-02,0.350278463407832,1.43118192246435E-02,2.86236384492871E-02,0.957064542326069,1,RECS, Engineering judgment,,,,
CR11,California,2000s,Fuel Oil,0.195731930132281,0,0.370858510975705,0.357494539787779,0.046792100965751,0.224854848270766,9.70763937949497E-03,1.94152787589899E-02,0.970877081861515,1,RECS, Engineering judgment,,,,
CR12,Hawaii,pre-1950,Fuel Oil,0.23657049589554,0,0,0,0,1,0.254476501368153,0.508953002736306,0.23657049589554,1,RECS, Engineering judgment,,,,
CR12,Hawaii,1950s,Fuel Oil,0.666652693355691,0,0,0,0,1,0.111115768881436,0.222231537762873,0.666652693355691,1,RECS, Engineering judgment,,,,
CR12,Hawaii,1960s,Fuel Oil,0,0,0,0,0,1,0.333333333333333,0.666666666666667,0,1,RECS, Engineering judgment,,,,
CR12,Hawaii,1970s,Fuel Oil,0.410363647149552,0,0,0,0,1,0.196545450950149,0.393090901900299,0.410363647149552,1,RECS, Engineering judgment,,,,
CR12,Hawaii,1980s,Fuel Oil,0.816600936368459,0,0,0,0,1,6.11330212105138E-02,0.122266042421028,0.816600936368459,1,RECS, Engineering judgment,,,,
CR12,Hawaii,1990s,Fuel Oil,0.428704856787049,6.13011987501918E-03,0.114118546467118,6.09038168836424E-02,9.28721406323239E-03,0.809560302710988,0.12695181530798,0.253903630615959,0.619144554076061,1,RECS, Engineering judgment,,,,
CR12,Hawaii,2000s,Fuel Oil,1,0,0,0,0,1,0,0,1,1,RECS, Engineering judgment,,,,
CR01,Alaska,pre-1950,Electricity,1,0,0,0,0,1,0,0,1,1,RECS, Engineering judgment,,0,1,
CR01,Alaska,1950s,Electricity,1,0,0,0,0,1,0,0,1,1,RECS, Engineering judgment,,0,1,
CR01,Alaska,1960s,Electricity,1,0,0,0,0,1,0,0,1,1,RECS, Engineering judgment,,0,1,
CR01,Alaska,1970s,Electricity,0.65703195807227,2.21811289833292E-02,0.10284665741783,6.56648831948885E-02,1.16559137668401E-02,0.797651416637112,4.68731528549474E-02,9.37463057098948E-02,0.859380541435158,1,RECS, Engineering judgment,,0,1,
CR01,Alaska,1980s,Electricity,1,0,0,0,0,1,0,0,1,1,RECS, Engineering judgment,,0,1,
CR01,Alaska,1990s,Electricity,0.735432016075017,8.51625727009527E-03,0.158538971638016,8.46105107055917E-02,1.29022443112805E-02,0.735432016075017,0,0,1,1,RECS, Engineering judgment,,0,1,
CR01,Alaska,2000s,Electricity,0.5,0,0,0,0,1,0,0,1,0.5,RECS, Engineering judgment,,0.5,0.5,
CR02,Upper Midwest,pre-1950,Electricity,0.230846993644529,1.71909288266699E-02,0.138097668111149,9.30240940340227E-02,0.015876001438294,0.735811307589864,9.06519080367785E-02,0.181303816073557,0.728044275889665,0.766991410165,RECS, Engineering judgment,,0.233008589835,0.766991410165,
CR02,Upper Midwest,1950s,Electricity,0.186420764985307,4.65397122825767E-02,0.2751736351031,0.169362788182152,2.76589422011478E-02,0.481264922231024,6.49395318272291E-02,0.129879063654458,0.805181404518313,0.89997443823597,RECS, Engineering judgment,,0.10002556176403,0.89997443823597,
CR02,Upper Midwest,1960s,Electricity,0.135931646200454,5.15925666270866E-02,0.305866895833853,0.198605172640088,3.52218445188783E-02,0.408713520380094,2.94803811422318E-02,5.89607622844636E-02,0.911558856573305,0.815659269247055,RECS, Engineering judgment,,0.184340730752945,0.815659269247055,
CR02,Upper Midwest,1970s,Electricity,0.093466576703825,4.70502347496412E-02,0.218156586094498,0.139287236977401,2.47243266726222E-02,0.570781615505837,4.15412130741215E-02,0.083082426148243,0.875376360777635,0.647308600420352,RECS, Engineering judgment,,0.352691399579647,0.647308600420353,
CR02,Upper Midwest,1980s,Electricity,0.114365723178269,0.124609628916591,0.402942868721456,0.263789701042727,4.75555583289661E-02,0.16110224299026,1.55788399373304E-02,3.11576798746608E-02,0.953263480188009,1,RECS, Engineering judgment,,0,1,
CR02,Upper Midwest,1990s,Electricity,1.90748765170688E-02,0.030542674020789,0.568583589804686,0.303446827080701,4.62725619527476E-02,5.11543471410767E-02,1.06931568746693E-02,2.13863137493385E-02,0.967920529375992,1,RECS, Engineering judgment,,0,1,
CR02,Upper Midwest,2000s,Electricity,5.54233493079497E-02,0,0.178378399348962,0.171950492967155,0.022506427182933,0.62716468050095,0,0,1,0.428258668807,RECS, Engineering judgment,,0.571741331193,0.428258668807,
CR03,Mountain North,pre-1950,Electricity,0.555896047483748,8.18444810999421E-03,6.57470698740509E-02,4.42879426863502E-02,7.55842289128255E-03,0.874222116438322,0.106108689651525,0.212217379303049,0.681673931045426,1,RECS, Engineering judgment,,0,1,
CR03,Mountain North,1950s,Electricity,-2.99926750102486E-13,0,0,0,0,1,0,0,1,-2.99926750102486E-13,RECS, Engineering judgment,,1.0000000000003,-2.99982261253717E-13,
CR03,Mountain North,1960s,Electricity,0.530945967825025,3.76022203472123E-02,0.222925029049129,0.144749446517902,2.56707437760769E-02,0.56905256030968,1.27021974948853E-02,2.54043949897705E-02,0.961893407515344,1,RECS, Engineering judgment,,0,1,
CR03,Mountain North,1970s,Electricity,0.395034277011226,4.93700586811098E-02,0.228912852708734,0.146154830038471,2.59433659613696E-02,0.549618892610316,5.15282051996966E-02,0.103056410399393,0.84541538440091,1,RECS, Engineering judgment,,0,1,
CR03,Mountain North,1980s,Electricity,0.267686177536954,0.070610435756509,0.228328836164374,0.149477258705055,2.69475057862505E-02,0.524635963587812,8.56499286836193E-02,0.171299857367239,0.743050213949142,1,RECS, Engineering judgment,,0,1,
CR03,Mountain North,1990s,Electricity,0.314985845179751,2.08094935579018E-02,0.387390329383597,0.206745970866976,3.15266626362808E-02,0.353527543555245,1.28472327918311E-02,2.56944655836623E-02,0.961458301624507,1,RECS, Engineering judgment,,0,1,
CR03,Mountain North,2000s,Electricity,0.259219638533866,0,0.354417106525796,0.34164560510425,4.47176498360876E-02,0.259219638533866,0,0,1,1,RECS, Engineering judgment,,0,1,
CR04,New England,pre-1950,Electricity,0.324210261295736,6.41073247559873E-03,5.14985091667146E-02,3.46899569330938E-02,5.92037806853274E-03,0.90148042335606,0.192423387353441,0.384846774706883,0.422729837939676,1,RECS, Engineering judgment,,0,1,
CR04,New England,1950s,Electricity,0.394086370213039,1.39962676726146E-02,8.27552140839349E-02,5.09338541412762E-02,8.31809952408256E-03,0.843996564578092,0.149970064788351,0.299940129576702,0.550089805634947,1,RECS, Engineering judgment,,0,1,
CR04,New England,1960s,Electricity,0.31485050654806,1.99891475066024E-02,0.118505802248644,7.69480634714673E-02,1.36464357478358E-02,0.770910551025451,0.152020014825797,0.304040029651594,0.543939955522609,1,RECS, Engineering judgment,,0,1,
CR04,New England,1970s,Electricity,0.259553546973432,1.78888770301683E-02,8.29448856680907E-02,5.29581258716175E-02,9.40038751886618E-03,0.836807723911257,0.192418058979275,0.38483611795855,0.422745823062175,1,RECS, Engineering judgment,,0,1,
CR04,New England,1980s,Electricity,0.298672895987766,4.32528365684666E-02,0.139864167791592,9.15631715369515E-02,0.016506852722447,0.708812971380542,0.136713358464259,0.273426716928517,0.589859924607224,1,RECS, Engineering judgment,,0,1,
CR04,New England,1990s,Electricity,0.222900510223307,1.19012601539839E-02,0.221554315019888,0.118241108474336,1.80305692100223E-02,0.63027274714177,0.135790745639487,0.271581491278975,0.592627763081538,1,RECS, Engineering judgment,,0,1,
CR04,New England,2000s,Electricity,0.253427855536428,0,0.193703336062919,0.186723192084722,2.44400109211803E-02,0.595133460931179,0.113901868464917,0.227803736929834,0.658294394605249,1,RECS, Engineering judgment,,0,1,
CR05,Great Lakes,pre-1950,Electricity,0.158997743326092,1.42351820525293E-02,0.1143536493236,7.70298642497748E-02,0.013146338573034,0.781234965801061,0.116819478367323,0.233638956734646,0.649541564898031,0.728221212627,RECS, Engineering judgment,,0.271778787373,0.728221212627,
CR05,Great Lakes,1950s,Electricity,0.143657605787876,4.01464922235554E-02,0.237372679373652,0.146097204413958,2.38593977815771E-02,0.552524226207258,6.96747165194404E-02,0.139349433038881,0.790975850441679,0.80015752913894,RECS, Engineering judgment,,0.19984247086106,0.80015752913894,
CR05,Great Lakes,1960s,Electricity,0.163249643193971,5.08210149242719E-02,0.301292746111452,0.195635090530279,3.46951121639784E-02,0.417556036270018,6.04963945494897E-02,0.120992789098979,0.818510816351531,0.927182790572422,RECS, Engineering judgment,,7.28172094275782E-02,0.927182790572422,
CR05,Great Lakes,1970s,Electricity,0.136225023544738,5.64950975975604E-02,0.261949333271993,0.1672477531516,2.96874873385071E-02,0.484620328640339,5.45074594692618E-02,0.109014918938524,0.836477621592215,0.815127073312185,RECS, Engineering judgment,,0.184872926687815,0.815127073312185,
CR05,Great Lakes,1980s,Electricity,0.12044495914833,7.30187144909754E-02,0.236116346249941,0.154575413100633,0.027866592383531,0.50842293377492,2.79314216097718E-02,5.58628432195436E-02,0.916205735170684,0.695816290202726,RECS, Engineering judgment,,0.304183709797274,0.695816290202726,
CR05,Great Lakes,1990s,Electricity,0,2.64426449189903E-02,0.492257290954178,0.262712318339504,4.00609627164818E-02,0.178526783070846,7.82332356728181E-03,1.56466471345636E-02,0.976530029298155,0.844943187631,RECS, Engineering judgment,,0.155056812369,0.844943187631,
CR05,Great Lakes,2000s,Electricity,4.79243485608241E-02,0,0.105037097065901,0.101252061271093,1.32527805230254E-02,0.780458061139981,8.86693900305222E-03,1.77338780061044E-02,0.973399182990843,0.29406710443,RECS, Engineering judgment,,0.70593289557,0.29406710443,
CR06,Pacific Northwest,pre-1950,Electricity,0.636954571771925,0,0,0,0,1,0.090763583743625,0.18152716748725,0.727709248769125,0.9092453230028,RECS, Engineering judgment,,0.0907546769972,0.9092453230028,
CR06,Pacific Northwest,1950s,Electricity,0.463479458846574,1.16647325187536E-02,6.89696324335131E-02,4.24491584902798E-02,6.93244858432098E-03,0.869984027973132,0.104975474159477,0.209950948318954,0.685073577521569,0.908421853351873,RECS, Engineering judgment,,9.15781466481275E-02,0.908421853351873,
CR06,Pacific Northwest,1960s,Electricity,0.597511104055555,0,0,0,0,1,2.40232623005148E-02,4.80465246010296E-02,0.927930213098456,0.669580890957099,RECS, Engineering judgment,,0.330419109042901,0.669580890957099,
CR06,Pacific Northwest,1970s,Electricity,0.322200842722814,0,0,0,0,1,7.73246243942107E-02,0.154649248788421,0.768026126817368,0.554174715905446,RECS, Engineering judgment,,0.445825284094554,0.554174715905446,
CR06,Pacific Northwest,1980s,Electricity,0.493960973532925,0,0,0,0,1,8.32981509906148E-02,0.16659630198123,0.750105547028156,0.743855426504769,RECS, Engineering judgment,,0.256144573495231,0.743855426504769,
CR06,Pacific Northwest,1990s,Electricity,0.340340661021626,0,0,0,0,1,4.26977744131248E-02,8.53955488262495E-02,0.871906676760626,0.468433984261,RECS, Engineering judgment,,0.531566015739,0.468433984261,
CR06,Pacific Northwest,2000s,Electricity,0.356041696053839,0,0.045307122952908,4.36744704241647E-02,5.71650753302802E-03,0.905301899089899,6.68991745696866E-02,0.133798349139373,0.79930247629094,0.651437320673,RECS, Engineering judgment,,0.348562679327,0.651437320673,
CR07,Mid Atlantic,pre-1950,Electricity,0.147631018232959,0,0,0,0,1,0.17218900428868,0.344378008577361,0.483432987133959,0.664198031099,RECS, Engineering judgment,,0.335801968901,0.664198031099,
CR07,Mid Atlantic,1950s,Electricity,0.12647792883872,4.27457468882724E-02,0.252741196271781,0.155556158834197,2.54041566769686E-02,0.523552741328781,0.13235827083002,0.26471654166004,0.602925187509939,1,RECS, Engineering judgment,,0,1,
CR07,Mid Atlantic,1960s,Electricity,0.191613677440126,3.90000489147357E-02,0.231212065589617,0.150130376410009,2.66250304822456E-02,0.553032478603393,8.23427579764335E-02,0.164685515952867,0.752971726070699,0.885609472766034,RECS, Engineering judgment,,0.114390527233966,0.885609472766034,
CR07,Mid Atlantic,1970s,Electricity,9.49942967158314E-02,4.03739933098896E-02,0.187201032988572,0.119522931262771,0.021216042916334,0.631685999522433,8.07349873956321E-02,0.161469974791264,0.757795037813104,0.705513259380294,RECS, Engineering judgment,,0.294486740619706,0.705513259380294,
CR07,Mid Atlantic,1980s,Electricity,0.14335369919073,0.033884052374888,0.109568878316654,7.17301232962561E-02,1.29313845418344E-02,0.771885561470367,0.067990686883085,0.13598137376617,0.796027939350745,0.575440198369618,RECS, Engineering judgment,,0.424559801630382,0.575440198369618,
CR07,Mid Atlantic,1990s,Electricity,9.14974945678684E-02,2.10626282140109E-02,0.392102693840505,0.209260908104239,0.031910165045049,0.345663604796197,4.03175025497761E-02,8.06350050995521E-02,0.879047492350672,0.866786397421,RECS, Engineering judgment,,0.133213602579,0.866786397421,
CR07,Mid Atlantic,2000s,Electricity,4.08966090268282E-02,0,0,0,0,1,1.74417899167239E-02,3.48835798334477E-02,0.947674630249828,9.32219787769999E-02,RECS, Engineering judgment,,0.906778021223,0.093221978777,
CR08,Zone 4A,pre-1950,Electricity,0.115933830419267,1.46014231295111E-02,0.117295726462518,7.90116794691723E-02,0.013484566014003,0.775606604924796,0.10814941818351,0.21629883636702,0.675551745449471,0.664775480045,RECS, Engineering judgment,,0.335224519955,0.664775480045,
CR08,Zone 4A,1950s,Electricity,4.48102198993155E-02,3.13022807425567E-02,0.185079837336506,0.113912211378337,1.86032085580083E-02,0.651102461984592,7.16285410360529E-02,0.143257082072106,0.785114376891841,0.608593381022883,RECS, Engineering judgment,,0.391406618977117,0.608593381022883,
CR08,Zone 4A,1960s,Electricity,5.28170153814284E-02,2.19068315001065E-02,0.129874805355681,8.43301726685518E-02,0.014955623715625,0.748932566760036,4.67791088352582E-02,9.35582176705164E-02,0.859662673494225,0.444221775127167,RECS, Engineering judgment,,0.555778224872833,0.444221775127167,
CR08,Zone 4A,1970s,Electricity,1.37305411244039E-02,4.64381193179132E-02,0.215318406570165,0.137475134069726,2.44026674508155E-02,0.57636567259138,3.11429575121484E-02,6.22859150242969E-02,0.906571127463555,0.530793741069469,RECS, Engineering judgment,,0.469206258930531,0.530793741069469,
CR08,Zone 4A,1980s,Electricity,5.15680028992402E-02,2.46194418314803E-02,7.96104490812496E-02,0.052117603246472,9.39567280813614E-03,0.834256833032662,0.018853935601256,0.037707871202512,0.943438193196232,0.273872976670346,RECS, Engineering judgment,,0.726127023329654,0.273872976670346,
CR08,Zone 4A,1990s,Electricity,5.83214983727857E-03,1.17170153529828E-02,0.218124406745166,0.116410604038744,1.77514358583389E-02,0.635996538004769,1.41346423128301E-02,2.82692846256601E-02,0.95759607306151,0.412239538771,RECS, Engineering judgment,,0.587760461229,0.412239538771,
CR08,Zone 4A,2000s,Electricity,0.001993043828585,0,0.237340576083357,0.228787954189474,2.99458253503302E-02,0.503925644376839,9.44827263408446E-03,1.88965452681689E-02,0.971655182097747,0.526412217354,RECS, Engineering judgment,,0.473587782646,0.526412217354,
CR09,Southeast,pre-1950,Electricity,0.064586527088697,1.39734639206309E-02,0.112251222858922,7.56136468738781E-02,1.29046391581658E-02,0.785257027188403,0.121350810271235,0.242701620542471,0.635947569186294,0.643381930714,RECS, Engineering judgment,,0.356618069286,0.643381930714,
CR09,Southeast,1950s,Electricity,6.77615349270856E-02,3.55325752079236E-02,0.210092142924552,0.129306686985233,2.11173081167033E-02,0.603951286765588,9.06262592918077E-02,0.181252518583615,0.728121222124577,0.735689026036921,RECS, Engineering judgment,,0.264310973963079,0.735689026036921,
CR09,Southeast,1960s,Electricity,3.19299024089659E-02,4.08110786977497E-02,0.241948768456079,0.157101921076736,2.78614064489122E-02,0.532276825320523,6.15077886448841E-02,0.123015577289768,0.815476634065348,0.684176443023095,RECS, Engineering judgment,,0.315823556976905,0.684176443023095,
CR09,Southeast,1970s,Electricity,2.54729293352615E-02,5.23822459463679E-02,0.242879382184361,0.155072091422369,2.75262337693973E-02,0.522140046677505,0.033925139435546,6.78502788710919E-02,0.898224581693362,0.605108300964395,RECS, Engineering judgment,,0.394891699035605,0.605108300964395,
CR09,Southeast,1980s,Electricity,0.025193083099925,8.36903482183501E-02,0.270624584059808,0.17716650092472,3.19392752460024E-02,0.436579291551119,0.034084879714972,0.068169759429944,0.897745360855084,0.690868430693722,RECS, Engineering judgment,,0.309131569306278,0.690868430693722,
CR09,Southeast,1990s,Electricity,6.76760715777269E-03,1.83243986533672E-02,0.341127707425092,0.182056116820072,2.77617104303847E-02,0.430730066671084,1.21747722237705E-02,0.024349544447541,0.963475683328688,0.612561857158,RECS, Engineering judgment,,0.387438142842,0.612561857158,
CR09,Southeast,2000s,Electricity,1.68216678876376E-02,0,0.316997401330888,0.305574327536821,3.99963165734852E-02,0.337431954558806,6.97164036405627E-03,1.39432807281125E-02,0.979085078907831,0.700304634421,RECS, Engineering judgment,,0.299695365579,0.700304634421,
CR10,Southwest,pre-1950,Electricity,-5.55111512312578E-17,0,0,0,0,1,0,0,1,-5.55111512312578E-17,RECS, Engineering judgment,,1,0,
CR10,Southwest,1950s,Electricity,0.446802264133217,3.48952754167663E-02,0.206324004025918,0.126987487655358,2.07385554939669E-02,0.61105467740799,5.47508044249243E-02,0.109501608849849,0.835747586725227,1,RECS, Engineering judgment,,0,1,
CR10,Southwest,1960s,Electricity,0.159198694042978,3.41581537117846E-02,0.202506855663078,0.131491539547366,2.33195062340004E-02,0.608523944843771,0.043595228378296,8.71904567565919E-02,0.869214314865112,0.681460434334096,RECS, Engineering judgment,,0.318539565665904,0.681460434334096,
CR10,Southwest,1970s,Electricity,0.247925930708331,8.44840216879332E-03,3.91724841524061E-02,0.02501059986686,4.43953268659365E-03,0.922928981125347,2.16862640658752E-02,4.33725281317505E-02,0.934941207802374,0.39005574178061,RECS, Engineering judgment,,0.60994425821939,0.39005574178061,
CR10,Southwest,1980s,Electricity,0.193168242208485,4.19498595087494E-02,0.135650807083552,0.088804861990276,1.60095893720669E-02,0.717584882045356,2.11111244744853E-02,4.22222489489706E-02,0.936666626576544,0.538916733586585,RECS, Engineering judgment,,0.461083266413415,0.538916733586585,
CR10,Southwest,1990s,Electricity,0.093462778752324,7.2723366371428E-03,0.135382097474515,7.22519408910194E-02,1.10176878211246E-02,0.774075937176198,8.78579706795797E-03,1.75715941359159E-02,0.973642608796126,0.34574423278,RECS, Engineering judgment,,0.65425576722,0.34574423278,
CR10,Southwest,2000s,Electricity,0.113297602665315,0,0.144187187639547,0.138991369384727,1.81924406271463E-02,0.69862900234858,3.19161777842157E-03,6.38323555684315E-03,0.990425146664735,0.424243453652,RECS, Engineering judgment,,0.575756546348,0.424243453652,
CR11,California,pre-1950,Electricity,0.552438297897112,1.17355283081181E-02,9.42735037614272E-02,6.35036593938823E-02,1.08378823609448E-02,0.819649426175628,6.81837586520717E-02,0.136367517304143,0.795448724043785,0.9373401476777,RECS, Engineering judgment,,0.0626598523223,0.9373401476777,
CR11,California,1950s,Electricity,0.393535301869434,2.81351235577879E-02,0.166353504217296,0.102386601418252,1.67209404214203E-02,0.686403830385244,6.48062307376268E-02,0.129612461475254,0.80558130778712,0.901550163697071,RECS, Engineering judgment,,9.84498363029295E-02,0.90155016369707,
CR11,California,1960s,Electricity,0.405378521439483,3.25727685583541E-02,0.193107888577648,0.125388612077717,2.22371761033774E-02,0.626693554682904,5.74290890820785E-02,0.114858178164157,0.827712732753764,0.950972234002815,RECS, Engineering judgment,,4.90277659971853E-02,0.950972234002815,
CR11,California,1970s,Electricity,0.382292515897603,4.96505678474396E-02,0.230213482183174,0.146985247717209,2.60907701199228E-02,0.547059932132254,3.21623759745397E-02,6.43247519490794E-02,0.903512872076381,0.931719711688968,RECS, Engineering judgment,,6.82802883110317E-02,0.931719711688968,
CR11,California,1980s,Electricity,0.307079323958245,6.95324786966653E-02,0.224843109468705,0.14719530045652,2.65361182371405E-02,0.531892993140969,3.87058867342089E-02,7.74117734684178E-02,0.883882339797373,0.891303991019902,RECS, Engineering judgment,,0.108696008980098,0.891303991019902,
CR11,California,1990s,Electricity,0.307343005733901,1.95889502879666E-02,0.364668649105723,0.194619659257048,0.029677523165531,0.391445218183732,1.43118192246435E-02,2.86236384492871E-02,0.957064542326069,0.9588332452241,RECS, Engineering judgment,,0.0411667547759,0.9588332452241,
CR11,California,2000s,Electricity,0.195731930132281,0,0.340093630415848,0.327838278728982,4.29104227657045E-02,0.289157668089466,9.70763937949497E-03,1.94152787589899E-02,0.970877081861515,0.9356971801813,RECS, Engineering judgment,,0.0643028198187,0.9356971801813,
CR12,Hawaii,pre-1950,Electricity,0.23657049589554,0,0,0,0,1,0.254476501368153,0.508953002736306,0.23657049589554,1,RECS, Engineering judgment,,0,1,
CR12,Hawaii,1950s,Electricity,0.666652693355691,0,0,0,0,1,0.111115768881436,0.222231537762873,0.666652693355691,1,RECS, Engineering judgment,,0,1,
CR12,Hawaii,1960s,Electricity,0,0,0,0,0,1,0.333333333333333,0.666666666666667,0,1,RECS, Engineering judgment,,0,1,
CR12,Hawaii,1970s,Electricity,0.410363647149552,0,0,0,0,1,0.196545450950149,0.393090901900299,0.410363647149552,1,RECS, Engineering judgment,,0,1,
CR12,Hawaii,1980s,Electricity,0.816600936368459,0,0,0,0,1,6.11330212105138E-02,0.122266042421028,0.816600936368459,1,RECS, Engineering judgment,,0,1,
CR12,Hawaii,1990s,Electricity,0.428704856787049,6.13011987501918E-03,0.114118546467118,6.09038168836424E-02,9.28721406323239E-03,0.809560302710988,0.12695181530798,0.253903630615959,0.619144554076061,1,RECS, Engineering judgment,,0,1,
CR12,Hawaii,2000s,Electricity,1,0,0,0,0,1,0,0,1,1,RECS, Engineering judgment,,0,1,
CR01,Alaska,pre-1950,Other Fuel,1,0,0,0,0,1,0,0,1,1,RECS, Engineering judgment,,,,
CR01,Alaska,1950s,Other Fuel,1,0,0,0,0,1,0,0,1,1,RECS, Engineering judgment,,,,
CR01,Alaska,1960s,Other Fuel,1,0,0,0,0,1,0,0,1,1,RECS, Engineering judgment,,,,
CR01,Alaska,1970s,Other Fuel,0.65703195807227,2.21811289833292E-02,0.10284665741783,6.56648831948885E-02,1.16559137668401E-02,0.797651416637112,4.68731528549474E-02,9.37463057098948E-02,0.859380541435158,1,RECS, Engineering judgment,,,,
CR01,Alaska,1980s,Other Fuel,1,0,0,0,0,1,0,0,1,1,RECS, Engineering judgment,,,,
CR01,Alaska,1990s,Other Fuel,0.735432016075017,8.51625727009527E-03,0.158538971638016,8.46105107055917E-02,1.29022443112805E-02,0.735432016075017,0,0,1,1,RECS, Engineering judgment,,,,
CR01,Alaska,2000s,Other Fuel,1,0,0,0,0,1,0,0,1,1,RECS, Engineering judgment,,,,
CR02,Upper Midwest,pre-1950,Other Fuel,0.230846993644529,3.23529482428443E-02,0.259896760315014,0.175069289737919,2.98782839493581E-02,0.502802717754864,9.06519080367785E-02,0.181303816073557,0.728044275889665,1,RECS, Engineering judgment,,,,
CR02,Upper Midwest,1950s,Other Fuel,0.186420764985306,5.55137745060577E-02,0.328234240821567,0.202020321392942,3.29923028124399E-02,0.381239360466994,6.49395318272291E-02,0.129879063654458,0.805181404518313,1,RECS, Engineering judgment,,,,
CR02,Upper Midwest,1960s,Other Fuel,0.135931646200454,6.76771749536135E-02,0.401224609961516,0.260522743762843,4.62026816948786E-02,0.224372789627149,2.94803811422318E-02,5.89607622844636E-02,0.911558856573305,1,RECS, Engineering judgment,,,,
CR02,Upper Midwest,1970s,Other Fuel,0.093466576703825,8.57117034655218E-02,0.397417201335533,0.25374042054976,0.045040458722996,0.21809021592619,4.15412130741215E-02,0.083082426148243,0.875376360777635,1,RECS, Engineering judgment,,,,
CR02,Upper Midwest,1980s,Other Fuel,0.114365723178269,0.124609628916591,0.402942868721456,0.263789701042727,4.75555583289661E-02,0.16110224299026,1.55788399373304E-02,3.11576798746608E-02,0.953263480188009,1,RECS, Engineering judgment,,,,
CR02,Upper Midwest,1990s,Other Fuel,1.90748765170688E-02,0.030542674020789,0.568583589804686,0.303446827080701,4.62725619527476E-02,5.11543471410767E-02,1.06931568746693E-02,2.13863137493385E-02,0.967920529375992,1,RECS, Engineering judgment,,,,
CR02,Upper Midwest,2000s,Other Fuel,5.54233493079497E-02,0,0.45192089429521,0.435635821600792,5.70199347960476E-02,5.54233493079499E-02,0,0,1,1,RECS, Engineering judgment,,,,
CR03,Mountain North,pre-1950,Other Fuel,0.555896047483748,8.18444810999421E-03,6.57470698740509E-02,4.42879426863502E-02,7.55842289128255E-03,0.874222116438322,0.106108689651525,0.212217379303049,0.681673931045426,1,RECS, Engineering judgment,,,,
CR03,Mountain North,1950s,Other Fuel,0.588129576290587,2.17426922842197E-02,0.128557212310415,0.079123888121255,1.29218647836745E-02,0.757654342500436,0.056508255403283,0.113016510806566,0.830475233790151,1,RECS, Engineering judgment,,,,
CR03,Mountain North,1960s,Other Fuel,0.530945967825025,3.76022203472123E-02,0.222925029049129,0.144749446517902,2.56707437760769E-02,0.56905256030968,1.27021974948853E-02,2.54043949897705E-02,0.961893407515344,1,RECS, Engineering judgment,,,,
CR03,Mountain North,1970s,Other Fuel,0.395034277011226,4.93700586811098E-02,0.228912852708734,0.146154830038471,2.59433659613696E-02,0.549618892610316,5.15282051996966E-02,0.103056410399393,0.84541538440091,1,RECS, Engineering judgment,,,,
CR03,Mountain North,1980s,Other Fuel,0.267686177536954,0.070610435756509,0.228328836164374,0.149477258705055,2.69475057862505E-02,0.524635963587812,8.56499286836193E-02,0.171299857367239,0.743050213949142,1,RECS, Engineering judgment,,,,
CR03,Mountain North,1990s,Other Fuel,0.314985845179751,2.08094935579018E-02,0.387390329383597,0.206745970866976,3.15266626362808E-02,0.353527543555245,1.28472327918311E-02,2.56944655836623E-02,0.961458301624507,1,RECS, Engineering judgment,,,,
CR03,Mountain North,2000s,Other Fuel,0.259219638533866,0,0.354417106525796,0.34164560510425,4.47176498360876E-02,0.259219638533866,0,0,1,1,RECS, Engineering judgment,,,,
CR04,New England,pre-1950,Other Fuel,0.324210261295736,6.41073247559873E-03,5.14985091667146E-02,3.46899569330938E-02,5.92037806853274E-03,0.90148042335606,0.192423387353441,0.384846774706883,0.422729837939676,1,RECS, Engineering judgment,,,,
CR04,New England,1950s,Other Fuel,0.394086370213039,1.39962676726146E-02,8.27552140839349E-02,5.09338541412762E-02,8.31809952408256E-03,0.843996564578092,0.149970064788351,0.299940129576702,0.550089805634947,1,RECS, Engineering judgment,,,,
CR04,New England,1960s,Other Fuel,0.31485050654806,1.99891475066024E-02,0.118505802248644,7.69480634714673E-02,1.36464357478358E-02,0.770910551025451,0.152020014825797,0.304040029651594,0.543939955522609,1,RECS, Engineering judgment,,,,
CR04,New England,1970s,Other Fuel,0.259553546973432,1.78888770301683E-02,8.29448856680907E-02,5.29581258716175E-02,9.40038751886618E-03,0.836807723911257,0.192418058979275,0.38483611795855,0.422745823062175,1,RECS, Engineering judgment,,,,
