Option=100% Incandescent	Option=100% CFL	Option=100% LED	sample_count	sample_weight
0.516000	0.414000	0.070000	0.000000	0.000000
# Created by: sources\other\tsv_maker.py
# Source: The lighting saturations use 2015 U.S. Lighting Market Characterization report from U.S. DOE office of EERE prepared by Navigant Consulting
# Assumption: Incandescent constains incandescent, halogen, HID, and Other
# Assumption: CFL contains CFL and LFL.
