Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	sample_count	sample_weight
GA, 03101	0.052849	0.007785	0.058129	0.018394	0.023453	0.025639	0.029936	0.062795	0.721022	1404.000000	40720.000000
GA, 03102	0.002993	0.000566	0.000236	0.001980	0.000000	0.003488	0.050672	0.024959	0.915107	1794.000000	42430.000000
GA, 03200	0.010782	0.007710	0.004462	0.016633	0.022739	0.004579	0.153751	0.015577	0.763767	2694.000000	51102.000000
GA, 03300	0.010643	0.002895	0.010984	0.006074	0.007833	0.008486	0.041437	0.056338	0.855310	4743.000000	70468.000000
GA, 03400	0.041953	0.015136	0.015342	0.023108	0.023092	0.025549	0.090245	0.037705	0.727871	3636.000000	63095.000000
GA, 03500	0.011486	0.018052	0.004127	0.019475	0.012543	0.003497	0.227151	0.012970	0.690702	3094.000000	49192.000000
GA, 03600	0.084809	0.079776	0.055366	0.059773	0.085933	0.048972	0.042966	0.063164	0.479240	2600.000000	46292.000000
GA, 03700	0.004767	0.021990	0.003776	0.010063	0.008151	0.004444	0.193999	0.014277	0.738533	3328.000000	43428.000000
GA, 03800	0.007698	0.027149	0.006167	0.012636	0.013456	0.003644	0.102601	0.013197	0.813452	3120.000000	46374.000000
GA, 03900	0.004257	0.026369	0.002270	0.012700	0.013054	0.001774	0.104765	0.020173	0.814639	2465.000000	42285.000000
GA, 04000	0.030403	0.029021	0.015906	0.060612	0.075468	0.024944	0.071350	0.043075	0.649222	3717.000000	72362.000000
GA, 04001	0.120353	0.010421	0.042991	0.036208	0.099720	0.027417	0.008109	0.092728	0.562052	2602.000000	52778.000000
GA, 04002	0.026507	0.006535	0.009196	0.005797	0.013122	0.019841	0.045795	0.047455	0.825754	1333.000000	37952.000000
GA, 04003	0.042884	0.026716	0.020286	0.015904	0.029191	0.019089	0.018318	0.045095	0.782518	1977.000000	49296.000000
GA, 04004	0.005519	0.004393	0.008701	0.001211	0.004561	0.010587	0.004533	0.040687	0.919809	1216.000000	35515.000000
GA, 04005	0.009228	0.006383	0.004701	0.018382	0.010441	0.007917	0.019026	0.012593	0.911329	1837.000000	40419.000000
GA, 04006	0.109713	0.014741	0.050034	0.027254	0.083886	0.032039	0.012750	0.058831	0.610753	2977.000000	67294.000000
GA, 04100	0.021670	0.012745	0.005609	0.015865	0.007965	0.007136	0.052310	0.057417	0.819283	2029.000000	45823.000000
GA, 04200	0.004044	0.025214	0.009442	0.025341	0.016704	0.003408	0.300942	0.005653	0.609252	3658.000000	47235.000000
GA, 04300	0.022369	0.028543	0.015313	0.026383	0.025897	0.007740	0.038092	0.022399	0.813263	2884.000000	65761.000000
GA, 04400	0.055137	0.012741	0.031285	0.018936	0.032215	0.007558	0.029117	0.034796	0.778214	1933.000000	48425.000000
GA, 04500	0.007802	0.006187	0.004144	0.009164	0.015818	0.003677	0.032842	0.016032	0.904333	1968.000000	51397.000000
GA, 04600	0.117237	0.035269	0.057270	0.040170	0.098040	0.136947	0.012092	0.017506	0.485468	2877.000000	46726.000000
GA, 05001	0.042787	0.008320	0.028389	0.018881	0.049215	0.010562	0.047568	0.035926	0.758353	1710.000000	37021.000000
GA, 05002	0.078776	0.012647	0.046316	0.042614	0.135209	0.014974	0.010630	0.058486	0.600348	2395.000000	54560.000000
GA, 06001	0.023309	0.003209	0.047801	0.012359	0.037695	0.009600	0.038568	0.026350	0.801109	1201.000000	35522.000000
GA, 06002	0.020297	0.002930	0.025459	0.009759	0.016050	0.007554	0.030352	0.007823	0.879775	1475.000000	37197.000000
IA, 00100	0.017806	0.017003	0.026451	0.031700	0.026019	0.004487	0.025731	0.022767	0.828036	3306.000000	48580.000000
IA, 00200	0.014311	0.014392	0.019162	0.028301	0.039633	0.011916	0.013989	0.026247	0.832048	3178.000000	49681.000000
IA, 00400	0.013997	0.020113	0.015475	0.025203	0.020503	0.005110	0.035300	0.017978	0.846321	3533.000000	48725.000000
IA, 00500	0.050027	0.040200	0.023234	0.036110	0.042112	0.026794	0.036015	0.032607	0.712901	2168.000000	52811.000000
IA, 00600	0.015366	0.017326	0.020599	0.033931	0.025314	0.004567	0.021449	0.011538	0.849910	4022.000000	54081.000000
IA, 00700	0.017416	0.034897	0.017157	0.052622	0.026360	0.013829	0.038614	0.025597	0.773507	3525.000000	61609.000000
IA, 00800	0.027697	0.025835	0.014376	0.032803	0.021037	0.009405	0.036507	0.019021	0.813317	2639.000000	52099.000000
IA, 00900	0.048972	0.025440	0.024337	0.036349	0.045708	0.026766	0.018644	0.044635	0.729151	2682.000000	67100.000000
IA, 01000	0.071401	0.015663	0.029777	0.042701	0.035111	0.018852	0.044363	0.052166	0.689965	3051.000000	89061.000000
IA, 01100	0.135536	0.021803	0.048046	0.045208	0.063127	0.028681	0.039287	0.104695	0.513618	1804.000000	57424.000000
IA, 01200	0.018250	0.023192	0.016923	0.039516	0.028412	0.011682	0.031622	0.010526	0.819876	3011.000000	46740.000000
IA, 01300	0.104110	0.033906	0.088705	0.031183	0.055236	0.024011	0.032597	0.046608	0.583643	2037.000000	48103.000000
IA, 01400	0.029788	0.011514	0.025002	0.027156	0.023373	0.011168	0.046960	0.036154	0.788884	3227.000000	60796.000000
IA, 01500	0.073308	0.007048	0.084230	0.016410	0.042128	0.030757	0.011173	0.119377	0.615569	2275.000000	75626.000000
IA, 01600	0.026144	0.009942	0.042205	0.017208	0.031759	0.017691	0.053456	0.118283	0.683311	1444.000000	49686.000000
IA, 01700	0.050595	0.022683	0.092980	0.028025	0.034176	0.057150	0.016873	0.039847	0.657670	2800.000000	79178.000000
IA, 01800	0.009223	0.010741	0.015092	0.030230	0.021528	0.007161	0.051463	0.010923	0.843640	3624.000000	44129.000000
IA, 01900	0.013269	0.022293	0.018067	0.032521	0.019449	0.003653	0.017100	0.019706	0.853941	4304.000000	50644.000000
IA, 02000	0.027628	0.024447	0.032195	0.030238	0.026221	0.019350	0.032643	0.026771	0.780508	2221.000000	49045.000000
IA, 02100	0.020687	0.020348	0.019873	0.026954	0.032217	0.020036	0.030345	0.016238	0.813302	4637.000000	73718.000000
IA, 02200	0.011909	0.018195	0.020714	0.039474	0.022366	0.006649	0.047937	0.010317	0.822439	2923.000000	49628.000000
IA, 02300	0.016863	0.020110	0.016190	0.036254	0.022893	0.011134	0.064157	0.014381	0.798019	2396.000000	43113.000000
ID, 00100	0.039625	0.017666	0.026233	0.029770	0.052405	0.008158	0.129958	0.026356	0.669829	3485.000000	48908.000000
ID, 00200	0.027691	0.035626	0.020128	0.037499	0.026472	0.023220	0.073461	0.021118	0.734785	2186.000000	56588.000000
ID, 00300	0.008567	0.018265	0.011176	0.036646	0.016949	0.009675	0.138087	0.017365	0.743269	3512.000000	43306.000000
ID, 00400	0.002989	0.010567	0.016285	0.020710	0.006236	0.006354	0.095571	0.018992	0.822296	1984.000000	42492.000000
ID, 00500	0.011226	0.016105	0.011973	0.037164	0.016454	0.007020	0.085406	0.022378	0.792273	1632.000000	40173.000000
ID, 00600	0.009749	0.018339	0.004341	0.037701	0.017726	0.013158	0.048450	0.020930	0.829606	1257.000000	44004.000000
ID, 00701	0.009526	0.011067	0.005510	0.045856	0.020990	0.018702	0.033575	0.024912	0.829862	1404.000000	42830.000000
ID, 00702	0.028692	0.033751	0.019979	0.059515	0.022298	0.041480	0.067713	0.057759	0.668814	1665.000000	42695.000000
ID, 00800	0.051721	0.032077	0.034921	0.067357	0.043030	0.055395	0.025155	0.054611	0.635732	1828.000000	44643.000000
ID, 00900	0.013369	0.010890	0.009124	0.037603	0.023600	0.004984	0.076972	0.018986	0.804472	1926.000000	37923.000000
ID, 01000	0.013916	0.035570	0.005078	0.037035	0.023754	0.003809	0.120554	0.026879	0.733405	2344.000000	40961.000000
ID, 01100	0.024997	0.020293	0.018329	0.052103	0.034065	0.024851	0.099382	0.026306	0.699673	2354.000000	41245.000000
ID, 01200	0.022473	0.017603	0.016431	0.068538	0.032368	0.014583	0.044477	0.064918	0.718608	2032.000000	38402.000000
ID, 01300	0.014504	0.036506	0.014504	0.049987	0.025805	0.013881	0.082132	0.029365	0.733316	2991.000000	44952.000000
IL, 00104	0.009765	0.027623	0.010535	0.036318	0.021802	0.017013	0.031811	0.021276	0.823856	4153.000000	53252.000000
IL, 00105	0.041123	0.033897	0.022193	0.029152	0.046151	0.045102	0.025656	0.042455	0.714271	3327.000000	60064.000000
IL, 00202	0.012589	0.015768	0.008877	0.027422	0.023796	0.020041	0.039262	0.016631	0.835614	5887.000000	69507.000000
IL, 00300	0.010811	0.039070	0.004617	0.043244	0.015606	0.013719	0.059271	0.023686	0.789975	3345.000000	45047.000000
IL, 00401	0.007011	0.032970	0.011056	0.028727	0.016395	0.012296	0.074029	0.009636	0.807881	4540.000000	55627.000000
IL, 00501	0.006571	0.014831	0.010084	0.024630	0.018136	0.010027	0.097571	0.010350	0.807801	4461.000000	52659.000000
IL, 00600	0.024444	0.032486	0.016107	0.042969	0.019264	0.022422	0.061247	0.018154	0.762907	2768.000000	40541.000000
IL, 00700	0.006000	0.013556	0.012549	0.020632	0.014060	0.009297	0.137669	0.005610	0.780627	3364.000000	43670.000000
IL, 00800	0.008034	0.026341	0.006567	0.028396	0.014583	0.012547	0.162102	0.006310	0.735119	4509.000000	54515.000000
IL, 00900	0.021480	0.043186	0.019769	0.044221	0.029215	0.020206	0.104190	0.015098	0.702635	4889.000000	75372.000000
IL, 01001	0.012975	0.028032	0.005494	0.022250	0.023131	0.009803	0.122125	0.013680	0.762510	5447.000000	62428.000000
IL, 01104	0.031414	0.045854	0.009797	0.043575	0.050327	0.018301	0.039102	0.044868	0.716762	2259.000000	58795.000000
IL, 01105	0.022851	0.027362	0.015339	0.043085	0.058153	0.027859	0.079696	0.010376	0.715278	1981.000000	44331.000000
IL, 01204	0.025511	0.033398	0.003699	0.045707	0.040456	0.017879	0.021280	0.038500	0.773571	2175.000000	47039.000000
IL, 01205	0.016528	0.026810	0.004585	0.053869	0.022425	0.029551	0.037092	0.016561	0.792582	2722.000000	60202.000000
IL, 01300	0.027129	0.026938	0.010242	0.037192	0.031228	0.033631	0.042427	0.048904	0.742309	4593.000000	83674.000000
IL, 01500	0.032161	0.013925	0.016475	0.026518	0.038931	0.034598	0.023787	0.017694	0.795911	2668.000000	44309.000000
IL, 01602	0.004816	0.024133	0.012399	0.027173	0.012895	0.010743	0.053133	0.009718	0.844990	5080.000000	58551.000000
IL, 01701	0.052781	0.025364	0.034235	0.023056	0.043750	0.040301	0.012534	0.027350	0.740629	3971.000000	74515.000000
IL, 01900	0.025369	0.021936	0.010374	0.031342	0.036840	0.015963	0.019287	0.031872	0.807017	3091.000000	54751.000000
IL, 02000	0.068126	0.023657	0.027971	0.048888	0.078282	0.026957	0.037688	0.042985	0.645446	3747.000000	66069.000000
IL, 02100	0.101659	0.023913	0.066373	0.037424	0.066569	0.040470	0.038578	0.053108	0.571906	4096.000000	81419.000000
IL, 02200	0.017435	0.018400	0.006291	0.032136	0.034049	0.017135	0.045098	0.017009	0.812447	5410.000000	63262.000000
IL, 02300	0.015706	0.045180	0.006934	0.049305	0.036904	0.026144	0.065235	0.033077	0.721514	2455.000000	40239.000000
IL, 02400	0.016199	0.046144	0.010169	0.039394	0.026593	0.013386	0.031317	0.021463	0.795334	3084.000000	44448.000000
IL, 02501	0.010608	0.023351	0.010066	0.030502	0.019538	0.019487	0.028350	0.018691	0.839408	5667.000000	59013.000000
IL, 02601	0.067905	0.037814	0.032202	0.045377	0.060396	0.035088	0.024559	0.103287	0.593373	1981.000000	37420.000000
IL, 02700	0.014171	0.039397	0.021467	0.042834	0.028836	0.018771	0.032966	0.028490	0.773068	2764.000000	40435.000000
IL, 02801	0.024659	0.081725	0.021530	0.055389	0.041920	0.043572	0.009926	0.043285	0.677995	4037.000000	79890.000000
IL, 02901	0.013412	0.024761	0.004277	0.056951	0.026356	0.011143	0.040312	0.045996	0.776792	2128.000000	53309.000000
IL, 03005	0.032776	0.079752	0.030380	0.046427	0.042294	0.043811	0.012926	0.066365	0.645270	1805.000000	45491.000000
IL, 03007	0.026403	0.023847	0.018290	0.044858	0.028162	0.029827	0.000539	0.121090	0.706983	1621.000000	42646.000000
IL, 03008	0.044013	0.052138	0.016897	0.045949	0.061689	0.022307	0.007992	0.106970	0.642045	1880.000000	44919.000000
IL, 03009	0.002986	0.009913	0.006951	0.006321	0.007720	0.006391	0.000000	0.147715	0.812003	1280.000000	42873.000000
IL, 03102	0.046171	0.050506	0.015398	0.043217	0.038019	0.036898	0.011710	0.070734	0.687348	2429.000000	46371.000000
IL, 03105	0.012502	0.012704	0.007192	0.018619	0.015168	0.016132	0.003854	0.160576	0.753254	1883.000000	44633.000000
IL, 03106	0.019240	0.004991	0.010934	0.008115	0.015773	0.010725	0.001486	0.148430	0.780307	2275.000000	52496.000000
IL, 03107	0.013341	0.002530	0.002959	0.019427	0.010573	0.009642	0.012912	0.137470	0.791146	1984.000000	41900.000000
IL, 03108	0.020403	0.015823	0.009087	0.030411	0.022996	0.020161	0.031768	0.078560	0.770791	2260.000000	41268.000000
IL, 03202	0.059612	0.004763	0.060653	0.035471	0.058503	0.069741	0.000347	0.104495	0.606414	2328.000000	43246.000000
IL, 03203	0.061573	0.007471	0.043618	0.033951	0.097096	0.073758	0.001830	0.074297	0.606407	2109.000000	46449.000000
IL, 03204	0.059265	0.008809	0.061441	0.034391	0.074793	0.044047	0.001313	0.085399	0.630543	2834.000000	57893.000000
IL, 03205	0.031973	0.010360	0.050265	0.014803	0.043642	0.118758	0.000644	0.087740	0.641815	2525.000000	48165.000000
IL, 03207	0.059644	0.009461	0.047184	0.035211	0.061985	0.059912	0.004121	0.080395	0.642087	1924.000000	41010.000000
IL, 03208	0.060240	0.003779	0.015870	0.030212	0.052868	0.024116	0.003376	0.172407	0.637132	3196.000000	59545.000000
IL, 03209	0.105430	0.004306	0.038097	0.039720	0.085052	0.037420	0.001285	0.225265	0.463425	2184.000000	44361.000000
IL, 03306	0.040099	0.008349	0.010494	0.019433	0.023920	0.024832	0.014123	0.131684	0.727068	2590.000000	55937.000000
IL, 03307	0.061411	0.082606	0.035978	0.048098	0.051634	0.046777	0.029012	0.041771	0.602714	1891.000000	46946.000000
IL, 03308	0.004545	0.006076	0.010257	0.018958	0.013927	0.019128	0.031402	0.087619	0.808089	2068.000000	41144.000000
IL, 03309	0.061143	0.009463	0.045920	0.030116	0.049003	0.041247	0.019023	0.124321	0.619764	2630.000000	51568.000000
IL, 03310	0.025804	0.018511	0.045132	0.027929	0.035918	0.051159	0.000429	0.123138	0.671979	2935.000000	48945.000000
IL, 03401	0.046158	0.007807	0.041681	0.046907	0.119735	0.053403	0.001770	0.108763	0.573775	1987.000000	48031.000000
IL, 03407	0.033019	0.071746	0.043647	0.066574	0.066748	0.044546	0.011637	0.043915	0.618168	2745.000000	63418.000000
IL, 03408	0.058787	0.167337	0.060822	0.118818	0.095406	0.042916	0.003843	0.021716	0.430354	2642.000000	61935.000000
IL, 03409	0.042521	0.033719	0.037815	0.060866	0.061743	0.023870	0.030614	0.055742	0.653109	2589.000000	52492.000000
IL, 03410	0.057468	0.003550	0.013367	0.058271	0.073290	0.017180	0.016763	0.151565	0.608545	2506.000000	64784.000000
IL, 03411	0.108119	0.023064	0.040685	0.047237	0.116305	0.015710	0.011809	0.053959	0.583112	2706.000000	64864.000000
IL, 03412	0.079851	0.010183	0.013341	0.019755	0.071332	0.035691	0.009865	0.041884	0.718097	1444.000000	40851.000000
IL, 03413	0.030408	0.040891	0.020722	0.049521	0.061581	0.038665	0.016708	0.023647	0.717857	2545.000000	61529.000000
IL, 03414	0.020658	0.026830	0.013837	0.040049	0.043687	0.034219	0.036964	0.093984	0.689772	2238.000000	61574.000000
IL, 03415	0.055609	0.009698	0.063823	0.069780	0.105423	0.100218	0.006140	0.094972	0.494337	2193.000000	49183.000000
IL, 03416	0.024085	0.004923	0.061463	0.010452	0.044384	0.068924	0.003030	0.092630	0.690108	2668.000000	52812.000000
IL, 03417	0.042077	0.010538	0.021694	0.068322	0.040494	0.038243	0.019492	0.209073	0.550067	1657.000000	40426.000000
IL, 03418	0.032513	0.011976	0.045294	0.094905	0.073221	0.055416	0.001220	0.147784	0.537672	1722.000000	40999.000000
IL, 03419	0.068626	0.005719	0.110124	0.035507	0.097660	0.115927	0.025159	0.055638	0.485640	1775.000000	47737.000000
IL, 03420	0.058903	0.025246	0.066097	0.032793	0.092957	0.064383	0.008595	0.056935	0.594090	3164.000000	70624.000000
IL, 03421	0.048956	0.048759	0.108591	0.058860	0.065589	0.112085	0.000714	0.064268	0.492177	3154.000000	65834.000000
IL, 03422	0.062095	0.041011	0.052267	0.069399	0.121190	0.079890	0.001179	0.013305	0.559664	2066.000000	48329.000000
IL, 03501	0.101605	0.036565	0.188049	0.079824	0.189859	0.326729	0.001944	0.019327	0.056099	3094.000000	82319.000000
IL, 03502	0.069990	0.050609	0.140920	0.139004	0.131164	0.331284	0.002327	0.052254	0.082448	4108.000000	85084.000000
IL, 03503	0.087171	0.148418	0.083325	0.216548	0.157956	0.067940	0.001777	0.042275	0.194591	2633.000000	57978.000000
IL, 03504	0.066997	0.176196	0.067077	0.145672	0.153737	0.038968	0.002455	0.025313	0.323585	2366.000000	50092.000000
IL, 03520	0.023629	0.156756	0.036615	0.131729	0.099758	0.015698	0.004233	0.016910	0.514671	2188.000000	48668.000000
IL, 03521	0.025442	0.259382	0.026024	0.187218	0.089577	0.048110	0.002962	0.020408	0.340878	2280.000000	58408.000000
IL, 03522	0.061526	0.251192	0.063409	0.251492	0.137993	0.028520	0.000781	0.022972	0.182115	2644.000000	49930.000000
IL, 03523	0.026271	0.337104	0.017577	0.288314	0.101728	0.037462	0.003392	0.024188	0.163964	2757.000000	58086.000000
IL, 03524	0.040668	0.122729	0.057280	0.250961	0.177925	0.213219	0.001204	0.052593	0.083421	3714.000000	77235.000000
IL, 03525	0.013166	0.008804	0.067696	0.012232	0.023256	0.810282	0.001014	0.033017	0.030534	2185.000000	87804.000000
IL, 03526	0.011723	0.318843	0.013240	0.238627	0.062933	0.035734	0.002819	0.041236	0.274846	2474.000000	51436.000000
IL, 03527	0.016541	0.104902	0.006236	0.103784	0.051993	0.008338	0.004605	0.023627	0.679974	1924.000000	44737.000000
IL, 03528	0.029231	0.246634	0.033215	0.146199	0.101756	0.038137	0.004772	0.017854	0.382201	2249.000000	46936.000000
IL, 03529	0.059639	0.055256	0.106385	0.123550	0.209864	0.297717	0.001758	0.050702	0.095129	3805.000000	81910.000000
IL, 03530	0.014168	0.030875	0.024259	0.043529	0.047672	0.019826	0.001247	0.017710	0.800713	2042.000000	44890.000000
IL, 03531	0.040077	0.137627	0.026184	0.113845	0.110662	0.027285	0.000741	0.043240	0.500340	2200.000000	49954.000000
IL, 03532	0.014955	0.142476	0.005562	0.086751	0.043616	0.034617	0.007401	0.089072	0.575551	2062.000000	45671.000000
IL, 03601	0.015818	0.027396	0.012235	0.018214	0.040924	0.005555	0.014016	0.091644	0.774199	1964.000000	47161.000000
IL, 03602	0.017886	0.012987	0.005810	0.029004	0.039683	0.015578	0.005575	0.095462	0.778015	3102.000000	63680.000000
IL, 03700	0.022857	0.020360	0.012821	0.018102	0.027424	0.010953	0.015232	0.132351	0.739900	2242.000000	58889.000000
IN, 00101	0.029244	0.081121	0.012257	0.057894	0.051530	0.026694	0.010623	0.045513	0.685123	2076.000000	40384.000000
IN, 00102	0.048211	0.024145	0.026189	0.031299	0.061095	0.025929	0.025408	0.041318	0.716407	2424.000000	49906.000000
IN, 00103	0.038504	0.013094	0.023353	0.039500	0.035669	0.013635	0.006666	0.102894	0.726684	2009.000000	46203.000000
IN, 00104	0.032551	0.012543	0.023434	0.016255	0.020640	0.011401	0.014460	0.104995	0.763721	1978.000000	49031.000000
IN, 00200	0.028490	0.022213	0.013344	0.032616	0.045422	0.007668	0.043857	0.059746	0.746644	2943.000000	63251.000000
IN, 00300	0.026574	0.036067	0.027644	0.042699	0.026318	0.012170	0.054008	0.029180	0.745340	2458.000000	42975.000000
IN, 00401	0.036120	0.022943	0.028085	0.031621	0.043537	0.027294	0.006205	0.018369	0.785824	2406.000000	40448.000000
IN, 00402	0.039819	0.009727	0.033147	0.028964	0.055239	0.021047	0.020217	0.022723	0.769117	3229.000000	60247.000000
IN, 00500	0.033081	0.029150	0.022012	0.039508	0.031101	0.030377	0.062300	0.022012	0.730459	3137.000000	71733.000000
IN, 00600	0.013809	0.029489	0.016491	0.015564	0.028728	0.010464	0.084080	0.016227	0.785148	3723.000000	60395.000000
IN, 00700	0.008473	0.019184	0.008498	0.009554	0.020718	0.000578	0.073391	0.012018	0.847585	2695.000000	39773.000000
IN, 00800	0.010355	0.028475	0.008629	0.039987	0.025487	0.014901	0.089424	0.021320	0.761423	2974.000000	47515.000000
IN, 00900	0.020881	0.026747	0.015229	0.015209	0.025252	0.009770	0.040772	0.016336	0.829805	3202.000000	51482.000000
IN, 01001	0.033905	0.042390	0.031621	0.039048	0.057114	0.033979	0.006610	0.025605	0.729729	2820.000000	53857.000000
IN, 01002	0.071904	0.013621	0.049161	0.032727	0.050889	0.026821	0.045565	0.028348	0.680964	2446.000000	49775.000000
IN, 01003	0.005990	0.001920	0.008141	0.006605	0.013977	0.006630	0.040191	0.008269	0.908276	2159.000000	39063.000000
IN, 01100	0.015868	0.023281	0.007308	0.033240	0.014720	0.006285	0.052470	0.011943	0.834885	3779.000000	47894.000000
IN, 01200	0.080253	0.030944	0.051127	0.045063	0.072008	0.026058	0.026276	0.033038	0.635233	3093.000000	68770.000000
IN, 01300	0.014352	0.024218	0.014136	0.032668	0.032632	0.024918	0.046391	0.029026	0.781659	3063.000000	55743.000000
IN, 01400	0.012874	0.032110	0.019864	0.034319	0.026016	0.013865	0.056088	0.023921	0.780944	3334.000000	52507.000000
IN, 01500	0.007646	0.026105	0.008050	0.029796	0.017768	0.009098	0.050470	0.013886	0.837180	3327.000000	41985.000000
IN, 01600	0.009199	0.016776	0.008836	0.017914	0.012055	0.012443	0.099567	0.006488	0.816723	3209.000000	41309.000000
IN, 01700	0.025872	0.037509	0.015232	0.055121	0.053809	0.034496	0.040181	0.020188	0.717593	2062.000000	41164.000000
IN, 01801	0.032959	0.015375	0.019100	0.028109	0.034908	0.009247	0.036121	0.035277	0.788904	1986.000000	46178.000000
IN, 01802	0.069392	0.006028	0.027436	0.030120	0.064866	0.030600	0.002043	0.050927	0.718589	1955.000000	49934.000000
IN, 01803	0.029011	0.004104	0.012288	0.019553	0.035285	0.011982	0.021133	0.027478	0.839167	1386.000000	42398.000000
IN, 01900	0.010591	0.025597	0.008035	0.036653	0.030360	0.010940	0.055008	0.024377	0.798439	3113.000000	51647.000000
IN, 02000	0.034296	0.042373	0.015139	0.039997	0.040732	0.017234	0.043367	0.022634	0.744228	2371.000000	46303.000000
IN, 02100	0.008404	0.018053	0.004847	0.023700	0.017320	0.005669	0.078194	0.029770	0.814042	2403.000000	44978.000000
IN, 02200	0.029797	0.012895	0.007349	0.020979	0.040453	0.012230	0.014400	0.043585	0.818312	2235.000000	57153.000000
IN, 02301	0.092452	0.014069	0.038598	0.074703	0.133763	0.042788	0.002518	0.102283	0.498826	1766.000000	41297.000000
IN, 02302	0.074926	0.010436	0.028007	0.062222	0.121515	0.038607	0.002537	0.076369	0.585382	2568.000000	48488.000000
IN, 02303	0.044691	0.005669	0.012585	0.061779	0.118411	0.021531	0.047023	0.060613	0.627699	1701.000000	49742.000000
IN, 02304	0.082255	0.021423	0.034865	0.064135	0.081682	0.031619	0.034406	0.036430	0.613186	2529.000000	52374.000000
IN, 02305	0.036580	0.028787	0.063651	0.033165	0.032234	0.093238	0.005914	0.111340	0.595092	3470.000000	61209.000000
IN, 02306	0.046529	0.010494	0.013246	0.038304	0.065047	0.024057	0.017284	0.052402	0.732637	2329.000000	59941.000000
IN, 02307	0.077030	0.015842	0.016451	0.049002	0.078230	0.027344	0.011577	0.081128	0.643397	2135.000000	54161.000000
IN, 02400	0.053785	0.010206	0.007181	0.024423	0.048062	0.023967	0.027977	0.057029	0.747371	2105.000000	54867.000000
IN, 02500	0.018615	0.021138	0.013458	0.018216	0.038801	0.007503	0.021005	0.029239	0.832024	1976.000000	45179.000000
IN, 02600	0.017027	0.035863	0.015483	0.033481	0.021549	0.022188	0.044509	0.010410	0.799488	2963.000000	45339.000000
IN, 02700	0.006108	0.024352	0.016251	0.016362	0.018245	0.005127	0.133630	0.007754	0.772173	3808.000000	63197.000000
IN, 02800	0.085268	0.015032	0.042061	0.053531	0.092684	0.039444	0.057130	0.071162	0.543688	2346.000000	55015.000000
IN, 02900	0.025885	0.015764	0.022282	0.030362	0.037213	0.009246	0.081943	0.024260	0.753046	2466.000000	48021.000000
IN, 03000	0.012747	0.021089	0.010287	0.021019	0.029384	0.004569	0.121661	0.018441	0.760802	2055.000000	42676.000000
IN, 03100	0.021366	0.023282	0.018547	0.014538	0.014207	0.010044	0.063195	0.021014	0.813806	2704.000000	45399.000000
IN, 03200	0.013342	0.014232	0.011013	0.019654	0.018531	0.011606	0.057838	0.015481	0.838303	2756.000000	47218.000000
IN, 03300	0.052908	0.023971	0.025760	0.047943	0.059301	0.027401	0.018713	0.020061	0.723943	3580.000000	74923.000000
IN, 03400	0.015239	0.032365	0.008296	0.025101	0.024639	0.011287	0.087802	0.005750	0.789521	3597.000000	56172.000000
IN, 03500	0.023348	0.015817	0.007402	0.022464	0.031468	0.012392	0.075678	0.023366	0.788065	3163.000000	54309.000000
IN, 03600	0.027601	0.019767	0.015438	0.035755	0.033717	0.031380	0.055500	0.040794	0.740048	2133.000000	43658.000000
KS, 00100	0.016397	0.019604	0.017466	0.030336	0.018706	0.006328	0.059304	0.012015	0.819844	3701.000000	46776.000000
KS, 00200	0.010613	0.021786	0.011041	0.027406	0.016381	0.006987	0.033684	0.022330	0.849772	4501.000000	60681.000000
KS, 00300	0.085001	0.064094	0.045909	0.034125	0.047655	0.020034	0.059875	0.098406	0.544901	1880.000000	48117.000000
KS, 00400	0.009648	0.024348	0.009216	0.035339	0.022869	0.009375	0.047536	0.044327	0.797342	2231.000000	43946.000000
KS, 00500	0.052127	0.015854	0.016932	0.027428	0.041125	0.032381	0.025238	0.081341	0.707573	2783.000000	59355.000000
KS, 00601	0.063812	0.012267	0.016975	0.027055	0.074135	0.032448	0.005194	0.073670	0.694443	1713.000000	45242.000000
KS, 00602	0.042508	0.006805	0.023173	0.053525	0.083397	0.036692	0.002608	0.070192	0.681101	2686.000000	66717.000000
KS, 00603	0.024717	0.011248	0.040926	0.027296	0.056097	0.024018	0.015045	0.108307	0.692345	2313.000000	55832.000000
KS, 00604	0.064688	0.005066	0.026994	0.031990	0.081426	0.034080	0.000549	0.086014	0.669194	2302.000000	56456.000000
KS, 00700	0.065925	0.037579	0.053866	0.058227	0.065614	0.025898	0.019379	0.102347	0.571165	1382.000000	44945.000000
KS, 00801	0.046187	0.024760	0.063370	0.045557	0.051316	0.044555	0.020354	0.033527	0.670374	1663.000000	42891.000000
KS, 00802	0.017134	0.010922	0.011197	0.013352	0.025795	0.009972	0.048337	0.031690	0.831601	3173.000000	47334.000000
KS, 00900	0.018627	0.018581	0.016894	0.032329	0.020451	0.012106	0.074964	0.013497	0.792549	3667.000000	43861.000000
KS, 01000	0.016283	0.036197	0.015235	0.029933	0.024010	0.011578	0.036563	0.020110	0.810091	2442.000000	41025.000000
KS, 01100	0.008168	0.022268	0.011413	0.018700	0.005975	0.007437	0.054207	0.012445	0.859387	3625.000000	46525.000000
