Time,LIVING ZONE:ANN HTG 99% CONDNS DB:Des Heat Load [W],LIVING ZONE:ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING ZONE:ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING ZONE:ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,6.598867E+02,1.363692E+03,3.425797E-02,1.202780E-01
00:20:00,6.598867E+02,1.355193E+03,3.425797E-02,1.195284E-01
00:30:00,6.598867E+02,1.346867E+03,3.425797E-02,1.187940E-01
00:40:00,6.598867E+02,1.338716E+03,3.425797E-02,1.180749E-01
00:50:00,6.598867E+02,1.330740E+03,3.425797E-02,1.173714E-01
01:00:00,6.598867E+02,1.322943E+03,3.425797E-02,1.166836E-01
01:10:00,6.598867E+02,1.315505E+03,3.425797E-02,1.160275E-01
01:20:00,6.598867E+02,1.308429E+03,3.425797E-02,1.154034E-01
01:30:00,6.598867E+02,1.301717E+03,3.425797E-02,1.148113E-01
01:40:00,6.598867E+02,1.295372E+03,3.425797E-02,1.142517E-01
01:50:00,6.598867E+02,1.289396E+03,3.425797E-02,1.137245E-01
02:00:00,6.598867E+02,1.283791E+03,3.425797E-02,1.132302E-01
02:10:00,6.598867E+02,1.278387E+03,3.425797E-02,1.127535E-01
02:20:00,6.598867E+02,1.273179E+03,3.425797E-02,1.122941E-01
02:30:00,6.598867E+02,1.268165E+03,3.425797E-02,1.118519E-01
02:40:00,6.598867E+02,1.263347E+03,3.425797E-02,1.114269E-01
02:50:00,6.598867E+02,1.258726E+03,3.425797E-02,1.110193E-01
03:00:00,6.598867E+02,1.254302E+03,3.425797E-02,1.106291E-01
03:10:00,6.598867E+02,1.249891E+03,3.425797E-02,1.102400E-01
03:20:00,6.598867E+02,1.245498E+03,3.425797E-02,1.098526E-01
03:30:00,6.598867E+02,1.241122E+03,3.425797E-02,1.094666E-01
03:40:00,6.598867E+02,1.236764E+03,3.425797E-02,1.090822E-01
03:50:00,6.598867E+02,1.232423E+03,3.425797E-02,1.086993E-01
04:00:00,6.598867E+02,1.228099E+03,3.425797E-02,1.083179E-01
04:10:00,6.598867E+02,1.223968E+03,3.425797E-02,1.079536E-01
04:20:00,6.598867E+02,1.220035E+03,3.425797E-02,1.076067E-01
04:30:00,6.598867E+02,1.216301E+03,3.425797E-02,1.072773E-01
04:40:00,6.598867E+02,1.212767E+03,3.425797E-02,1.069656E-01
04:50:00,6.598867E+02,1.209432E+03,3.425797E-02,1.066714E-01
05:00:00,6.598867E+02,1.206301E+03,3.425797E-02,1.063952E-01
05:10:00,6.598867E+02,1.203903E+03,3.425797E-02,1.061837E-01
05:20:00,6.598867E+02,1.202251E+03,3.425797E-02,1.060380E-01
05:30:00,6.598867E+02,1.201349E+03,3.425797E-02,1.059585E-01
05:40:00,6.598867E+02,1.201202E+03,3.425797E-02,1.059456E-01
