Minute,Fraction
405,0.048505
407,0.037523
452,0.178462
453,0.034167
717,0.047895
719,0.072605
721,0.098536
723,0.1205
725,0.494509
727,0.032947
761,0.011287
762,0.003661
846,0.018914
877,0.430445
938,0.015863
949,0.124771
951,0.028371
956,0.111653
1096,0.001525
1123,0.053386
1125,0.348688
1126,0.115619
1128,0.562843
1133,0.004271
1135,0.101281
1146,0.058572
1174,0.02593
1268,0.084808
1270,0.346858
1337,0.021354
1338,0.082672
1371,0.011897
1895,0.137584
1913,0.047285
1915,0.321232
2030,0.749847
2032,0.33557
2033,0.030201
2045,0.028066
2067,0.331605
2069,0.385296
2192,0.252898
2194,0.031422
2360,0.382245
2362,0.074131
2486,0.320012
2488,0.010982
2598,0.031117
2600,0.042709
2910,0.021049
3099,0.138499
3101,0.053386
3553,0.015558
3558,0.3072
3569,0.024405
3687,0.039048
3748,0.010677
3875,0.026236
3904,0.076571
3905,0.099756
3997,0.567419
3999,0.122636
4227,0.258389
4237,0.006406
4272,0.341672
4439,0.3554
4617,0.367907
4747,0.053996
4752,0.198597
4768,0.270592
4821,0.179683
4833,0.023185
4835,0.002746
4837,0.360586
4839,0.269372
4840,0.551861
4841,0.021354
4866,0.215985
4867,0.215985
4868,0.478951
4869,0.478951
4957,0.021354
4994,0.111043
4996,0.191275
4998,0.255644
4999,0.891702
5001,0.589689
5003,0.248322
5005,0.3072
5007,0.241916
5009,0.046065
5011,0.082062
5028,0.019829
5030,0.206833
5179,0.084808
5181,0.0241
5200,0.370653
5270,0.349298
5352,0.017389
5393,0.128432
5395,0.107993
5397,0.062233
5399,0.057962
5401,0.040268
5460,0.037828
5462,0.110738
5464,0.273032
5465,0.273032
5466,0.273032
5467,0.273032
5468,0.273032
5662,0.293777
5664,0.173887
5667,0.304454
5764,0.00122
5766,0.031727
5768,0.11989
6131,0.255339
6133,0.630262
6135,0.088164
6137,0.377669
6138,0.335265
6139,0.335265
6140,0.104942
6142,0.490848
6143,0.490848
6144,0.490848
6145,0.490848
6146,0.490848
6147,0.490848
6148,0.490848
6223,0.074436
6489,0.003356
6491,0.276693
6524,0.714765
6526,0.108298
6527,0.108298
6550,0.010067
6551,0.392312
6611,0.084198
6780,0.008542
6782,0.211104
6783,0.211104
6784,0.067114
6785,0.007016
6816,0.271812
6817,0.271812
6818,0.064063
6843,0.034167
6848,0.252288
6930,0.096095
6960,0.325808
7125,0.167175
7126,0.167175
7307,0.521049
7308,0.521049
7309,0.521049
7571,0.126602
7686,0.030506
7699,0.008847
7727,0.012508
7798,0.664735
7799,0.664735
7922,0.196156
7924,0.150092
7926,0.012508
8026,0.31086
8027,0.31086
8028,0.004881
8030,0.663819
8104,0.149481
8154,0.003661
8156,0.002746
8157,0.346248
8219,0.036608
8242,0.33496
8265,0.019829
8267,0.244661
8269,0.191275
8271,0.424649
8280,0.245882
8298,0.230933
8299,0.230933
8300,0.237035
8301,0.230933
8302,0.125076
8304,0.248627
8306,0.076571
8308,0.491153
8309,0.491153
8310,0.491153
8353,0.605247
8355,0.031117
8357,0.062233
8374,0.044844
8382,0.012508
8383,0.012508
8521,0.314826
8522,0.314826
8582,0.049115
8967,0.000305
8969,0.00183
8971,0.006406
8973,0.001525
9003,0.058267
9041,0.260525
9043,0.132703
9045,0.979866
9047,0.301708
9048,0.495424
9049,0.495424
9050,0.318182
9051,0.318182
9052,0.017389
9075,0.187309
9077,0.133008
9078,0.003356
9181,0.221477
9231,0.202257
9233,0.040268
9235,0.018609
9347,0.0964
9389,0.394753
9606,0.405735
9607,0.405735
9608,0.769982
9610,0.018609
9612,0.21629
9614,0.162294
9616,0.003356
9618,0.058877
9620,0.255034
9622,0.00183
9624,0.004271
9626,0.481696
9628,0.012508
9630,0.014338
9632,0.52349
9678,0.703173
9679,0.703173
9680,0.449664
9694,0.014338
9768,0.034777
9770,0.063148
9778,0.016473
9908,0.59701
9910,0.009152
9912,0.090909
10008,0.027456
10058,0.000915
10060,0.239475
10061,0.239475
10436,0.136059
10461,0.094875
10519,0.094265
10521,0.064979
10522,0.114399
10587,0.291336
10773,0.556742
10775,0.00061
10825,0.408786
10840,0.080842
10842,0.119585
11060,0.07047
11062,0.011897
11108,0.076571
11112,0.235204
11113,0.301098
11115,0.57169
11117,0.075046
11339,0.015558
11341,0.296522
11342,0.028981
11344,0.269067
11346,0.157108
11348,0.515863
11350,0.000305
11352,0.007322
11353,0.076571
11354,0.073826
11355,0.353874
12018,0.032642
12088,0.024405
12091,0.041489
12093,0.064369
12248,0.008542
12249,0.305979
12291,0.733069
12293,0.226968
