Minute,Fraction
2635,0.317214
2636,0.317214
2645,0.416456
2654,0.525081
2664,0.531938
2665,0.531938
5367,0.780946
5377,0.552147
5387,0.435944
5388,0.435944
5397,0.544208
5398,0.544208
5406,0.520029
5476,0.515698
5486,0.51642
5496,0.583183
5505,0.337784
5536,0.368098
5537,0.368098
5546,0.771563
5547,0.771563
5556,0.571274
5566,0.815229
5576,0.652472
15100,0.77048
15110,0.384699
15111,0.384699
15120,0.425117
15129,0.54926
15139,0.469145
20684,0.533021
20694,0.695417
20704,0.423674
20713,0.623241
20723,0.57777
21208,0.412486
21209,0.412486
21218,0.475641
21219,0.475641
21227,0.448935
21228,0.448935
21237,0.609527
23725,0.539516
23726,0.539516
23735,0.737279
23745,0.555034
23755,0.359437
23756,0.359437
23764,0.394442
23765,0.394442
23774,0.677012
23784,0.583544
23785,0.583544
23794,0.318658
23795,0.318658
23804,0.469145
23813,0.735114
23823,0.706604
24245,0.804764
24253,0.786359
24255,0.326236
24256,0.326236
24262,0.480693
24263,0.480693
24272,0.577048
24274,0.779863
24282,0.460123
24284,0.460484
25757,0.695778
25767,0.59004
25777,0.490437
25786,0.658246
25787,0.658246
25796,0.426922
25806,0.341032
28515,0.657885
28525,0.351859
28534,0.529051
28544,0.335619
28545,0.335619
28554,0.402743
28555,0.402743
35831,0.539877
35841,0.944785
35850,0.607362
35860,0.431252
35861,0.431252
35870,0.56153
35935,0.308914
35936,0.308914
35944,0.485384
35945,0.485384
35954,0.49188
35964,0.50415
36582,0.673042
36592,0.519668
36601,0.732227
36611,0.54096
36612,0.54096
36621,0.734392
41121,0.617467
41130,0.567304
41140,0.507759
41150,0.336341
41160,0.580296
41169,0.648502
43336,0.320101
43345,0.482858
43355,0.474197
43365,0.295561
43366,0.295561
44465,0.465897
44466,0.465897
44475,0.411404
44485,0.380007
44495,0.381812
44504,0.698304
44514,0.533742
44524,0.508481
46516,0.445327
46526,0.506315
46536,0.452905
46537,0.452905
46545,0.742692
47170,0.357272
47179,0.649585
47189,0.921328
47199,0.493685
47200,0.493685
47209,0.37279
47210,0.37279
47219,0.518224
48424,0.632984
48434,0.78275
48444,0.592927
48454,0.568387
51751,0.725009
55870,0.429087
55871,0.429087
55872,0.429087
55880,0.439553
55890,0.654637
55900,0.607362
58738,0.719235
58748,0.604475
58758,0.544208
58768,0.562252
59972,0.309636
59982,0.465897
59983,0.465897
59992,0.39336
60001,0.522916
62818,0.477084
62828,0.617106
62829,0.617106
62837,0.573439
62847,0.280765
62848,0.280765
62857,0.38939
62858,0.38939
62867,0.743414
63050,0.438109
63051,0.438109
63060,0.396969
63061,0.396969
63070,0.463732
63071,0.463732
63072,0.463732
63079,0.605558
63141,0.535908
63150,0.489354
63160,0.613858
63161,0.613858
63170,0.423674
63196,0.811259
63206,0.581018
63216,0.718513
63226,0.611332
63813,0.620715
63823,0.496933
63824,0.496933
63832,0.892097
63842,0.745579
63852,0.356189
63862,0.753519
64297,0.577409
64307,0.378203
64308,0.378203
64317,0.392277
64327,0.731866
64336,0.61494
64346,0.508842
65414,0.535908
65423,0.460484
65424,0.460484
65433,0.694695
65443,0.443522
65444,0.443522
65626,0.409239
65627,0.409239
65636,0.788524
65646,0.649585
65656,0.38542
65657,0.38542
67474,0.519668
67484,0.637676
67493,0.59437
67503,0.37315
67504,0.37315
67513,0.454349
67514,0.454349
73185,0.468784
73186,0.468784
73195,0.547817
73205,0.464453
73206,0.464453
73214,0.636232
79779,0.815229
79789,0.461205
79790,0.461205
79799,0.571996
79808,0.448935
79809,0.448935
79818,0.519668
79819,0.519668
84184,0.912306
84194,0.356189
84195,0.356189
93999,0.466258
94000,0.466258
94009,0.669073
94019,0.488632
94029,0.645615
94039,0.66799
95841,0.640924
95842,0.640924
95851,0.688199
95861,0.513894
95871,0.715265
95880,0.469506
95890,0.654637
95900,0.53699
95901,0.53699
95910,0.523638
95919,0.418621
95929,0.607723
95939,0.404186
96149,0.308914
96150,0.308914
96158,0.460123
96159,0.460123
96168,0.372068
96169,0.372068
96178,0.735475
98687,0.360159
98688,0.360159
98697,0.509202
98707,0.699026
98716,0.48358
98717,0.48358
98726,0.5655
101148,0.433057
101158,0.588235
101159,0.588235
101167,0.537712
101177,0.670516
101187,0.437748
102838,0.324792
102839,0.324792
102848,0.461566
102858,0.747384
103011,0.554673
103021,0.66799
103031,0.623962
103040,0.435944
103050,0.72537
109275,0.439553
109276,0.439553
109285,0.495489
109294,0.693252
109304,0.395525
109305,0.395525
109314,0.644533
113010,0.537712
113020,0.427643
113029,0.565861
113412,0.507398
113422,0.82389
113431,0.690364
113441,0.441357
113451,0.64742
113461,0.658968
120757,0.658607
120766,0.744497
120776,0.643811
120786,0.473114
120787,0.473114
120796,0.595814
122964,0.40996
122974,0.37315
122984,0.403104
122985,0.403104
122986,0.403104
122994,0.417539
122995,0.417539
123003,0.675929
123013,0.595453
124154,0.44244
124155,0.44244
124164,0.439913
124165,0.439913
124174,0.678455
124175,0.678455
124183,0.666546
125837,0.742331
125847,0.474558
125848,0.474558
125857,0.302057
125858,0.302057
125867,0.733309
