Minute,Fraction
2131,0.793774
2141,0.585214
2151,0.5393
2152,0.5393
5713,0.519455
5714,0.519455
5723,0.440467
5732,0.43463
5742,0.509728
5743,0.509728
5752,0.536187
7220,0.463424
7221,0.463424
7230,0.825292
7240,0.710895
7249,0.510506
7250,0.510506
7259,0.438911
7260,0.438911
7269,0.608949
11074,0.559533
11084,0.434241
11085,0.434241
11094,0.429572
11103,0.576654
11113,0.679377
20646,0.489105
20647,0.489105
20656,0.251751
20657,0.251751
20666,0.561868
20676,0.694942
20686,0.424903
20687,0.424903
24401,0.613619
24402,0.613619
24411,0.459144
24412,0.459144
24420,0.581323
24430,0.426459
24431,0.426459
24440,0.407782
28760,0.482101
28761,0.482101
28770,0.401167
28771,0.401167
28779,0.31284
28780,0.31284
28789,0.458755
28790,0.458755
31351,0.649805
31361,0.726459
31371,0.84786
35564,0.519066
35565,0.519066
35574,0.742412
35584,0.649027
35594,0.430739
35595,0.430739
35604,0.333852
35605,0.333852
35613,0.819844
36554,0.375875
36555,0.375875
36564,0.723735
36574,0.745525
36584,0.619066
36593,0.568093
36594,0.568093
43806,0.354864
43815,0.432296
43825,0.703113
43835,0.549027
43845,0.441245
43846,0.441245
43854,0.680156
46445,0.772763
46455,0.483658
46465,0.672763
46475,0.419455
46476,0.419455
47432,0.593774
47433,0.593774
47442,0.361089
47443,0.361089
47452,0.440078
47453,0.440078
47462,0.708171
47472,0.638521
47473,0.638521
60033,0.359533
60034,0.359533
60043,0.666148
60053,0.438521
60062,0.435409
60063,0.435409
61674,0.670817
61684,0.421012
61685,0.421012
61694,0.499222
61695,0.499222
61704,0.692218
66951,0.591051
66961,0.700778
66970,0.643191
66980,0.497665
66981,0.497665
68758,0.737354
68768,0.680545
68778,0.541245
68788,0.626459
68797,0.728405
68807,0.359922
68808,0.359922
73967,0.724125
73977,0.657198
73987,0.400778
73988,0.400778
73996,0.628405
73997,0.628405
77761,0.375875
77762,0.375875
77771,0.623735
77781,0.60856
77790,0.572763
77791,0.572763
83301,0.723346
83311,0.438132
83312,0.438132
83321,0.549416
83322,0.549416
83331,0.679377
83340,0.538132
83341,0.538132
83386,0.734241
83396,0.714397
83406,0.793385
83416,0.844358
83425,0.424125
83426,0.424125
83435,0.453307
83436,0.453307
87233,0.603502
87243,0.670817
87253,0.631518
87263,0.550584
87264,0.550584
95733,0.503502
95734,0.503502
95743,0.592607
95753,0.528016
95763,0.476265
95764,0.476265
97680,0.781323
97689,0.666926
103044,0.707004
103054,0.502335
103064,0.557977
103074,0.73035
103084,0.887549
104205,0.759922
104215,0.544747
104225,0.575097
104235,0.296109
104236,0.296109
104244,0.572763
104254,0.576265
104255,0.576265
104264,0.453307
104274,0.725681
104899,0.799611
104909,0.633463
104919,0.505058
104920,0.505058
104928,0.741634
106263,0.46965
106273,0.581323
106283,0.597665
106293,0.663035
106303,0.42179
106304,0.42179
112258,0.847471
112268,0.682879
112278,0.668482
112287,0.503891
112288,0.503891
112771,0.741634
112781,0.385603
112782,0.385603
112791,0.481323
112801,0.487549
112811,0.613619
112812,0.613619
112820,0.449805
112821,0.449805
113440,0.470428
113441,0.470428
113450,0.618288
113460,0.36537
113461,0.36537
113469,0.554864
113470,0.554864
116472,0.467315
116482,0.529961
116491,0.357198
116492,0.357198
116501,0.536965
130797,0.409728
130807,0.5607
130817,0.843191
130827,0.614786
130836,0.454086
130837,0.454086
132142,0.462646
132143,0.462646
132151,0.615175
132161,0.641634
133860,0.639689
133861,0.639689
133862,0.639689
133870,0.549805
133879,0.615175
133889,0.619455
134576,0.539689
134577,0.539689
134586,0.450195
134596,0.614008
134606,0.540856
134607,0.540856
