Minute,Fraction
3408,0.351948
3483,0.07969
6254,0.075318
6259,0.493243
7599,0.027623
7604,0.149046
7760,0.411367
8116,0.636129
8121,0.356518
8126,0.594396
8127,0.594396
8616,0.052862
9124,0.207273
9128,0.362679
9133,0.506757
9138,0.856518
9143,0.689785
9148,0.792727
9660,0.354134
10599,0.732313
10906,0.38752
12063,0.124404
12717,0.585652
12722,0.509936
13658,0.171105
13732,0.310413
15418,0.426471
15477,0.147655
15607,0.412957
15608,0.412957
17303,0.728339
17377,0.451312
17771,0.101351
17845,0.699523
17956,0.126789
18402,0.641296
18476,0.152822
20814,0.44376
21137,0.27027
21703,0.31876
21704,0.31876
21777,0.340819
22602,0.189189
23572,0.414746
23646,0.492647
24056,0.286963
24057,0.286963
24993,0.437401
25067,0.468203
25777,0.111884
25852,0.573132
25926,0.619237
26000,0.171304
26649,0.555246
27200,0.025437
27204,0.520469
27961,0.332273
28036,0.083665
28368,0.435413
28530,0.007552
28588,0.287758
29527,0.1093
29653,0.59539
29658,0.556041
29663,0.484102
29668,0.818959
30972,0.453498
31121,0.593601
31126,0.123609
31131,0.371025
31136,0.426868
36545,0.210652
36550,0.570946
36555,0.532591
36556,0.532591
36619,0.45628
36620,0.45628
36624,0.372019
36629,0.535175
36630,0.535175
36921,0.045707
36926,0.435413
37306,0.689984
37311,0.312401
37316,0.43283
37891,0.570747
37896,0.388514
37966,0.713633
37971,0.563792
37978,0.205485
38048,0.314189
38049,0.314189
38053,0.050477
38058,0.525636
38063,0.846781
38068,0.061606
38109,0.09837
38183,0.334261
39339,0.347576
39413,0.439785
39414,0.439785
42634,0.46244
42754,0.498609
42829,0.64527
44337,0.059221
48374,0.669316
48800,0.064189
49493,0.462838
49568,0.183824
50667,0.160572
50987,0.507154
50988,0.507154
51222,0.424881
52211,0.233108
52350,0.056836
52355,0.641494
52424,0.942369
52429,0.545707
53742,0.36089
53816,0.664547
53891,0.198728
53965,0.555843
54087,0.801669
54238,0.460652
54239,0.460652
54243,0.559221
54248,0.192369
54253,0.221582
54254,0.221582
54313,0.42965
54318,0.073728
54323,0.405008
54328,0.310612
55327,0.4062
55332,0.390898
55401,0.074921
55406,0.380763
56064,0.279014
58300,0.397655
58327,0.282194
58332,0.475159
58337,0.402027
58342,0.489467
58401,0.631558
58406,0.081081
58411,0.365064
58412,0.365064
58416,0.617051
58972,0.181439
58977,0.106916
59697,0.051868
59772,0.382552
59793,0.43899
59794,0.43899
61749,0.232114
62829,0.326312
