CO,AZ
0.708593929,0.686860417
0.614662486,0.506691836
0.889317782,0.458036442
0.934184519,0.121889355
0.793021244,0.407845406
0.796683882,0.221440104
0.881810476,0.206113551
0.031495699,0.882065634
0.467910878,0.321343802
0.048733755,0.058083672
0.921115864,0.970231651
0.43105448,0.776274066
0.401774844,0.36621187
0.642813418,0.871534554
0.056127195,0.8468856
0.424753624,0.413934917
0.466730242,0.987067103
0.522078337,0.934349549
0.595171082,0.221892712
0.475631905,0.036838182
0.90460995,0.902240801
0.71500601,0.352030437
0.593360916,0.194560564
0.822404766,0.867119103
0.062823781,0.206901603
0.873393674,0.828118907
0.809704489,0.020279252
0.812993364,0.544169088
0.281743838,0.993323712
0.606612805,0.734181147
0.413383196,0.475541183
0.522204788,0.149546831
0.873782496,0.633966464
0.330190436,0.573633159
0.605455116,0.063127709
0.53828907,0.397161369
0.386882635,0.13614822
0.367345322,0.456156121
0.739384677,0.748685191
0.685670808,0.321444007
0.817254057,0.770756129
0.420190994,0.991588384
0.245044565,0.755322323
0.587670134,0.841216393
0.481339324,0.912833023
0.828287045,0.019376911
0.119718213,0.876883356
0.875654275,0.958006591
0.524960008,0.075743592
0.847102181,0.79133683
0.56844249,0.48075751
0.64593484,0.064266807
0.555480155,0.620862606
0.959769587,0.671283302
0.457167337,0.202271164
0.687424851,0.757475378
0.47752323,0.075353467
0.254787853,0.500885059
0.315266168,0.944871927
0.125202672,0.315977394
0.882783747,0.915966991
0.963417009,0.295678412
0.511495469,0.379071594
0.804767544,0.479228122
0.629332992,0.06437322
0.578172195,0.119365847
0.665630563,0.087825981
0.304577494,0.352099233
0.24235002,0.010997012
0.363047944,0.583617497
0.844114417,0.072831962
0.818434471,0.769014991
0.515395083,0.843881746
0.706727878,0.292594497
0.938662352,0.06659147
0.403632832,0.829487376
0.102438148,0.005261909
0.666750697,0.447935362
0.188478743,0.454701973
0.720758705,0.074754491
0.442312386,0.728974442
0.620019368,0.548155218
0.140244704,0.329803251
0.705984754,0.721382427
0.680918382,0.921312709
0.262982794,0.142525153
0.577693411,0.527534594
0.022325238,0.239096952
0.764601711,0.908138403
0.363553481,0.03653456
0.410562276,0.200491386
0.717034385,0.721534759
0.427361584,0.72097046
0.876312428,0.341596863
0.443877838,0.093053202
0.32257429,0.425707414
0.844125385,0.949552182
0.762144439,0.701671174
0.153650713,0.372736344
0.855706972,0.323883237
0.643630809,0.754974172
0.647399194,0.288911745
0.095889087,0.615897784
0.687896579,0.210279948
0.971030392,0.621039712
0.982523182,0.158791337
0.818956923,0.014857351
0.364385043,0.648885514
0.022545471,0.070484032
0.05222475,0.180291509
0.87660802,0.653576237
0.219653198,0.707905491
0.402735944,0.152551269
0.160908003,0.65168557
0.944380673,0.880313678
0.691291326,0.182714604
0.660790817,0.651886721
0.455585186,0.818107762
0.838335171,0.839806705
0.255696134,0.397218124
0.546727708,0.575434946
0.738415033,0.527886702
0.621151737,0.018065486
0.342390701,0.95464863
0.899318151,0.0807935
0.93712646,0.380973981
0.805121091,0.187715611
0.203913359,0.719138019
0.775257738,0.652637483
0.620458335,0.821135898
0.783584352,0.199034807
0.330494559,0.160351166
0.989235056,0.683453114
0.661126623,0.396899842
0.124560405,0.088586809
0.682443921,0.381293331
0.132314942,0.1774889
0.372925037,0.513147675
0.797809709,0.46807144
0.427634918,0.146370906
0.424870264,0.433957554
0.420066888,0.353528547
0.304412671,0.993086982
0.158306806,0.551120359
0.704241281,0.272167818
0.613646114,0.734781267
0.381293527,0.235330574
0.176455569,0.866356228
0.400943903,0.202055769
0.932080903,0.402560045
0.307849015,0.895889381
0.298367458,0.662778221
0.098752745,0.262219027
0.550404007,0.674991756
0.640482179,0.122069066
0.352259978,0.28639894
0.364193603,0.141043106
0.61844279,0.53491651
0.739898989,0.843036689
0.844531392,0.854140534
0.84260699,0.556509415
0.641667104,0.502705452
0.954635087,0.364638486
0.838928342,0.980959779
0.662105606,0.329375947
0.218759507,0.761620113
0.879767102,0.123956201
0.352295659,0.595096974
0.684142458,0.704740799
0.045617834,0.304939064
0.924032963,0.816137523
0.29007056,0.301226077
0.699604578,0.308775346
0.694939861,0.72629989
0.067538265,0.559080217
0.67173941,0.078975908
0.421256297,0.349273692
0.686292797,0.770402883
0.738210126,0.135420742
0.028045447,0.044098843
0.095904829,0.262513059
0.263167792,0.320784353
0.8334738,0.757857356
0.31459577,0.286357681
0.474932289,0.380710199
0.341915656,0.563747297
0.949413832,0.502999635
0.49881829,0.9693008
0.517492254,0.390750141
0.697617248,0.818166102
0.189129368,0.428311094
0.2833192,0.151967772
0.292806957,0.076821
0.414945892,0.562313998
0.661844251,0.520919292
0.090448402,0.519786563
0.278621103,0.998992866
0.857449769,0.061592986
0.034573829,0.635311036
0.777777527,0.427019354
0.329296354,0.892065694
0.468512798,0.520409727
0.298300129,0.985578965
0.105223163,0.566065671
0.160136013,0.749279103
0.860432056,0.802925619
0.919876085,0.919806286
0.814672591,0.226526674
0.895705888,0.816372539
0.318965724,0.79679744
0.525360216,0.522025562
0.039493966,0.149974376
0.64182181,0.242332111
0.850456448,0.958704606
0.773949294,0.420254505
0.449078271,0.886975496
0.653284541,0.564759348
0.217543315,0.067430368
0.476261221,0.525184193
0.453799235,0.043153541
0.123457518,0.631154176
0.537149144,0.36652358
0.39626329,0.949298037
0.483074209,0.975975667
0.833146293,0.565097141
0.495757236,0.312120777
0.618274161,0.356885286
0.248680252,0.298753045
0.9737839,0.038937554
0.267906778,0.456400434
0.35803653,0.247477043
0.648858669,0.669418361
0.169264792,0.581435739
0.896103965,0.006431802
0.790679136,0.573570508
0.09721172,0.220663043
0.095902093,0.086003795
0.423776274,0.190759411
0.078195168,0.54551243
0.693813178,0.605510443
0.084533922,0.954422883
0.669777129,0.581859956
0.544744466,0.864887685
0.290310552,0.401591797
0.56014376,0.157922108
0.659163601,0.066057867
0.59037347,0.698377452
0.040949969,0.527783302
0.306783797,0.424346924
0.512098166,0.782734542
0.904377894,0.43728737
0.570508171,0.990647708
0.180002187,0.060453775
0.707115971,0.292299333
0.657278691,0.709812177
0.636542654,0.661468028
0.313238882,0.38958956
0.13811874,0.112893864
0.012161064,0.644669812
0.538374815,0.956283333
0.213564592,0.76024156
0.95475562,0.100148404
0.68618813,0.958688723
0.650860618,0.069161265
0.30376329,0.540087075
0.421519063,0.216189977
0.075678038,0.934790205
0.340609671,0.860264145
0.448725327,0.703262731
0.926928667,0.719164642
0.937019047,0.14866817
0.852501157,0.115253381
0.898468641,0.820144825
0.127459926,0.32345523
0.48825159,0.155596435
0.028334993,0.194972968
0.837300005,0.828217363
0.321024862,0.890821123
0.057156887,0.368221343
0.970853487,0.788560767
0.501121861,0.920218238
0.971029308,0.678622388
0.014344881,0.137293976
0.950247331,0.123695015
0.307677249,0.181939008
0.22420424,0.912806381
0.507125824,0.406816348
0.799685621,0.10067324
0.218833814,0.519483668
0.615306655,0.228824041
0.73325772,0.213671525
0.80697513,0.232775454
0.798627977,0.507519224
0.906475218,0.025090271
0.033774979,0.78438026
0.700027797,0.547388901
0.323586584,0.613389313
0.718738609,0.791415073
0.434950374,0.064677584
0.210185105,0.101504239
0.559082551,0.41857617
0.661005596,0.901698098
0.455281814,0.724229826
0.370149729,0.661596416
0.552262015,0.450174291
0.456881907,0.28305216
0.174092978,0.912278467
0.286546251,0.555933558
0.828187175,0.146690847
0.803612104,0.105235879
0.166755915,0.520344491
0.564093864,0.156939144
0.991323161,0.334259472
0.357678121,0.494931725
0.534207165,0.475251411
0.991489568,0.822550216
0.407273539,0.282396369
0.031453607,0.178498245
0.055435251,0.654775832
0.46065945,0.98062987
0.666240392,0.688027385
0.894676375,0.454266507
0.501864524,0.033495032
0.921475097,0.028659705
0.148515875,0.051858771
0.632682877,0.527993496
0.977779652,0.415466306
0.274380802,0.14516733
0.306981146,0.559564697
0.558264081,0.655011033
0.087237316,0.56900922
0.175251829,0.647562662
0.124180051,0.874796552
0.245667995,0.775026849
0.596935742,0.463518205
0.217206339,0.970137028
0.092792339,0.597279956
0.072196145,0.101379365
0.433280825,0.748832392
0.273445794,0.352257133
0.101071452,0.001490403
0.216231914,0.167393176
0.486069963,0.159970786
0.316414365,0.336907628
0.449149395,0.198501458
0.557252735,0.117907795
0.287174004,0.04839914
0.911232057,0.211158384
0.893126519,0.475143242
0.609819681,0.568536662
0.243604577,0.4640381
0.994749052,0.113278169
0.422874464,0.028631424
0.07637418,0.734540846
0.630328449,0.998020887
0.282676041,0.79353755
0.378645934,0.403285513
0.015850183,0.342765245
0.75737194,0.898541489
0.068651093,0.728056607
0.929778736,0.747579762
0.31549902,0.100685388
0.223295609,0.718129638
0.961269735,0.776353814
0.765436927,0.43792287
0.122891629,0.372355866
0.778410196,0.561811825
0.597991294,0.229965987
0.922429298,0.451100373
0.678614611,0.024778323
0.456801692,0.947289078
0.325996227,0.215657024
0.610131092,0.099212528
0.665637986,0.513720743
0.394073614,0.484002244
0.427781148,0.69191378
0.949693988,0.328297938
0.456676005,0.30807572
0.014566725,0.493040255
0.907214439,0.380610948
0.277561707,0.712152613
0.232824163,0.662494741
0.885069784,0.053545812
0.847547381,0.832554819
0.790997297,0.050755728
0.027124692,0.09948714
0.950293629,0.623876459
0.947581702,0.64365483
0.384947884,0.690479289
0.497347506,0.275087625
0.726121746,0.794435618
0.928647826,0.07210985
0.313538319,0.038189864
0.548484228,0.274175178
0.031072886,0.738245672
0.105002991,0.93263251
0.899602928,0.83764091
0.344903711,0.199264968
0.00048882,0.639860718
0.077658036,0.23361272
0.472742097,0.461558753
0.925207755,0.780822449
0.76686781,0.741484172
0.992582617,0.320456606
0.320632289,0.359977515
0.012580183,0.450961578
0.483600716,0.015155318
0.544164086,0.935242598
0.123726418,0.202295902
0.92804967,0.82894187
0.309440976,0.940800775
0.168660521,0.496745366
0.037420724,0.063533935
0.201598008,0.555604868
0.545968365,0.521066288
0.771613482,0.570772632
0.612780275,0.240131227
0.965388291,0.344727832
0.351859521,0.164721358
0.881226794,0.736559652
0.724066808,0.946484955
0.919070792,0.142190057
0.952155843,0.618563706
0.442831301,0.514740384
0.418954076,0.599528571
0.578957735,0.428822132
0.87869105,0.367820796
0.841832983,0.214958552
0.615298333,0.748858045
0.888807884,0.584798021
0.07697077,0.568971889
0.745734195,0.567651121
0.041210091,0.783030249
0.471700132,0.907827031
0.628812576,0.849111723
0.352738198,0.865774196
0.449476277,0.000779728
0.210549957,0.994673853
0.346292755,0.141041549
0.159704274,0.672630672
0.436365779,0.202642803
0.983804705,0.155968002
0.395023775,0.340771094
0.225739897,0.761206193
0.436953107,0.699377375
0.559790983,0.678589701
0.864141558,0.492633924
0.731484857,0.57770667
0.702240696,0.390795085
0.254738674,0.507354122
0.888414174,0.235572964
0.569444341,0.983150831
0.899403469,0.017248751
0.882565009,0.011955734
0.360533511,0.824894484
0.097402298,0.35417535
0.670591519,0.731895132
0.860953495,0.424528865
0.546019642,0.202034496
0.402851244,0.70000561
0.914827437,0.928796304
0.202854429,0.763117502
0.462856617,0.565923499
0.327354969,0.940502276
0.242921205,0.106845719
0.394577127,0.345569817
0.088789638,0.760038006
0.638456838,0.799298825
0.326603904,0.257021378
0.436940887,0.520115258
0.949862936,0.070990975
0.859135282,0.354159759
0.08382641,0.410438522
0.487567833,0.418395846
0.713183554,0.030071301
0.253281883,0.159199475
0.757253803,0.498661844
0.199714834,0.747923704
0.133173081,0.144715128
0.991859107,0.957748889
0.861294748,0.461360505
0.584239934,0.726935343
0.486174478,0.309762437
0.568675628,0.04832897
0.834389165,0.447293913
0.656154644,0.77929105
0.599935265,0.309575822
0.175035848,0.017107486
0.596275012,0.446483446
0.711362075,0.874257525
0.091763166,0.899218116
0.909045235,0.560895588
0.828302645,0.294449972
0.720560323,0.975865383
0.037177335,0.38124957
0.844817583,0.913714986
0.174105476,0.653638313
0.611787715,0.507003014
0.826264167,0.262041905
0.989226084,0.665519014
0.05468361,0.932178386
0.340977455,0.262878417
0.609325236,0.37980431
0.048187587,0.611454959
0.895697758,0.225317367
0.672477781,0.993615242
0.416309411,0.69900511
0.354291546,0.799407578
0.609608849,0.413523168
0.14029333,0.061955507
0.58855228,0.277091803
0.972493862,0.975158881
0.378345139,0.209165994
0.454699969,0.104766273
0.334596668,0.990367249
0.379170135,0.712931948
0.09445576,0.123995166
0.053158867,0.50362091
0.007553724,0.557474137
0.558612142,0.877992843
0.426877452,0.356980074
0.051134255,0.047971608
0.728831021,0.579287036
0.300499066,0.79107111
0.601681602,0.958758322
0.840818604,0.118768455
0.274436985,0.183414311
0.458231518,0.550935636
0.698371805,0.259525703
0.684453919,0.029660245
0.86441898,0.042186708
0.077878511,0.264544998
0.048445765,0.034638513
0.948160989,0.531608567
0.629416422,0.775141649
0.364216925,0.937685404
0.772173526,0.468673318
0.526515032,0.892768237
0.609560817,0.371092495
0.205691821,0.667355388
0.455618446,0.281804524
0.310869654,0.139080808
0.692156112,0.343689561
0.515663788,0.307432869
0.248494779,0.716539971
0.851833574,0.350898697
0.623933292,0.982758874
0.776488912,0.245275733
0.937781893,0.388672629
0.661460283,0.535347415
0.696535449,0.930830665
0.822139339,0.926414304
0.890018762,0.546543328
0.332739337,0.834997392
0.146340692,0.192115876
0.593403747,0.336247844
0.176797384,0.828302977
0.498758302,0.700948983
0.004145148,0.354756354
0.072369762,0.423812878
0.56562184,0.511256678
0.126553454,0.316903012
0.764733755,0.112551987
0.072663201,0.908829265
0.566769157,0.880432793
0.660501617,0.422112745
0.451128431,0.622414271
0.347791414,0.13578023
0.015566308,0.486267412
0.696321202,0.17146465
0.802044647,0.037775665
0.879602283,0.030262329
0.466346132,0.823426021
0.097279549,0.912308281
0.136225584,0.845703782
0.268564869,0.32114409
0.841898856,0.769364685
0.238957096,0.758698798
0.481730716,0.358526861
0.913830404,0.063515657
0.180242885,0.174893815
0.455509612,0.800565601
0.921376528,0.374916748
0.964450843,0.285906202
0.403020499,0.120557726
0.754228433,0.632242759
0.256244338,0.013505226
0.902640868,0.25288638
0.328836709,0.140436791
0.970903927,0.005145764
0.120658835,0.850046899
0.73271582,0.509005745
0.121959412,0.478338074
0.409115631,0.308217272
0.318158617,0.570866375
0.502836293,0.970820195
0.672405225,0.326682837
0.603150686,0.967040446
0.388672976,0.001225028
0.925359413,0.91556954
0.913855126,0.336311091
0.479272633,0.400831988
0.564554136,0.715141336
0.641270163,0.80162482
0.645318621,0.689502453
0.554736933,0.927884542
0.159749149,0.881836847
0.199270451,0.773067682
0.714547593,0.632504162
0.141984141,0.084172669
0.635841008,0.284028778
0.769509506,0.949365303
0.705352226,0.614418364
0.567381712,0.201123657
0.830731483,0.899563009
0.269114923,0.687189634
0.928747049,0.070156886
0.336531445,0.98124078
0.279168081,0.200796554
0.194334953,0.705215347
0.951514424,0.562681419
0.751486937,0.956389036
0.668462647,0.218290463
0.595014133,0.584259174
0.397192972,0.691101192
0.124098773,0.893726611
0.416930266,0.185653987
0.394543291,0.614624625
0.348251464,0.168762446
0.544205564,0.704523725
0.15721372,0.447631138
0.608224895,0.694663766
0.87789041,0.641220592
0.652022317,0.595926195
0.230695027,0.226705702
0.280230593,0.462619658
0.997302935,0.71409863
0.09495546,0.846288775
0.332198766,0.292838619
0.119504532,0.536658634
0.264111429,0.590436435
0.248126817,0.703607499
0.307291887,0.629992261
0.57333362,0.822553826
0.719743956,0.592424465
0.532706024,0.459124445
0.170401529,0.495142936
0.631293179,0.62726567
0.659077661,0.705900902
0.133785383,0.180115013
0.788805772,0.366169839
0.130539093,0.124828552
0.208299137,0.907862722
0.938816794,0.409404655
0.642857605,0.655972168
0.331187691,0.648547552
0.14508374,0.308952374
0.057017296,0.953579895
0.576942443,0.262522525
0.667548552,0.129076171
0.16412523,0.516431099
0.572364137,0.084626028
0.059379049,0.31994856
0.233700834,0.482342891
0.417973683,0.506675037
0.756319406,0.365521179
0.788674082,0.517376771
0.906654436,0.655668275
0.325748314,0.241154414
0.128168258,0.42618822
0.598788883,0.857408614
0.93526703,0.258306945
0.09250225,0.214860171
0.092858537,0.978596436
0.984613053,0.97668482
0.189601192,0.84121467
0.6629167,0.555305281
0.623278174,0.589333033
0.566457705,0.282181617
0.949064616,0.701513637
0.133198625,0.44727059
0.742251988,0.441140151
0.065743365,0.021532391
0.773840752,0.95738522
0.313241614,0.769777581
0.266044198,0.926404229
0.965504399,0.16028267
0.684841038,0.498064525
0.696978219,0.787636765
0.819113269,0.389140734
0.620430101,0.373917905
0.253032633,0.656458798
0.811943677,0.555699671
0.464817074,0.229018297
0.663148294,0.082047796
0.612396637,0.201588608
0.111292543,0.924531358
0.500519597,0.312157033
0.228586321,0.089845625
0.501508557,0.60142301
0.661381388,0.645156464
0.100159052,0.23771711
0.596983387,0.542916376
0.345771737,0.907945702
0.908430041,0.187559813
0.197336078,0.510724039
0.648032112,0.61931008
0.160136705,0.601671034
0.950914525,0.982748274
0.196941055,0.623336905
0.549080499,0.67722948
0.916350497,0.39218502
0.279656089,0.63994152
0.162586778,0.443379013
0.121961116,0.666504899
0.592898329,0.548594674
0.161866906,0.613940037
0.843181904,0.314353041
0.596319262,0.223907781
0.571569358,0.327372724
0.845664564,0.924656587
0.036715273,0.40057101
0.940050987,0.192248326
0.916736268,0.125349228
0.898934049,0.776579343
0.159977769,0.850343013
0.088600019,0.135215833
0.645396455,0.915671332
0.914989322,0.108079489
0.935421795,0.472845984
0.472191899,0.679541513
0.541550463,0.017631931
0.796002283,0.008092029
0.018939008,0.572065165
0.442983949,0.263757299
0.664031378,0.338502911
0.355930329,0.851373793
0.039894854,0.28773641
0.999730185,0.735350589
0.805911423,0.817595861
0.75977759,0.936652583
0.889599496,0.066102517
0.348856209,0.055061175
0.887124966,0.849740776
0.129590562,0.624381927
0.936786725,0.435157133
0.694271344,0.524044177
0.996951071,0.956013379
0.208781195,0.913452839
0.74800954,0.620360369
0.693337949,0.476346462
0.984308966,0.372263133
0.292086109,0.278715465
0.191925693,0.044663459
0.442537692,0.12331369
0.908284176,0.910807188
0.478651923,0.96932213
0.669608689,0.592325721
0.971459645,0.50347349
0.168023681,0.876810229
0.960235811,0.764143231
0.87918272,0.904574402
0.680414789,0.798125266
0.472921634,0.986575661
0.847310031,0.801508756
0.082608349,0.939701487
0.437046435,0.510567608
0.665994271,0.969747113
0.166012068,0.885274463
0.34835774,0.193895689
0.093732905,0.03921752
0.152094415,0.35215799
0.677360586,0.152420644
0.514290853,0.126066551
0.902978377,0.465481107
0.844588307,0.056480383
0.341138111,0.029449867
0.700103864,0.685904116
0.446904706,0.43026888
0.773647318,0.518387661
0.795004485,0.750139919
0.147776616,0.885554502
0.727781737,0.234286615
0.400095034,0.497100761
0.628059774,0.112116526
0.580800489,0.488180937
0.261084603,0.464939578
0.857569968,0.76728687
0.301838868,0.045831039
0.260980831,0.133844022
0.717926712,0.396094041
0.967973469,0.961451866
0.879555966,0.769705926
0.218905989,0.844654929
0.894953312,0.191088944
0.245243234,0.574369058
0.473707108,0.595728904
0.41755132,0.480230685
0.519562481,0.2036243
0.112629034,0.44991355
0.693577289,0.166373191
0.674457018,0.073772743
0.827163791,0.657238797
0.541874654,0.402120201
0.825136492,0.648132118
0.483837755,0.31704997
0.394314046,0.869113022
0.578083712,0.809058765
0.361378869,0.680921712
0.331338975,0.187279786
0.496244879,0.419675324
0.809505586,0.590131085
0.06494855,0.547811838
0.952456958,0.297042684
0.212798468,0.503133664
0.328636118,0.954558772
0.954631919,0.37041418
0.710945959,0.098091046
0.000388192,0.061280603
0.586408589,0.146991174
0.36259876,0.650081193
0.763900121,0.684263201
0.567053126,0.824517056
0.157612496,0.875611039
0.741338499,0.338734662
0.085642071,0.164418057
0.678762905,0.086279808
0.186077704,0.364675154
0.403559598,0.16438343
0.257199645,0.221201556
0.164685516,0.978898053
0.983319478,0.05186716
0.527842061,0.986561669
0.711527576,0.396390902
0.058937125,0.838130355
0.390178368,0.799101411
0.222100165,0.173566014
0.750807978,0.412440734
0.115991116,0.622732351
0.673085422,0.687445608
0.915818872,0.244888544
0.500614369,0.998298426
0.514568645,0.69022692
0.22634979,0.572059208
0.048618278,0.126112721
0.355188161,0.664843117
0.887218361,0.188895084
0.055749795,0.108476908
0.571927455,0.489939308
0.033247367,0.979907013
0.740716049,0.352451988
0.871585592,0.149330409
0.970826492,0.761182901
0.47968199,0.967380608
0.824832633,0.693101223
0.59417693,0.243674176
0.937534993,0.975375464
0.194692877,0.329920923
0.958787181,0.648588788
0.57945513,0.636838658
0.280007396,0.544028924
0.584821542,0.130884806
0.38648561,0.064446438
0.276782611,0.309452529
0.492105229,0.448142863
0.28627204,0.119228589
0.178321513,0.591870588
0.997852963,0.672973172
0.65542832,0.631600449
0.534416138,0.9037449
0.080624266,0.528969131
0.169021928,0.641708204
0.016624425,0.406984048
0.75278635,0.081929794
0.178611852,0.200702228
0.688016521,0.990916736
0.072663561,0.307425576
0.389735227,0.736395519
0.843351317,0.543056893
0.907900361,0.743419154
0.403040625,0.751931169
0.072646937,0.662675209
0.190411329,0.78608969
0.863872709,0.339939744
0.273224714,0.178762089
0.584716552,0.664552723
0.23112791,0.593640494
0.507264322,0.210029243
0.924996632,0.263225404
0.782498451,0.484203177
0.202261574,0.044511922
0.432049796,0.843723032
0.108841486,0.698232851
0.697927416,0.426434591
0.262309218,0.355575419
0.650577255,0.461372714
0.644684928,0.615311111
0.490258725,0.341279868
0.735495811,0.275255157
0.869278808,0.546011776
0.312629425,0.882806119
0.157840835,0.677952766
0.78006724,0.003929127
0.322336494,0.444316572
0.91090821,0.667577976
0.059210194,0.581280291
0.825622089,0.309909328
0.290915429,0.689253012
0.120591687,0.516777118
0.539041498,0.877872096
0.642194364,0.59488225
0.127196567,0.108615481
0.695488394,0.90043756
0.875465329,0.833365461
0.046109444,0.480670589
0.510925545,0.482194492
0.931701721,0.549031053
0.147015822,0.011692909
0.26259003,0.322353372
0.824109063,0.614730985
0.449624721,0.560630284
0.321563973,0.098878279
0.409583458,0.500334381
0.480998833,0.661103379
0.674461453,0.271051588
0.990937535,0.940089944
0.521740076,0.371723586
0.352324493,0.219912444
0.053945232,0.327978234
0.112399662,0.808425406
0.388159505,0.787338849
0.178541762,0.532629231
0.670325398,0.444551452
0.437553604,0.251772318
0.786363396,0.758815371
0.051176614,0.283922589
0.560953784,0.085145632
0.607574435,0.856970784
0.316383867,0.036880556
0.139557268,0.880758223
0.053281076,0.859629889
0.202724921,0.47120727
0.259228714,0.615135597
