Location,Vintage,Heating Fuel,None,"SEER 10, 6.2 HSPF","SEER 13, 7.7 HSPF","SEER 14, 8.2 HSPF","SEER 17, 8.7 HSPF","SEER 18, 9.3 HSPF",Count,Weight
H2,1980s,none,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H2,1980s,propane,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H2,1990s,fuel oil,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H2,1990s,propane,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H2,2000s,fuel oil,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H2,2000s,none,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H2,2010s,fuel oil,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H2,2010s,none,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H2,2010s,other fuel,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H2,2010s,propane,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H3,pre-1950,none,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H3,pre-1950,propane,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H3,1950s,none,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H3,1950s,propane,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H3,1960s,none,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H3,1970s,fuel oil,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H3,1970s,none,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H3,1980s,fuel oil,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H3,1980s,none,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H3,1990s,fuel oil,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H3,1990s,none,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H3,2000s,none,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H3,2000s,propane,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H3,2010s,fuel oil,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H3,2010s,none,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H3,2010s,other fuel,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
H3,2010s,propane,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0.166666666667,0,0.0
