S,h
7870,0.550903
7871,0.550903
7872,0.550903
7873,0.550903
7874,0.550903
7875,0.550903
7876,0.550903
7877,0.550903
14260,0.425543
14261,0.425543
14262,0.425543
14263,0.425543
14264,0.425543
14265,0.425543
14266,0.425543
14267,0.425543
19708,0.459566
19709,0.459566
19710,0.459566
19711,0.459566
23916,0.480502
23917,0.480502
23918,0.480502
23919,0.480502
27885,0.359592
27886,0.359592
27887,0.359592
27888,0.359592
29553,0.431824
29554,0.431824
29555,0.431824
29556,0.431824
29557,0.431824
30617,0.499346
30618,0.499346
30619,0.499346
32038,0.581131
32039,0.581131
36431,1.000000
36432,1.000000
36433,1.000000
36434,1.000000
36435,1.000000
36436,1.000000
36437,1.000000
36552,0.522507
36553,0.522507
36554,0.522507
36555,0.522507
36556,0.522507
44132,0.726642
44133,0.726642
44134,0.726642
56915,0.418477
56916,0.418477
56917,0.418477
56918,0.418477
56919,0.418477
56920,0.418477
56921,0.418477
58191,0.662392
58192,0.662392
58193,0.662392
65810,0.404868
65811,0.404868
65812,0.404868
65813,0.404868
65814,0.404868
68258,0.136352
68259,0.136352
68260,0.136352
68261,0.136352
68262,0.136352
68263,0.136352
68264,0.136352
75951,0.518712
75952,0.518712
75953,0.518712
75954,0.518712
77703,0.923057
77704,0.923057
77705,0.923057
77706,0.923057
77707,0.923057
77708,0.923057
77709,0.923057
78128,0.540173
78129,0.540173
78130,0.540173
78131,0.540173
78132,0.540173
78133,0.540173
78134,0.540173
82851,0.733185
82852,0.733185
82853,0.733185
82854,0.733185
82855,0.733185
82856,0.733185
82857,0.733185
88351,0.618817
88352,0.618817
88353,0.618817
88354,0.618817
88934,0.720885
88935,0.720885
88936,0.720885
88937,0.720885
89019,0.403952
89020,0.403952
89021,0.403952
89022,0.403952
89023,0.403952
89024,0.403952
101745,0.710940
101746,0.710940
101747,0.710940
101748,0.710940
104879,0.423711
104880,0.423711
104881,0.423711
106441,0.556791
106442,0.556791
106443,0.556791
106444,0.556791
106445,0.556791
106446,0.556791
106447,0.556791
106523,0.692096
106524,0.692096
106525,0.692096
106526,0.692096
106527,0.692096
107775,0.573803
107776,0.573803
108462,0.525648
108463,0.525648
108464,0.525648
108465,0.525648
109338,0.529181
109339,0.529181
109340,0.529181
109341,0.529181
109342,0.529181
109343,0.529181
113689,0.494897
113690,0.494897
113691,0.494897
113692,0.494897
113693,0.494897
113694,0.494897
113695,0.494897
115917,0.651662
115918,0.651662
115919,0.651662
115920,0.651662
124341,0.369013
124342,0.369013
124343,0.369013
124344,0.369013
124345,0.369013
124346,0.369013
124347,0.369013
124409,0.402382
124410,0.402382
124411,0.402382
124412,0.402382
124413,0.402382
124414,0.402382
124415,0.402382
124416,0.402382
124633,0.274928
124634,0.274928
124635,0.274928
124636,0.274928
124637,0.274928
124638,0.274928
124639,0.274928
124949,0.598142
124950,0.598142
124951,0.598142
124952,0.598142
124953,0.598142
124954,0.598142
129462,0.719183
129463,0.719183
129464,0.719183
129465,0.719183
129466,0.719183
129467,0.719183
131651,0.475007
131652,0.475007
131653,0.475007
131654,0.475007
131655,0.475007
131656,0.475007
131657,0.475007
131658,0.475007
131659,0.475007
131660,0.475007
132260,0.625491
132261,0.625491
132262,0.625491
132263,0.625491
132264,0.625491
132265,0.625491
132266,0.625491
154009,0.519105
154010,0.519105
154011,0.519105
154012,0.519105
159111,0.564774
159112,0.564774
159113,0.564774
161665,0.533761
161666,0.533761
161667,0.533761
161668,0.533761
161669,0.533761
161722,0.505234
161723,0.505234
161724,0.505234
161725,0.505234
161726,0.505234
161727,0.505234
161728,0.505234
161729,0.505234
161730,0.505234
161795,0.439806
161796,0.439806
161797,0.439806
161798,0.439806
161799,0.439806
165917,0.671421
165918,0.671421
165919,0.671421
165920,0.671421
165921,0.671421
165922,0.671421
166090,0.608741
166091,0.608741
166092,0.608741
166093,0.608741
171193,0.632949
171194,0.632949
171195,0.632949
171196,0.632949
171197,0.632949
171198,0.632949
171199,0.632949
179372,0.273358
187124,0.519105
187125,0.519105
187126,0.519105
187127,0.519105
187128,0.519105
187129,0.519105
187130,0.519105
189979,0.317064
189980,0.317064
189981,0.317064
191315,0.674562
191316,0.674562
191317,0.674562
191318,0.674562
193987,0.519498
193988,0.519498
193989,0.519498
193990,0.519498
193991,0.519498
193992,0.519498
193993,0.519498
193994,0.519498
202703,0.434441
202704,0.434441
202705,0.434441
202706,0.434441
202707,0.434441
202708,0.434441
202709,0.434441
202710,0.434441
205739,0.732531
205740,0.732531
205741,0.732531
205742,0.732531
205743,0.732531
206952,0.355666
206953,0.355666
206954,0.355666
217088,0.778985
217089,0.778985
217090,0.778985
217091,0.778985
217092,0.778985
232267,0.683591
232268,0.683591
232269,0.683591
232270,0.683591
232271,0.683591
232272,0.683591
232273,0.683591
232274,0.683591
232275,0.683591
241600,0.478540
241601,0.478540
241602,0.478540
241603,0.478540
241604,0.478540
241605,0.478540
241606,0.478540
244550,0.726904
244551,0.726904
244552,0.726904
244553,0.726904
244554,0.726904
244555,0.726904
244556,0.726904
248739,0.444517
248740,0.444517
256051,0.664355
256052,0.664355
256053,0.664355
256054,0.664355
257721,0.890735
257722,0.890735
257723,0.890735
257724,0.890735
257725,0.890735
257726,0.890735
257727,0.890735
257728,0.890735
257729,0.890735
259580,0.754122
259581,0.754122
260418,0.687909
260419,0.687909
260420,0.687909
260421,0.687909
260422,0.687909
260423,0.687909
260424,0.687909
260425,0.687909
280522,0.673907
280523,0.673907
280524,0.673907
280525,0.673907
280526,0.673907
280527,0.673907
280528,0.673907
287695,0.355273
287696,0.355273
287697,0.355273
289118,0.581392
289119,0.581392
289120,0.581392
289121,0.581392
289122,0.581392
289123,0.581392
289124,0.581392
289125,0.581392
289126,0.581392
303599,0.617247
303600,0.617247
303601,0.617247
303602,0.617247
305630,0.785789
305631,0.785789
305632,0.785789
312006,0.647998
312007,0.647998
312008,0.647998
312009,0.647998
312010,0.647998
312011,0.647998
312012,0.647998
315208,0.689217
315209,0.689217
315210,0.689217
315211,0.689217
315212,0.689217
315213,0.689217
315214,0.689217
315215,0.689217
315216,0.689217
315217,0.689217
315883,0.428814
315884,0.428814
315885,0.428814
315886,0.428814
315887,0.428814
346762,0.815624
346763,0.815624
346764,0.815624
346765,0.815624
346766,0.815624
348196,0.368882
348197,0.368882
348198,0.368882
348199,0.368882
348200,0.368882
348201,0.368882
348202,0.368882
348203,0.368882
351062,0.736064
351063,0.736064
351064,0.736064
351065,0.736064
351066,0.736064
351067,0.736064
354011,0.482596
354012,0.482596
354013,0.482596
354014,0.482596
354015,0.482596
354016,0.482596
355460,0.604815
355461,0.604815
355462,0.604815
355463,0.604815
355464,0.604815
355465,0.604815
355466,0.604815
359846,0.790369
359847,0.790369
359848,0.790369
359849,0.790369
363476,0.618686
363477,0.618686
363478,0.618686
363479,0.618686
363480,0.618686
376474,0.710940
376475,0.710940
376476,0.710940
376477,0.710940
376478,0.710940
376479,0.710940
381402,0.691180
381403,0.691180
381404,0.691180
381405,0.691180
381406,0.691180
381407,0.691180
387296,0.501570
387297,0.501570
387298,0.501570
387299,0.501570
387300,0.501570
387301,0.501570
387302,0.501570
387303,0.501570
387304,0.501570
390844,0.751243
390845,0.751243
390846,0.751243
390847,0.751243
390848,0.751243
395675,0.655457
395676,0.655457
395677,0.655457
395678,0.655457
395679,0.655457
395680,0.655457
395681,0.655457
395682,0.655457
396461,0.369798
396462,0.369798
396463,0.369798
396464,0.369798
397312,0.713688
397313,0.713688
397314,0.713688
397315,0.713688
397316,0.713688
397317,0.713688
397318,0.713688
399966,0.639492
399967,0.639492
399968,0.639492
399969,0.639492
399970,0.639492
400815,0.712248
400816,0.712248
400817,0.712248
400818,0.712248
400819,0.712248
400820,0.712248
418372,0.452761
418373,0.452761
418374,0.452761
418375,0.452761
418376,0.452761
418377,0.452761
418378,0.452761
420125,0.932478
420126,0.932478
422529,0.438890
422530,0.438890
422531,0.438890
422532,0.438890
422533,0.438890
422534,0.438890
422535,0.438890
422536,0.438890
428622,0.720623
428623,0.720623
428624,0.720623
428625,0.720623
428626,0.720623
428627,0.720623
431829,0.407354
431830,0.407354
432891,0.519759
432892,0.519759
432893,0.519759
432894,0.519759
432895,0.519759
432896,0.519759
432897,0.519759
432898,0.519759
433837,0.679927
433838,0.679927
433839,0.679927
433840,0.679927
433841,0.679927
433842,0.679927
433843,0.679927
447003,0.849123
447004,0.849123
447005,0.849123
447006,0.849123
449326,0.676917
449327,0.676917
449328,0.676917
449329,0.676917
451808,0.621565
451809,0.621565
452575,0.527872
452576,0.527872
452577,0.527872
452578,0.527872
452579,0.527872
453269,0.716305
453270,0.716305
453271,0.716305
453272,0.716305
453273,0.716305
453274,0.716305
463609,0.641979
463610,0.641979
463611,0.641979
463612,0.641979
463613,0.641979
463614,0.641979
463615,0.641979
463616,0.641979
463617,0.641979
463618,0.641979
463650,0.707406
463651,0.707406
463652,0.707406
463653,0.707406
463654,0.707406
463655,0.707406
463656,0.707406
464043,0.457603
464044,0.457603
464045,0.457603
464046,0.457603
464047,0.457603
467270,0.536770
467271,0.536770
467272,0.536770
467273,0.536770
467274,0.536770
467275,0.536770
467276,0.536770
467796,0.671552
467797,0.671552
467798,0.671552
467799,0.671552
467923,0.626014
467924,0.626014
467925,0.626014
467926,0.626014
467927,0.626014
472814,0.590683
472815,0.590683
472816,0.590683
472817,0.590683
472818,0.590683
472819,0.590683
472820,0.590683
477103,0.399241
477104,0.399241
477146,0.785266
477147,0.785266
477148,0.785266
482261,0.657812
482262,0.657812
482263,0.657812
482264,0.657812
482265,0.657812
484835,0.583748
484836,0.583748
484837,0.583748
484838,0.583748
484839,0.583748
484840,0.583748
484841,0.583748
487929,0.585580
487930,0.585580
487931,0.585580
487932,0.585580
487933,0.585580
487934,0.585580
487935,0.585580
496547,0.693012
496548,0.693012
496549,0.693012
496550,0.693012
496551,0.693012
499366,0.797828
499367,0.797828
499368,0.797828
499369,0.797828
499370,0.797828
501404,0.544622
501405,0.544622
501406,0.544622
501407,0.544622
501408,0.544622
