S,h
3534,0.574562
3535,0.574562
3536,0.574562
3537,0.574562
3538,0.574562
3539,0.574562
3540,0.574562
3541,0.574562
3565,0.614702
3566,0.614702
3567,0.614702
3568,0.614702
3569,0.614702
4811,0.436173
4812,0.436173
4813,0.436173
4814,0.436173
4815,0.436173
4816,0.436173
4817,0.436173
4818,0.436173
5188,0.418203
5189,0.418203
5190,0.418203
5191,0.418203
5192,0.418203
5193,0.418203
5194,0.418203
5195,0.418203
5196,0.418203
5197,0.418203
5313,0.704784
5314,0.704784
5315,0.704784
5316,0.704784
5317,0.704784
5318,0.704784
5319,0.704784
5320,0.704784
5321,0.704784
5322,0.704784
5625,0.441774
5626,0.441774
5627,0.441774
5628,0.441774
5629,0.441774
5630,0.441774
6202,0.720187
6203,0.720187
6204,0.720187
6205,0.720187
6206,0.720187
6207,0.720187
6208,0.720187
6209,0.720187
6233,0.708985
6234,0.708985
6235,0.708985
6236,0.708985
6237,0.708985
6238,0.708985
6476,0.743524
6477,0.743524
6478,0.743524
6479,0.743524
6480,0.743524
6481,0.743524
9791,0.256709
9792,0.256709
9793,0.256709
9794,0.256709
9795,0.256709
9796,0.256709
9797,0.256709
9798,0.256709
9799,0.256709
9821,0.612835
9822,0.612835
9823,0.612835
9824,0.612835
9825,0.612835
9826,0.612835
9827,0.612835
9828,0.612835
9829,0.612835
9830,0.612835
11362,0.843174
11363,0.843174
11364,0.843174
11365,0.843174
11366,0.843174
11367,0.843174
11368,0.843174
11369,0.843174
12474,0.740723
12475,0.740723
12476,0.740723
12477,0.740723
12478,0.740723
12479,0.740723
12480,0.740723
13661,0.481447
13662,0.481447
13663,0.481447
13664,0.481447
13665,0.481447
13666,0.481447
13692,0.446208
13693,0.446208
13694,0.446208
13695,0.446208
13696,0.446208
15022,0.748191
15023,0.748191
15024,0.748191
15025,0.748191
15026,0.748191
15027,0.748191
15028,0.748191
15029,0.748191
15030,0.748191
15031,0.748191
15038,0.619603
15039,0.619603
15040,0.619603
15041,0.619603
15042,0.619603
15043,0.619603
15044,0.619603
15045,0.619603
15046,0.619603
15053,0.420070
15054,0.420070
15055,0.420070
15056,0.420070
15057,0.420070
15058,0.420070
15059,0.420070
15060,0.420070
15542,0.435706
15543,0.435706
15544,0.435706
15545,0.435706
15546,0.435706
15547,0.435706
15548,0.435706
15549,0.435706
15550,0.435706
15551,0.435706
15552,0.435706
17616,0.215636
17617,0.215636
17618,0.215636
17619,0.215636
17620,0.215636
17621,0.215636
17622,0.215636
18589,0.631972
18590,0.631972
18591,0.631972
18592,0.631972
18593,0.631972
18594,0.631972
18595,0.631972
18596,0.631972
18597,0.631972
18598,0.631972
18599,0.631972
18600,0.631972
18601,0.631972
18602,0.631972
18603,0.631972
18604,0.631972
18605,0.631972
18606,0.631972
18607,0.631972
18608,0.631972
18713,0.445041
18714,0.445041
18715,0.445041
19133,0.674679
19134,0.674679
19135,0.674679
19136,0.674679
19137,0.674679
19138,0.674679
19139,0.674679
22101,0.287048
22102,0.287048
22103,0.287048
22104,0.287048
22105,0.287048
23435,0.974562
23436,0.974562
23437,0.974562
23438,0.974562
23439,0.974562
23440,0.974562
23441,0.974562
23442,0.974562
23443,0.974562
23444,0.974562
27243,0.655776
27244,0.655776
27245,0.655776
27246,0.655776
27247,0.655776
27248,0.655776
27249,0.655776
27250,0.655776
27251,0.655776
27252,0.655776
27253,0.655776
27254,0.655776
27255,0.655776
27256,0.655776
27257,0.655776
27258,0.655776
27259,0.655776
27260,0.655776
28010,0.669078
28011,0.669078
28012,0.669078
28013,0.669078
28014,0.669078
28015,0.669078
28016,0.669078
28017,0.669078
28018,0.669078
28019,0.669078
28020,0.669078
28040,0.638973
28041,0.638973
28042,0.638973
28043,0.638973
28044,0.638973
28045,0.638973
28046,0.638973
28047,0.638973
28048,0.638973
28049,0.638973
28050,0.638973
28051,0.638973
29278,0.659510
29279,0.659510
29280,0.659510
29281,0.659510
30615,0.647141
30616,0.647141
30617,0.647141
30618,0.647141
30619,0.647141
30620,0.647141
30621,0.647141
30656,0.518086
30657,0.518086
30658,0.518086
30659,0.518086
30660,0.518086
30661,0.518086
30686,0.607235
30687,0.607235
30688,0.607235
30689,0.607235
30690,0.607235
31474,0.431505
31475,0.431505
31476,0.431505
31477,0.431505
32901,0.608401
32902,0.608401
32903,0.608401
32904,0.608401
32905,0.608401
32906,0.608401
32907,0.608401
32908,0.608401
32909,0.608401
33079,0.501284
33080,0.501284
33081,0.501284
33082,0.501284
33083,0.501284
33084,0.501284
33085,0.501284
36276,0.631972
36277,0.631972
36278,0.631972
36279,0.631972
36280,0.631972
36281,0.631972
36282,0.631972
36283,0.631972
36284,0.631972
36285,0.631972
36286,0.631972
36287,0.631972
36288,0.631972
36289,0.631972
36290,0.631972
36648,0.186931
36649,0.186931
36650,0.186931
36651,0.186931
36652,0.186931
36653,0.186931
36682,0.418436
36683,0.418436
36684,0.418436
36685,0.418436
36686,0.418436
36687,0.418436
36688,0.418436
36689,0.418436
36690,0.418436
36691,0.418436
36692,0.418436
39334,0.520887
39335,0.520887
39336,0.520887
39337,0.520887
39338,0.520887
39339,0.520887
39414,0.558226
39415,0.558226
39416,0.558226
39417,0.558226
39418,0.558226
39419,0.558226
40761,0.383197
40762,0.383197
40763,0.383197
40764,0.383197
40765,0.383197
40766,0.383197
41634,0.467678
41635,0.467678
41636,0.467678
41637,0.467678
