S,h
117,0.249626
118,0.522272
314,0.315396
453,0.012257
455,0.478625
456,0.478625
457,0.011659
458,0.011659
459,0.079223
461,0.003587
463,0.600598
465,0.047235
467,0.015247
468,0.236771
565,0.086099
566,0.548580
567,0.671450
568,0.548580
569,0.000299
571,0.335426
573,0.159641
574,0.005381
576,0.008969
578,0.067862
580,0.508221
694,0.021226
696,0.333034
715,0.217937
717,0.348281
720,0.440359
722,0.032287
724,0.004484
726,0.040359
728,0.005082
730,0.269058
732,0.131839
734,0.126158
735,0.562930
736,0.024514
738,0.027803
740,0.034380
774,0.157250
803,0.279223
805,0.128251
807,0.104634
809,0.124365
811,0.143498
825,0.334828
826,0.334828
843,0.023617
1026,0.022720
1036,0.036771
1038,0.045441
1040,0.120478
1042,0.090284
1181,0.182661
1183,0.058296
1184,0.022720
1186,0.106129
1188,0.276233
1191,0.089088
1222,0.151570
1235,0.001794
1248,0.000299
1298,0.421824
1300,0.011659
1302,0.114499
1304,0.326457
1306,0.045142
1349,0.064275
1351,0.010762
1353,0.378176
1414,0.425411
1432,0.101943
1847,0.442750
1852,0.048430
1856,0.074141
1862,0.276233
1863,0.001794
1902,0.057399
1903,0.065471
1905,0.020628
1907,0.015546
1909,0.207175
1911,0.303139
2037,0.064275
2111,0.064574
2113,0.069058
2123,0.098057
2185,0.054111
2202,0.014649
2204,0.411360
2205,0.411360
2206,0.046338
2208,0.411061
2212,0.359342
2223,0.288490
2224,0.288490
2225,0.421824
2226,0.015845
2435,0.000598
2466,0.045740
2468,0.009268
2470,0.127055
2527,0.007773
2619,0.462481
2622,0.411360
2624,0.382063
2625,0.382063
2626,0.382063
2746,0.060389
2748,0.100448
2792,0.014948
2817,0.140209
2892,0.045441
3270,0.010164
3272,0.122870
3301,0.202392
3303,0.022720
3336,0.173094
3480,0.003886
3483,0.324664
3484,0.324664
3485,0.002392
3487,0.384753
3521,1.000000
3523,0.145889
3524,0.002990
3525,0.145889
3526,0.371599
3528,0.191330
3530,0.116592
3532,0.194918
3579,0.028700
3581,0.126457
3583,0.028999
3584,0.028999
3585,0.002990
3587,0.297758
3620,0.152466
3691,0.013154
3692,0.013154
3693,0.042451
3753,0.025710
3784,0.108520
3827,0.023916
3926,0.358445
3928,0.546786
4099,0.378774
4100,0.378774
4129,0.019731
4131,0.110314
4154,0.093871
4188,0.125561
4241,0.411061
4243,0.216741
4244,0.070254
4246,0.010164
4315,0.225411
4317,0.058595
4837,0.084305
4851,0.028700
4853,0.055605
4854,0.072945
4856,0.201495
4858,0.083707
4883,0.310314
4885,0.086099
4948,0.005680
4950,0.178774
4963,0.020329
5126,0.011061
5204,0.063677
5206,0.150374
5207,0.150374
5208,0.013453
5210,0.026009
5211,0.158445
5213,0.103139
5264,0.342601
5266,0.109118
5268,0.005082
5270,0.125262
5272,0.391928
5273,0.391928
5274,0.571898
5276,0.184753
5277,0.184753
5278,0.294768
5280,0.073842
5282,0.208371
5299,0.174589
5300,0.012556
5347,0.735426
5349,0.336024
5351,0.180269
5545,0.062182
5547,0.071450
5656,0.000897
5658,0.367414
5660,0.020329
5662,0.292377
5663,0.292377
5664,0.032287
6267,0.258894
6278,0.298954
6279,0.298954
6336,0.000598
6338,0.118984
6339,0.560538
6341,0.305531
6420,0.136622
6454,0.001495
6492,0.464873
6520,0.072646
6522,0.075336
6607,0.101345
6652,0.377877
6654,0.258595
6656,0.046936
6916,0.011958
6922,0.113602
6924,0.275336
7012,0.058595
7070,0.000598
7072,0.348580
7074,0.198206
7076,0.510912
7078,0.059492
7080,0.092078
7631,0.014649
7661,0.342302
7676,0.003587
7678,0.154858
7688,0.199103
7690,0.016442
7765,0.329148
7807,0.202990
7816,0.287892
7854,0.149178
7899,0.000299
8113,0.220030
8115,0.040060
8223,0.003886
8287,0.193722
8288,0.193722
8289,0.447534
8290,0.193722
8291,0.193722
8293,0.037967
8295,0.143498
8298,0.004783
8300,0.055904
8302,0.153662
8304,0.034679
8306,0.331540
8331,0.588341
8366,0.021824
8367,0.021824
8368,0.021824
8686,0.379671
8687,0.379671
8825,0.653513
8826,0.333632
9119,0.021525
9121,0.016741
9126,0.325262
9127,0.325262
9161,0.122571
9162,0.202990
9181,0.045441
9272,0.213752
9428,0.010164
9448,0.093572
9505,0.483408
9507,0.088789
9634,0.009268
9636,0.389537
9637,0.389537
9638,0.045740
9814,0.248729
9816,0.227504
9825,0.059791
9827,0.490583
9829,0.484006
10053,0.011061
10603,0.142900
10612,0.020030
10614,0.028999
10663,0.130344
10682,0.031091
10823,0.055605
10871,0.184155
10873,0.108221
10875,0.046338
11046,0.027803
11048,0.040957
11050,0.006876
11052,0.083109
11106,0.017937
11108,0.436173
11110,0.313004
11112,0.045142
11142,0.119283
11211,0.428401
11213,0.006278
11237,0.006577
11239,0.021824
11251,0.579073
11325,0.041854
11397,0.107623
11399,0.043049
11484,0.162033
11485,0.162033
11900,0.023916
11939,0.003587
11962,0.559641
11963,0.559641
11964,0.053513
11965,0.019731
11967,0.258894
12003,0.401196
12005,0.309118
12029,0.042152
12030,0.042152
12102,0.201495
12307,0.539312
12347,0.087892
12349,0.003587
12351,0.055306
12353,0.258595
12355,0.023019
12615,0.329746
12649,0.029895
12651,0.450822
12653,0.364425
12659,0.002691
12661,0.463976
12663,0.347982
12664,0.347982
12665,0.181166
12736,0.062481
12738,0.217339
12740,0.356353
12741,0.356353
12742,0.581166
12744,0.000299
12890,0.100448
12966,0.014649
13401,0.047534
13484,0.704634
13563,0.216442
13761,0.049028
13763,0.169806
13765,0.046338
13954,0.546487
13972,0.006577
13974,0.121375
14075,0.013453
14077,0.002093
14098,0.121674
14160,0.473842
14233,0.052018
14501,0.015845
14845,0.502541
14846,0.502541
14847,0.502541
14850,0.332436
15141,0.074738
15143,0.000598
15224,0.087593
15290,0.302541
15292,0.476233
15490,0.401495
15492,0.364425
15493,0.364425
15497,0.237668
15519,0.013752
15624,0.455306
15625,0.455306
15626,0.030194
15734,0.546487
15754,0.507324
15755,0.507324
15756,0.768311
15758,0.130045
16261,0.073842
16263,0.036771
16265,0.030493
16267,0.514200
16325,0.007474
16389,0.017339
16502,0.565919
16504,0.207175
16506,0.149477
16520,0.260090
16557,0.031091
16559,0.200000
16560,0.200000
16585,0.015845
16739,0.024514
16806,0.328550
16808,0.013752
16839,0.062780
16981,0.146487
17088,0.006278
17090,0.008371
17092,0.002990
17094,0.220927
17096,0.672945
17098,0.005979
17100,0.263079
17102,0.172795
17115,0.073244
17117,0.028700
17119,0.068759
17121,0.009865
17239,0.207773
17241,0.034679
17243,0.312407
17346,0.036771
17649,0.231689
17651,0.505531
17652,0.505531
17671,0.073543
17719,0.041854
17721,0.147384
17723,0.266069
17725,0.100149
17727,0.292377
17750,0.023617
17825,0.357549
17850,0.499552
17980,0.356353
17981,0.356353
17982,0.446039
17983,0.046039
17985,0.131839
17987,0.156054
17989,0.384155
17991,0.017339
17992,0.138117
17993,0.047833
17995,0.135426
18041,0.326457
18062,0.005082
18119,0.220927
18120,0.220927
18121,0.095067
18123,0.024215
18124,0.329447
18125,0.226308
18127,0.286398
18507,0.013752
18527,0.314499
18529,0.294469
18555,0.344694
18556,0.472646
18558,0.007773
18654,0.087294
19138,0.001794
19140,0.001495
19195,0.167115
19196,0.167115
19284,0.097459
19286,0.131241
19338,0.124664
19340,0.134828
19399,0.660688
19423,0.133333
19429,0.272347
19448,0.011659
19592,0.063677
19599,0.082511
19676,0.072048
19677,0.072048
19681,0.126457
19683,0.453812
19705,0.293572
19706,0.293572
19831,0.049626
19832,0.211360
19834,0.251719
19836,0.176084
19838,0.359940
19840,0.391330
19842,0.238565
19844,0.549776
19845,0.549776
19846,0.011061
19848,0.656502
19850,0.067564
19852,0.211061
19854,0.044843
19856,0.213154
19944,0.026906
20083,0.125262
20137,0.036173
20139,0.140807
20140,0.140807
20577,0.663079
20740,0.061286
20786,0.313602
20800,0.003587
20829,0.104634
20830,0.481016
20831,0.106428
20832,0.102541
20833,0.102541
20927,0.112108
21127,0.000598
21356,0.125262
21385,0.015546
21387,0.097758
21446,0.034380
21494,0.280717
21554,0.074439
21982,0.087294
21997,0.455605
21999,0.203886
22001,0.216741
22003,0.232586
22084,0.385052
22085,0.385052
22086,0.385052
22115,0.013453
22146,0.246338
22266,0.008969
22268,0.222422
22270,0.018535
22272,0.171898
22375,0.453812
22377,0.200299
22408,0.563528
22409,0.563528
22410,0.581465
22411,0.581465
22412,0.619432
22413,0.037967
