S,h
1260,0.495465
1261,0.495465
1262,0.495465
1263,0.495465
1264,0.495465
1265,0.495465
1266,0.495465
2181,0.706205
2182,0.706205
2183,0.706205
2184,0.706205
2212,0.336754
2213,0.336754
2214,0.336754
2215,0.336754
2216,0.336754
2217,0.336754
3248,0.552029
3249,0.552029
3250,0.552029
3251,0.552029
3252,0.552029
3399,0.544153
3400,0.544153
3401,0.544153
3402,0.544153
3403,0.544153
3404,0.544153
3405,0.544153
3406,0.544153
4198,0.423389
4199,0.423389
4200,0.423389
4201,0.423389
4202,0.423389
4203,0.423389
4750,0.662530
4751,0.662530
4752,0.662530
4753,0.662530
4754,0.662530
4781,0.709308
4782,0.709308
4783,0.709308
4784,0.709308
4785,0.709308
4786,0.709308
4787,0.709308
5285,0.443437
5286,0.443437
5287,0.443437
5288,0.443437
5289,0.443437
6051,0.706205
6052,0.706205
6053,0.706205
6054,0.706205
6055,0.706205
6056,0.706205
6149,0.686396
6150,0.686396
6151,0.686396
6152,0.686396
6153,0.686396
6154,0.686396
6162,0.753222
6163,0.753222
6164,0.753222
6165,0.753222
6480,0.468974
6481,0.468974
6482,0.468974
6483,0.468974
6484,0.468974
6485,0.468974
9341,0.265632
9342,0.265632
9343,0.265632
9344,0.265632
9345,0.265632
9346,0.265632
9347,0.265632
9348,0.265632
9349,0.265632
9869,0.484726
9870,0.484726
9871,0.484726
9872,0.484726
9873,0.484726
9874,0.484726
9875,0.484726
9876,0.484726
9877,0.484726
9878,0.484726
9879,0.484726
9880,0.484726
11369,0.646539
11370,0.646539
11371,0.646539
11372,0.646539
11373,0.646539
11374,0.646539
11442,0.474463
11443,0.474463
11444,0.474463
11445,0.474463
11446,0.474463
11447,0.474463
11473,0.452029
11474,0.452029
11475,0.452029
11476,0.452029
11477,0.452029
11478,0.452029
11479,0.452029
13418,0.151551
13419,0.151551
13420,0.151551
13421,0.151551
13422,0.151551
13423,0.151551
13424,0.151551
13425,0.151551
13426,0.151551
13828,0.601909
13829,0.601909
13830,0.601909
13831,0.601909
13832,0.601909
13833,0.601909
14821,0.478759
14822,0.478759
14823,0.478759
14852,0.477804
14853,0.477804
14854,0.477804
14855,0.477804
14856,0.477804
14857,0.477804
14858,0.477804
16465,0.638663
16466,0.638663
16467,0.638663
16468,0.638663
16469,0.638663
16470,0.638663
16471,0.638663
16472,0.638663
16473,0.638663
16891,0.772315
16892,0.772315
16893,0.772315
16894,0.772315
16895,0.772315
16896,0.772315
16897,0.772315
16898,0.772315
16899,0.772315
16900,0.772315
16901,0.772315
16902,0.772315
16903,0.772315
16985,0.772315
16986,0.772315
16987,0.772315
16988,0.772315
17649,0.547255
17650,0.547255
17651,0.547255
17652,0.547255
17653,0.547255
17679,0.642243
17680,0.642243
17681,0.642243
17682,0.642243
17683,0.642243
17684,0.642243
17685,0.642243
17686,0.642243
17687,0.642243
17688,0.642243
17689,0.642243
17690,0.642243
17691,0.642243
17692,0.642243
17693,0.642243
17694,0.642243
17695,0.642243
17696,0.642243
17697,0.642243
17698,0.642243
17699,0.642243
18408,0.531742
18409,0.531742
18410,0.531742
18411,0.531742
18438,0.373986
18439,0.373986
18440,0.373986
18441,0.373986
18442,0.373986
18443,0.373986
18469,0.286635
18470,0.286635
18471,0.286635
18472,0.286635
18473,0.286635
19250,0.395465
19251,0.395465
19252,0.395465
19253,0.395465
19254,0.395465
19255,0.395465
19256,0.395465
19257,0.395465
19258,0.395465
19984,0.606683
19985,0.606683
19986,0.606683
19987,0.606683
20131,0.670644
20132,0.670644
20133,0.670644
20134,0.670644
20135,0.670644
20136,0.670644
20137,0.670644
20138,0.670644
20139,0.670644
20140,0.670644
20141,0.670644
20142,0.670644
20143,0.670644
20144,0.670644
24788,0.536277
24789,0.536277
24790,0.536277
24791,0.536277
24792,0.536277
24793,0.536277
24794,0.536277
24795,0.536277
24796,0.536277
24920,0.647494
24921,0.647494
24922,0.647494
24923,0.647494
24924,0.647494
24925,0.647494
24926,0.647494
24951,0.330072
24952,0.330072
24953,0.330072
24954,0.330072
24955,0.330072
24956,0.330072
24957,0.330072
25273,0.174940
25274,0.174940
25275,0.174940
25276,0.174940
25277,0.174940
25278,0.174940
25279,0.174940
25280,0.174940
25281,0.174940
25282,0.174940
25763,0.599045
25764,0.599045
25765,0.599045
25766,0.599045
28459,0.628401
28460,0.628401
28461,0.628401
28462,0.628401
28463,0.628401
29286,0.591647
29287,0.591647
29288,0.591647
29289,0.591647
30039,0.602864
30040,0.602864
30041,0.602864
30042,0.602864
30043,0.602864
30044,0.602864
30045,0.602864
30960,0.553938
30961,0.553938
30962,0.553938
30963,0.553938
30964,0.553938
30965,0.553938
30966,0.553938
30991,0.778520
30992,0.778520
30993,0.778520
30994,0.778520
30995,0.778520
30996,0.778520
30997,0.778520
30998,0.778520
33441,0.399045
33442,0.399045
33443,0.399045
33444,0.399045
33445,0.399045
33645,0.442243
33646,0.442243
33647,0.442243
33648,0.442243
33649,0.442243
33650,0.442243
34120,0.641766
34121,0.641766
34122,0.641766
34123,0.641766
34124,0.641766
35743,0.586635
35744,0.586635
35745,0.586635
35746,0.586635
35747,0.586635
35748,0.586635
35774,0.636993
35775,0.636993
35776,0.636993
35777,0.636993
35778,0.636993
35779,0.636993
35780,0.636993
35781,0.636993
36321,0.164916
36322,0.164916
36323,0.164916
36324,0.164916
36325,0.164916
36326,0.164916
36425,0.678043
36426,0.678043
36427,0.678043
36428,0.678043
36429,0.678043
36430,0.678043
36431,0.678043
36432,0.678043
36433,0.678043
36434,0.678043
36435,0.678043
36455,0.478520
36456,0.478520
36457,0.478520
36458,0.478520
36459,0.478520
36460,0.478520
36461,0.478520
36496,0.492363
36497,0.492363
36498,0.492363
36499,0.492363
36500,0.492363
36501,0.492363
36502,0.492363
37073,0.678759
37074,0.678759
37075,0.678759
37076,0.678759
37077,0.678759
37078,0.678759
38723,0.323389
38724,0.323389
38725,0.323389
38726,0.323389
38727,0.323389
38728,0.323389
38729,0.323389
39574,0.580430
39575,0.580430
39576,0.580430
39577,0.580430
39578,0.580430
39579,0.580430
39580,0.580430
39581,0.580430
39582,0.580430
39583,0.580430
39584,0.580430
39585,0.580430
39586,0.580430
39604,0.661575
39605,0.661575
39606,0.661575
39607,0.661575
39608,0.661575
39609,0.661575
39610,0.661575
39611,0.661575
39612,0.661575
40847,0.719809
40848,0.719809
40849,0.719809
40850,0.719809
40851,0.719809
40852,0.719809
40853,0.719809
45397,0.457041
45398,0.457041
45399,0.457041
45400,0.457041
45401,0.457041
45427,0.603103
45428,0.603103
45429,0.603103
45458,0.613365
45459,0.613365
45460,0.613365
45461,0.613365
45462,0.613365
45463,0.613365
45464,0.613365
45465,0.613365
45466,0.613365
45467,0.613365
45468,0.613365
45469,0.613365
45470,0.613365
45471,0.613365
45472,0.613365
46510,0.501671
46511,0.501671
46512,0.501671
46513,0.501671
46514,0.501671
46515,0.501671
47337,0.289021
47338,0.289021
47339,0.289021
47340,0.289021
47341,0.289021
47991,0.645585
47992,0.645585
47993,0.645585
47994,0.645585
47995,0.645585
47996,0.645585
49827,0.577566
49828,0.577566
49938,0.347733
49939,0.347733
49940,0.347733
49941,0.347733
49942,0.347733
49943,0.347733
49944,0.347733
49945,0.347733
52319,0.211456
52320,0.211456
52321,0.211456
52322,0.211456
52323,0.211456
52324,0.211456
52325,0.211456
52326,0.211456
56878,0.632936
56879,0.632936
56880,0.632936
56881,0.632936
56882,0.632936
56883,0.632936
56884,0.632936
56885,0.632936
56886,0.632936
56887,0.632936
56888,0.632936
56889,0.632936
56890,0.632936
58130,0.486396
58131,0.486396
58132,0.486396
58133,0.486396
58134,0.486396
58135,0.486396
58136,0.486396
58137,0.486396
58138,0.486396
59495,0.574702
59496,0.574702
59497,0.574702
59498,0.574702
59499,0.574702
59500,0.574702
59501,0.574702
59502,0.574702
59503,0.574702
59523,0.877088
59524,0.877088
59525,0.877088
59526,0.877088
59527,0.877088
59593,0.741527
59594,0.741527
59595,0.741527
59624,0.377566
59625,0.377566
59626,0.377566
59627,0.377566
59628,0.377566
60944,0.476134
60945,0.476134
60946,0.476134
60947,0.476134
60948,0.476134
63268,0.343914
63269,0.343914
63270,0.343914
63271,0.343914
63298,0.721718
63299,0.721718
63300,0.721718
63301,0.721718
64378,0.585680
64379,0.585680
64380,0.585680
64381,0.585680
64382,0.585680
64383,0.585680
64384,0.585680
64385,0.585680
64386,0.585680
64387,0.585680
64388,0.585680
64389,0.585680
65178,0.310024
65179,0.310024
65180,0.310024
65181,0.310024
65182,0.310024
65183,0.310024
65547,0.478520
65548,0.478520
65549,0.478520
65550,0.478520
66106,0.565155
66107,0.565155
66108,0.565155
66109,0.565155
66110,0.565155
66111,0.565155
66112,0.565155
66113,0.565155
66114,0.565155
72474,0.664916
72475,0.664916
72476,0.664916
72477,0.664916
72478,0.664916
72479,0.664916
72480,0.664916
72481,0.664916
72482,0.664916
72599,0.456563
72600,0.456563
72601,0.456563
72602,0.456563
72603,0.456563
72604,0.456563
72629,0.443914
72630,0.443914
72631,0.443914
72632,0.443914
72802,0.272076
72803,0.272076
72804,0.272076
72805,0.272076
72806,0.272076
72807,0.272076
72808,0.272076
72809,0.272076
73916,0.356563
73917,0.356563
73918,0.356563
73919,0.356563
73920,0.356563
73921,0.356563
73922,0.356563
73923,0.356563
73924,0.356563
73925,0.356563
73926,0.356563
73927,0.356563
74233,0.784487
74234,0.784487
74235,0.784487
74236,0.784487
74237,0.784487
74238,0.784487
74239,0.784487
74264,0.307637
74265,0.307637
74266,0.307637
74267,0.307637
74268,0.307637
74269,0.307637
74270,0.307637
74649,0.408592
74650,0.408592
74651,0.408592
74652,0.408592
74653,0.408592
74654,0.408592
74655,0.408592
79236,0.593079
79237,0.593079
79238,0.593079
79239,0.593079
79240,0.593079
79241,0.593079
79242,0.593079
79243,0.593079
79244,0.593079
79697,0.440095
79698,0.440095
79699,0.440095
79700,0.440095
79701,0.440095
79702,0.440095
79767,0.829833
79768,0.829833
79769,0.829833
79770,0.829833
79771,0.829833
79772,0.829833
79773,0.829833
80444,0.437232
80445,0.437232
80446,0.437232
80447,0.437232
80448,0.437232
80449,0.437232
80450,0.437232
80451,0.437232
80452,0.437232
80453,0.437232
80454,0.437232
80455,0.437232
80474,0.210024
80475,0.210024
80476,0.210024
80477,0.210024
80478,0.210024
80479,0.210024
80480,0.210024
80481,0.210024
80593,0.550835
80594,0.550835
80595,0.550835
80596,0.550835
80597,0.550835
80598,0.550835
81262,0.462768
81263,0.462768
81264,0.462768
81265,0.462768
81266,0.462768
81267,0.462768
81268,0.462768
82526,0.483532
82527,0.483532
82528,0.483532
82529,0.483532
82530,0.483532
82531,0.483532
82532,0.483532
82533,0.483532
83820,0.367542
83821,0.367542
83822,0.367542
83823,0.367542
83824,0.367542
83825,0.367542
83826,0.367542
83827,0.367542
83828,0.367542
83829,0.367542
83830,0.367542
83831,0.367542
83832,0.367542
83833,0.367542
83994,0.495704
83995,0.495704
83996,0.495704
83997,0.495704
83998,0.495704
83999,0.495704
87151,0.538425
87152,0.538425
87153,0.538425
87154,0.538425
87155,0.538425
87156,0.538425
87157,0.538425
87158,0.538425
88159,0.587589
88160,0.587589
88161,0.587589
88162,0.587589
88163,0.587589
88164,0.587589
88165,0.587589
88166,0.587589
88167,0.587589
88168,0.587589
88169,0.587589
88170,0.587589
88171,0.587589
88172,0.587589
88173,0.587589
88174,0.587589
92080,0.506205
92081,0.506205
92082,0.506205
92083,0.506205
92084,0.506205
92085,0.506205
92086,0.506205
92087,0.506205
92661,0.599284
92662,0.599284
92663,0.599284
92664,0.599284
92665,0.599284
92666,0.599284
92667,0.599284
92668,0.599284
92669,0.599284
92670,0.599284
92671,0.599284
92692,0.746539
92693,0.746539
92694,0.746539
92695,0.746539
92696,0.746539
92697,0.746539
92698,0.746539
92699,0.746539
92700,0.746539
94636,0.960143
94637,0.960143
94638,0.960143
94639,0.960143
94640,0.960143
95492,0.450119
95493,0.450119
95494,0.450119
95495,0.450119
95496,0.450119
95497,0.450119
95498,0.450119
95499,0.450119
95500,0.450119
95501,0.450119
95668,0.393079
95669,0.393079
95670,0.393079
95671,0.393079
95672,0.393079
95673,0.393079
95674,0.393079
95675,0.393079
95676,0.393079
95677,0.393079
95678,0.393079
95791,0.677088
95792,0.677088
95793,0.677088
95794,0.677088
95795,0.677088
95796,0.677088
97953,0.755131
97954,0.755131
97955,0.755131
97956,0.755131
97957,0.755131
97958,0.755131
97959,0.755131
97960,0.755131
97961,0.755131
98357,0.742482
98358,0.742482
98359,0.742482
98360,0.742482
98361,0.742482
98362,0.742482
98363,0.742482
98364,0.742482
98365,0.742482
98366,0.742482
98367,0.742482
98368,0.742482
98413,0.149403
98414,0.149403
98415,0.149403
98416,0.149403
99907,0.524821
99908,0.524821
99909,0.524821
99910,0.524821
99911,0.524821
99912,0.524821
99913,0.524821
104105,0.235800
104106,0.235800
104107,0.235800
104108,0.235800
104109,0.235800
104110,0.235800
104111,0.235800
104112,0.235800
104113,0.235800
104114,0.235800
104136,0.436277
104137,0.436277
104138,0.436277
104139,0.436277
104140,0.436277
104141,0.436277
104142,0.436277
104143,0.436277
104144,0.436277
104145,0.436277
105596,0.491169
105597,0.491169
105598,0.491169
105599,0.491169
107068,0.514797
107069,0.514797
107070,0.514797
107071,0.514797
107072,0.514797
107073,0.514797
107074,0.514797
109861,0.440573
109862,0.440573
109863,0.440573
109864,0.440573
109865,0.440573
110032,0.517422
110033,0.517422
110034,0.517422
110035,0.517422
110036,0.517422
110037,0.517422
110736,0.629594
110737,0.629594
110738,0.629594
110739,0.629594
110740,0.629594
110741,0.629594
110934,0.517184
110935,0.517184
110936,0.517184
110937,0.517184
110938,0.517184
110939,0.517184
110965,0.502625
110966,0.502625
110967,0.502625
110968,0.502625
110996,0.427208
110997,0.427208
110998,0.427208
110999,0.427208
111000,0.427208
111001,0.427208
111002,0.427208
111026,0.563484
111027,0.563484
111028,0.563484
111029,0.563484
111030,0.563484
111031,0.563484
111032,0.563484
111033,0.563484
111034,0.563484
113624,0.663962
113625,0.663962
113626,0.663962
113627,0.663962
113628,0.663962
113629,0.663962
113630,0.663962
113631,0.663962
113632,0.663962
114242,0.341766
114243,0.341766
114244,0.341766
114245,0.341766
114246,0.341766
114247,0.341766
114248,0.341766
117047,0.441766
117048,0.441766
117049,0.441766
117050,0.441766
117051,0.441766
117052,0.441766
117053,0.441766
117274,0.808353
117275,0.808353
117276,0.808353
117277,0.808353
117278,0.808353
117279,0.808353
117280,0.808353
121477,0.588305
121478,0.588305
121479,0.588305
121480,0.588305
121481,0.588305
121482,0.588305
121483,0.588305
121484,0.588305
121508,0.551790
121509,0.551790
121510,0.551790
121511,0.551790
121512,0.551790
121513,0.551790
122660,0.549642
122661,0.549642
122662,0.549642
122663,0.549642
122664,0.549642
122665,0.549642
122666,0.549642
