S,h
1816,0.545754
1817,0.545754
1818,0.545754
1819,0.545754
1820,0.545754
1843,0.368444
1844,0.368444
1845,0.368444
1846,1.000000
1847,1.000000
1848,1.000000
1849,1.000000
1850,1.000000
1851,1.000000
1852,1.000000
1853,1.000000
1854,1.000000
1855,1.000000
1856,1.000000
1857,0.368444
1858,0.368444
1859,0.368444
1860,0.368444
3935,0.584595
3936,0.584595
3937,0.584595
3938,0.584595
4764,0.694755
4765,0.694755
4766,0.694755
4767,0.694755
4768,0.694755
4769,0.694755
4770,0.694755
4771,0.694755
4772,0.694755
4773,0.694755
4774,0.694755
4775,0.694755
5295,0.344744
5296,0.344744
5297,0.344744
5298,0.344744
5299,0.344744
5300,0.344744
5301,0.344744
5302,0.344744
5303,0.344744
5304,0.344744
5495,0.424183
5496,0.424183
5497,0.424183
5498,0.424183
5499,0.424183
5500,0.424183
5501,0.424183
5502,0.424183
5503,0.424183
5504,0.424183
5505,0.424183
5506,0.424183
5525,0.897740
5526,0.897740
5527,0.897740
5528,0.897740
5529,0.897740
5530,0.897740
5531,0.897740
5532,0.897740
5533,0.897740
5534,0.897740
7176,0.547948
7177,0.547948
7178,0.547948
7179,0.547948
7180,0.547948
7181,0.547948
7182,0.547948
7183,0.547948
7655,0.254773
7656,0.254773
7657,0.254773
7658,0.254773
7659,0.254773
7660,0.254773
7661,0.254773
7685,0.625192
7686,0.625192
7687,0.625192
7688,0.625192
7689,0.625192
7690,0.625192
7691,0.625192
7692,0.625192
7693,0.625192
7694,0.625192
7695,0.625192
7696,0.625192
7711,0.257406
7712,0.257406
7713,0.257406
7714,0.257406
7715,0.257406
7716,0.570331
7717,0.570331
7718,0.570331
7719,0.570331
7720,0.570331
7721,0.570331
7722,0.570331
7723,0.570331
7724,0.570331
7768,0.686855
7769,0.686855
7770,0.686855
7771,0.686855
7772,0.686855
7773,0.686855
7774,0.686855
7775,0.686855
7776,0.686855
7777,0.686855
7778,0.686855
7779,0.686855
7780,0.686855
7937,0.374808
7938,0.374808
7939,0.374808
7940,0.374808
7941,0.374808
7942,0.374808
7943,0.374808
7944,0.374808
7945,0.374808
7946,0.374808
7947,0.374808
7948,0.374808
7949,0.374808
7950,0.374808
7951,0.374808
7968,0.477727
7969,0.477727
7970,0.477727
7971,0.477727
7972,0.477727
7973,0.477727
7974,0.477727
8625,0.575598
8626,0.575598
8627,0.575598
8628,0.575598
8629,0.575598
8630,0.575598
8631,0.575598
8632,0.575598
8633,0.575598
9390,0.476410
9391,0.476410
9392,0.476410
9393,0.476410
9394,0.476410
9395,0.476410
9396,0.476410
9397,0.476410
9398,0.476410
9399,0.476410
9400,0.476410
9401,0.476410
10398,0.545315
10399,0.545315
10400,0.545315
10401,0.545315
10402,0.545315
10403,0.545315
10404,0.545315
10405,0.545315
10406,0.545315
10407,0.545315
10408,0.545315
10467,0.537415
10468,0.537415
