S,h
373,0.152724
374,0.152724
375,0.152724
376,0.152724
377,0.152724
378,0.152724
379,0.152724
380,0.152724
381,0.152724
382,0.152724
383,0.152724
769,0.621430
770,0.621430
771,0.621430
772,0.621430
773,0.621430
774,0.621430
2878,0.397407
2879,0.397407
2880,0.397407
2881,0.397407
2882,0.397407
2883,0.397407
2884,0.397407
2885,0.397407
2886,0.397407
2887,0.397407
2888,0.397407
2889,0.397407
2890,0.397407
2891,0.397407
2892,0.397407
2893,0.397407
2894,0.397407
4715,0.787523
4716,0.787523
4717,0.787523
4718,0.787523
4719,0.787523
6202,0.566741
6203,0.566741
6204,0.566741
6205,0.566741
6206,0.566741
6207,0.566741
6208,0.566741
6209,0.566741
6210,0.566741
6234,0.328742
6235,0.328742
6236,0.328742
6237,0.328742
6238,0.328742
6239,0.328742
6240,0.328742
6241,0.328742
6242,0.328742
7639,0.189589
7640,0.189589
7641,0.189589
7642,0.189589
7899,0.681385
7900,0.681385
7901,0.681385
7902,0.681385
7903,0.681385
7904,0.681385
8181,0.410573
8182,0.410573
8183,0.410573
8184,0.410573
8185,0.410573
8186,0.410573
8187,0.410573
8188,0.410573
8189,0.410573
9059,0.491999
9060,0.491999
9061,0.491999
9062,0.491999
9063,0.491999
9064,0.491999
9142,0.437310
9143,0.437310
9144,0.437310
9145,0.437310
9146,0.437310
9147,0.437310
9172,0.517723
9173,0.517723
9174,0.517723
9802,0.305854
9803,0.305854
9804,0.305854
9805,0.305854
9806,0.305854
9807,0.305854
11900,0.283370
11901,0.283370
11902,0.283370
11903,0.283370
11904,0.283370
11905,0.283370
11906,0.283370
11907,0.283370
11908,0.283370
11931,0.365607
11932,0.365607
11933,0.365607
11934,0.365607
11935,0.365607
11936,0.365607
11937,0.365607
11938,0.365607
11939,0.365607
13438,0.365809
13439,0.365809
13440,0.365809
13441,0.365809
13442,0.365809
13443,0.365809
15451,0.260077
15452,0.260077
15453,0.260077
15454,0.260077
15455,0.260077
15456,0.260077
15457,0.260077
15458,0.260077
15459,0.260077
16274,0.359530
16275,0.359530
16276,0.359530
16277,0.359530
16278,0.359530
16279,0.359530
16280,0.359530
16305,0.448045
16306,0.448045
16307,0.448045
16308,0.448045
16309,0.448045
16310,0.448045
17904,0.428600
17905,0.428600
17906,0.428600
17907,0.611910
17908,0.611910
17909,0.611910
17910,0.611910
17911,0.611910
17912,0.611910
17913,0.611910
18478,0.365202
18479,0.365202
18480,0.365202
18481,0.365202
18482,0.365202
18483,0.365202
19061,0.452502
19062,0.452502
19063,0.452502
19064,0.452502
19065,0.452502
19066,0.452502
19091,0.432854
19092,0.432854
19093,0.432854
19094,0.432854
19095,0.432854
19096,0.432854
19178,0.499899
19179,0.499899
19180,0.499899
19181,0.499899
19182,0.499899
19183,0.499899
19184,0.499899
19185,0.499899
19294,0.314766
19295,0.314766
19296,0.314766
19297,0.314766
19298,0.314766
19299,0.314766
19300,0.314766
19301,0.314766
19302,0.314766
19303,0.314766
19304,0.314766
19315,0.437918
19316,0.437918
19317,0.437918
19318,0.437918
19319,0.437918
19320,0.437918
19321,0.437918
19322,0.437918
19324,0.602998
19325,0.602998
19326,0.602998
19327,0.602998
19328,0.602998
19329,0.602998
19330,0.602998
20678,0.497873
20679,0.497873
20680,0.497873
20681,0.497873
20682,0.497873
20683,0.497873
22111,0.475390
22112,0.475390
22113,0.475390
22114,0.475390
22115,0.475390
22116,0.475390
22117,0.475390
22118,0.475390
22119,0.475390
22141,0.707717
22142,0.707717
22143,0.707717
22144,0.707717
22145,0.707717
22146,0.707717
23365,0.240429
23366,0.240429
23367,0.240429
23368,0.240429
23369,0.240429
23370,0.240429
23371,0.240429
23372,0.240429
23373,0.240429
23374,0.240429
23375,0.240429
24884,0.338262
24885,0.338262
24886,0.338262
24887,0.338262
24888,0.338262
24889,0.338262
24890,0.338262
24891,0.338262
24892,0.338262
25113,0.486125
25114,0.486125
25115,0.486125
25116,0.486125
25117,0.486125
25118,0.486125
25119,0.486125
25120,0.486125
25121,0.486125
25122,0.486125
25123,0.486125
25124,0.486125
25125,0.486125
26392,0.457363
26393,0.457363
26394,0.457363
26395,0.457363
26396,0.457363
26397,0.457363
26398,0.457363
26399,0.457363
26400,0.457363
26401,0.457363
26423,0.345757
26424,0.345757
26425,0.345757
26426,0.345757
26427,0.345757
26428,0.345757
26429,0.345757
26609,0.362568
26610,0.362568
27153,0.426777
27154,0.426777
27155,0.426777
27156,0.426777
27157,0.426777
27158,0.426777
27159,0.426777
27160,0.426777
28042,0.734657
28043,0.734657
28044,0.734657
28045,0.734657
28046,0.734657
28047,0.734657
30035,0.821754
30036,0.821754
30037,0.821754
30038,0.821754
30039,0.821754
30040,0.821754
30041,0.821754
30042,0.821754
30043,0.821754
30044,0.821754
30045,0.821754
30046,0.821754
30047,0.821754
30048,0.821754
30624,0.409155
30625,0.409155
30626,0.409155
30627,0.409155
30628,0.409155
30629,0.409155
30630,0.409155
30631,0.409155
31527,0.449058
31528,0.449058
31529,0.449058
31530,0.449058
31531,0.449058
31532,0.449058
31533,0.449058
31534,0.449058
31535,0.449058
31536,0.449058
32091,0.362163
32092,0.362163
32093,0.362163
32094,0.362163
32095,0.362163
32096,0.362163
32097,0.362163
32098,0.362163
32099,0.362163
32100,0.362163
32101,0.362163
32102,0.362163
32103,0.362163
32104,0.362163
32105,0.362163
32106,0.362163
32107,0.362163
32108,0.362163
32109,0.362163
32110,0.362163
32111,0.362163
32112,0.362163
32113,0.362163
32114,0.362163
32115,0.362163
32116,0.362163
32117,0.362163
32118,0.362163
32122,0.535345
32123,0.535345
32124,0.535345
32125,0.535345
32126,0.535345
32127,0.535345
32128,0.535345
32129,0.535345
32130,0.535345
32131,0.535345
32132,0.535345
32133,0.535345
32134,0.535345
32135,0.535345
32136,0.535345
32246,0.604821
32247,0.604821
32248,0.604821
32249,0.604821
32250,0.604821
32251,0.604821
32252,0.604821
32253,0.604821
32254,0.671055
32255,0.671055
32256,0.671055
32257,0.671055
32258,0.671055
32259,0.671055
32260,0.671055
32261,0.671055
35465,0.410776
35466,0.410776
35467,0.410776
35468,0.410776
35469,0.410776
35470,0.410776
35471,0.410776
35472,0.410776
35495,0.343123
35496,0.343123
35497,0.343123
35498,0.343123
35499,0.343123
35835,0.226656
35836,0.226656
35837,0.226656
35838,0.226656
35839,0.226656
36500,0.305651
36501,0.305651
36502,0.305651
36503,0.305651
36504,0.305651
36505,0.305651
36506,0.305651
36507,0.305651
38682,0.249342
38683,0.249342
38684,0.249342
38685,0.249342
38686,0.249342
38687,0.249342
38688,0.249342
38689,0.249342
38690,0.249342
39438,0.552562
39439,0.552562
39440,0.552562
39441,0.552562
39442,0.552562
39443,0.552562
39444,0.552562
39445,0.552562
39446,0.552562
39447,0.552562
39448,0.552562
39449,0.552562
39863,0.458983
39864,0.458983
39865,0.458983
39866,0.458983
39867,0.458983
39868,0.458983
39869,0.458983
39870,0.458983
39871,0.458983
39872,0.458983
39873,0.458983
39874,0.458983
40699,0.414422
40700,0.414422
40701,0.414422
40702,0.414422
40703,0.414422
40704,0.414422
40705,0.414422
42288,0.526231
42289,0.526231
42290,0.526231
42291,0.526231
45940,0.546891
45941,0.546891
45942,0.546891
45943,0.546891
45944,0.546891
45945,0.546891
45946,0.546891
45947,0.546891
45948,0.546891
45949,0.546891
45950,0.546891
45951,0.546891
45952,0.546891
45953,0.546891
45971,0.385254
45972,0.385254
45973,0.385254
45974,0.385254
45975,0.385254
45976,0.385254
45977,0.385254
45978,0.385254
45979,0.385254
45980,0.385254
45981,0.385254
45982,0.385254
45983,0.385254
47260,0.524813
47261,0.524813
47262,0.524813
47263,0.524813
47264,0.524813
47265,0.524813
47266,0.524813
47291,0.265141
47292,0.265141
47293,0.265141
47294,0.265141
47295,0.265141
47296,0.265141
47297,0.265141
47562,0.561475
47563,0.561475
47564,0.561475
47565,0.561475
47566,0.561475
49621,0.632368
49622,0.632368
49623,0.632368
49624,0.632368
49625,0.632368
49631,0.603200
49632,0.603200
49633,0.603200
49634,0.603200
49635,0.603200
49636,0.603200
49637,0.603200
49638,0.603200
49639,0.603200
49640,0.603200
49662,0.330363
49663,0.330363
49664,0.330363
49665,0.330363
49666,0.330363
50764,0.282155
50765,0.282155
50766,0.282155
50767,0.282155
50768,0.282155
50769,0.282155
50770,0.282155
50771,0.282155
50772,0.282155
52218,0.651610
52219,0.651610
52220,0.651610
52221,0.651610
52222,0.651610
52223,0.651610
52224,0.651610
52225,0.651610
52226,0.651610
52227,0.651610
52228,0.651610
52229,0.651610
53203,0.266964
53204,0.266964
53205,0.266964
53206,0.266964
53207,0.266964
53208,0.266964
53209,0.266964
53670,0.130444
53671,0.130444
53672,0.130444
53673,0.130444
53674,0.130444
53675,0.130444
53701,0.612315
53702,0.612315
53703,0.612315
53704,0.612315
53705,0.612315
53706,0.612315
53707,0.612315
53708,0.612315
53709,0.612315
53710,0.612315
53711,0.612315
53712,0.612315
53713,0.612315
53714,0.612315
53732,0.608872
53733,0.608872
53734,0.608872
53735,0.608872
53736,0.608872
53737,0.608872
53738,0.608872
53739,0.608872
53740,0.608872
53741,0.608872
53742,0.608872
53743,0.608872
55258,0.733644
55259,0.733644
55260,0.733644
55261,0.733644
55262,0.733644
55263,0.733644
55264,0.733644
55265,0.733644
55266,0.733644
55407,0.368847
55408,0.368847
55409,0.368847
55410,0.368847
55411,0.368847
55939,0.700020
55940,0.700020
55941,0.700020
55942,0.700020
56624,0.520154
56625,0.520154
56626,0.520154
56627,0.520154
56628,0.520154
56629,0.520154
56630,0.520154
59543,0.460401
59544,0.460401
59545,0.460401
59546,0.460401
59547,0.460401
59548,0.460401
59549,0.460401
59550,0.460401
59551,0.460401
59584,0.564715
59585,0.564715
59586,0.564715
59587,0.564715
59588,0.564715
59589,0.564715
59590,0.564715
59591,0.564715
59592,0.564715
59593,0.564715
59594,0.564715
60495,0.595706
60496,0.595706
60497,0.595706
60498,0.595706
60499,0.595706
60500,0.595706
60501,0.595706
60502,0.595706
60525,0.439741
60526,0.439741
60527,0.439741
60528,0.439741
60529,0.439741
60825,0.383431
60826,0.383431
60827,0.383431
60828,0.383431
60829,0.383431
60830,0.383431
60831,0.383431
60852,0.482884
60853,0.482884
60854,0.482884
60855,0.482884
60856,0.482884
61020,0.424752
61021,0.424752
61022,0.424752
61023,0.424752
61024,0.424752
61025,0.424752
65163,0.521167
65164,0.521167
65165,0.521167
65166,0.521167
65167,0.521167
65168,0.521167
65169,0.521167
65170,0.521167
65171,0.521167
65172,0.521167
65173,0.521167
65255,0.950375
65256,0.950375
65257,0.950375
65258,0.950375
66586,0.495848
66587,0.495848
66588,0.495848
66589,0.495848
66590,0.495848
67180,0.455337
67181,0.455337
67182,0.455337
67183,0.455337
67184,0.455337
67185,0.455337
67186,0.455337
67187,0.455337
67188,0.455337
67189,0.455337
67190,0.455337
67191,0.455337
67192,0.455337
67193,0.455337
67194,0.455337
67195,0.455337
67196,0.455337
68211,0.527648
68212,0.527648
68213,0.527648
68214,0.527648
68215,0.527648
70940,0.412801
70941,0.412801
70942,0.412801
71202,0.337047
71203,0.337047
71204,0.337047
71205,0.337047
71557,0.585376
71558,0.585376
71559,0.585376
71560,0.585376
71561,0.585376
71562,0.585376
71563,0.585376
71564,0.585376
71565,0.585376
71566,0.585376
72452,0.464857
72453,0.464857
72454,0.464857
72483,0.487948
72484,0.487948
72485,0.487948
72486,0.487948
72487,0.487948
72488,0.487948
72489,0.487948
73232,0.439741
73233,0.439741
73234,0.439741
73235,0.439741
73236,0.439741
73237,0.439741
73310,0.389508
73311,0.389508
73312,0.389508
73313,0.389508
73314,0.389508
73315,0.389508
73316,0.389508
73317,0.389508
73455,0.213287
73456,0.213287
73457,0.213287
73458,0.213287
73459,0.213287
73485,0.444399
73486,0.444399
73487,0.444399
73488,0.444399
73489,0.444399
73490,0.444399
73491,0.444399
73957,0.352846
73958,0.352846
73959,0.352846
73960,0.352846
73961,0.352846
73962,0.352846
73963,0.352846
73964,0.352846
73965,0.352846
73966,0.352846
73967,0.352846
73987,0.497266
73988,0.497266
73989,0.497266
73990,0.497266
75196,0.521369
75197,0.521369
75198,0.521369
75199,0.521369
75200,0.521369
75201,0.521369
75202,0.521369
75203,0.521369
75204,0.521369
75205,0.521369
75206,0.521369
75226,0.660928
75227,0.660928
75228,0.660928
75229,0.660928
75230,0.660928
75231,0.660928
75232,0.660928
75248,0.551144
75249,0.551144
75250,0.551144
76708,0.435082
76709,0.435082
76710,0.435082
76711,0.435082
76712,0.435082
76713,0.435082
76714,0.435082
76715,0.435082
76716,0.435082
76738,0.536561
76739,0.536561
76740,0.536561
76741,0.536561
76742,0.536561
76743,0.536561
76744,0.536561
76745,0.536561
76746,0.536561
76747,0.536561
76748,0.536561
76749,0.536561
76762,0.343528
76763,0.343528
76764,0.343528
76765,0.343528
76766,0.343528
76769,0.631153
76770,0.631153
76771,0.631153
76772,0.631153
76799,0.290055
76800,0.290055
76801,0.290055
76802,0.290055
76803,0.290055
77508,0.392546
77509,0.392546
77510,0.392546
77511,0.392546
77512,0.392546
77513,0.392546
77514,0.392546
77515,0.392546
77516,0.392546
77538,0.865910
77539,0.865910
77540,0.865910
77541,0.865910
77542,0.865910
77543,0.865910
77544,0.865910
77545,0.865910
77546,0.865910
77547,0.865910
79599,0.447235
79600,0.447235
79601,0.447235
79602,0.447235
79603,0.447235
79604,0.447235
79727,0.408345
79728,0.408345
79729,0.408345
79730,0.408345
79731,0.408345
79732,0.408345
79733,0.408345
79758,0.390723
79759,0.390723
79760,0.390723
79761,0.390723
81042,0.576666
81043,0.576666
81044,0.576666
81045,0.576666
81046,0.576666
81047,0.576666
81110,0.340085
81111,0.340085
81112,0.340085
81113,0.340085
81114,0.340085
81115,0.340085
81116,0.340085
81117,0.340085
81118,0.340085
81119,0.340085
81120,0.340085
81121,0.340085
81141,0.599352
81142,0.599352
81143,0.599352
81144,0.599352
81145,0.599352
81146,0.599352
81147,0.599352
81148,0.599352
81149,0.599352
81252,0.407130
81253,0.407130
81254,0.407130
81255,0.407130
81256,0.407130
81257,0.407130
81279,0.630545
81280,0.630545
81281,0.630545
81282,0.630545
81283,0.630545
81309,0.557221
81310,0.557221
81311,0.557221
81312,0.557221
81313,0.557221
81749,0.497671
81750,0.497671
81751,0.497671
81752,0.497671
81753,0.497671
81754,0.497671
84088,0.404902
84089,0.404902
84090,0.404902
84091,0.404902
84092,0.404902
85566,0.361150
85567,0.361150
85568,0.361150
85569,0.361150
85570,0.361150
85571,0.361150
85572,0.361150
85573,0.361150
85574,0.361150
85575,0.361150
85576,0.361150
85577,0.361150
85578,0.361150
85579,0.361150
85580,0.361150
85729,0.121734
85730,0.121734
85731,0.121734
85732,0.121734
85733,0.121734
85734,0.121734
85759,0.409560
85760,0.409560
85761,0.409560
85762,0.409560
85763,0.409560
85764,0.409560
85765,0.409560
85766,0.409560
86046,0.595098
86047,0.595098
86048,0.595098
86049,0.595098
86050,0.595098
86051,0.595098
86052,0.595098
86053,0.595098
86054,0.595098
86055,0.595098
