S,h
2372,0.473775
2373,0.473775
2374,0.473775
2375,0.473775
2376,0.473775
2377,0.473775
2378,0.473775
3281,0.664951
3282,0.664951
3283,0.664951
3284,0.664951
3285,0.664951
6512,0.674510
6513,0.674510
6514,0.674510
6515,0.674510
6516,0.674510
7569,0.657598
7570,0.657598
7571,0.657598
7572,0.657598
7573,0.657598
7574,0.657598
7575,0.657598
7576,0.657598
7577,0.657598
7578,0.657598
7614,0.513725
7615,0.513725
7616,0.513725
7617,0.513725
7618,0.513725
7619,0.513725
7620,0.513725
7621,0.513725
9269,0.509559
9270,0.509559
9271,0.509559
9272,0.509559
9273,0.509559
9274,0.509559
12433,0.622304
12434,0.622304
12435,0.622304
12436,0.622304
12437,0.622304
12438,0.622304
12439,0.622304
12440,0.622304
13695,0.854657
13696,0.854657
13697,0.854657
13698,0.854657
13699,0.854657
13700,0.854657
13701,0.854657
13702,0.854657
13703,0.854657
15658,0.685049
15659,0.685049
15660,0.685049
15661,0.685049
15662,0.685049
15663,0.685049
15664,0.685049
18914,0.679657
18915,0.679657
18916,0.679657
18917,0.679657
18918,0.679657
18919,0.679657
18920,0.679657
18921,0.679657
18922,0.679657
18923,0.679657
18924,0.679657
18925,0.679657
18945,0.717157
18946,0.717157
18947,0.717157
18948,0.717157
18949,0.717157
18950,0.717157
18951,0.717157
18952,0.717157
18953,0.717157
18954,0.717157
20504,0.531618
20505,0.531618
20506,0.531618
20507,0.531618
21336,0.494853
21337,0.494853
21338,0.494853
21339,0.494853
21340,0.494853
21341,0.494853
21342,0.494853
21343,0.494853
21367,0.617647
21368,0.617647
21369,0.617647
21370,0.617647
21371,0.617647
21372,0.617647
21373,0.617647
21374,0.617647
21375,0.617647
23459,0.647059
23460,0.647059
23461,0.647059
23462,0.647059
23463,0.647059
23464,0.647059
23465,0.647059
23503,0.332843
23504,0.332843
23505,0.332843
23506,0.332843
23507,0.332843
23508,0.332843
23509,0.332843
23510,0.332843
23511,0.332843
23534,0.675735
23535,0.675735
23536,0.675735
23537,0.675735
24153,0.172794
24154,0.172794
24155,0.172794
24156,0.172794
24157,0.172794
24158,0.172794
24159,0.172794
24160,0.172794
24161,0.172794
27071,0.290686
27072,0.290686
27073,0.290686
27074,0.290686
32112,0.417402
32113,0.417402
32114,0.417402
32115,0.417402
32116,0.417402
32117,0.417402
32118,0.417402
32119,0.417402
32120,0.417402
32121,0.417402
32139,0.543627
32140,0.543627
32141,0.543627
32142,0.543627
32143,0.543627
32144,0.543627
33480,0.615931
33481,0.615931
33482,0.615931
33483,0.615931
33484,0.615931
33485,0.615931
33486,0.615931
33487,0.615931
33488,0.615931
33489,0.615931
33490,0.615931
33653,0.790441
33654,0.790441
33655,0.790441
33656,0.790441
33657,0.790441
33658,0.790441
33659,0.790441
33660,0.790441
33661,0.790441
33662,0.790441
33663,0.790441
33664,0.790441
33665,0.790441
33666,0.790441
33667,0.790441
33668,0.790441
33669,0.790441
33670,0.790441
33671,0.790441
33672,0.790441
34944,0.675980
34945,0.675980
34946,0.675980
34947,0.675980
34948,0.675980
34949,0.675980
34950,0.675980
36846,0.575490
36847,0.575490
36848,0.575490
36849,0.575490
36850,0.575490
36851,0.575490
36852,0.575490
36853,0.575490
36854,0.575490
36855,0.575490
36856,0.575490
36857,0.575490
36858,0.575490
