S,h
2638,0.735043
2639,0.735043
2640,0.735043
2641,0.735043
2642,0.735043
2643,0.735043
8485,0.958819
8486,0.958819
8487,0.958819
8488,0.958819
8489,0.958819
8490,0.958819
16742,0.432945
16743,0.432945
16744,0.432945
16745,0.432945
16746,0.432945
16747,0.432945
21929,0.722455
21930,0.722455
21931,0.722455
21932,0.722455
21933,0.722455
27742,0.422844
27743,0.422844
27744,0.422844
27745,0.422844
27841,0.728361
27842,0.728361
27843,0.728361
43737,0.529448
43738,0.529448
43739,0.529448
43740,0.529448
43741,0.529448
43742,0.529448
43743,0.529448
43744,0.529448
43745,0.529448
43746,0.529448
44056,0.487179
44057,0.487179
44058,0.487179
44059,0.487179
44060,0.487179
44061,0.487179
44062,0.487179
53765,0.939394
53766,0.939394
53767,0.939394
53768,0.939394
53769,0.939394
53770,0.939394
53771,0.939394
54565,0.459363
54566,0.459363
54567,0.459363
54568,0.459363
54569,0.459363
54570,0.459363
55734,0.942347
55735,0.942347
55736,0.942347
55737,0.942347
55738,0.942347
55739,0.942347
57498,0.648019
57499,0.648019
59139,0.522611
59140,0.522611
59141,0.522611
64242,0.609790
64243,0.609790
64244,0.609790
64245,0.609790
64246,0.609790
64247,0.609790
73317,0.607770
73318,0.607770
73319,0.607770
73320,0.607770
73321,0.607770
73322,0.607770
78742,0.774981
78743,0.774981
78744,0.774981
78745,0.774981
87528,0.679409
87529,0.679409
87530,0.679409
87531,0.679409
87532,0.679409
87533,0.679409
87534,0.679409
87535,0.679409
111385,0.844600
111386,0.844600
111387,0.844600
111388,0.844600
111389,0.844600
111390,0.844600
111391,0.844600
111502,0.744522
111503,0.744522
111504,0.744522
111505,0.744522
116190,0.985237
116191,0.985237
116192,0.985237
116193,0.985237
116194,0.985237
116195,0.985237
127219,0.913442
127220,0.913442
127221,0.913442
127222,0.913442
136538,0.811344
136539,0.811344
136540,0.811344
136541,0.811344
136542,0.811344
136543,0.811344
138079,0.817249
138080,0.817249
138081,0.817249
138082,0.817249
138083,0.817249
138084,0.817249
154448,0.799689
154449,0.799689
154450,0.799689
154451,0.799689
154452,0.799689
154453,0.799689
154454,0.799689
154455,0.799689
159227,0.436053
159228,0.436053
159229,0.436053
159230,0.436053
161228,0.642735
161229,0.642735
161230,0.642735
161231,0.642735
161232,0.642735
161233,0.642735
161234,0.642735
161235,0.642735
169774,0.809169
169775,0.809169
169776,0.809169
169777,0.809169
169778,0.809169
169779,0.809169
169780,0.809169
169781,0.809169
173303,0.745921
173304,0.745921
173305,0.745921
173306,0.745921
174069,0.870396
174070,0.870396
174071,0.870396
174072,0.870396
174073,0.870396
174074,0.870396
174834,0.701010
174835,0.701010
174836,0.701010
174837,0.701010
175058,0.839782
175059,0.839782
175060,0.839782
175061,0.839782
175062,0.839782
175063,0.839782
175064,0.839782
175065,0.839782
178955,0.532401
178956,0.532401
178957,0.532401
178958,0.532401
178959,0.532401
191305,0.737063
191306,0.737063
191307,0.737063
191308,0.737063
191309,0.737063
191310,0.737063
191311,0.737063
207866,0.656566
207867,0.656566
207868,0.656566
207869,0.656566
207870,0.656566
207871,0.656566
207872,0.656566
207873,0.656566
218038,0.576068
218039,0.576068
218040,0.576068
230182,0.605284
230183,0.605284
230184,0.605284
230185,0.605284
230186,0.605284
236778,0.772183
236779,0.772183
236780,0.772183
236781,0.772183
236782,0.772183
247069,0.615695
247070,0.615695
247071,0.615695
247201,0.155245
247202,0.155245
247203,0.155245
247204,0.155245
247205,0.155245
247206,0.155245
247207,0.155245
247358,0.590210
247359,0.590210
247360,0.590210
247361,0.590210
247362,0.590210
248061,0.646931
248062,0.646931
248063,0.646931
248064,0.646931
248065,0.646931
248066,0.646931
248067,0.646931
248068,0.646931
248759,0.807770
248760,0.807770
248761,0.807770
248762,0.807770
248763,0.807770
251653,1.000000
251654,1.000000
251655,1.000000
251656,1.000000
251657,1.000000
