S,h
484,0.735696
485,0.735696
4165,0.664691
4166,0.664691
4167,0.664691
4168,0.664691
16621,0.469716
16622,0.469716
16623,0.469716
16624,0.469716
16625,0.469716
16626,0.469716
16627,0.469716
16628,0.469716
18363,0.444716
18364,0.444716
18365,0.444716
18366,0.444716
18422,0.509665
18423,0.509665
18424,0.509665
18425,0.509665
18426,0.509665
18427,0.509665
23352,0.454510
23353,0.454510
23354,0.454510
23355,0.454510
25726,0.476160
25727,0.476160
25728,0.476160
25729,0.476160
46507,0.413144
46508,0.413144
46509,0.413144
46510,0.413144
46511,0.413144
49590,0.709536
49591,0.709536
49592,0.709536
49593,0.709536
49594,0.709536
49595,0.709536
50351,0.410052
50352,0.410052
50353,0.410052
50354,0.410052
50355,0.410052
50356,0.410052
50357,0.410052
50358,0.410052
50359,0.410052
53727,0.556572
53728,0.556572
53729,0.556572
53730,0.556572
53731,0.556572
53732,0.556572
53733,0.556572
61372,0.551289
61373,0.551289
61374,0.551289
61375,0.551289
61792,0.968299
61793,0.968299
61794,0.968299
70144,0.529639
70145,0.529639
70146,0.529639
70147,0.529639
70148,0.529639
70315,0.525129
70316,0.525129
70317,0.525129
70318,0.525129
70319,0.525129
70320,0.525129
71062,0.673840
71063,0.673840
71064,0.673840
71065,0.673840
71066,0.673840
71067,0.673840
71068,0.673840
71069,0.673840
71070,0.673840
71071,0.673840
71265,0.737242
71266,0.737242
71267,0.737242
71268,0.737242
71269,0.737242
71270,0.737242
71271,0.737242
71272,0.737242
77082,0.614304
77083,0.614304
77084,0.614304
77085,0.614304
77086,0.614304
77087,0.614304
79745,0.570619
79746,0.570619
79747,0.570619
79748,0.570619
79749,0.570619
79750,0.570619
81295,0.607216
81296,0.607216
81297,0.607216
81298,0.607216
81299,0.607216
81300,0.607216
84024,0.313402
84025,0.313402
84026,0.313402
84027,0.313402
87791,0.638402
87792,0.638402
94501,0.551160
94502,0.551160
94503,0.551160
96069,0.740593
96070,0.740593
96071,0.740593
96072,0.740593
96073,0.740593
96074,0.740593
96075,0.740593
96076,0.740593
99250,0.496649
99251,0.496649
99252,0.496649
99253,0.496649
99254,0.496649
99255,0.496649
100716,0.458376
100717,0.458376
100718,0.458376
100719,0.458376
100720,0.458376
100721,0.458376
100722,0.458376
100723,0.458376
104189,0.222680
104190,0.222680
104191,0.222680
104192,0.222680
104193,0.222680
109877,0.558763
109878,0.558763
109879,0.558763
109880,0.558763
109881,0.558763
109882,0.558763
109883,0.558763
110732,0.747552
110733,0.747552
110734,0.747552
110735,0.747552
110736,0.747552
115777,0.570747
115778,0.570747
115779,0.570747
116388,0.619588
116389,0.619588
116390,0.619588
116391,0.619588
116392,0.619588
119091,0.710052
119092,0.710052
127695,0.411082
127696,0.411082
127697,0.411082
127698,0.411082
127699,0.411082
127941,0.419974
127942,0.419974
127943,0.419974
129223,0.567784
129224,0.567784
129225,0.567784
129226,0.567784
129227,0.567784
129228,0.567784
129229,0.567784
129230,0.567784
147870,0.701418
147871,0.701418
147872,0.701418
147873,0.701418
147874,0.701418
147875,0.701418
149318,0.497294
149319,0.497294
149320,0.497294
149321,0.497294
149322,0.497294
149323,0.497294
152216,0.510825
152217,0.510825
152218,0.510825
152219,0.510825
152220,0.510825
153791,0.506959
153792,0.506959
153793,0.506959
153794,0.506959
153795,0.506959
153796,0.506959
153797,0.506959
153798,0.506959
162584,0.450387
162585,0.450387
162586,0.450387
162587,0.450387
169536,0.415851
169537,0.415851
169538,0.415851
169539,0.415851
169540,0.415851
170535,0.745490
170536,0.745490
170537,0.745490
177338,0.331314
177339,0.331314
177340,0.331314
177341,0.331314
177342,0.331314
177343,0.331314
177344,0.331314
177345,0.331314
179252,0.468686
179253,0.468686
179254,0.468686
179255,0.468686
179256,0.468686
179257,0.468686
179258,0.468686
179259,0.468686
179260,0.468686
194850,0.659665
197075,0.488789
197076,0.488789
197077,0.488789
197078,0.488789
197079,0.488789
197080,0.488789
197081,0.488789
197082,0.488789
199516,0.781959
199517,0.781959
199518,0.781959
199519,0.781959
199520,0.781959
199521,0.781959
199522,0.781959
200045,0.467268
200046,0.467268
200047,0.467268
200048,0.467268
200049,0.467268
200050,0.467268
215700,0.759665
215701,0.759665
215702,0.759665
