S,h
53,0.086865
54,0.073640
56,0.030057
117,0.354674
119,0.259092
120,0.259092
121,0.218215
123,0.111512
340,0.103096
341,0.103096
426,0.208897
427,0.152390
494,0.011722
583,0.215509
627,0.063420
696,0.086564
697,0.086564
718,0.322513
719,0.573490
734,0.203487
735,0.203487
788,0.253381
814,0.135257
871,0.330929
988,0.048993
1067,0.085963
1069,0.005110
1098,0.007815
1114,0.009318
1116,0.012624
1118,0.013526
1287,0.033664
1288,0.098287
1492,0.018335
1969,0.119928
1970,0.642020
1972,0.234145
1981,0.138864
1983,0.045386
2330,0.428915
2423,0.260295
2424,0.260295
2433,0.014728
2516,0.038774
2689,0.017433
2690,0.239555
2709,0.018936
2838,0.019237
2852,0.084160
3227,0.369702
3228,0.369702
3229,0.369702
3309,0.084761
3463,0.103697
3643,0.400661
3645,0.281034
3647,0.116321
3649,0.060114
3651,0.005711
3659,0.031560
3804,0.226330
3806,0.178840
3854,0.047791
3908,0.355275
3909,0.355275
3911,0.093478
3913,0.015930
3922,0.483619
3991,0.213706
3993,0.189360
3995,0.135558
3997,0.022543
3998,0.363090
3999,0.006312
4001,0.009919
4170,0.397956
4195,0.046288
4197,0.345957
4298,0.200481
4729,0.345657
4763,0.107905
4862,0.171326
4885,0.000601
4886,0.275624
4887,0.275624
4888,0.318605
4890,0.002104
4920,0.214908
4933,0.426210
4934,0.426210
5099,0.299369
5100,0.299369
5117,0.122934
5182,0.044485
5184,0.333333
5185,0.333333
5233,0.146679
5235,0.008416
5237,0.167418
5239,0.016531
5241,0.014127
5242,0.014127
5257,0.315900
5258,0.315900
5259,0.315900
5350,0.055606
5368,0.158702
5475,0.012023
5477,0.488729
5479,0.013826
5481,0.003306
5483,0.238353
5682,0.024346
5683,0.065524
6155,0.011422
6164,0.206192
6166,0.417794
6194,0.098888
6198,0.031861
6200,0.313496
6201,0.313496
6202,0.054403
6207,0.411482
6209,0.386534
6246,0.177036
6308,0.052901
6317,0.071836
6319,0.102795
6338,0.359182
6340,0.038473
6351,0.368801
6357,0.012925
6358,0.012925
6429,0.034265
6432,0.007214
6443,0.061016
6445,0.010520
6484,0.187857
6486,0.168921
6519,0.010520
6571,0.461677
6573,0.025549
6765,0.355275
6767,0.291554
6769,0.009017
6816,0.012624
6818,0.718064
6880,0.348963
6882,0.385332
6971,0.045687
7008,0.115419
7010,0.606552
7012,0.032161
7024,0.141870
7128,0.005711
7130,0.287346
7132,0.000301
7517,0.002705
7657,0.060715
7658,0.060715
7673,0.026450
7691,0.284040
7693,0.467388
7695,0.179441
7697,0.023144
7699,0.008717
7701,0.424406
7702,0.424406
7703,0.248873
7704,0.248272
7720,0.331530
7831,0.041479
7833,0.461677
7835,0.128344
7837,0.035768
7839,0.214307
7841,0.667869
7928,0.473399
7929,0.473399
7964,0.052901
7966,0.358882
8104,0.456567
8105,0.457169
8107,0.409077
8108,0.409077
8109,0.125338
8111,0.005410
8113,0.052901
8149,0.019237
8177,0.007514
8233,0.426811
8255,0.010520
8355,0.110911
8356,0.110911
8370,0.021641
8497,0.009017
8499,0.083559
8562,0.015329
8563,0.015329
8564,0.015329
8622,0.235347
9070,0.100992
9084,0.180042
9132,0.000601
9134,0.399459
9136,0.053802
9207,0.012023
9208,0.012023
9227,0.823264
9318,0.525098
9520,0.323414
9521,0.323414
9572,0.006913
9584,0.425909
9585,0.425909
9586,0.312293
9588,0.486324
9589,0.272618
9729,0.048693
9730,0.241359
9732,0.021341
9819,0.014427
9821,0.003306
9823,0.020739
