S,h
998,0.633959
999,0.633959
1000,0.633959
1001,0.633959
1002,0.633959
1003,0.633959
1004,0.633959
1005,0.633959
1006,0.633959
1007,0.633959
1008,0.633959
1009,0.633959
1010,0.633959
1011,0.633959
1294,0.717412
1295,0.717412
1296,0.717412
1297,0.717412
1298,0.717412
1299,0.717412
1300,0.717412
1301,0.717412
1302,0.717412
4091,0.392256
4092,0.392256
4093,0.392256
4094,0.392256
4095,0.392256
4096,0.392256
4097,0.392256
6090,0.284031
6091,0.284031
6092,0.284031
6093,0.284031
6094,0.284031
6095,0.284031
6096,0.284031
6097,0.284031
6098,0.284031
6099,0.284031
6100,0.284031
6101,0.284031
6102,0.284031
6103,0.284031
6104,0.284031
6105,0.284031
6106,0.284031
6107,0.284031
6108,0.284031
6120,0.650313
6121,0.650313
6122,0.650313
6123,0.650313
6124,0.650313
6125,0.650313
6126,0.650313
6127,0.650313
6128,0.650313
6156,0.462963
6157,0.462963
6158,0.462963
6159,0.462963
6160,0.462963
6161,0.462963
6187,0.429293
6188,0.429293
6189,0.429293
6190,0.429293
6191,0.429293
6192,0.429293
6193,0.429293
6194,0.429293
6195,0.429293
6366,0.560125
6367,0.560125
6368,0.560125
6369,0.560125
6370,0.560125
6371,0.560125
6372,0.560125
6373,0.560125
6384,0.445887
6385,0.445887
6386,0.445887
6387,0.445887
6388,0.445887
6389,0.445887
6390,0.445887
6391,0.445887
6392,0.445887
6393,0.445887
6394,0.445887
6395,0.445887
6396,0.445887
6948,0.107985
6949,0.107985
6950,0.107985
6951,0.107985
6952,0.107985
6953,0.107985
7225,0.383117
7226,0.383117
7227,0.383117
7228,0.383117
7229,0.383117
7230,0.383117
7231,0.383117
7232,0.383117
8724,0.241703
8725,0.241703
8726,0.241703
8727,0.241703
8728,0.241703
8977,0.359067
8978,0.359067
8979,0.359067
8980,0.359067
8981,0.359067
8982,0.359067
8983,0.359067
8984,0.359067
8985,0.359067
9037,0.439153
9038,0.439153
9039,0.439153
9040,0.439153
9041,0.439153
9067,0.505532
9068,0.505532
9069,0.505532
9070,0.505532
9071,0.505532
9072,0.505532
9073,0.505532
9074,0.505532
9190,0.920635
9191,0.920635
9192,0.920635
9193,0.920635
9194,0.920635
9195,0.920635
9858,0.529101
9859,0.529101
9860,0.529101
9861,0.529101
9862,0.529101
9863,0.529101
9864,0.529101
9865,0.529101
9866,0.529101
10919,0.348966
10920,0.348966
10921,0.348966
10922,0.348966
10923,0.348966
10924,0.348966
10925,0.348966
10926,0.348966
10927,0.348966
10928,0.348966
10929,0.348966
10930,0.348966
10931,0.348966
10932,0.348966
10933,0.348966
10934,0.348966
10950,0.698894
10951,0.698894
10952,0.698894
10953,0.698894
10954,0.698894
10955,0.698894
12298,0.889851
12299,0.889851
12300,0.889851
12301,0.889851
12302,0.889851
12303,0.889851
12899,0.411255
12900,0.411255
12901,0.411255
12902,0.411255
12903,0.411255
12904,0.411255
12905,0.411255
12906,0.411255
12907,0.411255
13488,0.325397
13489,0.325397
13490,0.325397
13491,0.325397
13492,0.325397
13493,0.325397
13494,0.325397
13495,0.325397
16593,0.387446
16594,0.387446
16595,0.387446
16596,0.387446
16597,0.387446
16598,0.387446
16599,0.387446
16600,0.387446
16601,0.387446
16602,0.387446
16603,0.387446
21969,0.743146
21970,0.743146
21971,0.743146
21972,0.743146
21973,0.743146
21974,0.743146
21975,0.743146
21976,0.743146
21977,0.743146
21978,0.743146
21979,0.743146
21980,0.743146
21981,0.743146
22895,0.560125
22896,0.560125
22897,0.560125
22898,0.560125
22899,0.560125
22900,0.560125
22901,0.560125
22902,0.560125
22903,0.560125
22904,0.560125
22905,0.560125
22906,0.560125
25065,0.779461
25066,0.779461
25067,0.779461
25068,0.779461
25069,0.779461
25070,0.779461
25071,0.779461
26382,0.715248
26383,0.715248
26384,0.715248
26385,0.715248
26386,0.715248
26387,0.715248
26388,0.715248
26389,0.715248
26390,0.715248
26391,0.715248
27833,0.568302
27834,0.568302
27835,0.568302
27836,0.568302
27837,0.568302
27838,0.568302
27839,0.568302
27864,0.508899
27865,0.508899
27866,0.508899
27867,0.508899
27868,0.508899
27869,0.508899
27870,0.508899
27871,0.508899
28265,0.436267
28266,0.436267
28267,0.436267
28268,0.436267
28269,0.436267
29364,0.715248
29365,0.715248
29366,0.715248
29395,0.323232
29396,0.323232
29397,0.323232
29398,0.323232
29399,0.323232
29400,0.323232
29411,0.710438
29412,0.710438
29413,0.710438
29414,0.710438
29415,0.710438
29416,0.710438
29417,0.710438
29418,0.710438
29419,0.710438
29420,0.710438
29421,0.710438
29422,0.710438
29423,0.710438
29447,0.761183
29448,0.761183
29449,0.761183
29450,0.761183
29451,0.761183
29452,0.761183
29478,0.455026
29479,0.455026
29480,0.455026
29481,0.455026
30560,0.312410
30561,0.312410
30562,0.312410
30563,0.312410
30616,0.651034
30617,0.651034
30618,0.651034
30619,0.651034
30620,0.651034
30621,0.651034
30622,0.651034
30877,0.477393
30878,0.477393
30879,0.477393
30880,0.477393
30881,0.477393
30882,0.477393
30883,0.477393
30884,0.477393
30885,0.477393
30886,0.477393
30887,0.477393
30888,0.477393
31990,0.409812
31991,0.409812
31992,0.409812
31993,0.409812
31994,0.409812
31995,0.409812
31996,0.409812
31997,0.409812
31998,0.409812
31999,0.409812
32000,0.409812
32001,0.409812
32002,0.409812
32003,0.409812
32004,0.409812
32005,0.409812
33604,0.776335
33605,0.776335
33606,0.776335
33607,0.776335
33608,0.776335
33634,0.592112
33635,0.592112
33636,0.592112
33637,0.592112
33638,0.592112
33639,0.592112
33640,0.592112
34880,0.368927
34881,0.368927
34882,0.368927
34883,0.368927
34884,0.368927
34885,0.368927
34886,0.368927
34887,0.368927
34888,0.368927
34889,0.368927
34890,0.368927
34891,0.368927
34892,0.368927
34968,0.815536
34969,0.815536
34970,0.815536
34971,0.815536
34972,0.815536
34973,0.815536
34974,0.815536
35502,0.346561
35503,0.346561
35504,0.346561
35505,0.346561
35506,0.346561
35706,0.636845
35707,0.636845
35708,0.636845
35709,0.636845
35710,0.636845
35711,0.636845
35712,0.636845
35713,0.636845
35714,0.636845
35715,0.636845
36466,0.656325
36467,0.656325
36468,0.656325
36469,0.656325
36470,0.656325
36471,0.656325
36532,0.751804
36533,0.751804
36534,0.751804
36535,0.751804
36536,0.751804
36537,0.751804
36538,0.751804
36539,0.751804
36540,0.751804
36541,0.751804
36542,0.751804
36543,0.751804
36544,0.751804
36545,0.751804
36546,0.751804
36563,0.273449
36564,0.273449
36565,0.273449
36566,0.273449
36567,0.273449
36568,0.273449
36569,0.273449
36570,0.273449
36760,0.844877
36761,0.844877
36762,0.844877
36763,0.844877
36764,0.844877
36765,0.844877
36766,0.844877
36791,0.431457
36792,0.431457
36793,0.431457
36794,0.431457
37161,0.606542
37162,0.606542
37163,0.606542
37164,0.606542
37165,0.606542
37166,0.606542
37167,0.606542
37168,0.606542
37191,0.636845
37192,0.636845
37193,0.636845
37194,0.636845
37195,0.636845
37196,0.636845
37197,0.636845
37198,0.636845
37199,0.636845
38880,0.557239
38881,0.557239
38882,0.557239
38883,0.557239
38884,0.557239
38885,0.557239
39279,0.479557
39280,0.479557
39281,0.479557
39282,0.479557
39283,0.479557
39284,0.479557
39285,0.479557
39286,0.479557
40260,0.628427
40261,0.628427
40262,0.628427
40263,0.628427
40816,0.418951
40817,0.418951
40818,0.418951
40819,0.418951
40820,0.418951
40821,0.418951
