Minute,Fraction
566,0.420642
567,0.420642
568,0.420642
569,0.420642
570,0.420642
571,0.420642
572,0.420642
573,0.420642
574,0.420642
575,0.420642
596,0.598529
597,0.598529
598,0.598529
599,0.598529
600,0.598529
601,0.598529
602,0.598529
603,0.598529
870,0.30963
871,0.30963
872,0.30963
873,0.30963
874,0.30963
875,0.30963
876,0.30963
877,0.30963
878,0.30963
879,0.30963
880,0.30963
881,0.30963
882,0.30963
883,0.30963
884,0.30963
885,0.30963
886,0.30963
887,0.30963
888,0.30963
889,0.30963
890,0.30963
891,0.30963
892,0.30963
893,0.30963
1239,0.443156
1240,0.443156
1241,0.443156
1242,0.443156
1243,0.443156
1244,0.443156
1245,0.443156
1246,0.443156
1247,0.443156
1248,0.443156
1249,0.443156
1749,0.6177
1750,0.6177
1751,0.6177
1752,0.6177
1753,0.6177
1754,0.6177
1755,0.6177
1756,0.6177
1780,0.44115
1781,0.44115
1782,0.44115
1783,0.44115
1784,0.44115
1785,0.44115
1786,0.44115
1787,0.44115
1788,0.44115
1789,0.44115
1790,0.44115
1791,0.44115
1792,0.44115
1793,0.44115
1794,0.44115
1795,0.44115
1796,0.44115
1909,0.492198
1910,0.492198
1911,0.492198
1912,0.492198
1913,0.492198
1914,0.492198
1915,0.492198
1939,0.255907
1940,0.255907
1941,0.255907
1942,0.255907
1943,0.255907
1944,0.255907
3387,0.583148
3388,0.583148
3389,0.583148
3390,0.583148
3391,0.583148
3392,0.583148
3996,0.554169
3997,0.554169
3998,0.554169
3999,0.554169
4000,0.554169
4001,0.554169
4002,0.554169
4027,0.421757
4028,0.421757
4029,0.421757
4030,0.421757
4031,0.421757
4032,0.421757
4876,0.436469
4877,0.436469
4878,0.436469
4879,0.436469
4880,0.436469
4881,0.436469
4882,0.436469
4883,0.436469
4884,0.436469
4885,0.436469
4886,0.436469
5287,0.463442
5288,0.463442
5289,0.463442
5290,0.463442
5291,0.463442
5292,0.463442
5636,0.748105
5637,0.748105
5638,0.748105
5639,0.748105
5640,0.748105
5641,0.748105
5642,0.748105
6210,0.644895
6211,0.644895
6212,0.644895
6213,0.644895
6214,0.644895
6215,0.644895
6216,0.644895
7249,0.479715
7250,0.479715
7251,0.479715
7252,0.479715
8458,0.650914
8459,0.650914
8460,0.650914
8461,0.650914
8462,0.650914
10105,0.480606
10106,0.480606
10107,0.480606
10108,0.480606
10109,0.480606
10110,0.480606
10536,0.440259
10537,0.440259
10538,0.440259
10566,0.577352
10567,0.577352
10568,0.577352
10569,0.577352
10570,0.577352
10571,0.577352
10572,0.577352
11140,0.703076
11141,0.703076
11142,0.703076
11143,0.703076
13390,0.581587
13391,0.581587
13392,0.581587
13393,0.581587
13394,0.581587
13395,0.581587
13396,0.581587
13397,0.581587
13398,0.581587
13399,0.581587
13400,0.581587
13401,0.581587
13402,0.581587
13403,0.581587
13593,0.491306
13594,0.491306
13595,0.491306
13596,0.491306
13597,0.491306
14343,0.305395
14344,0.305395
14345,0.305395
14346,0.305395
14347,0.305395
14348,0.305395
14349,0.305395
14350,0.305395
14374,0.462327
14375,0.462327
14376,0.462327
14377,0.462327
14378,0.462327
14379,0.462327
16225,0.760588
16226,0.760588
16227,0.760588
