S,h
15,0.108839
17,0.067348
19,0.262177
21,0.216176
23,0.430848
25,0.157246
27,0.875526
151,0.000301
394,0.047505
396,0.012628
398,0.072760
400,0.304570
402,0.816897
404,0.101323
558,0.325015
559,0.325015
560,0.325015
661,0.015033
758,0.269693
787,0.564041
789,0.022550
813,0.105833
910,0.002706
912,0.160854
914,0.088695
916,0.009020
993,0.133794
1007,0.316897
1009,0.079375
1011,0.006013
1013,0.300060
1015,0.105232
1127,0.015935
1143,0.371918
1144,0.371918
1168,0.499399
1169,0.499399
1250,0.065244
1252,0.049308
1254,0.047805
1332,0.028262
1954,0.461816
2038,0.012327
2048,0.052014
2050,0.539687
2051,0.539687
2052,0.539687
2203,0.320505
2205,0.003307
2211,0.064041
2246,0.195129
2248,0.012928
2313,0.086891
2338,0.019543
2367,0.263680
2368,0.530667
2370,0.022850
2498,0.219182
2502,0.490379
2504,0.320505
2505,0.128984
2555,0.190319
2582,0.122369
2639,0.367709
2640,0.367709
2641,0.076669
2746,0.031870
3041,0.200842
3247,0.072459
3317,0.041792
3319,0.007216
3362,0.011726
3370,0.085989
3378,0.110643
3422,0.423331
3424,0.324714
3425,0.324714
3426,0.478954
3427,0.324714
3428,0.267889
3556,0.732411
3570,0.012928
3593,0.056224
3622,0.030367
3763,0.090198
3765,0.094408
3767,0.005713
3769,0.059230
3801,0.012327
3851,0.170174
3865,0.001503
3867,0.023752
3869,0.218280
3871,0.025556
3952,0.131389
3953,0.026158
4014,0.080277
4029,0.243836
4035,0.259771
4054,0.107035
4056,0.023452
4058,0.412207
4060,0.156945
4097,0.108839
4135,0.108539
4137,0.046903
4139,0.713770
4141,0.049008
4143,0.262778
4144,0.262778
4145,0.162057
4147,0.061636
4148,0.061636
4149,0.315995
4163,0.579375
4165,0.143115
4180,0.002105
4187,0.069753
4189,0.011425
4190,0.011425
4449,0.195430
4705,0.337643
4707,0.278713
4708,0.278713
4709,0.278713
4760,0.238124
4775,0.294648
4868,0.057126
4925,0.036380
5083,0.155743
5125,0.082081
5338,0.025556
5340,0.039687
5367,0.154540
5369,0.057126
5371,0.100120
5372,0.016236
5373,0.028863
5375,0.080577
5390,0.024053
5406,0.120565
5411,0.388755
5459,0.086891
5461,0.030066
5573,0.019543
5580,0.381539
5581,0.381539
5587,0.172279
5674,0.105833
5696,0.026759
5751,0.388154
5753,0.049910
6121,0.009922
6145,0.208960
6147,0.310283
6207,0.006013
6216,0.013530
6217,0.013530
6218,0.013530
6356,0.015935
6360,0.659351
6362,0.032171
6364,0.233013
6382,0.403488
6383,0.403488
6384,0.418821
6411,0.299459
6413,0.398376
6415,0.635598
6416,0.635598
6417,0.712267
6418,0.076669
6419,0.076669
6507,0.007817
6519,0.371918
6521,0.043295
6709,0.013530
6745,0.001804
6747,0.605833
6758,0.104630
6765,0.654841
6834,0.041491
6836,0.042093
6838,0.100120
6840,0.486170
6842,0.035177
6855,0.010222
6892,0.427240
6894,0.246242
6896,0.595009
6898,0.003307
6942,0.015634
6944,0.001804
6946,0.003909
6948,0.049609
6950,0.384245
6951,0.384245
6952,0.125376
6954,0.194528
7087,0.134095
7088,0.134095
7089,0.004811
7091,0.527661
7093,0.401684
7094,0.401684
7095,0.174985
7097,0.209260
7099,0.061936
7101,0.042995
7139,0.224293
7140,0.224293
7141,0.079976
7143,0.245039
7146,0.021347
7148,0.415213
7150,0.428743
7151,0.428743
7152,0.428743
7157,0.103428
7189,0.386651
7191,0.060132
7193,0.135899
7195,0.003909
7197,0.010824
7199,0.004811
7201,0.001503
7513,0.034275
7597,0.664762
7601,0.124474
7624,0.013229
7626,0.151533
7628,0.475346
7629,0.475346
7665,0.020144
7678,0.266085
7679,0.266085
7691,0.472940
7749,0.162959
7823,0.699038
7825,0.094408
7827,0.041792
7835,0.470535
7836,0.470535
7837,0.825917
7839,0.111245
8009,0.088996
8010,0.088996
8018,0.193025
8023,0.073963
8084,0.056224
8174,0.252556
8176,0.092604
8249,0.160854
8258,0.148226
8260,0.277511
