S,h
8259,0.537447
8260,0.537447
8261,0.537447
8262,0.537447
8263,0.537447
8264,0.537447
15590,0.525351
15591,0.525351
15592,0.525351
22936,0.656078
22937,0.656078
22938,0.656078
22939,0.656078
22940,0.656078
22941,0.656078
27002,0.439829
27003,0.439829
27004,0.439829
27005,0.439829
27006,0.439829
27007,0.439829
28113,0.599511
28114,0.599511
28115,0.599511
28116,0.599511
34399,0.264875
34400,0.264875
34401,0.264875
34402,0.264875
40131,0.864264
40132,0.864264
40133,0.864264
40134,0.864264
40135,0.864264
40136,0.864264
40137,0.864264
40138,0.864264
40139,0.864264
49475,0.560049
49476,0.560049
49477,0.560049
49478,0.560049
50934,0.393158
50935,0.393158
52264,0.698595
52265,0.698595
52266,0.698595
52928,0.339524
52929,0.339524
52930,0.339524
52931,0.339524
52932,0.339524
52933,0.339524
52934,0.339524
52935,0.339524
60319,0.844594
60320,0.844594
60321,0.844594
60322,0.844594
60323,0.844594
60324,0.844594
60325,0.844594
61718,0.553696
61719,0.553696
61720,0.553696
61721,0.553696
64539,0.592547
64540,0.592547
64541,0.592547
65179,0.607697
65180,0.607697
65181,0.607697
65182,0.607697
65183,0.607697
65184,0.607697
67254,0.589859
67255,0.589859
67256,0.589859
67257,0.589859
67258,0.589859
67259,0.589859
67260,0.589859
67261,0.589859
76280,0.892486
76281,0.892486
76282,0.892486
76283,0.892486
76284,0.892486
79943,0.500794
79944,0.500794
79945,0.500794
80536,0.648137
80537,0.648137
80538,0.648137
80539,0.648137
81791,0.467318
81792,0.467318
83939,0.665363
83940,0.665363
83941,0.665363
83942,0.665363
84010,0.498717
84011,0.498717
84012,0.498717
84013,0.498717
84014,0.498717
84015,0.498717
84016,0.498717
93501,0.352108
93502,0.352108
93503,0.352108
93504,0.352108
93505,0.352108
93506,0.352108
98790,0.424557
98791,0.424557
98792,0.424557
98793,0.424557
98794,0.424557
99071,0.341845
99072,0.341845
99073,0.341845
99074,0.341845
99075,0.341845
99076,0.341845
99077,0.341845
99078,0.341845
99079,0.341845
99080,0.341845
99092,0.611729
99093,0.611729
99094,0.611729
99095,0.611729
100550,0.471961
100551,0.997068
100552,0.997068
100553,0.997068
100554,0.997068
100555,0.997068
100556,0.997068
100557,0.525107
103543,0.644472
103544,0.644472
103545,0.644472
103546,0.644472
103547,0.644472
103548,0.644472
103549,0.644472
113522,0.781918
113523,0.781918
113524,0.781918
115578,0.617471
115579,0.617471
115580,0.617471
118750,0.545999
118751,0.545999
118752,0.545999
118753,0.545999
127867,0.161148
131958,0.650458
131959,0.650458
131960,0.650458
139204,0.712767
139205,0.712767
139206,0.712767
146036,0.666097
146037,0.666097
146038,0.666097
146039,0.666097
146040,0.666097
155995,0.648503
155996,0.648503
155997,0.648503
155998,0.648503
155999,0.648503
156000,0.648503
159577,0.420281
159578,0.420281
159579,0.420281
159580,0.420281
160487,0.265974
160488,0.265974
160489,0.265974
160490,0.265974
160491,0.265974
160492,0.265974
160493,0.265974
160976,0.582040
160977,0.582040
160978,0.582040
160979,0.582040
160980,0.582040
160981,0.582040
160982,0.582040
160983,0.582040
160984,0.582040
160985,0.582040
160986,0.582040
169975,0.438241
169976,0.438241
169977,0.438241
169978,0.438241
169979,0.438241
169980,0.438241
169981,0.438241
169982,0.438241
169983,0.438241
170590,0.662065
170591,0.662065
170592,0.662065
170593,0.662065
170594,0.662065
170595,0.662065
173493,0.298595
173494,0.298595
173495,0.298595
173496,0.298595
173497,0.298595
173498,0.298595
173499,0.298595
179669,0.638241
179670,0.638241
183997,0.467318
183998,0.467318
183999,0.467318
184000,0.467318
184001,0.467318
185409,0.403543
185410,0.403543
188340,0.456689
188341,0.456689
188342,0.456689
188343,0.456689
188344,0.456689
188345,0.456689
188346,0.456689
188347,0.456689
189736,0.648626
189737,0.648626
189738,0.648626
189739,0.648626
189740,0.648626
189871,0.562737
189872,0.562737
189873,0.562737
195562,0.755284
195563,0.755284
195564,0.755284
195565,0.755284
195566,0.755284
195567,0.755284
198359,0.398900
198360,0.398900
198361,0.398900
198362,0.398900
198363,0.398900
202614,0.548564
202615,0.548564
202616,0.548564
202617,0.548564
202618,0.548564
202619,0.548564
202620,0.548564
215880,0.338546
215881,0.338546
215882,0.338546
215883,0.338546
217921,0.342944
217922,0.342944
217923,0.342944
217924,0.342944
217925,0.342944
217926,0.342944
217927,0.342944
218632,0.314356
218633,0.314356
218634,0.314356
218635,0.314356
218636,0.314356
218637,0.314356
222102,0.500061
222103,0.500061
222104,0.500061
222105,0.500061
226631,0.634820
226632,0.634820
227232,0.450580
227233,0.450580
227234,0.450580
227235,0.450580
227236,0.450580
227237,0.450580
227238,0.450580
227239,0.450580
227240,0.450580
234198,0.588149
234199,0.588149
234200,0.588149
234201,0.588149
234202,0.588149
234203,0.588149
239408,0.670495
239409,0.670495
239410,0.670495
239411,0.670495
244377,0.357850
244378,0.357850
244379,0.357850
244380,0.357850
244427,0.704337
244428,0.704337
244429,0.704337
244430,0.704337
244431,0.704337
244432,0.704337
248978,0.765913
248979,0.765913
248980,0.765913
248981,0.765913
248982,0.765913
248983,0.765913
248984,0.765913
248985,0.765913
261451,0.330605
261452,0.330605
261453,0.330605
268788,0.594502
268789,0.594502
268790,0.594502
268791,0.594502
268792,0.594502
268793,0.594502
268794,0.594502
269186,0.572877
269187,0.572877
269188,0.572877
269189,0.572877
270584,0.524252
270585,0.524252
270586,0.524252
270587,0.524252
270588,0.524252
271838,0.747221
271839,0.747221
271840,0.747221
271841,0.747221
277003,0.416982
277004,0.416982
277005,0.416982
277006,0.416982
277007,0.416982
277008,0.416982
277009,0.416982
277010,0.416982
277011,0.416982
281603,0.588516
281604,0.588516
281605,0.588516
281606,0.588516
291961,0.715333
291962,0.715333
291963,0.715333
291964,0.715333
296612,0.554062
296613,0.554062
296614,0.554062
296615,0.554062
296616,0.554062
296617,0.554062
299326,0.473183
299327,0.473183
299328,0.473183
299329,0.473183
301515,0.238729
301516,0.238729
301517,0.238729
301518,0.238729
301519,0.238729
301984,0.489676
301985,0.489676
301986,0.489676
301987,0.489676
301988,0.489676
302117,0.070739
305230,0.384973
305231,0.384973
305232,0.384973
306026,0.381796
306027,0.381796
306028,0.381796
306029,0.381796
306030,0.381796
306031,0.381796
306032,0.381796
306033,0.381796
306034,0.381796
309307,0.653390
309308,0.653390
309309,0.653390
309310,0.653390
309311,0.653390
309312,0.653390
309313,0.653390
309314,0.653390
312817,0.644227
312818,0.644227
312819,0.644227
312820,0.644227
312821,0.644227
312822,0.644227
312823,0.644227
312824,0.644227
333585,0.828589
333586,0.828589
333587,0.828589
333588,0.828589
333589,0.828589
333590,0.828589
333591,0.828589
333888,0.631643
333889,0.631643
333890,0.631643
335395,0.575321
335396,0.575321
335397,0.575321
335398,0.575321
335399,0.575321
335400,0.575321
335401,0.575321
335402,0.575321
335403,0.575321
340475,0.360415
340476,0.360415
340477,0.360415
340478,0.360415
340479,0.360415
340480,0.360415
340481,0.360415
340482,0.360415
341131,0.725351
341132,0.725351
341133,0.725351
341134,0.725351
341135,0.725351
343230,1.000000
343231,1.000000
343232,1.000000
343233,1.000000
343234,1.000000
345339,0.482346
345340,0.482346
345341,0.482346
345342,0.482346
345343,0.482346
345344,0.482346
352631,0.515211
352632,0.515211
352633,0.515211
352634,0.515211
352635,0.515211
352636,0.515211
352637,0.515211
353889,0.151985
357705,0.641784
357706,0.641784
357707,0.641784
357708,0.641784
357709,0.641784
359677,0.553818
359678,0.553818
359679,0.553818
359680,0.553818
359681,0.553818
359682,0.553818
361411,0.232621
361412,0.232621
361413,0.232621
361414,0.232621
361415,0.232621
361416,0.232621
361417,0.232621
365380,0.542944
365381,0.542944
365382,0.542944
365383,0.542944
365384,0.542944
372715,0.476237
372716,0.476237
372717,0.476237
372718,0.476237
372719,0.476237
387271,0.317410
387272,0.317410
387273,0.317410
387274,0.317410
387275,0.317410
387276,0.317410
387277,0.317410
387278,0.317410
388170,0.340867
388171,0.340867
388172,0.340867
388173,0.340867
388174,0.340867
388175,0.340867
388176,0.340867
393552,0.682957
393553,0.682957
393554,0.682957
393555,0.682957
397040,0.642395
397041,0.642395
397042,0.642395
397043,0.642395
397044,0.642395
397045,0.642395
405875,0.393403
405876,0.393403
405877,0.393403
405878,0.393403
405879,0.393403
405880,0.393403
405881,0.393403
405882,0.393403
407533,0.630788
407534,0.630788
407535,0.630788
407536,0.630788
407537,0.630788
407538,0.630788
407539,0.630788
409655,0.380452
409656,0.380452
409657,0.380452
409658,0.380452
409659,0.380452
411063,0.614172
411064,0.614172
411065,0.614172
419385,0.414539
419386,0.414539
419387,0.414539
419388,0.414539
419389,0.414539
420082,0.603787
420083,0.603787
420084,0.603787
421571,0.416494
421572,0.416494
421621,0.429322
421622,0.429322
421623,0.429322
421624,0.429322
423208,0.457666
423209,0.457666
423210,0.457666
423211,0.457666
423212,0.457666
423213,0.457666
427398,0.686866
427399,0.686866
427400,0.686866
427401,0.686866
427402,0.686866
427403,0.686866
427404,0.686866
433251,0.426512
433252,0.426512
433253,0.426512
433254,0.426512
433255,0.426512
436775,0.398656
436776,0.398656
436777,0.398656
436778,0.398656
