S,h
318,0.000598
475,0.235347
477,0.665670
486,0.002093
537,0.260467
538,0.260467
539,0.090610
541,0.000598
786,0.024821
901,0.010467
903,0.020634
1053,0.220395
1055,0.207536
1057,0.023923
1148,0.084330
1150,0.143541
1194,0.385167
1199,0.409689
1200,0.409689
1201,0.409689
1337,0.100478
1339,0.176136
2047,0.025718
2062,0.219199
2072,0.088816
2082,0.053529
2084,0.069976
2086,0.134868
2088,0.004785
2235,0.167763
2237,0.484450
2470,0.377392
2561,0.110646
2565,0.114833
2668,0.181220
2669,0.181220
2696,0.087321
2697,0.379486
2790,0.103170
2912,0.006579
2968,0.014952
3388,0.069079
3430,0.105861
3519,0.140849
3741,0.126196
3768,0.004187
3825,0.287978
3826,0.287978
3855,0.048744
3857,0.133971
3858,0.133971
3882,0.043660
3884,0.128289
3972,0.270634
3974,0.017045
3976,0.639354
3979,0.026316
3993,0.060108
4045,0.009868
4047,0.187500
4059,0.139055
4132,0.007775
4161,0.046352
4166,0.327153
4167,0.327153
4168,0.025120
4821,0.669856
4823,0.028409
4825,0.042763
4827,0.122010
5054,0.197967
5056,0.060108
5069,0.323565
5099,0.010467
5101,0.006280
5103,0.808612
5263,0.687500
5264,0.687500
5265,0.829545
5266,0.686304
5267,0.686304
5393,0.211423
5395,0.316687
5441,0.026914
5503,0.075957
5505,0.186304
5510,0.462022
5718,0.116627
5720,0.038577
5831,0.101974
6187,0.038577
6189,0.254785
6191,0.257775
6193,0.224282
6214,0.199462
6216,0.031998
6218,0.376794
6219,0.376794
6220,0.376794
6257,0.001196
6306,0.326555
6307,0.572667
6308,0.010766
6310,0.260167
6311,0.260167
6323,0.094199
6325,0.009868
6455,0.237141
6456,0.053529
6477,0.005682
6485,0.063995
6521,0.191687
6658,0.450359
6763,0.005383
6765,0.045455
6778,0.147129
6793,0.059510
6904,0.297847
6906,0.000299
6908,0.368720
6909,0.368720
7022,0.272428
7024,0.012560
7026,0.016148
7087,0.567285
7088,0.567285
7089,0.658493
7090,0.091208
7091,0.091208
7115,0.051734
7587,0.065490
7621,0.067285
7623,0.443182
7775,0.119617
7904,0.206639
7906,0.008373
7907,0.347189
7908,0.229366
7943,0.128888
7954,0.717703
7956,0.344797
7958,0.042165
8013,0.004486
8123,0.326854
8124,0.326854
8125,0.015251
8155,0.296053
8225,0.475179
8227,0.068780
8256,0.126794
8258,0.119019
8260,0.093002
8262,0.461722
8367,0.238935
8395,0.262560
8396,0.265849
8513,0.037978
8515,0.008373
8517,0.016746
8518,0.226077
8520,0.113038
8522,0.082536
8523,0.082536
8524,0.308313
8525,0.308313
8526,0.273923
8528,0.015849
8530,0.393242
8560,0.479067
8703,0.037978
9081,0.200060
9082,0.200060
9103,0.211124
9106,0.199462
9108,0.002691
9137,0.474880
9139,0.707237
9141,0.025419
9145,0.521232
9217,0.276914
9226,0.041268
9233,0.009270
9239,0.362141
9241,0.446172
9243,0.060108
9244,0.004785
9248,0.044557
9250,0.051136
9252,0.192285
9254,0.001196
9323,0.030502
9515,0.100179
9629,0.435108
9683,0.112739
9684,0.477871
9685,0.121411
9728,0.233553
9730,0.195275
9765,0.025120
9801,0.041866
9842,0.021531
9848,0.153110
9893,0.015550
9986,0.006878
10102,0.376495
10352,0.007775
10354,0.765849
10356,0.042165
10482,0.267045
10484,0.135766
10485,0.756579
10516,0.004187
10519,0.013457
10759,0.213816
10760,0.213816
10761,0.151615
10763,0.011364
10765,0.008373
10800,0.009868
10802,0.052632
10882,0.238038
10884,0.116627
10886,0.012560
10887,0.276615
10927,0.440191
10935,0.306220
10936,0.306220
11037,0.117823
11137,0.034689
11153,0.179426
12020,0.124701
12098,0.095993
12121,0.019737
12123,0.058313
12125,0.489833
12241,0.206639
12244,0.084330
12559,0.101974
12574,0.241627
12575,0.241627
12576,0.256878
12578,0.335526
12580,0.135167
12678,0.290072
12736,0.299641
12737,0.299641
12817,0.283792
12839,0.005383
13099,0.132476
13101,0.113636
13198,0.313397
13311,0.217105
13620,0.540670
13621,0.540670
13622,0.099581
13670,0.218600
13672,0.026316
13674,0.029605
13740,0.272129
13792,0.125897
13794,0.302033
13803,0.307715
13804,0.307715
13805,0.307715
13944,0.094199
13977,0.013158
13979,0.121112
14058,0.502990
14067,0.161782
14080,0.096591
14082,0.015251
14084,0.514354
14085,0.514354
14086,0.123206
14088,0.333433
14089,0.333433
14090,0.424043
14103,0.087620
14247,0.551435
14249,0.081639
14420,0.219797
14422,0.054426
14740,0.069976
14920,0.436902
14921,0.436902
14992,0.043361
15026,0.020933
15564,0.000598
15596,0.267644
15711,0.512261
15713,0.000299
15801,0.075060
15803,0.792165
15812,0.189892
15813,0.189892
15814,0.189892
15815,0.189892
15816,0.189892
15860,0.013756
15862,0.034390
15864,0.108254
15865,0.166866
15867,0.035287
15869,0.123505
15871,0.668959
15872,0.668959
15873,0.891447
15874,0.222488
15875,0.222488
15876,0.222488
15877,0.222488
16120,0.017644
16122,0.175239
16296,0.218600
16320,0.079246
16358,0.330443
16411,0.202751
16490,0.122608
16580,0.020036
16582,0.350179
16584,0.005981
16607,0.652512
16609,0.399522
16610,0.635766
16612,0.014055
16614,0.083134
16636,0.006579
16656,0.003888
16657,0.494617
16659,0.462620
16660,0.462620
16661,0.450658
16663,0.205144
16665,0.007476
17006,0.181818
17024,0.064593
17094,0.065490
17096,0.007476
17324,0.022129
17326,0.059510
17367,0.001495
17369,0.032596
17715,0.194976
17733,0.149821
17734,0.149821
17735,0.153708
17809,0.014653
17811,0.202153
17893,0.000897
17894,0.014055
17896,0.111543
17898,0.169258
17900,0.003289
17945,0.393242
17946,0.393242
18220,0.568780
18221,0.568780
