S,h
18,0.003027
382,0.013317
384,0.019976
386,0.175242
388,0.011501
480,0.060230
482,0.744249
484,0.015738
485,0.651332
486,0.655872
487,0.651332
512,0.036320
514,0.123487
516,0.115315
713,0.103814
822,0.015436
892,0.013015
1383,0.186743
1496,0.401332
1852,0.371671
1883,0.006961
1885,0.697034
1886,0.628935
1887,0.628935
1888,0.628935
1889,0.047518
1891,0.042373
1917,0.529661
1919,0.031780
1920,0.017554
1922,0.300847
2017,0.157385
2042,0.122881
2067,0.006053
2095,0.093220
2213,0.007567
2279,0.017857
2331,0.000908
2333,0.119855
2335,0.136199
2356,0.299334
2358,0.105932
2360,0.077785
2362,0.295097
2410,0.167978
2439,0.016041
2473,0.039044
2488,0.044189
2498,0.003027
2512,0.181295
2540,0.184019
2685,0.346247
2826,0.357748
3296,0.004237
3329,0.018765
3331,0.062651
3333,0.122881
3352,0.261501
3476,0.160714
3485,0.409806
3519,0.342615
3531,0.402845
3745,0.016344
3747,0.023608
3749,0.009383
3751,0.020884
3922,0.454600
3923,0.117131
3976,0.022397
3978,0.288438
3980,0.151029
3982,0.004237
4023,0.025121
4146,0.307506
4667,0.060835
4741,0.016646
4743,0.085654
4745,0.334746
4763,0.031477
4765,0.012712
4792,0.058414
4997,0.144673
4999,0.013923
5001,0.063257
5151,0.063559
5226,0.144370
5234,0.060533
5289,0.448245
5290,0.448245
5338,0.050545
5484,0.406780
5541,0.245157
6160,0.030569
6162,0.046610
6228,0.202482
6230,0.178269
6233,0.190375
6235,0.006659
6289,0.486683
6497,0.284504
6499,0.042676
6501,0.220944
6581,0.006356
6659,0.225182
6693,0.378632
6788,0.074455
6790,0.158293
6792,0.066283
6794,0.109262
6796,0.644068
6798,0.007567
6800,0.427663
6801,0.427663
6802,0.427663
6886,0.115920
6939,0.290860
7005,0.044492
7034,0.193099
7062,0.001816
7064,0.031780
7066,0.200969
7068,0.208535
7076,0.051150
7093,0.509383
7127,0.000303
7129,0.053874
7154,0.013620
7163,0.359867
7164,0.359867
7165,0.089891
7174,0.070218
7176,0.007264
7761,0.198547
7763,0.069613
7839,0.180690
7939,0.170097
7941,0.172821
7942,0.172821
7943,0.241828
8031,0.195823
8040,0.087470
8193,0.131053
8195,0.055085
8196,0.245157
8296,0.279964
8310,0.266646
8404,0.342010
8429,0.207627
8431,0.000605
8433,0.160714
8434,0.049939
8436,0.200666
8438,0.095944
8439,0.095944
8440,0.095944
8464,0.006356
8466,0.563257
8468,0.229722
8470,0.211562
8475,0.193099
8491,0.269068
8493,0.014831
8495,0.017857
8497,0.315073
8498,0.315073
8499,0.315073
8551,0.016646
8559,0.018765
8561,0.459140
8562,0.459140
8563,0.005751
8597,0.063257
9069,0.178874
9070,0.178874
9071,0.023608
9100,0.068402
9101,0.316889
9103,0.068402
9141,0.078995
9143,0.142252
9145,0.094128
9147,0.578087
9208,0.027845
9314,0.039346
9361,0.004843
9517,0.028753
9524,0.148910
9536,0.147700
9579,0.055387
9593,0.044794
9598,0.139528
9600,0.491223
9717,0.157990
9719,0.180085
9721,0.240920
9749,0.062349
9750,0.062349
9790,0.314165
9792,0.125000
9809,0.041768
9811,0.352300
9823,0.236985
9897,0.714588
9898,0.714588
9973,0.477603
9975,0.171005
9977,0.013923
9979,0.228511
9981,0.187954
10072,0.006356
10610,0.001211
10633,0.058717
10635,0.426755
10637,0.134080
10639,0.090799
10708,0.093826
10710,0.388620
10711,0.388620
10747,0.078087
10795,0.118644
10926,0.105932
10975,0.050242
10977,0.427663
11038,0.316283
11161,0.034504
11203,0.282990
11241,0.052361
11268,0.000605
11281,0.209443
11283,0.005448
11285,0.000605
11344,0.121065
11360,0.078087
11394,0.130448
11494,0.002119
11496,0.152240
11498,0.008172
11500,0.748184
11727,0.097155
11728,0.050545
11730,0.147094
11731,0.147094
11732,0.147094
11943,0.046005
11984,0.006356
12127,0.455811
12129,0.205811
12131,0.105327
12133,0.120460
12135,0.042978
12137,0.071731
12160,0.114104
12162,0.218523
12163,0.166768
12164,0.166768
12165,0.057506
12167,0.000303
12288,0.430387
12450,0.012409
12638,0.101090
12640,0.660109
12641,0.660109
12642,0.347760
12644,0.158596
12717,0.005448
12719,0.569007
12721,0.678269
12723,0.120157
12762,0.046913
12846,0.001513
12871,0.009383
12873,0.064467
12888,0.174334
12890,0.268160
12892,0.080508
12894,0.017252
12896,0.151937
12898,0.013923
13462,0.153753
13464,0.157990
13466,0.027240
13468,0.434625
13470,0.293584
13480,0.325363
13506,0.163136
13514,0.115920
13527,0.152240
13529,0.082930
13585,0.246973
13587,0.642252
13604,0.233656
13861,0.015133
13934,0.330811
13997,0.150121
13999,0.235775
14000,0.009988
14010,0.205508
14011,0.179177
14013,0.227906
14014,0.227906
14015,0.227906
14071,0.053874
14130,0.027240
14135,0.005751
14160,0.020581
14274,0.006356
14328,0.818705
14330,0.205811
14785,0.903753
14824,0.062349
14833,0.288438
14850,0.160109
14922,0.126513
14979,0.002724
14981,0.004237
14983,0.265738
14985,0.038136
15005,0.197034
15049,0.148305
15050,0.148305
15051,0.010896
15450,0.045097
15594,0.457324
15596,0.002724
15662,0.097458
15690,0.412530
15691,0.412530
15713,0.186743
16228,0.600787
16229,0.600787
16316,0.002421
16517,0.323245
16519,0.258777
16521,0.148608
16546,0.067191
16548,0.283898
16748,0.714588
16749,0.714588
16750,0.190981
16803,0.024818
16871,0.015133
16873,0.365315
16899,0.230630
16950,0.243341
16977,0.016646
17060,0.709746
17654,0.139528
17774,0.126816
17776,0.000908
17835,0.101998
17836,0.235775
17838,0.170097
17968,0.083232
17970,0.203390
17971,0.514831
18062,0.006356
18065,0.756659
18078,0.001513
18149,0.009383
18214,0.042978
18348,0.531174
18350,0.278450
18351,0.278450
18352,0.003935
18442,0.217010
18444,0.475484
18471,0.152240
18473,0.003935
18475,0.277240
18476,0.277240
18477,0.277845
18478,0.277240
18479,0.277240
18480,0.700666
18481,0.474274
18482,0.146186
18484,0.191283
18486,0.379843
18488,0.510896
18490,0.090496
18541,0.450666
18542,0.450666
18651,0.016949
19130,0.618644
19138,0.449455
19160,0.065375
19162,0.472458
19165,0.305993
19208,0.032385
19222,0.182809
19322,0.029661
19396,0.001513
19446,0.527240
19517,0.143765
19656,0.000303
19705,0.351392
19706,0.351392
19707,0.028450
19767,0.171913
19773,0.065073
19775,0.083232
19939,0.118947
19998,0.013923
20000,0.394673
20002,0.291162
20003,0.291162
20033,0.007264
20138,0.177966
20140,0.024516
20142,0.405872
20144,0.514225
20145,0.206416
20146,0.281780
20147,0.509383
20148,0.509383
20149,0.080811
20151,0.441889
20527,0.096852
20601,0.182203
20603,0.328087
20605,0.016646
20682,0.000908
20828,0.010593
20834,0.070521
21124,0.121671
21138,0.220036
21139,0.220036
21199,0.019370
21255,0.094431
21256,0.315073
21257,0.220642
21258,0.164044
21310,0.031477
21320,0.011804
21322,0.022094
21354,0.316889
21355,0.016344
21357,0.138923
21359,0.082930
21361,0.237893
21377,0.336259
21379,0.160412
21459,0.001816
21468,0.455206
21469,0.455206
21470,0.957627
21579,0.289952
21984,0.021489
22074,0.039649
22076,0.007264
22091,0.053874
22092,0.053874
22093,0.143462
22182,0.017554
22184,0.406174
22209,0.186743
22344,0.797215
22382,0.046005
22745,0.005448
22747,0.012409
22749,0.385291
22827,0.344431
23457,0.127119
23462,0.276029
23464,0.289649
23466,0.079903
23468,0.332324
23470,0.024516
23472,0.089286
23474,0.041768
23526,0.013923
23530,0.196429
23536,0.041768
23538,0.148002
23539,0.148002
23565,0.054479
23658,0.013015
23789,0.507264
23855,0.013620
23907,0.269673
24064,0.178571
24065,0.208535
24067,0.220036
24069,0.024213
24071,0.093220
24094,0.034806
24096,0.053269
24098,0.012409
24225,0.054479
24324,0.152845
24464,0.324758
24466,0.024818
24468,0.014528
24470,0.694007
24472,0.090496
24474,0.015436
24892,0.125000
24975,0.044794
24977,0.002724
24986,0.140133
25004,0.398608
25005,0.398608
25006,0.416465
25008,0.264225
25010,0.375605
25023,0.073245
25144,0.560835
25145,0.560835
25194,0.183111
25200,0.030569
25214,0.226695
25247,0.551150
25248,0.551150
25249,0.551150
25302,0.010593
25303,0.439165
25498,0.115617
25533,0.081416
25559,0.491828
25560,0.491828
25810,0.079298
25896,0.226998
25897,0.184019
25902,0.342918
26297,0.002119
26318,0.169492
26393,0.205508
26399,0.243039
26401,0.062349
26553,0.259080
26554,0.259080
26594,0.001211
26596,0.301453
26604,0.257567
26605,0.482446
26606,0.157990
26608,0.001816
26610,0.140133
26611,0.093220
26613,0.000303
26638,0.157688
26696,0.094734
26704,0.024818
26782,0.312954
26800,0.211864
26839,0.136501
26952,0.001816
26954,0.018765
26956,0.055690
26958,0.027240
27013,0.005751
27048,0.476090
27109,0.003027
27111,0.269068
27205,0.013015
27375,0.014831
27376,0.296913
27378,0.218220
27380,0.118039
27382,0.272700
27384,0.059927
27768,0.093523
27770,0.170702
27771,0.170702
27772,0.456416
27774,0.012409
27776,0.016646
27778,0.227300
27794,0.466102
27796,0.234867
27833,0.012107
27903,0.250908
27905,0.111683
27907,0.161925
27909,0.297215
27911,0.405569
27913,0.030872
27915,0.002119
27917,0.169794
27919,0.072034
27921,0.078995
27923,0.018160
27990,0.002119
28017,0.000605
28031,0.282688
28032,0.282688
28140,0.105630
28260,0.135291
28515,0.203692
28516,0.203692
28517,0.203692
28558,0.048123
28713,0.003632
28715,0.013015
28717,0.028753
28746,0.039952
28755,0.192494
28757,0.015436
28759,0.164649
29269,0.220642
29271,0.200969
29273,0.004540
29358,0.602906
29360,0.551150
29361,0.551150
29362,0.140133
29363,0.551150
29364,0.551150
29365,0.551150
29432,0.076877
29434,0.327179
29478,0.641646
29487,0.079903
29489,0.080206
29491,0.206114
29493,0.287530
29494,0.287530
29495,0.002119
29617,0.003935
29619,0.100787
29643,0.667978
29644,0.667978
29645,0.910714
29646,0.667978
29647,0.005448
29700,0.071429
29828,0.255145
29899,0.006659
30031,0.270884
30062,0.204903
30064,0.030266
30066,0.205508
30284,0.026332
30612,0.053571
30613,0.040254
30614,0.040254
30763,0.523608
30797,0.002421
30833,0.192494
30835,0.015738
30836,0.552966
30882,0.098668
30884,0.178571
30885,0.178571
31009,0.633172
31010,0.633172
31038,0.677966
31039,0.677966
31040,0.811441
31105,0.048426
31112,0.010593
31114,0.335956
31116,0.051755
31182,0.024818
31263,0.038741
31265,0.026634
31342,0.023305
31344,0.057203
31369,0.083232
31443,0.104116
31475,0.452179
31477,0.010291
31479,0.151029
31481,0.007264
31503,0.310835
31505,0.470036
31534,0.225182
31547,0.519673
32010,0.247579
32063,0.470642
32065,0.017857
32067,0.012107
32069,0.113196
32104,0.587470
32106,0.172821
32108,0.131053
32110,0.821126
32112,0.368644
32114,0.155569
32116,0.075363
32118,0.070521
32238,0.291465
32239,0.093523
32241,0.063559
32516,0.026029
32541,0.267554
32588,0.355630
32590,0.045097
32671,0.111380
32804,0.098971
32806,0.004843
32813,0.254237
32815,0.230630
32817,0.074758
32818,0.074758
32819,0.086562
32820,0.086562
32821,0.315678
32855,0.151332
32857,0.183717
32874,0.371973
32876,0.321126
32878,0.004540
32896,0.056295
33391,0.421913
33392,0.478814
33393,0.421913
33394,0.421913
33396,0.009988
33427,0.016646
33575,0.043584
33623,0.170702
33625,0.268462
33753,0.122579
33827,0.011501
33829,0.265133
33831,0.020884
33930,0.042070
34261,0.318402
34583,0.011804
34937,0.006659
34989,0.024213
34991,0.220944
34993,0.305690
34995,0.247579
34997,0.029056
34999,0.577482
35003,0.495157
35005,0.316283
35007,0.321429
35009,0.001211
35011,0.019370
35152,0.010896
35160,0.002724
35162,0.003632
35164,0.798123
35165,0.236380
35166,0.019068
35168,0.015133
35170,0.376816
35171,0.434019
35173,0.052361
35202,0.152240
35290,0.095036
35458,0.047215
35480,0.163741
35481,0.163741
35482,0.234564
35484,0.005751
35486,0.362288
35488,0.324455
35696,0.358656
35697,0.358656
35815,0.217312
35816,0.480024
35818,0.692494
35846,0.054782
36053,0.370460
36344,0.223971
36345,0.223971
36469,0.207022
36470,0.207022
36471,0.207022
36504,0.207022
36506,0.147700
36607,0.066283
36625,0.247276
36642,0.188862
36666,0.044492
36790,0.229116
36804,0.691889
36867,0.080206
36891,0.037228
36893,0.260896
36934,0.136501
36936,0.190678
36938,0.256961
36989,0.085654
36991,0.069915
36993,0.375605
36994,0.375605
36995,0.375605
37044,0.023910
37074,0.106235
37084,0.318705
37086,0.018160
37088,0.031477
37090,0.112288
37092,0.098366
37094,0.062954
37096,0.239104
37098,0.088983
37173,0.054177
37315,0.023305
37355,0.007869
37357,0.024516
37375,0.411017
37377,0.137107
37379,0.194007
37701,0.076271
37703,0.011199
37805,0.334140
37875,0.433414
37876,0.433414
37919,0.059927
37921,0.018160
38006,0.047215
38081,0.042978
38136,0.197034
38137,0.197034
38138,0.197034
38381,0.136501
38382,0.039649
38489,0.314165
38541,0.126513
38542,0.000303
38544,0.010291
38552,0.020581
38568,0.006356
38618,0.115617
38620,0.046610
38622,0.250303
38624,0.356235
38655,0.000908
38715,0.393765
38776,0.220642
39267,0.092615
39278,0.000303
39284,0.167373
39337,0.006961
39338,0.001513
39340,0.090194
39342,0.008475
39344,0.147397
39346,0.172215
39348,0.193705
39349,0.193705
39350,0.193705
39357,0.013620
39359,0.161017
39408,0.232748
39413,0.208232
39427,0.032385
39429,0.207324
39431,0.392554
39432,0.392554
39479,0.046610
39650,0.233959
39671,0.094128
39673,0.010291
39675,0.245763
39677,0.128935
39692,0.167978
39694,0.026634
39927,0.243341
39951,0.595339
40051,0.516949
40053,0.353208
40055,0.456416
40057,0.012107
40059,0.084140
40239,0.048426
40241,0.017252
40242,0.041465
40810,0.251816
40812,0.008172
40835,0.007567
40939,0.109867
40941,0.061743
40950,0.152240
41016,0.697639
41247,0.004843
41376,0.266646
41378,0.112893
41384,0.164346
41484,0.066586
41486,0.576877
41487,0.576877
41488,0.384383
41490,0.254843
41593,0.003935
42141,0.013923
42143,0.249697
42227,0.618947
42317,0.069613
42328,0.052361
42330,0.011804
42332,0.023910
42334,0.160109
42335,0.490920
42359,0.395581
42376,0.218826
42378,0.102603
42380,0.177663
42400,0.005448
42404,0.011501
42406,0.001816
