Dependency=PUMA	Dependency=Geometry Building Type ACS	Option=<1940	Option=1940s	Option=1950s	Option=1960s	Option=1970s	Option=1980s	Option=1990s	Option=2000s	Option=2010s	Option=2020s	Option=2030s	Option=2040s	Option=2050s	sample_count	sample_weight
AL, 00302	2 Unit	 0.057024	0.073521	0.119419	 0.266989	 0.229178	 0.057041	 0.172753	0.024075	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00302	20 to 49 Unit	 0.000000	0.000000	0.008022	 0.101026	 0.126748	 0.172792	 0.067415	0.183704	 0.132766	 0.208048	-0.000520	0.000000	0.000000	0.000000	0.000000
AL, 00302	3 or 4 Unit	 0.016452	0.014465	0.047908	 0.100482	 0.151808	 0.264134	 0.191357	0.112770	 0.039258	 0.061518	-0.000154	0.000000	0.000000	0.000000	0.000000
AL, 00302	5 to 9 Unit	 0.011215	0.004024	0.013367	 0.080510	 0.118481	 0.272836	 0.074685	0.099968	 0.126765	 0.198645	-0.000497	0.000000	0.000000	0.000000	0.000000
AL, 00302	50 or more Unit	 0.011651	0.003994	0.003469	 0.023284	 0.057639	 0.056434	 0.088278	0.067486	 0.268332	 0.420484	-0.001051	0.000000	0.000000	0.000000	0.000000
AL, 00302	Mobile Home	 0.001780	0.002477	0.002477	 0.054190	 0.054190	 0.323534	 0.323534	0.106662	 0.027589	 0.103565	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00302	Single-Family Attached	 0.001357	0.000000	0.013986	 0.049220	 0.079146	 0.362675	 0.092942	0.210148	 0.084184	 0.106343	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00302	Single-Family Detached	 0.015582	0.015912	0.055898	 0.133827	 0.076082	 0.173763	 0.100731	0.165929	 0.115886	 0.146391	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00400	10 to 19 Unit	 0.000000	0.000000	0.000000	 0.123427	 0.276242	 0.425599	 0.053200	0.121533	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00400	2 Unit	 0.050360	0.003439	0.081400	 0.239832	 0.232630	 0.110171	 0.196874	0.085293	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00400	20 to 49 Unit	 0.000000	0.000000	0.000000	 0.052785	 0.046920	 0.212346	 0.000000	0.336260	 0.210067	 0.142672	-0.001049	0.000000	0.000000	0.000000	0.000000
AL, 00400	3 or 4 Unit	 0.000000	0.000000	0.051193	 0.158225	 0.241840	 0.175819	 0.217736	0.113652	 0.024809	 0.016850	-0.000124	0.000000	0.000000	0.000000	0.000000
AL, 00400	5 to 9 Unit	 0.000000	0.062132	0.000000	 0.000000	 0.165069	 0.333417	 0.197989	0.072606	 0.100817	 0.068472	-0.000503	0.000000	0.000000	0.000000	0.000000
AL, 00400	50 or more Unit	 0.000000	0.000000	0.000000	 0.000000	 0.000000	 0.108260	 0.685645	0.206096	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00400	Mobile Home	 0.000211	0.005977	0.005977	 0.063036	 0.063036	 0.317015	 0.317015	0.080251	 0.012439	 0.135043	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00400	Single-Family Attached	 0.063578	0.014070	0.008040	 0.069921	 0.263550	 0.093697	 0.207837	0.053942	 0.076064	 0.149300	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00400	Single-Family Detached	 0.072010	0.054362	0.079234	 0.111063	 0.212541	 0.110419	 0.115357	0.136128	 0.036751	 0.072135	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00500	10 to 19 Unit	 0.037745	0.019991	0.004284	 0.127570	 0.145166	 0.128231	 0.052965	0.270158	 0.082136	 0.132325	-0.000571	0.000000	0.000000	0.000000	0.000000
AL, 00500	2 Unit	 0.054738	0.005340	0.130457	 0.200951	 0.266760	 0.202557	 0.041703	0.097494	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00500	20 to 49 Unit	 0.010578	0.000000	0.029411	 0.000000	 0.061484	 0.102532	 0.016405	0.045325	 0.281965	 0.454258	-0.001959	0.000000	0.000000	0.000000	0.000000
AL, 00500	3 or 4 Unit	 0.009108	0.004522	0.009045	 0.101707	 0.189481	 0.278113	 0.200418	0.049537	 0.060700	 0.097790	-0.000422	0.000000	0.000000	0.000000	0.000000
AL, 00500	5 to 9 Unit	 0.000000	0.000000	0.011633	 0.013937	 0.289357	 0.238880	 0.158132	0.072935	 0.082611	 0.133090	-0.000574	0.000000	0.000000	0.000000	0.000000
AL, 00500	50 or more Unit	 0.063079	0.000000	0.177671	 0.014035	 0.582441	 0.000000	 0.026681	0.136093	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00500	Mobile Home	 0.000182	0.000669	0.000669	 0.047772	 0.047772	 0.344741	 0.344741	0.057941	 0.018078	 0.137436	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00500	Single-Family Attached	 0.019287	0.071789	0.028091	 0.013445	 0.154618	 0.181507	 0.068065	0.255204	 0.087960	 0.120033	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00500	Single-Family Detached	 0.043817	0.027476	0.072165	 0.112875	 0.135002	 0.115573	 0.156178	0.153859	 0.077414	 0.105642	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00600	10 to 19 Unit	 0.000000	0.000000	0.033593	 0.173963	 0.260368	 0.252491	 0.242817	0.036768	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00600	2 Unit	 0.025086	0.021989	0.075588	 0.148658	 0.161195	 0.275224	 0.273721	0.018539	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00600	20 to 49 Unit	 0.066159	0.000000	0.106321	 0.155354	 0.062981	 0.232697	 0.139266	0.237221	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00600	3 or 4 Unit	 0.008623	0.000000	0.058718	 0.024379	 0.157109	 0.216084	 0.203574	0.231313	 0.045607	 0.055036	-0.000442	0.000000	0.000000	0.000000	0.000000
AL, 00600	5 to 9 Unit	 0.006156	0.004846	0.019080	 0.065123	 0.116037	 0.272757	 0.167034	0.127665	 0.100727	 0.121552	-0.000977	0.000000	0.000000	0.000000	0.000000
AL, 00600	50 or more Unit	 0.000000	0.025189	0.026588	 0.289966	 0.390269	 0.191420	 0.076568	0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00600	Mobile Home	 0.001732	0.000306	0.000306	 0.069101	 0.069101	 0.340160	 0.340160	0.110652	 0.029705	 0.038776	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00600	Single-Family Attached	 0.000000	0.000000	0.000000	 0.064733	 0.103298	 0.203244	 0.437154	0.191570	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00600	Single-Family Detached	 0.035579	0.038354	0.081586	 0.154795	 0.175811	 0.147081	 0.133169	0.109992	 0.061633	 0.062001	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00700	10 to 19 Unit	 0.000000	0.000000	0.062647	 0.077961	 0.556862	 0.224651	 0.077879	0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00700	2 Unit	 0.000000	0.017024	0.146830	 0.152504	 0.112309	 0.365008	 0.066134	0.140192	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00700	20 to 49 Unit	 0.000000	0.000000	0.000000	 0.000000	 0.008328	 0.176938	 0.174699	0.442944	 0.105955	 0.092051	-0.000915	0.000000	0.000000	0.000000	0.000000
AL, 00700	3 or 4 Unit	 0.000000	0.000000	0.069194	 0.145776	 0.167743	 0.140713	 0.107415	0.163676	 0.110467	 0.095971	-0.000954	0.000000	0.000000	0.000000	0.000000
AL, 00700	5 to 9 Unit	 0.000000	0.000000	0.055299	 0.157021	 0.161572	 0.228494	 0.269297	0.128317	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00700	50 or more Unit	 0.000000	0.123272	0.000000	 0.085605	 0.333860	 0.386793	 0.000000	0.000000	 0.037884	 0.032913	-0.000327	0.000000	0.000000	0.000000	0.000000
AL, 00700	Mobile Home	 0.000000	0.002405	0.002405	 0.080452	 0.080452	 0.287207	 0.287207	0.059422	 0.052828	 0.147622	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00700	Single-Family Attached	 0.084538	0.000000	0.053268	 0.113484	 0.144434	 0.388430	 0.074195	0.141650	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00700	Single-Family Detached	 0.065151	0.041683	0.055869	 0.143563	 0.174502	 0.101677	 0.155308	0.115465	 0.050176	 0.096607	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00800	10 to 19 Unit	 0.000000	0.000000	0.000000	 0.000000	 0.074686	 0.081439	 0.146881	0.122807	 0.125477	 0.449524	-0.000814	0.000000	0.000000	0.000000	0.000000
AL, 00800	2 Unit	 0.104548	0.000000	0.259685	 0.242570	 0.063086	 0.009654	 0.169484	0.150973	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00800	20 to 49 Unit	 0.000000	0.000000	0.000000	 0.040472	 0.016189	 0.371335	 0.024430	0.054577	 0.107734	 0.385962	-0.000699	0.000000	0.000000	0.000000	0.000000
AL, 00800	3 or 4 Unit	 0.001908	0.037762	0.006567	 0.083366	 0.044042	 0.148117	 0.179450	0.148903	 0.076460	 0.273920	-0.000496	0.000000	0.000000	0.000000	0.000000
AL, 00800	5 to 9 Unit	 0.000000	0.000000	0.000000	 0.039064	 0.027631	 0.194969	 0.211647	0.076320	 0.098419	 0.352588	-0.000638	0.000000	0.000000	0.000000	0.000000
AL, 00800	50 or more Unit	 0.000000	0.000000	0.000000	 0.147359	 0.214341	 0.226418	 0.000000	0.411882	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00800	Mobile Home	 0.000269	0.000162	0.000162	 0.068462	 0.068462	 0.292291	 0.292291	0.097862	 0.023923	 0.156116	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00800	Single-Family Attached	 0.156097	0.000000	0.041431	 0.062654	 0.046990	 0.158754	 0.069244	0.218963	 0.102147	 0.143721	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00800	Single-Family Detached	 0.047185	0.026243	0.047072	 0.065837	 0.139665	 0.089629	 0.169281	0.244907	 0.070702	 0.099478	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00900	10 to 19 Unit	 0.023040	0.000000	0.033457	 0.041412	 0.307635	 0.363647	 0.173778	0.057030	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00900	2 Unit	 0.046734	0.207162	0.015308	 0.053714	 0.310858	 0.025178	 0.017718	0.081595	 0.108902	 0.133864	-0.001033	0.000000	0.000000	0.000000	0.000000
AL, 00900	20 to 49 Unit	 0.077717	0.000000	0.084854	 0.053216	 0.076022	 0.153524	 0.038769	0.101338	 0.186761	 0.229570	-0.001771	0.000000	0.000000	0.000000	0.000000
AL, 00900	3 or 4 Unit	 0.090718	0.021019	0.062182	 0.222644	 0.185373	 0.202472	 0.146452	0.069139	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00900	5 to 9 Unit	 0.029131	0.013790	0.040507	 0.147673	 0.195932	 0.383530	 0.046465	0.002617	 0.063230	 0.077724	-0.000600	0.000000	0.000000	0.000000	0.000000
AL, 00900	50 or more Unit	 0.287993	0.000000	0.000000	 0.017927	 0.525863	 0.041445	 0.126772	0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00900	Mobile Home	 0.000000	0.007567	0.007567	 0.045104	 0.045104	 0.343931	 0.343931	0.052256	 0.027954	 0.126587	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00900	Single-Family Attached	 0.149194	0.071719	0.243844	 0.064448	 0.000000	 0.415657	 0.055138	0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00900	Single-Family Detached	 0.088403	0.096097	0.139233	 0.136061	 0.151983	 0.081817	 0.095592	0.108321	 0.042900	 0.059593	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01000	10 to 19 Unit	 0.000000	0.062844	0.026933	 0.133731	 0.181331	 0.156126	 0.260922	0.178113	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01000	2 Unit	 0.083673	0.034751	0.115686	 0.124104	 0.110250	 0.157404	 0.158493	0.019844	 0.119131	 0.077216	-0.000553	0.000000	0.000000	0.000000	0.000000
AL, 01000	20 to 49 Unit	 0.000000	0.062814	0.039259	 0.218061	 0.069383	 0.074820	 0.360069	0.175595	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01000	3 or 4 Unit	 0.089769	0.030139	0.106307	 0.105145	 0.162560	 0.128583	 0.208866	0.076198	 0.056241	 0.036453	-0.000261	0.000000	0.000000	0.000000	0.000000
AL, 01000	5 to 9 Unit	 0.000000	0.000000	0.026585	 0.165168	 0.213863	 0.118592	 0.083201	0.167131	 0.137181	 0.088915	-0.000637	0.000000	0.000000	0.000000	0.000000
AL, 01000	50 or more Unit	 0.000000	0.028093	0.000000	 0.060795	 0.309040	 0.062144	 0.141019	0.060427	 0.205950	 0.133489	-0.000956	0.000000	0.000000	0.000000	0.000000
AL, 01000	Mobile Home	 0.002328	0.001786	0.001786	 0.070946	 0.070946	 0.303450	 0.303450	0.080299	 0.038184	 0.126827	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01000	Single-Family Attached	 0.000000	0.000000	0.042685	 0.223778	 0.279145	 0.073160	 0.088223	0.158859	 0.066423	 0.067726	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01000	Single-Family Detached	 0.091049	0.049975	0.099137	 0.128052	 0.149075	 0.097061	 0.125890	0.149089	 0.054798	 0.055873	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01100	10 to 19 Unit	 0.000000	0.133558	0.080756	 0.041162	 0.130512	 0.167134	 0.196242	0.250636	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01100	2 Unit	 0.021466	0.045264	0.274416	 0.146306	 0.235918	 0.063287	 0.088088	0.000000	 0.072243	 0.053554	-0.000542	0.000000	0.000000	0.000000	0.000000
AL, 01100	20 to 49 Unit	 0.142767	0.000000	0.045863	 0.047894	 0.291923	 0.255963	 0.113050	0.102540	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01100	3 or 4 Unit	 0.000000	0.060428	0.070499	 0.098472	 0.167647	 0.168212	 0.296084	0.138658	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01100	5 to 9 Unit	 0.000000	0.019079	0.111295	 0.046457	 0.163215	 0.196100	 0.158418	0.077829	 0.131276	 0.097316	-0.000986	0.000000	0.000000	0.000000	0.000000
AL, 01100	50 or more Unit	 0.045649	0.045122	0.035453	 0.172931	 0.097925	 0.204608	 0.118867	0.101072	 0.102880	 0.076265	-0.000772	0.000000	0.000000	0.000000	0.000000
AL, 01100	Mobile Home	 0.000000	0.002591	0.002591	 0.047839	 0.047839	 0.326240	 0.326240	0.084421	 0.038691	 0.123550	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01100	Single-Family Attached	 0.009493	0.060652	0.116489	 0.067623	 0.160713	 0.089645	 0.081782	0.162026	 0.108249	 0.143329	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01100	Single-Family Detached	 0.051692	0.087337	0.129802	 0.125311	 0.183046	 0.113482	 0.085590	0.156754	 0.028823	 0.038163	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01200	10 to 19 Unit	 0.003816	0.002963	0.008621	 0.028245	 0.042368	 0.310605	 0.240843	0.087709	 0.071809	 0.203378	-0.000357	0.000000	0.000000	0.000000	0.000000
AL, 01200	2 Unit	 0.020670	0.000000	0.045408	 0.114627	 0.119837	 0.103205	 0.007685	0.055171	 0.139368	 0.394722	-0.000693	0.000000	0.000000	0.000000	0.000000
AL, 01200	20 to 49 Unit	 0.000000	0.000000	0.000000	 0.000000	 0.051454	 0.183982	 0.162636	0.138516	 0.121082	 0.342932	-0.000602	0.000000	0.000000	0.000000	0.000000
AL, 01200	3 or 4 Unit	 0.000000	0.005832	0.048249	 0.283124	 0.130573	 0.122044	 0.262613	0.147564	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01200	5 to 9 Unit	 0.000000	0.000000	0.007092	 0.000000	 0.111168	 0.241889	 0.250566	0.059411	 0.086191	 0.244112	-0.000428	0.000000	0.000000	0.000000	0.000000
AL, 01200	50 or more Unit	 0.000000	0.000000	0.000000	 0.000000	 0.046811	 0.053769	 0.088197	0.063586	 0.195345	 0.553263	-0.000971	0.000000	0.000000	0.000000	0.000000
AL, 01200	Mobile Home	 0.000726	0.003630	0.003630	 0.053129	 0.053129	 0.259867	 0.259867	0.106107	 0.047793	 0.212123	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01200	Single-Family Attached	 0.000000	0.000000	0.002011	 0.002993	 0.045899	 0.135066	 0.323282	0.249811	 0.104123	 0.136814	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01200	Single-Family Detached	 0.005006	0.005109	0.019275	 0.030403	 0.108949	 0.123916	 0.209235	0.241027	 0.111099	 0.145981	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01301	10 to 19 Unit	 0.052973	0.023198	0.046138	 0.108874	 0.157571	 0.261544	 0.035318	0.091888	 0.113314	 0.109716	-0.000534	0.000000	0.000000	0.000000	0.000000
AL, 01301	2 Unit	 0.042299	0.023293	0.020460	 0.153776	 0.249780	 0.149212	 0.064115	0.105712	 0.097453	 0.094359	-0.000459	0.000000	0.000000	0.000000	0.000000
AL, 01301	20 to 49 Unit	 0.033077	0.005649	0.020400	 0.179577	 0.158400	 0.290563	 0.223152	0.089182	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01301	3 or 4 Unit	 0.005139	0.008235	0.051362	 0.197119	 0.250932	 0.130017	 0.065008	0.165715	 0.064410	 0.062365	-0.000303	0.000000	0.000000	0.000000	0.000000
AL, 01301	5 to 9 Unit	 0.053579	0.033614	0.033946	 0.064516	 0.207662	 0.126330	 0.068544	0.056605	 0.180899	 0.175156	-0.000852	0.000000	0.000000	0.000000	0.000000
AL, 01301	50 or more Unit	 0.095538	0.012601	0.003343	 0.078430	 0.175600	 0.317126	 0.048569	0.062446	 0.105090	 0.101754	-0.000495	0.000000	0.000000	0.000000	0.000000
AL, 01301	Mobile Home	 0.000000	0.000000	0.000000	 0.070811	 0.070811	 0.295819	 0.295819	0.099541	 0.019853	 0.147346	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01301	Single-Family Attached	 0.015791	0.053365	0.041929	 0.024666	 0.127443	 0.347252	 0.067757	0.321797	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01301	Single-Family Detached	 0.077259	0.075140	0.140462	 0.167177	 0.109534	 0.122679	 0.058644	0.091496	 0.053662	 0.103947	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01302	10 to 19 Unit	 0.048464	0.014428	0.057103	 0.193212	 0.241515	 0.205656	 0.097458	0.074796	 0.034310	 0.033220	-0.000162	0.000000	0.000000	0.000000	0.000000
AL, 01302	2 Unit	 0.024570	0.055597	0.072616	 0.143432	 0.306056	 0.253193	 0.093282	0.051255	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01302	20 to 49 Unit	 0.074836	0.003084	0.013405	 0.118811	 0.135920	 0.176484	 0.084991	0.172827	 0.111860	 0.108308	-0.000527	0.000000	0.000000	0.000000	0.000000
AL, 01302	3 or 4 Unit	 0.081685	0.037731	0.057125	 0.157745	 0.281115	 0.131838	 0.095945	0.057563	 0.050549	 0.048944	-0.000238	0.000000	0.000000	0.000000	0.000000
AL, 01302	5 to 9 Unit	 0.034808	0.007290	0.039985	 0.132355	 0.183685	 0.202377	 0.085333	0.042412	 0.138400	 0.134006	-0.000652	0.000000	0.000000	0.000000	0.000000
AL, 01302	50 or more Unit	 0.035042	0.014740	0.026716	 0.053389	 0.079223	 0.111082	 0.106754	0.112077	 0.234769	 0.227315	-0.001106	0.000000	0.000000	0.000000	0.000000
AL, 01302	Mobile Home	 0.000000	0.000000	0.000000	 0.070811	 0.070811	 0.295819	 0.295819	0.099541	 0.019853	 0.147346	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01302	Single-Family Attached	 0.022815	0.008518	0.037114	 0.035452	 0.019625	 0.278107	 0.060131	0.060862	 0.162534	 0.314842	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01302	Single-Family Detached	 0.078968	0.061099	0.162323	 0.192599	 0.095428	 0.093622	 0.084738	0.101650	 0.044116	 0.085456	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01303	10 to 19 Unit	 0.000000	0.017819	0.021081	 0.094211	 0.223359	 0.145781	 0.198024	0.115137	 0.094008	 0.091024	-0.000443	0.000000	0.000000	0.000000	0.000000
AL, 01303	2 Unit	 0.000000	0.000000	0.209298	 0.358253	 0.281797	 0.074533	 0.076119	0.000000	 0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01303	20 to 49 Unit	 0.000000	0.000000	0.028826	 0.065362	 0.266301	 0.115805	 0.223388	0.179374	 0.061595	 0.059639	-0.000290	0.000000	0.000000	0.000000	0.000000
AL, 01303	3 or 4 Unit	 0.037074	0.073955	0.103425	 0.224947	 0.182604	 0.131841	 0.052592	0.024738	 0.085980	 0.083250	-0.000405	0.000000	0.000000	0.000000	0.000000
