Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	sample_count	sample_weight
AL, 01500	0.000000	0.000000	0.000000	0.000000	0.140006	0.117605	0.260479	0.000000	0.481909	0.000000	0.000000
AL, 01600	0.043224	0.008917	0.045945	0.035819	0.061209	0.063174	0.211058	0.034347	0.496308	0.000000	0.000000
AL, 01700	0.003535	0.004007	0.015556	0.004007	0.004714	0.008485	0.786973	0.000000	0.172724	0.000000	0.000000
AL, 01800	0.003051	0.007120	0.000000	0.000000	0.033819	0.025427	0.497598	0.031478	0.401507	0.000000	0.000000
AL, 01900	0.077403	0.061050	0.048695	0.035613	0.052692	0.032160	0.249740	0.014302	0.428345	0.000000	0.000000
AL, 02000	0.062189	0.034653	0.013304	0.048266	0.035890	0.039603	0.115319	0.025011	0.625764	0.000000	0.000000
AL, 02100	0.007380	0.006339	0.015138	0.019679	0.026869	0.002081	0.316158	0.000000	0.606357	0.000000	0.000000
AL, 02200	0.000000	0.005912	0.000000	0.005912	0.034519	0.002670	0.656730	0.000000	0.294257	0.000000	0.000000
AL, 02300	0.000000	0.015091	0.013105	0.025814	0.034154	0.000000	0.380012	0.021123	0.510701	0.000000	0.000000
AL, 02400	0.048008	0.016868	0.038601	0.019138	0.134293	0.006812	0.315919	0.003027	0.417334	0.000000	0.000000
AL, 02500	0.024887	0.008182	0.087276	0.055911	0.032046	0.027955	0.312514	0.008011	0.443217	0.000000	0.000000
AL, 02600	0.041173	0.002796	0.057694	0.021095	0.045494	0.036853	0.260781	0.013086	0.521028	0.000000	0.000000
AL, 02701	0.047503	0.047503	0.038947	0.002951	0.015933	0.019178	0.206053	0.298723	0.323209	0.000000	0.000000
AL, 02702	0.048529	0.006567	0.052373	0.005606	0.043404	0.015536	0.206053	0.000000	0.621932	0.000000	0.000000
AL, 02703	0.031081	0.000000	0.000000	0.019023	0.045817	0.076094	0.206053	0.000000	0.621932	0.000000	0.000000
AR, 00100	0.070177	0.030590	0.049663	0.015115	0.097887	0.017634	0.069319	0.049802	0.599813	0.000000	0.000000
AR, 00200	0.114965	0.016192	0.095534	0.045014	0.043395	0.125004	0.076793	0.013130	0.469973	0.000000	0.000000
AR, 00300	0.000000	0.034520	0.009126	0.022220	0.000000	0.008729	0.348587	0.025718	0.551099	0.000000	0.000000
AR, 00400	0.002479	0.012925	0.004426	0.019830	0.008321	0.002479	0.453206	0.000000	0.496334	0.000000	0.000000
AR, 00500	0.058244	0.053580	0.006029	0.161765	0.032080	0.009897	0.150935	0.009015	0.518454	0.000000	0.000000
AR, 00600	0.000000	0.031555	0.000000	0.034609	0.168972	0.051913	0.287111	0.000000	0.425840	0.000000	0.000000
AR, 00700	0.000000	0.037976	0.000000	0.056964	0.000000	0.000000	0.522875	0.000000	0.382186	0.000000	0.000000
AR, 00800	0.118936	0.050746	0.000000	0.065019	0.030131	0.033302	0.623125	0.001368	0.077373	0.000000	0.000000
AR, 00900	0.226390	0.038920	0.084158	0.039532	0.064596	0.014264	0.111613	0.010658	0.409869	0.000000	0.000000
AR, 01000	0.099623	0.033208	0.072688	0.007379	0.046491	0.208471	0.111613	0.013876	0.406651	0.000000	0.000000
AR, 01100	0.146217	0.023693	0.044170	0.030631	0.077170	0.009985	0.223803	0.009649	0.434681	0.000000	0.000000
AR, 01200	0.106203	0.030769	0.011911	0.015385	0.062531	0.000000	0.227156	0.000000	0.546045	0.000000	0.000000
AR, 01300	0.132722	0.105207	0.000000	0.066361	0.000000	0.000000	0.283628	0.000000	0.412081	0.000000	0.000000
AR, 01400	0.029277	0.168715	0.000000	0.066493	0.106191	0.030269	0.110483	0.013921	0.474650	0.000000	0.000000
AR, 01500	0.019764	0.007734	0.010312	0.002578	0.016327	0.000000	0.452871	0.014797	0.475617	0.000000	0.000000
AR, 01600	0.057091	0.009399	0.013925	0.016013	0.020539	0.018798	0.325394	0.000000	0.538841	0.000000	0.000000
AR, 01700	0.024492	0.004614	0.006271	0.003076	0.010294	0.000000	0.606578	0.000000	0.344675	0.000000	0.000000
AR, 01800	0.030078	0.026137	0.000000	0.000000	0.003319	0.000000	0.634370	0.000000	0.306097	0.000000	0.000000
AR, 01900	0.000000	0.000000	0.019329	0.037505	0.000000	0.000000	0.597898	0.000000	0.345268	0.000000	0.000000
AR, 02000	0.017546	0.000000	0.046204	0.005264	0.042110	0.011697	0.424226	0.000000	0.452952	0.000000	0.000000
AZ, 00100	0.179509	0.000000	0.100254	0.020999	0.027096	0.079932	0.084240	0.003618	0.504352	0.000000	0.000000
AZ, 00101	0.100623	0.000000	0.086501	0.060021	0.093562	0.067082	0.084240	0.043700	0.464270	0.000000	0.000000
AZ, 00102	0.264105	0.012316	0.000000	0.041053	0.000000	0.090316	0.084240	0.000000	0.507970	0.000000	0.000000
AZ, 00103	0.096974	0.000000	0.118110	0.023622	0.046001	0.123083	0.084240	0.000000	0.507970	0.000000	0.000000
AZ, 00104	0.000000	0.000000	0.150826	0.128482	0.067034	0.061448	0.084240	0.000000	0.507970	0.000000	0.000000
AZ, 00105	0.025031	0.018773	0.068834	0.015644	0.113680	0.165827	0.084240	0.000000	0.507970	0.000000	0.000000
AZ, 00106	0.137818	0.000000	0.012271	0.000000	0.135930	0.121771	0.084240	0.050461	0.457510	0.000000	0.000000
AZ, 00107	0.131277	0.000000	0.082865	0.048412	0.070390	0.074846	0.084240	0.008230	0.499741	0.000000	0.000000
AZ, 00108	0.078696	0.000000	0.051868	0.016544	0.087639	0.173042	0.084240	0.105927	0.402043	0.000000	0.000000
AZ, 00109	0.071068	0.002043	0.049271	0.002498	0.027701	0.255209	0.084240	0.109934	0.398036	0.000000	0.000000
AZ, 00110	0.004354	0.005805	0.052244	0.000000	0.024090	0.321298	0.084240	0.027515	0.480455	0.000000	0.000000
AZ, 00111	0.000000	0.081558	0.000000	0.000000	0.000000	0.326232	0.084240	0.028685	0.479285	0.000000	0.000000
AZ, 00112	0.061950	0.007819	0.089918	0.052026	0.048718	0.147358	0.084240	0.053797	0.454173	0.000000	0.000000
AZ, 00113	0.192488	0.000000	0.028517	0.061311	0.000000	0.125474	0.084240	0.000000	0.507970	0.000000	0.000000
AZ, 00114	0.042764	0.000000	0.120657	0.114548	0.000000	0.129821	0.084240	0.105097	0.402873	0.000000	0.000000
AZ, 00115	0.048805	0.000000	0.148583	0.067242	0.058566	0.084595	0.084240	0.000000	0.507970	0.000000	0.000000
AZ, 00116	0.005594	0.006153	0.063210	0.092857	0.083348	0.156627	0.084240	0.058522	0.449448	0.000000	0.000000
AZ, 00117	0.000000	0.000000	0.000000	0.091562	0.000000	0.316228	0.084240	0.029998	0.477972	0.000000	0.000000
AZ, 00118	0.036268	0.000000	0.062479	0.042669	0.072537	0.193837	0.084240	0.065545	0.442426	0.000000	0.000000
AZ, 00119	0.036543	0.055645	0.140359	0.039865	0.044018	0.091358	0.084240	0.065331	0.442639	0.000000	0.000000
AZ, 00120	0.142926	0.000000	0.013993	0.000000	0.121937	0.128933	0.084240	0.019449	0.488521	0.000000	0.000000
AZ, 00121	0.240790	0.093209	0.000000	0.000000	0.000000	0.073791	0.084240	0.003115	0.504856	0.000000	0.000000
AZ, 00122	0.174365	0.030936	0.059059	0.000000	0.143429	0.000000	0.084240	0.000000	0.507970	0.000000	0.000000
AZ, 00123	0.037381	0.000000	0.101947	0.163116	0.071363	0.033982	0.084240	0.085880	0.422090	0.000000	0.000000
AZ, 00124	0.172330	0.000000	0.076780	0.000000	0.066543	0.092137	0.084240	0.000000	0.507970	0.000000	0.000000
AZ, 00125	0.000000	0.000000	0.000000	0.000000	0.000000	0.407790	0.084240	0.000000	0.507970	0.000000	0.000000
AZ, 00126	0.091102	0.000000	0.147498	0.000000	0.093271	0.075918	0.084240	0.000000	0.507970	0.000000	0.000000
AZ, 00127	0.064666	0.000000	0.015836	0.000000	0.032993	0.294295	0.084240	0.000000	0.507970	0.000000	0.000000
AZ, 00128	0.000000	0.000000	0.000000	0.407790	0.000000	0.000000	0.084240	0.000000	0.507970	0.000000	0.000000
AZ, 00129	0.138094	0.000000	0.071407	0.018294	0.093243	0.086751	0.084240	0.009491	0.498479	0.000000	0.000000
AZ, 00130	0.143810	0.000000	0.110320	0.000000	0.000000	0.153660	0.084240	0.026602	0.481368	0.000000	0.000000
AZ, 00131	0.105403	0.000000	0.186616	0.000000	0.029375	0.086396	0.084240	0.000000	0.507970	0.000000	0.000000
AZ, 00132	0.000000	0.000000	0.023871	0.000000	0.000000	0.383919	0.084240	0.013866	0.494104	0.000000	0.000000
AZ, 00133	0.141685	0.011906	0.007739	0.016669	0.057745	0.172046	0.084240	0.000000	0.507970	0.000000	0.000000
AZ, 00134	0.073193	0.334597	0.000000	0.000000	0.000000	0.000000	0.084240	0.017502	0.490468	0.000000	0.000000
AZ, 00201	0.138446	0.027689	0.236423	0.017039	0.029819	0.027689	0.233154	0.004702	0.285038	0.000000	0.000000
AZ, 00202	0.184516	0.000000	0.102802	0.000000	0.064581	0.125207	0.233154	0.003143	0.286598	0.000000	0.000000
AZ, 00203	0.148663	0.073467	0.007779	0.000000	0.140020	0.107176	0.233154	0.005488	0.284252	0.000000	0.000000
AZ, 00204	0.056676	0.000000	0.084498	0.062858	0.113351	0.159722	0.233154	0.037675	0.252065	0.000000	0.000000
AZ, 00205	0.000000	0.000000	0.000000	0.477106	0.000000	0.000000	0.233154	0.003870	0.285871	0.000000	0.000000
AZ, 00206	0.068158	0.039191	0.000000	0.069862	0.000000	0.299895	0.233154	0.000000	0.289740	0.000000	0.000000
AZ, 00207	0.042025	0.038317	0.100118	0.088994	0.063037	0.144615	0.233154	0.028130	0.261610	0.000000	0.000000
AZ, 00208	0.000000	0.015904	0.000000	0.000000	0.000000	0.461202	0.233154	0.054539	0.235201	0.000000	0.000000
AZ, 00209	0.156293	0.139841	0.180971	0.000000	0.000000	0.000000	0.233154	0.126116	0.163625	0.000000	0.000000
AZ, 00300	0.000000	0.019115	0.000000	0.002637	0.016478	0.014501	0.559617	0.027651	0.360001	0.000000	0.000000
AZ, 00400	0.089376	0.016323	0.018732	0.002141	0.080278	0.028365	0.324414	0.068980	0.371391	0.000000	0.000000
AZ, 00500	0.019930	0.038199	0.055638	0.112107	0.032387	0.058960	0.392752	0.023495	0.266531	0.000000	0.000000
AZ, 00600	0.000000	0.006651	0.000000	0.021338	0.032977	0.007205	0.577015	0.027390	0.327424	0.000000	0.000000
AZ, 00700	0.036768	0.000000	0.000000	0.020456	0.048938	0.000000	0.547216	0.008159	0.338462	0.000000	0.000000
AZ, 00800	0.000000	0.002678	0.000000	0.050699	0.018387	0.003392	0.540480	0.016454	0.367910	0.000000	0.000000
AZ, 00803	0.000000	0.000000	0.000000	0.048540	0.000000	0.000000	0.426143	0.015277	0.510040	0.000000	0.000000
AZ, 00805	0.008090	0.008090	0.008090	0.008090	0.008090	0.008090	0.426143	0.008582	0.516736	0.000000	0.000000
AZ, 00807	0.000000	0.000000	0.000000	0.005448	0.000000	0.043091	0.426143	0.030429	0.494889	0.000000	0.000000
AZ, 00900	0.009324	0.000000	0.005536	0.009033	0.039628	0.007867	0.751834	0.010191	0.166587	0.000000	0.000000
CA, 00101	0.033389	0.060315	0.093704	0.046314	0.000000	0.278958	0.024313	0.070330	0.392677	0.000000	0.000000
CA, 00102	0.027424	0.006972	0.069256	0.035790	0.007902	0.365337	0.024313	0.354064	0.108943	0.000000	0.000000
CA, 00103	0.213062	0.000000	0.000000	0.000000	0.000000	0.299618	0.024313	0.164724	0.298283	0.000000	0.000000
CA, 00104	0.062288	0.025554	0.114994	0.054303	0.119785	0.135756	0.024313	0.026841	0.436166	0.000000	0.000000
CA, 00105	0.221215	0.023915	0.013452	0.043346	0.058293	0.152459	0.024313	0.126618	0.336389	0.000000	0.000000
CA, 00106	0.000000	0.000000	0.000000	0.000000	0.512680	0.000000	0.024313	0.049256	0.413751	0.000000	0.000000
CA, 00107	0.000000	0.000000	0.032362	0.020439	0.407078	0.052801	0.024313	0.234712	0.228295	0.000000	0.000000
CA, 00108	0.008497	0.000000	0.020772	0.030213	0.010386	0.442812	0.024313	0.236063	0.226944	0.000000	0.000000
CA, 00109	0.010862	0.000000	0.051051	0.040189	0.029327	0.381252	0.024313	0.199117	0.263890	0.000000	0.000000
CA, 00110	0.010206	0.012607	0.048627	0.000000	0.026414	0.414827	0.024313	0.101713	0.361294	0.000000	0.000000
CA, 00300	0.000000	0.000000	0.044181	0.031046	0.000000	0.000000	0.380956	0.000000	0.543817	0.000000	0.000000
CA, 00701	0.136436	0.028090	0.000000	0.113362	0.179573	0.117375	0.342534	0.003270	0.079360	0.000000	0.000000
CA, 00702	0.000000	0.000000	0.049400	0.071854	0.089818	0.363763	0.342534	0.000000	0.082630	0.000000	0.000000
CA, 01100	0.000000	0.024954	0.004302	0.019361	0.067979	0.009465	0.246475	0.101259	0.526203	0.000000	0.000000
CA, 01301	0.188716	0.000000	0.000000	0.000000	0.081777	0.138392	0.037747	0.247729	0.305639	0.000000	0.000000
CA, 01302	0.000000	0.093996	0.155094	0.000000	0.000000	0.159794	0.037747	0.100612	0.452756	0.000000	0.000000
CA, 01303	0.000000	0.313795	0.000000	0.000000	0.095089	0.000000	0.037747	0.060094	0.493274	0.000000	0.000000
CA, 01304	0.000000	0.056996	0.076821	0.028085	0.040475	0.206507	0.037747	0.135423	0.417945	0.000000	0.000000
CA, 01305	0.082677	0.011811	0.053993	0.036558	0.021935	0.201911	0.037747	0.063652	0.489717	0.000000	0.000000
CA, 01306	0.000000	0.000000	0.000000	0.064139	0.000000	0.344746	0.037747	0.066289	0.487079	0.000000	0.000000
CA, 01307	0.070768	0.070768	0.139571	0.000000	0.000000	0.127776	0.037747	0.030074	0.523294	0.000000	0.000000
CA, 01308	0.000000	0.000000	0.000000	0.000000	0.000000	0.408884	0.037747	0.018053	0.535315	0.000000	0.000000
CA, 01309	0.069016	0.115894	0.108081	0.000000	0.085944	0.029950	0.037747	0.006571	0.546797	0.000000	0.000000
CA, 01500	0.025998	0.025499	0.011999	0.000000	0.000000	0.017499	0.538869	0.000000	0.380136	0.000000	0.000000
CA, 01700	0.000000	0.000000	0.000000	0.000000	0.151356	0.000000	0.103569	0.017006	0.728068	0.000000	0.000000
CA, 01901	0.108363	0.000000	0.000000	0.178275	0.218474	0.017478	0.105818	0.016568	0.355024	0.000000	0.000000
CA, 01902	0.008454	0.000000	0.040159	0.209247	0.124703	0.140027	0.105818	0.004583	0.367009	0.000000	0.000000
CA, 01903	0.226085	0.000000	0.057448	0.118602	0.064860	0.055595	0.105818	0.000000	0.371592	0.000000	0.000000
CA, 01904	0.103632	0.077946	0.036758	0.169620	0.085917	0.048716	0.105818	0.036913	0.334679	0.000000	0.000000
CA, 01905	0.124967	0.019475	0.000000	0.115229	0.222344	0.040574	0.105818	0.015053	0.356539	0.000000	0.000000
CA, 01906	0.020197	0.000000	0.046705	0.143902	0.151475	0.160311	0.105818	0.007515	0.364077	0.000000	0.000000
CA, 01907	0.063261	0.068762	0.000000	0.115520	0.275047	0.000000	0.105818	0.000000	0.371592	0.000000	0.000000
CA, 02300	0.005474	0.007527	0.019158	0.070134	0.078344	0.000000	0.279000	0.106537	0.433826	0.000000	0.000000
CA, 02500	0.023868	0.000000	0.000000	0.049440	0.126158	0.046031	0.251629	0.039364	0.463510	0.000000	0.000000
CA, 02901	0.000000	0.061983	0.023666	0.120585	0.024793	0.163410	0.171028	0.000000	0.434534	0.000000	0.000000
CA, 02902	0.009131	0.086740	0.043826	0.095870	0.021913	0.136958	0.171028	0.017596	0.416938	0.000000	0.000000
CA, 02903	0.005403	0.180469	0.071323	0.051871	0.029178	0.056194	0.171028	0.014065	0.420469	0.000000	0.000000
CA, 02904	0.000000	0.000000	0.000000	0.149614	0.244823	0.000000	0.171028	0.000000	0.434534	0.000000	0.000000
CA, 02905	0.078125	0.102897	0.028582	0.010480	0.098133	0.076220	0.171028	0.008212	0.426323	0.000000	0.000000
CA, 03100	0.024014	0.000000	0.037561	0.057265	0.108372	0.043102	0.179788	0.004851	0.545048	0.000000	0.000000
CA, 03300	0.031501	0.005775	0.000000	0.039376	0.000000	0.012075	0.453160	0.011921	0.446191	0.000000	0.000000
CA, 03701	0.000000	0.000000	0.345563	0.000000	0.000000	0.345563	0.041609	0.022272	0.244993	0.000000	0.000000
CA, 03702	0.000000	0.000000	0.152374	0.122444	0.084350	0.331958	0.041609	0.025017	0.242249	0.000000	0.000000
CA, 03703	0.048671	0.000000	0.386122	0.000000	0.000000	0.256333	0.041609	0.000000	0.267265	0.000000	0.000000
CA, 03704	0.000000	0.000000	0.102023	0.000000	0.148098	0.441004	0.041609	0.000000	0.267265	0.000000	0.000000
CA, 03705	0.000000	0.000000	0.174441	0.009480	0.007584	0.499620	0.041609	0.074240	0.193025	0.000000	0.000000
CA, 03706	0.255507	0.000000	0.071207	0.000000	0.075396	0.289016	0.041609	0.037795	0.229470	0.000000	0.000000
CA, 03707	0.051934	0.000000	0.223717	0.151808	0.000000	0.263666	0.041609	0.016419	0.250846	0.000000	0.000000
CA, 03708	0.107508	0.000000	0.424914	0.000000	0.000000	0.158703	0.041609	0.057673	0.209592	0.000000	0.000000
CA, 03709	0.000000	0.000000	0.000000	0.000000	0.000000	0.691126	0.041609	0.022272	0.244993	0.000000	0.000000
CA, 03710	0.000000	0.000000	0.534316	0.000000	0.000000	0.156810	0.041609	0.076605	0.190660	0.000000	0.000000
CA, 03711	0.140568	0.000000	0.128854	0.093712	0.066379	0.261613	0.041609	0.122371	0.144894	0.000000	0.000000
CA, 03712	0.110030	0.000000	0.161607	0.000000	0.000000	0.419489	0.041609	0.049063	0.218202	0.000000	0.000000
CA, 03713	0.000000	0.000000	0.000000	0.000000	0.000000	0.691126	0.041609	0.087663	0.179602	0.000000	0.000000
CA, 03714	0.000000	0.000000	0.000000	0.000000	0.000000	0.691126	0.041609	0.246096	0.021170	0.000000	0.000000
CA, 03715	0.000000	0.060336	0.131643	0.000000	0.000000	0.499146	0.041609	0.000000	0.267265	0.000000	0.000000
CA, 03716	0.000000	0.000000	0.000000	0.000000	0.000000	0.691126	0.041609	0.000000	0.267265	0.000000	0.000000
CA, 03717	0.294880	0.000000	0.138225	0.000000	0.258020	0.000000	0.041609	0.028020	0.239245	0.000000	0.000000
CA, 03718	0.011503	0.030674	0.185962	0.009586	0.049845	0.403556	0.041609	0.110551	0.156715	0.000000	0.000000
CA, 03719	0.007490	0.021108	0.036769	0.100094	0.045621	0.480043	0.041609	0.148249	0.119017	0.000000	0.000000
CA, 03720	0.290273	0.000000	0.051341	0.000000	0.000000	0.349512	0.041609	0.000000	0.267265	0.000000	0.000000
CA, 03721	0.043296	0.000000	0.121869	0.000000	0.039287	0.486674	0.041609	0.023040	0.244225	0.000000	0.000000
CA, 03722	0.138225	0.000000	0.234347	0.010327	0.038925	0.269301	0.041609	0.000000	0.267265	0.000000	0.000000
CA, 03723	0.092966	0.000000	0.309478	0.000000	0.017125	0.271557	0.041609	0.000000	0.267265	0.000000	0.000000
CA, 03724	0.018018	0.000000	0.118405	0.047619	0.046332	0.460751	0.041609	0.038370	0.228895	0.000000	0.000000
CA, 03725	0.024063	0.007890	0.026430	0.002761	0.000000	0.629982	0.041609	0.081726	0.185539	0.000000	0.000000
CA, 03726	0.493661	0.079926	0.000000	0.000000	0.000000	0.117538	0.041609	0.008537	0.258728	0.000000	0.000000
CA, 03727	0.270937	0.000000	0.171118	0.000000	0.058941	0.190131	0.041609	0.000000	0.267265	0.000000	0.000000
CA, 03728	0.000000	0.013970	0.260275	0.030145	0.121315	0.265422	0.041609	0.000000	0.267265	0.000000	0.000000
CA, 03729	0.164732	0.000000	0.139273	0.008985	0.062898	0.315237	0.041609	0.014318	0.252947	0.000000	0.000000
CA, 03730	0.115953	0.014925	0.138914	0.000000	0.067735	0.353599	0.041609	0.051871	0.215395	0.000000	0.000000
CA, 03731	0.045862	0.000000	0.205845	0.000000	0.132252	0.307167	0.041609	0.078907	0.188358	0.000000	0.000000
CA, 03732	0.062669	0.015447	0.091797	0.036631	0.026480	0.458103	0.041609	0.000000	0.267265	0.000000	0.000000
CA, 03733	0.028875	0.018832	0.153793	0.000000	0.055868	0.433758	0.041609	0.213090	0.054175	0.000000	0.000000
CA, 03734	0.036267	0.018476	0.158754	0.006843	0.021897	0.448890	0.041609	0.169692	0.097573	0.000000	0.000000
CA, 03735	0.028717	0.086151	0.294829	0.000000	0.000000	0.281428	0.041609	0.030654	0.236611	0.000000	0.000000
CA, 03736	0.135084	0.000000	0.188489	0.037698	0.103669	0.226187	0.041609	0.054952	0.212313	0.000000	0.000000
CA, 03737	0.115188	0.152048	0.202730	0.069113	0.000000	0.152048	0.041609	0.000000	0.267265	0.000000	0.000000
CA, 03738	0.102613	0.060360	0.138829	0.000000	0.000000	0.389324	0.041609	0.125953	0.141313	0.000000	0.000000
CA, 03739	0.000000	0.241090	0.450035	0.000000	0.000000	0.000000	0.041609	0.170345	0.096920	0.000000	0.000000
CA, 03740	0.000000	0.000000	0.000000	0.000000	0.000000	0.691126	0.041609	0.067785	0.199481	0.000000	0.000000
CA, 03741	0.000000	0.184300	0.018430	0.000000	0.368600	0.119795	0.041609	0.000000	0.267265	0.000000	0.000000
CA, 03742	0.201902	0.279557	0.128130	0.000000	0.081537	0.000000	0.041609	0.000000	0.267265	0.000000	0.000000
CA, 03743	0.000000	0.302368	0.000000	0.388758	0.000000	0.000000	0.041609	0.128287	0.138978	0.000000	0.000000
CA, 03744	0.019811	0.010783	0.031096	0.006019	0.000000	0.623418	0.041609	0.159745	0.107520	0.000000	0.000000
CA, 03745	0.091389	0.127563	0.150410	0.081869	0.097100	0.142795	0.041609	0.178576	0.088689	0.000000	0.000000
CA, 03746	0.045252	0.000000	0.164554	0.071992	0.030854	0.378474	0.041609	0.153880	0.113385	0.000000	0.000000
CA, 03747	0.000000	0.000000	0.000000	0.691126	0.000000	0.000000	0.041609	0.055998	0.211267	0.000000	0.000000
CA, 03748	0.029839	0.000000	0.041896	0.022003	0.014769	0.582619	0.041609	0.043859	0.223406	0.000000	0.000000
CA, 03749	0.110257	0.000000	0.053784	0.188244	0.000000	0.338840	0.041609	0.000000	0.267265	0.000000	0.000000
CA, 03750	0.112467	0.000000	0.181398	0.000000	0.074373	0.322888	0.041609	0.109145	0.158120	0.000000	0.000000
CA, 03751	0.000000	0.085297	0.030619	0.358686	0.000000	0.216524	0.041609	0.152876	0.114389	0.000000	0.000000
CA, 03752	0.000000	0.000000	0.085288	0.155871	0.144107	0.305860	0.041609	0.195560	0.071705	0.000000	0.000000
CA, 03753	0.000000	0.000000	0.113652	0.000000	0.122867	0.454607	0.041609	0.033033	0.234232	0.000000	0.000000
CA, 03754	0.114322	0.155893	0.000000	0.000000	0.254625	0.166286	0.041609	0.130998	0.136268	0.000000	0.000000
CA, 03755	0.000000	0.000000	0.000000	0.333647	0.000000	0.357479	0.041609	0.045385	0.221880	0.000000	0.000000
CA, 03756	0.000000	0.000000	0.691126	0.000000	0.000000	0.000000	0.041609	0.158283	0.108982	0.000000	0.000000
CA, 03757	0.067172	0.000000	0.034332	0.204502	0.061201	0.323919	0.041609	0.000000	0.267265	0.000000	0.000000
CA, 03758	0.104796	0.013265	0.278573	0.033163	0.025204	0.236124	0.041609	0.085362	0.181903	0.000000	0.000000
CA, 03759	0.318621	0.000000	0.030456	0.000000	0.220223	0.121826	0.041609	0.181648	0.085617	0.000000	0.000000
CA, 03760	0.000000	0.000000	0.380119	0.311007	0.000000	0.000000	0.041609	0.032968	0.234297	0.000000	0.000000
CA, 03761	0.000000	0.000000	0.691126	0.000000	0.000000	0.000000	0.041609	0.000000	0.267265	0.000000	0.000000
CA, 03762	0.077490	0.000000	0.242941	0.000000	0.090056	0.280639	0.041609	0.000000	0.267265	0.000000	0.000000
CA, 03763	0.169521	0.000000	0.299923	0.000000	0.000000	0.221682	0.041609	0.000000	0.267265	0.000000	0.000000
CA, 03764	0.278680	0.000000	0.000000	0.000000	0.000000	0.412446	0.041609	0.139996	0.127269	0.000000	0.000000
CA, 03765	0.000000	0.000000	0.000000	0.691126	0.000000	0.000000	0.041609	0.041833	0.225432	0.000000	0.000000
CA, 03766	0.069254	0.031800	0.051587	0.037454	0.044520	0.456511	0.041609	0.136219	0.131046	0.000000	0.000000
CA, 03767	0.123899	0.027103	0.203272	0.106476	0.044526	0.185849	0.041609	0.039433	0.227833	0.000000	0.000000
CA, 03768	0.000000	0.000000	0.333915	0.000000	0.000000	0.357211	0.041609	0.062155	0.205110	0.000000	0.000000
CA, 03769	0.115188	0.115188	0.115188	0.115188	0.115188	0.115188	0.041609	0.062307	0.204958	0.000000	0.000000
CA, 03900	0.022556	0.022556	0.022556	0.022556	0.022556	0.022556	0.208355	0.000000	0.656309	0.000000	0.000000
CA, 04101	0.000000	0.000000	0.000000	0.136183	0.000000	0.463023	0.040541	0.000000	0.360252	0.000000	0.000000
