Project,Scenario
Standard_scenarios_2020_annualOnly,MidCase
r,t,state,country,nuclear_MW,coal_MW,csp_MW,gas-ct_MW,upv_MW,wind-ons_MW,biomass_MW,gas-cc_MW,distpv_MW,wind-ofs_MW,geothermal_MW,battery_MW,coal-ccs_MW,phs_MW,gas-cc-ccs_MW,hydro_MW,o-g-s_MW,battery_MWh,biomass_MWh,canada_MWh,coal_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,upv_MWh,wind-ofs_MWh,wind-ons_MWh,coal-ccs_MWh,gas-cc-ccs_MWh,generation,co2_gen_mmt,co2_rate_avg_gen
p1,2040,WA,usa,0.0,0.0,0.0,214.2,25.0,215.467,9.9,800.9,635.946363636364,0.0,0.0,35.1179999373896,0.0,0.0,0.0,3447.0499999999997,0.0,18345.26739016411,44270.09784,6531440.0,0.0,0.0,744604.50083047,1438472.895084193,18763.92,0.0,15115752.69593101,0.0,0.0,0.0,42204.2964518175,0.0,850632.1283999118,0.0,0.0,24804485.801927567,0.59954335690175,24.170763372775067
p1,2042,WA,usa,0.0,0.0,0.0,134.6,25.0,211.167,9.9,800.9,674.4545454545449,0.0,0.0,35.1179999373896,0.0,0.0,0.0,3447.0499999999997,0.0,0.0,44270.09784,6531440.0,0.0,0.0,789692.211273,1666223.532904068,11790.96,0.0,15115752.69593101,0.0,0.0,0.0,41616.57405906,0.0,839841.181460234,0.0,0.0,25040627.253467374,0.6902362542571511,27.564655121072263
p1,2044,WA,usa,0.0,0.0,0.0,94.0,25.0,211.167,9.9,800.9,706.782727272727,0.0,0.0,35.1179999373896,0.0,0.0,0.0,3450.0499999999997,0.0,0.0,43658.19921599999,6531440.0,0.0,0.0,827544.00359687,932807.952,8234.4,0.0,15129622.950171009,0.0,0.0,0.0,41038.5660860175,0.0,835328.8385098751,0.0,0.0,24349674.909579773,0.3781688353392,15.530754999542884
p1,2046,WA,usa,0.0,0.0,0.0,94.0,25.0,211.167,9.9,800.9,714.86,0.0,0.0,35.1179999373896,0.0,0.0,0.0,3450.0499999999997,0.0,0.0,43675.1964,6531440.0,0.0,0.0,837001.36347982,929270.4125479116,8234.4,0.0,15129622.950171009,0.0,0.0,0.0,40465.4153228325,0.0,830834.2073443751,0.0,0.0,24350543.94526595,0.376676701198309,15.468923488731335
p1,2048,WA,usa,0.0,0.0,0.0,94.0,25.0,211.167,9.9,800.9,759.887272727273,0.0,0.0,35.1179999373896,0.0,0.0,0.0,3450.0499999999997,0.0,0.0,43679.445695999995,6531440.0,0.0,0.0,889722.02020492,879477.552,8234.4,0.0,15129622.950171009,0.0,0.0,0.0,39897.121769505,0.0,826339.576178875,0.0,0.0,24348413.06602031,0.3556740726192,14.607690105092097
p1,2050,WA,usa,0.0,0.0,0.0,94.0,1479.9550769230802,778.5477000000001,9.9,800.9,807.469090909091,0.0,0.0,267.84421929230996,0.0,0.0,0.0,3450.0499999999997,0.0,713365.3231220281,43658.19921599999,6531440.0,0.0,0.0,945433.69339272,879477.552,8234.4,0.0,15129622.950171009,0.0,0.0,0.0,3182604.60774038,0.0,2710168.916953502,0.0,0.0,30144005.64259564,0.3556740726192,11.799164213153112
p2,2020,WA,usa,1163.0,670.0,0.0,0.0,0.0,2894.5,36.5,1834.7,21.4972727272727,0.0,0.0,0.0,0.0,0.0,0.0,5570.74,0.0,0.0,167056.3536,0.0,0.0,0.0,28707.12032084,5252248.091675252,0.0,0.0,17406096.906292085,9289409.4672,0.0,0.0,0.0,0.0,7423835.261603214,0.0,0.0,39567353.20069139,2.16225698797404,54.647501363226326
p2,2022,WA,usa,1163.0,670.0,0.0,0.0,0.0,2954.5,36.5,1834.7,24.960909090909098,0.0,0.0,0.0,0.0,0.0,0.0,5570.74,0.0,0.0,167056.3536,0.0,0.0,0.0,33332.40591404,4970507.521761304,0.0,0.0,17406096.906292085,9289409.4672,0.0,0.0,0.0,0.0,7700872.077134008,0.0,0.0,39567274.73190144,2.04579544631853,51.704229320324934
p2,2024,WA,usa,1163.0,670.0,0.0,0.0,0.0,2954.5,36.5,1834.7,29.4718181818182,0.0,0.0,0.0,0.0,0.0,0.0,5713.139999999999,0.0,0.0,167056.3536,0.0,2248054.752,0.0,39356.20305668,6724241.206383807,0.0,0.0,17866321.609399598,9289409.4672,0.0,0.0,0.0,0.0,7719238.195512762,0.0,0.0,44053677.78715285,5.34865060884512,121.41212442437485
p2,2026,WA,usa,1163.0,0.0,0.0,0.0,0.0,2954.5,36.5,1834.7,38.3690909090909,0.0,0.0,0.0,0.0,0.0,0.0,5713.139999999999,0.0,0.0,167056.3536,0.0,0.0,0.0,51237.48129832,6037872.460297285,0.0,0.0,17866321.609399598,9289409.4672,0.0,0.0,0.0,0.0,7702582.101488336,0.0,0.0,41114479.47328354,2.5163016797760798,61.20232365853469
p2,2028,WA,usa,1163.0,0.0,0.0,0.0,0.0,2954.5,36.5,1834.7,56.4781818181818,0.0,0.0,0.0,0.0,0.0,0.0,5713.139999999999,0.0,0.0,167056.3536,0.0,0.0,0.0,75420.07684072,3711676.4074655436,0.0,0.0,17866321.609399598,9289409.4672,0.0,0.0,0.0,0.0,7685944.829977401,0.0,0.0,38795828.74448326,1.53837435653429,39.65308658996093
p2,2030,WA,usa,1163.0,0.0,0.0,0.0,0.0,2954.5,36.5,1834.7,94.4872727272727,0.0,0.0,0.0,0.0,0.0,0.0,5713.139999999999,0.0,0.0,167056.3536,0.0,0.0,0.0,126176.81979392,3628786.53242221,0.0,0.0,17866321.609399598,9289409.4672,0.0,0.0,0.0,0.0,7669321.767574891,0.0,0.0,38747072.54999062,1.50331106309407,38.798055289326214
p2,2032,WA,usa,1163.0,0.0,0.0,0.0,0.0,2559.8,36.5,1834.7,134.883636363636,0.0,0.0,0.0,0.0,0.0,0.0,5713.139999999999,0.0,0.0,167056.3536,0.0,0.0,0.0,180121.48924784,3494336.776099668,0.0,0.0,17866321.609399598,9289409.4672,0.0,0.0,0.0,0.0,6615644.722826853,0.0,0.0,37612890.41837396,1.44524563783558,38.42421100212961
p2,2034,WA,usa,1163.0,0.0,0.0,0.0,0.0,2559.8,36.5,1834.7,167.494545454545,0.0,0.0,0.0,0.0,0.0,0.0,5713.139999999999,0.0,0.0,167056.3536,0.0,0.0,0.0,223669.58499568,3169067.3674558215,0.0,0.0,17866321.609399598,9289409.4672,0.0,0.0,0.0,0.0,6599325.432966397,0.0,0.0,37314849.815617494,1.30833236201891,35.061975821522125
p2,2036,WA,usa,1163.0,0.0,0.0,0.0,0.0,2211.3999999999996,36.5,1834.7,189.28363636363602,0.0,0.0,0.0,0.0,0.0,0.0,5713.139999999999,0.0,0.0,167056.3536,0.0,0.0,0.0,252766.39473264,2150355.221592219,0.0,0.0,17866321.609399598,9289409.4672,0.0,0.0,0.0,0.0,5667410.562850319,0.0,0.0,35393319.60937478,0.8739245787209878,24.69179462017764
p2,2038,WA,usa,1163.0,0.0,0.0,0.0,0.0,1726.6554,36.5,1834.7,203.689090909091,0.0,0.0,5.30303853291616,0.0,0.0,0.0,5713.139999999999,0.0,12591.12888502965,167056.3536,0.0,0.0,0.0,272003.21245176,1942774.481110615,0.0,0.0,17866321.609399598,9289409.4672,0.0,0.0,0.0,0.0,4422359.094181883,0.0,0.0,33972515.346828885,0.784978677208025,23.106286631828624
p2,2040,WA,usa,1163.0,0.0,0.0,0.0,0.0,1173.2554,36.5,1834.7,219.358181818182,0.0,0.0,5.30303853291616,0.0,0.0,0.0,5720.139999999999,0.0,0.0,167056.3536,0.0,0.0,0.0,292927.47032168,1908037.2744,0.0,0.0,17888945.014748983,9289409.4672,0.0,0.0,0.0,0.0,2969832.672775789,0.0,0.0,32516208.253046453,0.77121579590928,23.717888319190003
p2,2042,WA,usa,1163.0,0.0,0.0,0.0,0.0,629.3554,36.5,1834.7,234.320909090909,0.0,0.0,5.30303853291616,0.0,0.0,0.0,5720.139999999999,0.0,0.0,167056.3536,0.0,0.0,0.0,312908.46128716,1908037.2744,0.0,0.0,17888945.014748983,9289409.4672,0.0,0.0,0.0,0.0,1706997.237722702,0.0,0.0,31273353.808958843,0.77121579590928,24.66047615552991
p2,2044,WA,usa,0.0,0.0,0.0,0.0,0.0,457.9572,36.5,1834.7,248.83454545454498,0.0,0.0,22.49794476967202,0.0,0.0,0.0,5720.139999999999,0.0,50750.76410953958,167056.3536,0.0,0.0,0.0,332289.74330696,1908037.2744,0.0,0.0,17888945.014748983,0.0,0.0,0.0,0.0,0.0,1459042.198598851,0.0,0.0,21806121.348764334,0.77121579590928,35.366940483112636
p2,2046,WA,usa,0.0,0.0,0.0,0.0,0.0,457.9572,36.5,1834.7,251.159090909091,0.0,0.0,22.49794476967202,0.0,0.0,0.0,5720.139999999999,0.0,0.0,167056.3536,0.0,0.0,0.0,335393.90479299997,1903385.574944917,0.0,0.0,17888945.014748983,0.0,0.0,0.0,0.0,0.0,1464483.971562986,0.0,0.0,21759264.819649886,0.769299295733786,35.355022428839774
p2,2048,WA,usa,0.0,0.0,0.0,0.0,0.0,457.9572,36.5,1834.7,272.01545454545504,0.0,0.0,22.49794476967202,0.0,0.0,0.0,5720.139999999999,0.0,0.0,167056.3536,0.0,0.0,0.0,363245.16518124,996087.4344,0.0,0.0,17888945.014748983,0.0,0.0,0.0,0.0,0.0,1456582.926003107,0.0,0.0,20871916.89393333,0.39549246182928005,18.948545255286767
p2,2050,WA,usa,0.0,0.0,0.0,0.0,294.28384735781003,822.4611,26.0,1834.7,293.78,0.0,0.0,149.89152463338922,0.0,0.0,0.0,5720.139999999999,0.0,456006.3132636808,118999.0464,0.0,0.0,0.0,392309.19730376,352358.289548495,0.0,0.0,17888945.014748983,0.0,0.0,0.0,645588.87428068,0.0,2972560.609890471,0.0,0.0,22826767.34543607,0.13960435431911403,6.115817987124059
p3,2020,WA,usa,0.0,0.0,0.0,75.8,19.2,105.3,72.7,0.0,36.7027272727273,0.0,0.0,2.4,0.0,314.0,0.0,2115.9700000000003,0.0,0.0,103895.32127999999,3426772.373096,0.0,0.0,52425.74063564,0.0,6640.08,0.0,7385639.67683682,0.0,0.0,0.0,36649.7203542912,0.0,203620.8345082,0.0,0.0,11215643.74671095,0.004851964272,0.43260684643472785
p3,2022,WA,usa,0.0,0.0,0.0,75.8,19.2,231.3,72.7,0.0,38.0190909090909,0.0,0.0,2.4,0.0,314.0,0.0,2115.9700000000003,0.0,0.0,103895.32127999999,3196600.0,0.0,0.0,54306.01885228,0.0,6640.08,0.0,7385639.67683682,0.0,0.0,49457.435515487996,36140.4899599162,0.0,535542.5626232601,0.0,0.0,11368221.585067766,0.004851964272,0.4268006420963053
p3,2024,WA,usa,0.0,0.0,0.0,75.8,19.2,231.3,72.7,0.0,41.4636363636364,0.0,0.0,2.4,0.0,314.0,0.0,2115.9700000000003,0.0,0.0,103895.32127999999,2999246.4749040003,0.0,0.0,59226.1667548,0.0,6640.08,0.0,7385639.67683682,0.0,0.0,0.0,35634.976575718996,0.0,548776.5469060079,0.0,0.0,11139059.243257347,0.004851964272,0.4355811533130118
p3,2026,WA,usa,0.0,0.0,0.0,75.8,19.2,231.3,72.7,0.0,50.24,0.0,0.0,2.4,0.0,314.0,0.0,2115.9700000000003,0.0,0.0,103895.32127999999,3628056.667,0.0,0.0,71762.22055552,0.0,6640.08,0.0,7385639.67683682,0.0,0.0,0.0,35140.6142220557,0.0,545808.7420755271,0.0,0.0,11776943.321969923,0.004851964272,0.411988420029894
p3,2028,WA,usa,0.0,0.0,0.0,30.8,19.2,231.3,72.7,0.0,63.0363636363636,0.0,0.0,2.4,0.0,314.0,0.0,2130.9700000000003,0.0,0.0,103895.32127999999,3567399.9039999996,0.0,0.0,90040.3947112,0.0,2698.08,0.0,7444808.595123975,0.0,0.0,0.0,34649.9688785702,0.0,542875.859875783,0.0,0.0,11786368.123869527,0.0018069304560000001,0.15330680638937785
p3,2030,WA,usa,0.0,0.0,0.0,30.8,19.2,231.3,72.7,0.0,82.17090909090909,0.0,0.0,0.0,0.0,314.0,0.0,2130.9700000000003,0.0,0.0,103895.32127999999,3503929.232,0.0,0.0,117371.95265584,0.0,2698.08,0.0,7444808.595123975,0.0,0.0,0.0,34166.7575554406,0.0,539942.977676039,0.0,0.0,11746812.916291295,0.0018069304560000001,0.15382303854469528
p3,2032,WA,usa,0.0,0.0,0.0,30.8,19.2,231.3,72.7,0.0,98.1054545454545,0.0,0.0,0.0,0.0,314.0,0.0,2130.9700000000003,0.0,0.0,103895.32127999999,3438755.6109040002,0.0,0.0,140132.66852688,0.0,2698.08,0.0,7444808.595123975,0.0,0.0,0.0,33687.263242488996,0.0,537030.90283727,0.0,0.0,11701008.441914612,0.0018069304560000001,0.15442519035601482
p3,2034,WA,usa,0.0,0.0,0.0,30.8,19.2,231.3,22.7,0.0,111.563636363636,0.0,0.0,0.0,0.0,314.0,0.0,2130.9700000000003,0.0,0.0,103895.32127999999,3384443.0450959997,0.0,0.0,159356.1759296,0.0,2698.08,0.0,7444808.595123975,0.0,0.0,0.0,33218.919960071,0.0,534153.750629237,0.0,0.0,11662573.888018882,0.0018069304560000001,0.15493410574283983
p3,2036,WA,usa,0.0,0.0,0.0,30.8,19.2,231.3,22.7,0.0,122.09090909090901,0.0,0.0,0.0,0.0,314.0,0.0,2130.9700000000003,0.0,0.0,103895.32127999999,3356712.949096,0.0,0.0,174393.207524,0.0,2698.08,0.0,7444808.595123975,0.0,0.0,0.0,32754.293687831,0.0,531276.598421204,0.0,0.0,11646539.045133008,0.0018069304560000001,0.15514741752873798
p3,2038,WA,usa,0.0,0.0,0.0,30.8,19.2,231.3,22.7,0.0,129.655454545455,0.0,0.0,0.0,0.0,314.0,0.0,2130.9700000000003,0.0,0.0,103895.32127999999,3377440.0,0.0,0.0,185198.31459628,0.0,2698.08,0.0,7444808.595123975,0.0,0.0,0.0,32297.1014359469,0.0,528399.446213172,0.0,0.0,11674736.858649375,0.0018069304560000001,0.1547726923422101
p3,2040,WA,usa,0.0,0.0,0.0,30.8,19.2,231.3,22.7,0.0,138.016363636364,0.0,0.0,0.0,0.0,314.0,0.0,2130.9700000000003,0.0,0.0,103895.32127999999,3405879.52,0.0,0.0,197140.93804824,0.0,2698.08,0.0,7444808.595123975,0.0,0.0,0.0,31847.343204418597,0.0,525543.101366115,0.0,0.0,11711812.899022749,0.0018069304560000001,0.15428272903427045
p3,2042,WA,usa,0.0,0.0,0.0,30.8,19.2,126.0,0.0,0.0,145.090909090909,0.0,0.0,0.0,0.0,314.0,0.0,2130.9700000000003,0.0,0.0,0.0,3405879.52,0.0,0.0,207246.13492799998,0.0,2698.08,0.0,7444808.595123975,0.0,0.0,0.0,31405.0189932461,0.0,330857.00359286397,0.0,0.0,11422894.352638084,0.0018069304560000001,0.15818499236865435
p3,2044,WA,usa,0.0,0.0,0.0,30.8,19.2,126.0,0.0,0.0,151.315454545455,0.0,0.0,0.0,0.0,314.0,0.0,2130.9700000000003,0.0,0.0,0.0,3405879.52,0.0,0.0,216137.20188196,0.0,2698.08,0.0,7444808.595123975,0.0,0.0,0.0,30966.4117922515,0.0,329075.949425328,0.0,0.0,11429565.758223513,0.0018069304560000001,0.15809266023076363
p3,2046,WA,usa,0.0,0.0,0.0,30.8,19.2,126.0,0.0,0.0,152.98,0.0,0.0,0.0,0.0,314.0,0.0,2130.9700000000003,0.0,0.0,0.0,3405879.52,0.0,0.0,218514.81888104,0.0,2698.08,0.0,7444808.595123975,0.0,0.0,0.0,30531.521601434903,0.0,327294.89525779197,0.0,0.0,11429727.430864241,0.0018069304560000001,0.15809042402189394
p3,2048,WA,usa,0.0,0.0,0.0,30.8,0.0,126.0,0.0,0.0,162.16818181818198,0.0,0.0,0.0,0.0,314.0,0.0,2130.9700000000003,0.0,0.0,0.0,3405879.52,0.0,0.0,231639.1088918,0.0,2698.08,0.0,7444808.595123975,0.0,0.0,0.0,0.0,0.0,325513.841090256,0.0,0.0,11410539.14510603,0.0018069304560000001,0.15835627335584673
p3,2050,WA,usa,0.0,0.0,0.0,30.8,19.2,126.0,0.0,0.0,172.03363636363602,0.0,0.0,1.221134722193,0.0,314.0,0.0,2130.9700000000003,0.0,3393.82581437731,0.0,3405879.52,0.0,0.0,245730.80723916,0.0,2698.08,0.0,7444808.595123975,0.0,0.0,6381.87335006308,40770.686346508504,0.0,322206.597493892,0.0,0.0,11471869.985367976,0.0018069304560000001,0.15750967002804997
p5,2020,OR,usa,0.0,585.0,0.0,258.2,167.1,4116.601,57.4,2878.2,148.417272727273,0.0,0.0,10.0,0.0,0.0,0.0,6013.41,0.0,39205.8557837838,187005.52608,0.0,0.0,0.0,193313.58766814,12283438.37285308,22618.32,0.0,25467465.41661748,0.0,0.0,0.0,370390.2222234559,0.0,10749824.297675611,0.0,0.0,49313261.598901555,4.84760372197663,98.30223280312511
p5,2022,OR,usa,0.0,0.0,0.0,653.0,217.1,4116.601,57.4,2878.2,172.27181818181802,0.0,0.0,70.0,0.0,0.0,0.0,6013.41,0.0,13607.189938095,189262.1567542857,0.0,0.0,0.0,224384.14757854,11797989.670041138,57202.8,0.0,25467465.41661748,0.0,0.0,0.0,481449.81763356685,0.0,11289522.95570487,0.0,0.0,49520884.154267974,4.6599428565150705,94.10055850372882
p5,2024,OR,usa,0.0,0.0,0.0,653.0,217.1,4116.601,57.4,2878.2,210.781818181818,0.0,0.0,70.0,0.0,0.0,0.0,6243.41,0.0,0.0,194517.672,0.0,0.0,0.0,274543.4459156,12447418.209015533,57202.8,0.0,26461329.08363956,0.0,0.0,0.0,474720.82907819655,0.0,11255812.04148421,0.0,0.0,51165544.0811331,4.93873488141544,96.52462355494742
p5,2026,OR,usa,0.0,0.0,0.0,653.0,476.45187278583705,4116.601,57.4,2878.2,270.04727272727297,0.0,0.0,117.30628066716011,0.0,0.0,0.0,6283.41,0.0,111290.81591273731,194215.49983999997,0.0,0.0,0.0,351736.73637592,10592911.117833044,57202.8,0.0,26630299.6004284,0.0,0.0,0.0,1094775.5424170892,0.0,11186637.4750188,0.0,0.0,50219069.58782599,4.18473226836641,83.32954598149037
p5,2028,OR,usa,0.0,0.0,0.0,653.0,476.45187278583705,4091.6009999999997,57.4,2878.2,355.931818181818,0.0,0.0,117.30628066716011,0.0,0.0,0.0,6283.41,0.0,0.0,194215.49983999997,0.0,0.0,0.0,463601.40887650003,9669052.848185604,57202.8,0.0,26630299.6004284,0.0,0.0,0.0,1079465.092687161,0.0,11115717.59116904,0.0,0.0,49209554.8411867,3.8322082021606203,77.87528691385751
p5,2030,OR,usa,0.0,0.0,0.0,653.0,476.45187278583705,4091.6009999999997,57.4,2878.2,476.546363636364,0.0,0.0,107.30628066716011,0.0,0.0,0.0,6283.41,0.0,0.0,193999.6625828571,0.0,0.0,0.0,620701.92742346,9420962.840317845,57202.8,0.0,26630299.6004284,0.0,0.0,0.0,1064446.3488011179,0.0,11078620.02430439,0.0,0.0,49066233.20385807,3.73289888056106,76.07877427745039
p5,2032,OR,usa,0.0,0.0,0.0,653.0,476.45187278583705,4017.8010000000004,57.4,2878.2,614.229090909091,0.0,0.0,107.30628066716011,0.0,0.0,0.0,6283.41,0.0,0.0,194121.07103999998,0.0,0.0,0.0,800033.76313192,9291802.154489381,57202.8,0.0,26630299.6004284,0.0,0.0,0.0,1049551.6523536881,0.0,10848183.65056584,0.0,0.0,48871194.692009225,3.68129495439671,75.32647764386711
p5,2034,OR,usa,0.0,0.0,0.0,653.0,476.45187278583705,4086.2482,57.4,2554.2,664.236363636364,0.0,0.0,120.75033389876721,0.0,0.0,0.0,6283.41,0.0,78521.08058140907,193999.6625828571,0.0,0.0,0.0,865168.2661635999,8900306.24213939,57202.8,0.0,26630299.6004284,0.0,0.0,0.0,1034968.3693221192,0.0,11210826.089673024,0.0,0.0,48971292.1108908,3.52598123365362,72.00098428420824
p5,2036,OR,usa,0.0,0.0,0.0,653.0,476.45187278583705,3910.7482,38.4,2554.2,715.5818181818179,0.0,0.0,120.75033389876721,0.0,0.0,0.0,6283.41,0.0,0.0,141218.69964799998,0.0,0.0,0.0,932045.7518243999,7644785.91525319,57202.8,0.0,26630299.6004284,0.0,0.0,0.0,1020504.6216184226,0.0,10720850.408030778,0.0,0.0,47146907.79680319,3.01490347475447,63.94700343335976
p5,2038,OR,usa,0.0,0.0,0.0,653.0,798.04,3284.2482,38.4,2417.2,765.249090909091,0.0,0.0,134.79648062278898,0.0,0.0,0.0,6283.41,0.0,139981.60558228014,140903.9369813333,0.0,0.0,0.0,996737.40465004,5663633.2544,57202.8,0.0,26630299.6004284,0.0,0.0,0.0,1814114.7346192277,0.0,9010922.580076322,0.0,0.0,44453795.9167376,2.22177321147392,49.97938119019854
p5,2040,OR,usa,0.0,0.0,0.0,653.0,798.04,2394.808,38.4,2417.2,815.154545454545,0.0,0.0,173.3070742470448,0.0,0.0,0.0,6283.41,0.0,94280.91776895261,140903.9369813333,0.0,0.0,0.0,1061739.2894382,6037415.821454051,57202.8,0.0,26630299.6004284,0.0,0.0,0.0,1791773.4639760936,0.0,6923134.245802585,0.0,0.0,42736750.07584961,2.37199642459982,55.50249891229392
p5,2042,OR,usa,0.0,0.0,0.0,653.0,793.74,1599.928902590577,36.8,2417.2,862.782727272727,0.0,0.0,182.9547829284933,0.0,0.0,0.0,6283.41,0.0,138171.0823850261,134070.68945066666,0.0,0.0,0.0,1123775.02511906,7226470.006148749,57202.8,0.0,26630299.6004284,0.0,0.0,0.0,1758849.9123692717,0.0,5395585.277727106,0.0,0.0,42464424.39362828,2.8562220190483303,67.26152679175141
p5,2044,OR,usa,0.0,0.0,0.0,653.0,792.54,1871.5982,35.2,2417.2,905.370909090909,0.0,0.0,242.4022939636593,0.0,0.0,0.0,6283.41,0.0,162945.51624511878,127237.44191999998,0.0,0.0,0.0,1179246.15774568,5278931.176033448,57202.8,0.0,26630299.6004284,0.0,0.0,0.0,1732021.7848631593,0.0,6492077.8985774275,0.0,0.0,41659962.37581323,2.05658213902332,49.36591445933043
p5,2046,OR,usa,0.0,0.0,0.0,653.0,769.04,1930.513,32.8,2417.2,936.26,0.0,0.0,260.1853522364019,0.0,0.0,0.0,6283.41,0.0,41421.3225287645,116252.91455999999,0.0,0.0,0.0,1219479.21737356,5269159.4784,57202.8,0.0,26630299.6004284,0.0,0.0,0.0,1665023.553936038,0.0,6729199.498861535,0.0,0.0,41728038.3860883,2.05238617205952,49.18482275801789
