Minute,Fraction
313,0.053786
315,0.016827
328,0.307993
365,0.083534
367,0.064002
369,0.0003
398,0.012019
409,0.213341
411,0.128606
413,0.104567
465,0.094651
467,0.000901
468,0.334435
470,0.173978
472,0.143029
474,0.125901
476,0.06851
488,0.716647
501,0.04357
520,0.326322
662,0.004808
672,0.167969
674,0.652043
675,0.294471
691,0.177284
693,0.009916
695,0.334435
697,0.002103
699,0.086839
701,0.064603
702,0.001502
704,0.283654
706,0.033353
708,0.036959
710,0.130709
712,0.00601
713,0.048978
729,0.006611
764,0.04988
766,0.339543
767,0.339543
774,0.243089
775,0.243089
793,0.161959
841,0.15655
875,0.003305
979,0.420673
980,0.420673
1029,0.005409
1045,0.003005
1047,0.128906
1049,0.024639
1051,0.986178
1053,0.56851
1054,0.571214
1056,0.006611
1058,0.0003
1060,0.017428
1062,0.289964
1082,0.235276
1084,0.190204
1086,0.027945
1088,0.528846
1090,0.360276
1091,0.360276
1092,0.052584
1093,0.360276
1094,0.00601
1096,0.002103
1097,0.076322
1151,0.16857
1196,0.004507
1197,0.133413
1222,0.507512
1274,0.050481
1275,0.050481
1357,0.029447
1873,0.186298
1874,0.186298
1973,0.307993
2043,0.017728
2045,0.005409
2048,0.153846
2078,0.792668
2174,0.243389
2176,0.19381
2221,0.146935
2223,0.321514
2225,0.113582
2229,0.022837
2239,0.051382
2256,0.078726
2258,0.435096
2259,0.435096
2260,0.435096
2344,0.003005
2397,0.096755
2469,0.376202
2482,0.223558
2484,0.610877
2485,0.611478
2502,0.004507
2596,0.295974
2607,0.158353
2635,0.005709
2637,0.005709
2648,0.123197
2649,0.123197
2652,0.129207
2654,0.344651
2656,0.011418
2658,0.03095
2660,0.022837
2661,0.184495
2663,0.00601
2791,0.072115
2793,0.021034
2795,0.036058
2797,0.003005
2799,0.359375
2801,0.029748
2803,0.49399
2805,0.036058
2807,0.122897
2808,0.279447
2809,0.279447
2810,0.279447
2811,0.182993
2813,0.66857
2814,0.66857
2815,0.259014
2937,0.014724
3205,0.001803
3274,0.428786
3275,0.008714
3276,0.009916
3277,0.217849
3278,0.268029
3279,0.164964
3281,0.014123
3311,0.331731
3344,0.012019
3368,0.33143
3464,0.05649
3466,0.18149
3500,0.040264
3502,0.261719
3526,0.054988
3543,0.001803
3570,0.280349
3704,0.092548
3779,0.444712
3909,0.082031
3911,0.399038
3912,0.399038
3913,0.004808
3944,0.760517
3973,0.000601
3975,0.002704
3977,0.357272
3979,0.487981
4044,0.05018
4045,0.16857
4047,0.180288
4049,0.347356
4051,0.0628
4053,0.283353
4059,0.210637
4120,0.02494
4122,0.003005
4124,0.049279
4192,0.298978
4193,0.298978
4257,0.0003
4609,0.117188
4611,0.011418
4722,0.005409
4724,0.264423
4726,0.022536
4728,0.574519
4730,0.336238
4731,0.336238
4732,0.542368
4733,0.336238
4779,0.20012
4781,0.71274
4782,0.71274
4783,0.001502
4784,0.026442
4786,0.013822
4787,0.013822
4800,0.384014
4801,0.384014
4802,0.013822
4804,0.277043
4812,0.2497
4819,0.034555
4865,0.013522
4867,0.436899
4926,0.046274
4928,0.004207
4943,0.297776
4945,0.015325
4947,0.045072
5001,0.343149
5002,0.02524
5004,0.46875
5006,0.315805
