Minute,Fraction
2833,0.39408
2834,0.39408
2835,0.39408
3545,0.654123
3546,0.654123
3547,0.654123
3548,0.654123
3549,0.654123
3550,0.654123
3576,0.521776
3577,0.521776
3578,0.521776
4159,0.281395
4160,0.281395
4161,0.281395
4162,0.281395
4994,0.406977
4995,0.406977
4996,0.406977
4997,0.406977
4998,0.406977
5025,0.502537
5026,0.502537
5027,0.502537
5028,0.502537
6132,0.783721
6133,0.783721
6134,0.783721
6135,0.783721
6136,0.783721
6841,0.488795
6842,0.488795
6843,0.488795
6844,0.488795
6845,0.488795
6846,0.488795
6847,0.488795
7783,0.39852
7784,0.39852
7785,0.39852
7786,0.39852
7813,0.434672
7814,0.434672
7815,0.434672
7816,0.434672
7817,0.434672
7818,0.434672
7819,0.434672
7885,0.491543
7886,0.491543
7887,0.491543
7888,0.491543
7889,0.491543
7890,0.491543
7891,0.491543
7892,0.491543
7893,0.491543
9711,0.478858
9712,0.478858
9713,0.478858
9714,0.478858
9715,0.478858
9741,0.422833
9742,0.422833
9743,0.422833
9744,0.422833
9745,0.422833
9746,0.422833
9747,0.422833
9748,0.422833
9749,0.422833
9750,0.422833
9751,0.422833
9752,0.422833
10488,0.532981
10489,0.532981
10490,0.532981
10491,0.532981
10492,0.532981
10493,0.532981
10494,0.532981
10495,0.532981
10496,0.532981
10497,0.532981
10629,0.471882
10630,0.471882
10631,0.471882
10632,0.471882
10633,0.471882
10634,0.471882
12598,0.7
12599,0.7
12600,0.7
12601,0.7
12602,0.7
12603,0.7
12604,0.7
12795,0.392812
12796,0.392812
12797,0.392812
12798,0.392812
12799,0.392812
12800,0.392812
12801,0.392812
12802,0.392812
12803,0.392812
12804,0.392812
12826,0.48055
12827,0.48055
12828,0.48055
12829,0.48055
12830,0.48055
12831,0.48055
12832,0.48055
12833,0.48055
12834,0.48055
12835,0.48055
12836,0.48055
13078,0.412685
13079,0.412685
13080,0.412685
13081,0.412685
13082,0.412685
13083,0.412685
13084,0.412685
14960,0.552431
14961,0.552431
14962,0.552431
14963,0.552431
14964,0.552431
14965,0.552431
14966,0.552431
14967,0.552431
14968,0.552431
16287,0.502748
16288,0.502748
16289,0.502748
16290,0.502748
16291,0.502748
16292,0.502748
16293,0.502748
16294,0.502748
16295,0.502748
16296,0.502748
16297,0.502748
16318,0.487526
16319,0.487526
16320,0.487526
16321,0.487526
16322,0.487526
16323,0.487526
16324,0.487526
17662,0.606977
17663,0.606977
17664,0.606977
17665,0.606977
17666,0.606977
17692,0.621142
17693,0.621142
17694,0.621142
17695,0.621142
17696,0.621142
17697,0.621142
17698,0.621142
17699,0.621142
17700,0.621142
17701,0.621142
17702,0.621142
17703,0.621142
17836,0.444609
17837,0.444609
17838,0.444609
17839,0.444609
18249,0.638055
18250,0.638055
18251,0.638055
18252,0.638055
18253,0.638055
18254,0.638055
18255,0.638055
18256,0.638055
18257,0.638055
18258,0.638055
18617,0.772304
18618,0.772304
18619,0.772304
18620,0.772304
18621,0.772304
18622,0.772304
18623,0.772304
18624,0.772304
18625,0.772304
18626,1
18627,0.422622
18628,0.422622
18629,0.422622
18630,0.422622
18657,0.297674
18658,0.297674
18659,0.297674
18660,0.297674
18661,0.297674
19234,0.45222
19235,0.45222
19236,0.45222
19237,0.45222
19238,0.45222
19239,0.45222
19240,0.45222
19241,0.45222
19242,0.45222
19265,0.466596
19266,0.466596
19267,0.466596
19268,0.466596
19269,0.466596
19270,0.466596
19271,0.466596
19272,0.466596
19273,0.466596
19274,0.466596
19388,0.390909
19389,0.390909
19390,0.390909
19391,0.390909
19392,0.390909
19393,0.390909
19394,0.390909
19395,0.390909
19396,0.390909
19397,0.390909
19398,0.390909
19902,0.503171
19903,0.503171
19904,0.503171
19905,0.503171
19906,0.503171
19907,0.503171
19908,0.503171
19909,0.503171
19910,0.503171
20514,0.457082
20515,0.457082
20516,0.457082
21128,0.748837
21129,0.748837
21130,0.748837
21131,0.748837
21132,0.748837
21133,0.748837
22432,0.412051
22433,0.412051
22434,0.412051
22435,0.412051
22436,0.412051
22437,0.412051
22438,0.412051
22439,0.412051
22462,0.498943
22463,0.498943
22464,0.498943
22465,0.498943
22466,0.498943
22467,0.498943
22468,0.498943
22469,0.498943
22470,0.498943
23451,0.387104
23452,0.387104
23453,0.387104
23454,0.387104
23455,0.387104
23456,0.387104
23457,0.387104
23458,0.387104
23459,0.387104
23460,0.387104
23461,0.387104
23462,0.387104
24936,0.437844
24937,0.437844
24938,0.437844
24939,0.437844
24940,0.437844
24941,0.437844
24942,0.437844
24943,0.437844
24992,0.323256
24993,0.323256
24994,0.323256
24995,0.323256
24996,0.323256
24997,0.323256
24998,0.323256
24999,0.323256
25000,0.323256
25001,0.323256
25002,0.323256
25003,0.323256
25004,0.323256
25005,0.323256
25006,0.323256
25030,0.566596
25031,0.566596
25032,0.566596
25033,0.566596
25034,0.566596
25035,0.566596
25036,0.566596
25060,0.370402
25061,0.370402
25062,0.370402
25063,0.370402
25064,0.370402
25065,0.370402
25066,0.370402
25067,0.370402
25068,0.370402
25473,0.600423
25474,0.600423
25475,0.600423
25476,0.600423
25554,0.338266
25555,0.338266
25556,0.338266
26475,0.168922
26476,0.168922
26477,0.168922
26478,0.168922
26479,0.168922
26480,0.168922
26481,0.168922
26482,0.168922
26483,0.168922
26484,0.168922
26485,0.168922
26505,0.102748
26506,0.102748
26507,0.102748
26508,0.102748
26509,0.102748
26510,0.102748
26914,0.440381
26915,0.440381
26916,0.440381
26917,0.440381
26918,0.440381
26919,0.440381
26920,0.440381
27375,0.357082
27376,0.357082
27377,0.357082
27378,0.357082
27379,0.357082
27380,0.357082
27381,0.357082
27382,0.357082
27383,0.357082
27765,0.538055
27766,0.538055
27767,0.538055
27768,0.538055
27769,0.538055
27770,0.538055
27771,0.538055
27772,0.538055
27773,0.538055
27774,0.538055
27796,0.372516
27797,0.372516
27798,0.372516
28236,0.121142
28237,0.121142
28238,0.121142
28239,0.121142
28240,0.121142
28241,0.121142
28242,0.121142
28243,0.121142
28244,0.121142
28245,0.121142
28246,0.121142
28247,0.121142
28291,0.489218
28292,0.489218
28293,0.489218
28294,0.489218
28295,0.489218
28296,0.489218
28297,0.489218
28298,0.489218
28299,0.489218
28321,0.459408
28322,0.459408
28323,0.459408
28324,0.459408
28325,0.459408
28326,0.459408
28826,0.574207
28827,0.574207
28828,0.574207
28829,0.574207
28830,0.574207
28831,0.574207
28832,0.574207
28833,0.574207
28834,0.574207
28835,0.574207
28836,0.574207
28857,0.401268
28858,0.401268
28859,0.401268
28860,0.401268
28861,0.401268
28862,0.401268
28863,0.401268
28864,0.401268
28865,0.401268
28866,0.401268
28867,0.401268
28868,0.401268
28869,0.401268
30563,0.326638
30564,0.326638
30565,0.326638
30806,0.326216
30807,0.326216
30808,0.326216
30809,0.326216
30855,0.472093
30856,0.472093
30857,0.472093
30858,0.472093
30859,0.472093
30860,0.472093
30861,0.472093
31408,0.157505
31409,0.157505
31410,0.157505
31411,0.157505
31412,0.157505
31413,0.157505
31414,0.157505
31415,0.157505
31416,0.157505
31417,0.157505
31418,0.157505
31419,0.157505
31420,0.157505
32745,0.408457
32746,0.408457
32747,0.408457
32748,0.408457
32749,0.408457
32803,0.365328
32804,0.365328
32805,0.365328
32806,0.365328
32807,0.365328
32808,0.365328
32879,0.534249
32880,0.534249
32881,0.534249
32882,0.534249
36706,0.503171
36707,0.503171
36708,0.503171
36709,0.503171
36710,0.503171
36711,0.503171
36737,0.469345
36738,0.469345
36739,0.469345
36740,0.469345
36741,0.469345
36742,0.469345
36743,0.469345
36744,0.469345
36745,0.469345
36746,0.469345
36747,0.469345
36748,0.469345
36749,0.469345
36750,0.469345
36751,0.469345
40081,0.213108
40082,0.213108
40083,0.213108
40084,0.213108
40112,0.437844
40113,0.437844
40114,0.437844
40115,0.437844
40116,0.437844
40117,0.437844
40118,0.437844
40119,0.437844
41580,0.615433
41581,0.615433
41582,0.615433
41583,0.615433
41584,0.615433
41585,0.615433
41586,0.615433
41587,0.615433
41588,0.615433
41589,0.615433
41590,0.615433
41591,0.615433
41592,0.615433
42339,0.097463
42340,0.097463
42341,0.097463
42342,0.097463
42343,0.097463
42344,0.097463
42345,0.097463
42346,0.097463
42347,0.097463
42453,0.17315
42454,0.17315
42455,0.17315
42456,0.17315
42457,0.17315
42458,0.17315
42459,0.17315
42460,0.17315
42982,0.372304
42983,0.372304
42984,0.372304
42985,0.372304
42986,0.372304
